"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"497","Pocillopora_meandrina_HIv1___RNAseq.g26526.t2","GO:0030888","regulation of B cell proliferation",24,6,1.41,0.01888,"Biological Processes",48,"Cluster_390",-0.566288110918797,0.31962274427526,0.956865703953936,166,-20.82,"2 21","332 352",19,"73.68%","89.47%"
"498","Pocillopora_meandrina_HIv1___RNAseq.g26526.t2","GO:1904322","cellular response to forskolin",9,3,0.53,0.01288,"Biological Processes",48,"Cluster_390",-0.566288110918797,0.31962274427526,0.956865703953936,166,-20.82,"2 21","332 352",19,"73.68%","89.47%"
"499","Pocillopora_meandrina_HIv1___RNAseq.g26526.t2","GO:1904613","cellular response to 2,3,7,8-tetrachlorodibenzodiox...",4,2,0.23,0.01899,"Biological Processes",48,"Cluster_390",-0.566288110918797,0.31962274427526,0.956865703953936,166,-20.82,"2 21","332 352",19,"73.68%","89.47%"
"500","Pocillopora_meandrina_HIv1___RNAseq.g16191.t1","GO:0007413","axonal fasciculation",49,8,2.87,0.00506,"Biological Processes",545,"Cluster_4040",-0.609357536432545,0.275267621875315,0.944044924257854,159,-20.4,"2 16","778 799",14,"71.43%","100.00%"
"501","Pocillopora_meandrina_HIv1___RNAseq.g16191.t1","GO:2001260","regulation of semaphorin-plexin signaling pathway",3,2,0.18,0.00988,"Biological Processes",545,"Cluster_4040",-0.609357536432545,0.275267621875315,0.944044924257854,159,-20.4,"2 16","778 799",14,"71.43%","100.00%"
"502","Pocillopora_meandrina_HIv1___RNAseq.g14631.t1","GO:0001932","regulation of protein phosphorylation",508,33,29.75,0.00437,"Biological Processes",95,"Cluster_1116",-0.301065579994612,0.622543646280429,0.977945256491021,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"503","Pocillopora_meandrina_HIv1___RNAseq.g14631.t1","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",280,27,16.4,0.01105,"Biological Processes",95,"Cluster_1116",-0.301065579994612,0.622543646280429,0.977945256491021,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"504","Pocillopora_meandrina_HIv1___RNAseq.g14631.t1","GO:0007413","axonal fasciculation",49,8,2.87,0.00506,"Biological Processes",95,"Cluster_1116",-0.301065579994612,0.622543646280429,0.977945256491021,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"505","Pocillopora_meandrina_HIv1___RNAseq.g14631.t1","GO:0036514","dopaminergic neuron axon guidance",22,6,1.29,0.00503,"Biological Processes",95,"Cluster_1116",-0.301065579994612,0.622543646280429,0.977945256491021,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"506","Pocillopora_meandrina_HIv1___RNAseq.g14631.t1","GO:0036515","serotonergic neuron axon guidance",19,5,1.11,0.00398,"Biological Processes",95,"Cluster_1116",-0.301065579994612,0.622543646280429,0.977945256491021,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"507","Pocillopora_meandrina_HIv1___RNAseq.g14631.t1","GO:0060071","Wnt signaling pathway, planar cell polarity pathway",77,9,4.51,0.00364,"Biological Processes",95,"Cluster_1116",-0.301065579994612,0.622543646280429,0.977945256491021,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"508","Pocillopora_meandrina_HIv1___RNAseq.g14631.t1","GO:0097475","motor neuron migration",35,6,2.05,0.01497,"Biological Processes",95,"Cluster_1116",-0.301065579994612,0.622543646280429,0.977945256491021,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"509","Pocillopora_meandrina_HIv1___RNAseq.g14649.t1","GO:0001932","regulation of protein phosphorylation",508,33,29.75,0.00437,"Biological Processes",108,"Cluster_1116",-0.404336610521642,0.499576244491686,0.973552982047009,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"510","Pocillopora_meandrina_HIv1___RNAseq.g14649.t1","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",280,27,16.4,0.01105,"Biological Processes",108,"Cluster_1116",-0.404336610521642,0.499576244491686,0.973552982047009,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"511","Pocillopora_meandrina_HIv1___RNAseq.g14649.t1","GO:0007413","axonal fasciculation",49,8,2.87,0.00506,"Biological Processes",108,"Cluster_1116",-0.404336610521642,0.499576244491686,0.973552982047009,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"512","Pocillopora_meandrina_HIv1___RNAseq.g14649.t1","GO:0036514","dopaminergic neuron axon guidance",22,6,1.29,0.00503,"Biological Processes",108,"Cluster_1116",-0.404336610521642,0.499576244491686,0.973552982047009,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"513","Pocillopora_meandrina_HIv1___RNAseq.g14649.t1","GO:0036515","serotonergic neuron axon guidance",19,5,1.11,0.00398,"Biological Processes",108,"Cluster_1116",-0.404336610521642,0.499576244491686,0.973552982047009,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"514","Pocillopora_meandrina_HIv1___RNAseq.g14649.t1","GO:0060071","Wnt signaling pathway, planar cell polarity pathway",77,9,4.51,0.00364,"Biological Processes",108,"Cluster_1116",-0.404336610521642,0.499576244491686,0.973552982047009,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"515","Pocillopora_meandrina_HIv1___RNAseq.g14649.t1","GO:0097475","motor neuron migration",35,6,2.05,0.01497,"Biological Processes",108,"Cluster_1116",-0.404336610521642,0.499576244491686,0.973552982047009,156,-20.96,"2 21","915 937",21,"76.19%","80.95%"
"516","Pocillopora_meandrina_HIv1___RNAseq.g12550.t1","GO:0007095","mitotic G2 DNA damage checkpoint signaling",45,7,2.64,0.01492,"Biological Processes",864,"Cluster_1953",-0.294527638316759,0.630490313161759,0.977982859683052,159,-23.02,"2 21","629 652",21,"71.43%","76.19%"
"517","Pocillopora_meandrina_HIv1___RNAseq.g12550.t1","GO:1905786","positive regulation of anaphase-promoting complex-d...",4,2,0.23,0.01899,"Biological Processes",864,"Cluster_1953",-0.294527638316759,0.630490313161759,0.977982859683052,159,-23.02,"2 21","629 652",21,"71.43%","76.19%"
"518","Pocillopora_meandrina_HIv1___RNAseq.g12550.t1","GO:2000773","negative regulation of cellular senescence",12,3,0.7,0.02958,"Biological Processes",864,"Cluster_1953",-0.294527638316759,0.630490313161759,0.977982859683052,159,-23.02,"2 21","629 652",21,"71.43%","76.19%"
"519","Pocillopora_meandrina_HIv1___RNAseq.g10264.t1","GO:0043525","positive regulation of neuron apoptotic process",94,15,5.5,0.00035,"Biological Processes",1199,"Cluster_4439",-0.541356926059663,0.346051953101549,0.964334969113409,144,-22.27,"2 21","857 875",19,"68.42%","68.42%"
"520","Pocillopora_meandrina_HIv1___RNAseq.g10264.t1","GO:0043525","positive regulation of neuron apoptotic process",94,15,5.5,0.00035,"Biological Processes",1200,"Cluster_4439",-0.541356926059663,0.346051953101549,0.964334969113409,147,-23.39,"2 21","785 803",19,"73.68%","73.68%"
"521","Pocillopora_meandrina_HIv1___RNAseq.g10264.t1","GO:0070269","pyroptotic inflammatory response",43,7,2.52,0.01172,"Biological Processes",1199,"Cluster_4439",-0.541356926059663,0.346051953101549,0.964334969113409,144,-22.27,"2 21","857 875",19,"68.42%","68.42%"
"522","Pocillopora_meandrina_HIv1___RNAseq.g10264.t1","GO:0070269","pyroptotic inflammatory response",43,7,2.52,0.01172,"Biological Processes",1200,"Cluster_4439",-0.541356926059663,0.346051953101549,0.964334969113409,147,-23.39,"2 21","785 803",19,"73.68%","73.68%"
"523","Pocillopora_meandrina_HIv1___TS.g13270.t1","GO:0009617","response to bacterium",565,49,33.08,0.00328,"Biological Processes",1525,"Cluster_4039",-0.550920072995747,0.335852110828074,0.962627381036883,169,-25.57,"2 20","282 305",20,"80.00%","90.00%"
"524","Pocillopora_meandrina_HIv1___TS.g13270.t1","GO:0045345","positive regulation of MHC class I biosynthetic pro...",35,6,2.05,0.01497,"Biological Processes",1525,"Cluster_4039",-0.550920072995747,0.335852110828074,0.962627381036883,169,-25.57,"2 20","282 305",20,"80.00%","90.00%"
"525","Pocillopora_meandrina_HIv1___TS.g13270.t1","GO:0060335","positive regulation of type II interferon-mediated ...",16,5,0.94,0.00173,"Biological Processes",1525,"Cluster_4039",-0.550920072995747,0.335852110828074,0.962627381036883,169,-25.57,"2 20","282 305",20,"80.00%","90.00%"
"526","Pocillopora_meandrina_HIv1___TS.g13270.t1","GO:0060339","negative regulation of type I interferon-mediated s...",26,5,1.52,0.01602,"Biological Processes",1525,"Cluster_4039",-0.550920072995747,0.335852110828074,0.962627381036883,169,-25.57,"2 20","282 305",20,"80.00%","90.00%"
"527","Pocillopora_meandrina_HIv1___TS.g13270.t1","GO:0060340","positive regulation of type I interferon-mediated s...",19,5,1.11,0.00398,"Biological Processes",1525,"Cluster_4039",-0.550920072995747,0.335852110828074,0.962627381036883,169,-25.57,"2 20","282 305",20,"80.00%","90.00%"
"528","Pocillopora_meandrina_HIv1___RNAseq.g24152.t1","GO:0046034","ATP metabolic process",114,9,6.68,0.00951,"Biological Processes",2795,"Cluster_1015",-0.786352032575716,0.114669983557891,0.865455489768147,165,-24.18,"2 19","55 77",18,"83.33%","83.33%"
"529","Pocillopora_meandrina_HIv1___RNAseq.g12833.t1","GO:0051923","sulfation",30,7,1.76,0.0049,"Biological Processes",307,"Cluster_1068",-0.130351185426542,0.834502927710131,0.994770429144228,152,-24.05,"2 19","617 643",22,"68.18%","77.27%"
"530","Pocillopora_meandrina_HIv1___RNAseq.g8676.t1","GO:0001932","regulation of protein phosphorylation",508,33,29.75,0.00437,"Biological Processes",2974,"Cluster_3661",-0.794586810213339,0.108248129433486,0.861432060661157,160,-20.12,"2 17","670 691",15,"80.00%","86.67%"
"531","Pocillopora_meandrina_HIv1___RNAseq.g23519.t1a","GO:0006707","cholesterol catabolic process",12,3,0.7,0.02958,"Biological Processes",3229,"Cluster_1793",-0.962179951434358,0.00877885307613495,0.667107103030148,154,-20.44,"2 20","312 337",23,"69.57%","69.57%"
"532","Pocillopora_meandrina_HIv1___RNAseq.3676_t","GO:0032024","positive regulation of insulin secretion",71,8,4.16,0.01176,"Biological Processes",1489,"Cluster_36",-0.175054744773166,0.7782570295835,0.988750442653861,173,-22.67,"2 18","408 428",16,"81.25%","100.00%"
"533","Pocillopora_meandrina_HIv1___RNAseq.g27636.t1","GO:0009165","nucleotide biosynthetic process",151,15,8.84,0.0221,"Biological Processes",2845,"Cluster_4823",-0.0543266751292274,0.930863168979434,0.999249435793197,150,-20.8,"2 21","256 282",24,"66.67%","70.83%"
"534","Pocillopora_meandrina_HIv1___RNAseq.g27164.t1b","GO:0006103","2-oxoglutarate metabolic process",19,4,1.11,0.02236,"Biological Processes",3052,"Cluster_360",-0.269417617450333,0.661163125836306,0.97885429743388,171,-27.35,"2 21","368 391",21,"76.19%","85.71%"
"535","Pocillopora_meandrina_HIv1___RNAseq.g27164.t1b","GO:0009058","biosynthetic process",5866,346,343.49,0.01145,"Biological Processes",3052,"Cluster_360",-0.269417617450333,0.661163125836306,0.97885429743388,171,-27.35,"2 21","368 391",21,"76.19%","85.71%"
"536","Pocillopora_meandrina_HIv1___RNAseq.g30397.t1","GO:0001508","action potential",183,17,10.72,0.0116,"Biological Processes",2700,"Cluster_1952",-0.68058633227631,0.206003769016896,0.916420776581396,157,-20.56,"2 20","822 847",22,"72.73%","77.27%"
"537","Pocillopora_meandrina_HIv1___RNAseq.g30397.t1","GO:1901381","positive regulation of potassium ion transmembrane ...",31,6,1.82,0.02943,"Biological Processes",2700,"Cluster_1952",-0.68058633227631,0.206003769016896,0.916420776581396,157,-20.56,"2 20","822 847",22,"72.73%","77.27%"
"538","Pocillopora_meandrina_HIv1___RNAseq.g18584.t1","GO:0022848","acetylcholine-gated monoatomic cation-selective cha...",51,8,3,0.00926,"Molecular Functions",291,"Cluster_4439",-0.0065081812204922,0.991713584803702,0.999610930147471,148,-25.05,"2 21","830 849",19,"73.68%","73.68%"
"539","Pocillopora_meandrina_HIv1___RNAseq.g20534.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2926,"Cluster_925",-0.809409883031846,0.0969754093610288,0.849254380510551,160,-22.02,"2 19","276 296",17,"82.35%","82.35%"
"540","Pocillopora_meandrina_HIv1___RNAseq.g26370.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",2777,"Cluster_2793",-0.142791606054572,0.818811811013082,0.994371078408775,171,-24.37,"2 20","808 828",18,"77.78%","88.89%"
"541","Pocillopora_meandrina_HIv1___RNAseq.g16001.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2760,"Cluster_5612",-0.45686653399401,0.439221823372121,0.970249219679797,175,-22.09,"2 20","173 193",18,"83.33%","88.89%"
"542","Pocillopora_meandrina_HIv1___RNAseq.g26368.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",2564,"Cluster_1015",-0.794189614353521,0.108555312321393,0.861773270306387,159,-20.73,"2 21","562 584",20,"75.00%","75.00%"
"543","Pocillopora_meandrina_HIv1___RNAseq.g27212.t1","GO:0004062","aryl sulfotransferase activity",22,4,1.29,0.03716,"Molecular Functions",288,"Cluster_1938",-0.811858561292989,0.0951498034565385,0.846487659427614,150,-21.55,"2 22","406 426",20,"65.00%","75.00%"
"544","Pocillopora_meandrina_HIv1___TS.g8618.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1928,"Cluster_4437",-0.501285978913791,0.389584832819961,0.967903306776107,167,-20.65,"2 16","957 977",14,"85.71%","100.00%"
"545","Pocillopora_meandrina_HIv1___TS.g8618.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",1928,"Cluster_4437",-0.501285978913791,0.389584832819961,0.967903306776107,167,-20.65,"2 16","957 977",14,"85.71%","100.00%"
"546","Pocillopora_meandrina_HIv1___RNAseq.g27133.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",552,"Cluster_2793",-0.0890508072079242,0.886767024951271,0.997033432013062,173,-21.85,"2 20","635 654",18,"88.89%","88.89%"
"547","Pocillopora_meandrina_HIv1___RNAseq.g25171.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",77,"Cluster_4438",-0.850422706904146,0.067864105482019,0.811505854351999,152,-23.29,"2 21","932 950",19,"73.68%","73.68%"
"548","Pocillopora_meandrina_HIv1___TS.g5461.t1","GO:0022848","acetylcholine-gated monoatomic cation-selective cha...",51,8,3,0.00926,"Molecular Functions",1300,"Cluster_4439",-0.486109866134237,0.406388327771347,0.968350308247484,151,-21.9,"2 21","928 953",23,"65.22%","69.57%"
"549","Pocillopora_meandrina_HIv1___RNAseq.g7578.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1734,"Cluster_4439",-0.196191604959306,0.751812979910561,0.98546673330334,159,-28.29,"2 18","284 308",19,"78.95%","84.21%"
"550","Pocillopora_meandrina_HIv1___RNAseq.g26385.t1","GO:0019900","kinase binding",547,39,32.14,0.01974,"Molecular Functions",1798,"Cluster_1793",-0.932581359475561,0.0207999595040796,0.687095063784668,165,-21.95,"2 20","905 924",18,"77.78%","88.89%"
"551","Pocillopora_meandrina_HIv1___RNAseq.g23636.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",267,"Cluster_1938",-0.476588548769027,0.417014347759586,0.969384112656503,163,-22.58,"2 22","261 285",22,"68.18%","86.36%"
"552","Pocillopora_meandrina_HIv1___RNAseq.g1374.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1484,"Cluster_1938",-0.177454305608334,0.775249645152425,0.988180990833756,161,-20.05,"2 18","800 822",16,"75.00%","87.50%"
"553","Pocillopora_meandrina_HIv1___TS.g18926.t1","GO:0045296","cadherin binding",100,11,5.88,0.03263,"Molecular Functions",2515,"Cluster_1938",-0.571125595727082,0.314556501665444,0.955408321292073,169,-26.93,"2 22","542 564",20,"70.00%","85.00%"
"554","Pocillopora_meandrina_HIv1___RNAseq.g24272.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",169,"Cluster_5740",-0.184924420840213,0.765895850274967,0.986419990844647,174,-23.64,"2 20","678 702",21,"80.95%","85.71%"
"555","Pocillopora_meandrina_HIv1___TS.g10556.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1926,"Cluster_1068",-0.148998800023887,0.810993143614689,0.993501339500026,146,-21.32,"2 20","411 437",23,"60.87%","69.57%"
"556","Pocillopora_meandrina_HIv1___RNAseq.g7624.t1","GO:0003925","G protein activity",57,7,3.35,0.04851,"Molecular Functions",1783,"Cluster_2973",-0.436036845456895,0.462952514053111,0.970249219679797,155,-20.44,"2 21","903 925",20,"65.00%","80.00%"
"557","Pocillopora_meandrina_HIv1___RNAseq.g7376.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1520,"Cluster_4439",-0.531968475901314,0.356138413401816,0.964740261214248,151,-21.69,"2 16","973 994",14,"71.43%","85.71%"
"558","Pocillopora_meandrina_HIv1___RNAseq.g7376.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",1520,"Cluster_4439",-0.531968475901314,0.356138413401816,0.964740261214248,151,-21.69,"2 16","973 994",14,"71.43%","85.71%"
"559","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"560","Pocillopora_meandrina_HIv1___RNAseq.g22585.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1504,"Cluster_360",-0.119538130805169,0.84816258083859,0.995565315871808,174,-21.46,"2 21","667 687",19,"84.21%","89.47%"
"561","Pocillopora_meandrina_HIv1___RNAseq.g22585.t1","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",1504,"Cluster_360",-0.119538130805169,0.84816258083859,0.995565315871808,174,-21.46,"2 21","667 687",19,"84.21%","89.47%"
"562","Pocillopora_meandrina_HIv1___RNAseq.g13546.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1362,"Cluster_4439",-0.171300800777935,0.782964478559456,0.989669620418029,143,-20.75,"2 17","374 392",15,"80.00%","80.00%"
"563","Pocillopora_meandrina_HIv1___RNAseq.g28900.t1","GO:0017070","U6 snRNA binding",12,3,0.71,0.02986,"Molecular Functions",44,"Cluster_1938",-0.318160706029063,0.601847297896177,0.976732732570479,156,-21.18,"2 21","576 596",19,"68.42%","89.47%"
"564","Pocillopora_meandrina_HIv1___RNAseq.g11001.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",238,"Cluster_4040",-0.485841811132897,0.406686612948094,0.968350308247484,153,-23.52,"2 18","827 848",16,"62.50%","87.50%"
"565","Pocillopora_meandrina_HIv1___RNAseq.g11001.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",239,"Cluster_4754",-0.119626924562781,0.848050336373142,0.995527686637637,167,-20.77,"2 21","306 329",21,"76.19%","80.95%"
"566","Pocillopora_meandrina_HIv1___RNAseq.g22440.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",690,"Cluster_1068",-0.567019183469669,0.318855780864728,0.956540724483696,170,-26.64,"2 20","249 271",19,"78.95%","89.47%"
"567","Pocillopora_meandrina_HIv1___RNAseq.g17856.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",535,"Cluster_3661",-0.0746948598467894,0.90498406120724,0.997033432013062,157,-20.51,"2 20","82 108",23,"69.57%","78.26%"
"568","Pocillopora_meandrina_HIv1___RNAseq.g26466.t1","GO:0004869","cysteine-type endopeptidase inhibitor activity",24,5,1.41,0.01156,"Molecular Functions",110,"Cluster_1793",-0.945332798083424,0.0152170504006999,0.674410729954456,155,-20.66,"2 20","548 566",18,"77.78%","83.33%"
"569","Pocillopora_meandrina_HIv1___RNAseq.g26466.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",110,"Cluster_1793",-0.945332798083424,0.0152170504006999,0.674410729954456,155,-20.66,"2 20","548 566",18,"77.78%","83.33%"
"570","Pocillopora_meandrina_HIv1___RNAseq.g26466.t1","GO:0043027","cysteine-type endopeptidase inhibitor activity invo...",21,6,1.23,0.00102,"Molecular Functions",110,"Cluster_1793",-0.945332798083424,0.0152170504006999,0.674410729954456,155,-20.66,"2 20","548 566",18,"77.78%","83.33%"
"571","Pocillopora_meandrina_HIv1___RNAseq.g26466.t1","GO:0120283","protein serine/threonine kinase binding",11,4,0.65,0.0028,"Molecular Functions",110,"Cluster_1793",-0.945332798083424,0.0152170504006999,0.674410729954456,155,-20.66,"2 20","548 566",18,"77.78%","83.33%"
"572","Pocillopora_meandrina_HIv1___RNAseq.g15823.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",554,"Cluster_757",-0.117051534442075,0.851306382576924,0.995717444646253,158,-21.66,"2 20","158 182",21,"71.43%","76.19%"
"573","Pocillopora_meandrina_HIv1___RNAseq.g24559.t1","GO:0003857","3-hydroxyacyl-CoA dehydrogenase activity",6,2,0.35,0.04417,"Molecular Functions",439,"Cluster_4435",-0.180240162054466,0.771759773566053,0.98755640962999,155,-20.73,"2 16","815 836",14,"78.57%","85.71%"
"574","Pocillopora_meandrina_HIv1___RNAseq.g24559.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",439,"Cluster_4435",-0.180240162054466,0.771759773566053,0.98755640962999,155,-20.73,"2 16","815 836",14,"78.57%","85.71%"
"575","Pocillopora_meandrina_HIv1___RNAseq.g19005.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",162,"Cluster_4437",-0.665043513936854,0.220643934497611,0.924363825080759,149,-22.72,"2 14","958 978",12,"83.33%","83.33%"
"576","Pocillopora_meandrina_HIv1___RNAseq.g19005.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",163,"Cluster_4438",-0.226098817298788,0.714593957501396,0.982185628634319,156,-22.55,"2 14","957 979",13,"92.31%","92.31%"
"577","Pocillopora_meandrina_HIv1___RNAseq.g5904.t3","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1106,"Cluster_1952",-0.168549280784634,0.786416872302959,0.989708935478805,163,-20.57,"2 21","696 719",21,"71.43%","80.95%"
"578","Pocillopora_meandrina_HIv1___RNAseq.g5904.t3","GO:0106310","protein serine kinase activity",482,41,28.32,0.01109,"Molecular Functions",1106,"Cluster_1952",-0.168549280784634,0.786416872302959,0.989708935478805,163,-20.57,"2 21","696 719",21,"71.43%","80.95%"
"579","Pocillopora_meandrina_HIv1___RNAseq.g29876.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",174,"Cluster_1938",-0.59155236315623,0.293395496822571,0.950261807644314,162,-21.35,"2 21","186 207",19,"78.95%","78.95%"
"580","Pocillopora_meandrina_HIv1___RNAseq.g26468.t1","GO:0004869","cysteine-type endopeptidase inhibitor activity",24,5,1.41,0.01156,"Molecular Functions",1858,"Cluster_21",-0.490704136108415,0.401283875816525,0.968350308247484,163,-22.32,"2 16","297 318",14,"85.71%","92.86%"
"581","Pocillopora_meandrina_HIv1___RNAseq.g26468.t1","GO:0004869","cysteine-type endopeptidase inhibitor activity",24,5,1.41,0.01156,"Molecular Functions",1859,"Cluster_1793",-0.486068904245836,0.406433905885179,0.968350308247484,155,-20.66,"2 20","548 566",18,"77.78%","83.33%"
"582","Pocillopora_meandrina_HIv1___RNAseq.g26468.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1858,"Cluster_21",-0.490704136108415,0.401283875816525,0.968350308247484,163,-22.32,"2 16","297 318",14,"85.71%","92.86%"
"583","Pocillopora_meandrina_HIv1___RNAseq.g26468.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1859,"Cluster_1793",-0.486068904245836,0.406433905885179,0.968350308247484,155,-20.66,"2 20","548 566",18,"77.78%","83.33%"
"584","Pocillopora_meandrina_HIv1___RNAseq.g26468.t1","GO:0043027","cysteine-type endopeptidase inhibitor activity invo...",21,6,1.23,0.00102,"Molecular Functions",1858,"Cluster_21",-0.490704136108415,0.401283875816525,0.968350308247484,163,-22.32,"2 16","297 318",14,"85.71%","92.86%"
"585","Pocillopora_meandrina_HIv1___RNAseq.g26468.t1","GO:0043027","cysteine-type endopeptidase inhibitor activity invo...",21,6,1.23,0.00102,"Molecular Functions",1859,"Cluster_1793",-0.486068904245836,0.406433905885179,0.968350308247484,155,-20.66,"2 20","548 566",18,"77.78%","83.33%"
"586","Pocillopora_meandrina_HIv1___RNAseq.g26468.t1","GO:0120283","protein serine/threonine kinase binding",11,4,0.65,0.0028,"Molecular Functions",1858,"Cluster_21",-0.490704136108415,0.401283875816525,0.968350308247484,163,-22.32,"2 16","297 318",14,"85.71%","92.86%"
"587","Pocillopora_meandrina_HIv1___RNAseq.g26468.t1","GO:0120283","protein serine/threonine kinase binding",11,4,0.65,0.0028,"Molecular Functions",1859,"Cluster_1793",-0.486068904245836,0.406433905885179,0.968350308247484,155,-20.66,"2 20","548 566",18,"77.78%","83.33%"
"588","Pocillopora_meandrina_HIv1___RNAseq.g26710.t1","GO:0047238","glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-...",17,4,1,0.01524,"Molecular Functions",2672,"Cluster_4435",-0.224467854147841,0.716617181308,0.982185628634319,153,-21.21,"2 21","894 915",20,"65.00%","85.00%"
"589","Pocillopora_meandrina_HIv1___RNAseq.g26710.t1","GO:0047238","glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-...",17,4,1,0.01524,"Molecular Functions",2674,"Cluster_4439",-0.525451846319104,0.363181098791659,0.965736914745139,148,-24.88,"2 20","819 842",21,"71.43%","71.43%"
"590","Pocillopora_meandrina_HIv1___RNAseq.g4302.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",1244,"Cluster_4040",-0.393100598417005,0.512695921583372,0.973552982047009,154,-23.23,"2 21","342 362",19,"57.89%","89.47%"
"591","Pocillopora_meandrina_HIv1___RNAseq.g3705.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2063,"Cluster_1015",-0.627867544877239,0.256751283045333,0.939203500931104,154,-23.79,"2 21","152 177",23,"65.22%","78.26%"
"592","Pocillopora_meandrina_HIv1___RNAseq.g25582.t1","GO:0005250","A-type (transient outward) potassium channel activi...",12,3,0.71,0.02986,"Molecular Functions",936,"Cluster_1938",-0.752516858818632,0.142178577248264,0.878064874806117,147,-20.66,"2 22","566 591",23,"56.52%","78.26%"
"593","Pocillopora_meandrina_HIv1___RNAseq.2509_t","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",2915,"Cluster_2973",-0.0139877876972696,0.982190776349916,0.999610930147471,155,-22.18,"2 21","116 138",20,"70.00%","75.00%"
"594","Pocillopora_meandrina_HIv1___TS.g8213.t1","GO:0042802","identical protein binding",1506,105,88.5,0.02488,"Molecular Functions",3143,"Cluster_4040",-0.307162040565377,0.615149059207712,0.976732732570479,159,-23.68,"2 20","46 67",18,"66.67%","83.33%"
"595","Pocillopora_meandrina_HIv1___RNAseq.g8293.t1","GO:0005524","ATP binding",2008,141,118,0.01249,"Molecular Functions",2395,"Cluster_4823",-0.565722607639933,0.320216330807478,0.957087267041635,147,-20.81,"2 16","917 938",14,"64.29%","85.71%"
