"","V1","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","V4.y","PCC.cor","p_value","adjusted_p_value"
"5418","Cluster_2854","Porites_evermani_scaffold_474:135027-163331",160,-20.93,2,18,19965,19987,17,"82.35%","82.35%","Peve_00032506",0.889360152143549,0.302300514444513,0.978262075707395
"5419","Cluster_2854","Porites_evermani_scaffold_474:180186-195897",170,-27.32,2,15,12284,12305,13,"100.00%","100.00%","Peve_00032508",-0.570431784371297,0.613551767989453,0.978262075707395
"5420","Cluster_2854","Porites_evermani_scaffold_4742:4484-19761",152,-22.87,2,13,5152,5173,11,"81.82%","100.00%","Peve_00032523",0.999962448044095,0.00551712420276166,0.551398425649056
"5421","Cluster_2854","Porites_evermani_scaffold_4:771110-797979",146,-21.07,2,21,7087,7113,24,"58.33%","75.00%","Peve_00028721",0.742581895198688,0.467201996121783,0.978262075707395
"5422","Cluster_2854","Porites_evermani_scaffold_4774:193-16155",171,-20.09,2,21,4669,4691,20,"75.00%","90.00%","Peve_00032628",0.210308691816541,0.8651061890949,0.996660710141104
"5423","Cluster_2854","Porites_evermani_scaffold_4779:7479-20804",164,-23.02,2,21,9994,10015,19,"68.42%","84.21%","Peve_00032636",0.970683309352264,0.154532328466236,0.978262075707395
"5424","Cluster_2854","Porites_evermani_scaffold_4780:3653-19416",166,-20.63,2,20,1459,1481,19,"78.95%","84.21%","Peve_00032658",-0.574788508751809,0.610168636889486,0.978262075707395
"5425","Cluster_2854","Porites_evermani_scaffold_4790:14750-19662",163,-22.51,2,21,3395,3417,20,"70.00%","85.00%","Peve_00032687",-0.878297148046002,0.317359702896059,0.978262075707395
"5426","Cluster_2854","Porites_evermani_scaffold_480:213502-215251",157,-20.44,2,20,764,789,22,"72.73%","77.27%","Peve_00032756",-0.507486347355159,0.661149542463894,0.978262075707395
"5427","Cluster_2854","Porites_evermani_scaffold_4805:9661-20159",146,-21.08,2,12,7216,7238,11,"90.91%","90.91%","Peve_00032790",0.952401470236296,0.197210380505962,0.978262075707395
"5428","Cluster_2854","Porites_evermani_scaffold_48:140711-179369",165,-25.65,2,19,13869,13891,18,"77.78%","88.89%","Peve_00032734",-0.838410544407186,0.366970492352364,0.978262075707395
"5429","Cluster_2854","Porites_evermani_scaffold_4820:10758-19415",147,-21.34,2,20,3783,3804,20,"70.00%","75.00%","Peve_00032853",-0.492476100688937,0.672183790869439,0.978262075707395
"5430","Cluster_2854","Porites_evermani_scaffold_4823:1777-13560",145,-23.4,2,15,10246,10271,17,"70.59%","76.47%","Peve_00032856",-0.580409333895547,0.605785131598741,0.978262075707395
"5431","Cluster_2854","Porites_evermani_scaffold_48:251736-262808",162,-22.4,2,20,4476,4498,19,"78.95%","78.95%","Peve_00032739",-0.489172081652857,0.674598006442841,0.978262075707395
"5432","Cluster_2854","Porites_evermani_scaffold_4825:3224-19065",160,-20.29,2,21,8915,8936,19,"73.68%","73.68%","Peve_00032859",-0.945746626230782,0.210664723697401,0.978262075707395
"5433","Cluster_2854","Porites_evermani_scaffold_483:409-12470",164,-22.06,2,21,2419,2440,19,"68.42%","84.21%","Peve_00032868",0.0726158595856428,0.953730583490427,0.999448381576871
"5434","Cluster_2854","Porites_evermani_scaffold_4835:14264-20719",154,-20.43,2,21,3914,3934,19,"68.42%","78.95%","Peve_00032891",0.985485314091221,0.108598955796814,0.978262075707395
"5435","Cluster_2854","Porites_evermani_scaffold_484:192947-210936",153,-20.14,2,20,14989,15009,18,"72.22%","77.78%","Peve_00032923",-0.932062788979192,0.236014626262784,0.978262075707395
"5436","Cluster_2854","Porites_evermani_scaffold_484:30958-32569",148,-20.77,2,20,509,530,19,"68.42%","78.95%","Peve_00032925",0.414529286267454,0.727892478917043,0.983879525005489
"5437","Cluster_2854","Porites_evermani_scaffold_48:480082-486267",147,-21.54,2,21,3741,3765,22,"59.09%","72.73%","Peve_00032704",NA,NA,NA
"5438","Cluster_2854","Porites_evermani_scaffold_48:480082-486267",147,-21.54,2,21,4905,4929,22,"59.09%","72.73%","Peve_00032704",NA,NA,NA
"5439","Cluster_2854","Porites_evermani_scaffold_4852:18465-20754",167,-21.36,2,21,2070,2092,20,"75.00%","85.00%","Peve_00032962",-0.83396011764954,0.37213651887445,0.978262075707395
"5440","Cluster_2854","Porites_evermani_scaffold_48:537794-551836",167,-20.63,2,21,13751,13773,20,"75.00%","85.00%","Peve_00032709",-0.859244303022714,0.34186845695642,0.978262075707395
"5441","Cluster_2854","Porites_evermani_scaffold_485:61692-95609",165,-21.26,2,20,931,951,18,"83.33%","83.33%","Peve_00032958",-0.253240391499876,0.837007277030134,0.995934364227446
"5442","Cluster_2854","Porites_evermani_scaffold_4:861306-900350",155,-23.66,2,21,867,893,24,"66.67%","70.83%","Peve_00028733",-0.670169046629465,0.532443186198369,0.978262075707395
"5443","Cluster_2854","Porites_evermani_scaffold_4:861306-900350",169,-23.67,2,18,37587,37608,16,"81.25%","93.75%","Peve_00028733",-0.670169046629465,0.532443186198369,0.978262075707395
"5444","Cluster_2854","Porites_evermani_scaffold_4878:3290-15209",175,-28.96,2,21,1422,1444,20,"75.00%","95.00%","Peve_00033029",0.284597904789233,0.816279834129151,0.995934364227446
"5445","Cluster_2854","Porites_evermani_scaffold_488:138296-150497",155,-20.05,2,12,6047,6068,10,"100.00%","100.00%","Peve_00033043",-0.507486347355159,0.661149542463894,0.978262075707395
"5446","Cluster_2854","Porites_evermani_scaffold_48:93741-101327",162,-20.03,2,21,6786,6809,21,"71.43%","85.71%","Peve_00032721",-0.21409006062596,0.862642792813068,0.996660710141104
"5447","Cluster_2854","Porites_evermani_scaffold_489:69264-73837",151,-23.25,2,21,846,872,24,"62.50%","70.83%","Peve_00033067",NA,NA,NA
"5448","Cluster_2854","Porites_evermani_scaffold_489:77633-100045",151,-23.25,2,21,502,528,24,"62.50%","70.83%","Peve_00033068",-0.315012215152561,0.795982764301389,0.995934364227446
"5449","Cluster_2854","Porites_evermani_scaffold_49:209070-238079",171,-20.09,2,21,5183,5205,20,"75.00%","90.00%","Peve_00033117",-0.511468872852128,0.658203108394314,0.978262075707395
"5450","Cluster_2854","Porites_evermani_scaffold_493:198934-222413",171,-20.09,2,21,6808,6830,20,"75.00%","90.00%","Peve_00033269",-0.224645802812407,0.855754989162558,0.995934364227446
"5451","Cluster_2854","Porites_evermani_scaffold_49:334150-381291",171,-20.09,2,21,40364,40386,20,"75.00%","90.00%","Peve_00033125",-0.59759214975861,0.592248422018491,0.978262075707395
"5452","Cluster_2854","Porites_evermani_scaffold_4935:7130-17167",154,-20.16,2,15,4704,4725,13,"84.62%","84.62%","Peve_00033280",NA,NA,NA
"5453","Cluster_2854","Porites_evermani_scaffold_49:381753-423578",151,-20.74,2,21,25228,25251,21,"66.67%","71.43%","Peve_00033126",0.118314936923087,0.924501524811955,0.999448381576871
"5454","Cluster_2854","Porites_evermani_scaffold_49:448476-512031",158,-22.02,2,20,58772,58794,19,"73.68%","78.95%","Peve_00033130",-0.666299608447545,0.535754386549622,0.978262075707395
"5455","Cluster_2854","Porites_evermani_scaffold_49:531624-540967",166,-26.08,2,15,6934,6955,13,"92.31%","100.00%","Peve_00033083",-0.981723387486704,0.121900827348687,0.978262075707395
"5456","Cluster_2854","Porites_evermani_scaffold_49:531624-540967",200,-38.33,2,21,7094,7115,19,"100.00%","100.00%","Peve_00033083",-0.981723387486704,0.121900827348687,0.978262075707395
"5457","Cluster_2854","Porites_evermani_scaffold_4:981168-988365",147,-20.22,2,21,4384,4408,22,"59.09%","72.73%","Peve_00028738",-0.852102604783971,0.350654421542919,0.978262075707395
"5458","Cluster_2854","Porites_evermani_scaffold_499:132024-144205",179,-28.78,2,21,10505,10527,20,"85.00%","90.00%","Peve_00033475",-0.507486347355159,0.661149542463894,0.978262075707395
"5459","Cluster_2854","Porites_evermani_scaffold_500:118555-162856",166,-20.96,2,19,22378,22399,17,"76.47%","88.24%","Peve_00033650",-0.693226381101931,0.512377214777946,0.978262075707395
"5460","Cluster_2854","Porites_evermani_scaffold_501:241400-244291",145,-20.18,2,16,2156,2182,19,"73.68%","73.68%","Peve_00033701",-0.583578375513112,0.603304198613295,0.978262075707395
"5461","Cluster_2854","Porites_evermani_scaffold_502:103372-109476",157,-24.52,2,20,5908,5932,21,"66.67%","85.71%","Peve_00033723",-0.629822185825635,0.566255500587729,0.978262075707395
"5462","Cluster_2854","Porites_evermani_scaffold_5027:3227-18246",163,-24.42,2,16,420,441,14,"85.71%","92.86%","Peve_00033746",-0.601902100256321,0.588819473888906,0.978262075707395
"5463","Cluster_2854","Porites_evermani_scaffold_50:352795-364094",162,-21.18,2,21,4285,4305,19,"73.68%","84.21%","Peve_00033606",-0.941889995622179,0.218095355438214,0.978262075707395
"5464","Cluster_2854","Porites_evermani_scaffold_5041:1582-18075",154,-21,2,20,13659,13682,20,"70.00%","75.00%","Peve_00033797",-0.412019892559814,0.729646837742505,0.98441644293154
"5465","Cluster_2854","Porites_evermani_scaffold_5042:2-6641",154,-20.48,2,21,859,879,19,"68.42%","78.95%","Peve_00033798",-0.483072419938096,0.679041559784196,0.978262075707395
"5466","Cluster_2854","Porites_evermani_scaffold_504:64340-66119",164,-24.44,2,21,990,1011,19,"68.42%","84.21%","Peve_00033784",-0.342978970426739,0.777128074063352,0.992853453718242
"5467","Cluster_2854","Porites_evermani_scaffold_509:105295-109866",161,-23.02,2,21,492,511,19,"73.68%","84.21%","Peve_00033965",-0.765651268052915,0.444833705016065,0.978262075707395
"5468","Cluster_2854","Porites_evermani_scaffold_511:158791-178303",166,-26.08,2,15,18518,18539,13,"92.31%","100.00%","Peve_00034104",-0.754775447797355,0.455491635968519,0.978262075707395
"5469","Cluster_2854","Porites_evermani_scaffold_511:158791-178303",192,-30.77,2,21,18637,18658,19,"94.74%","94.74%","Peve_00034104",-0.754775447797355,0.455491635968519,0.978262075707395
"5470","Cluster_2854","Porites_evermani_scaffold_511:158791-178303",192,-33.36,2,21,18307,18328,19,"94.74%","94.74%","Peve_00034104",-0.754775447797355,0.455491635968519,0.978262075707395
"5471","Cluster_2854","Porites_evermani_scaffold_512:15728-31045",154,-22.76,2,21,10640,10664,22,"68.18%","77.27%","Peve_00034132",0.742581895198688,0.467201996121783,0.978262075707395
"5472","Cluster_2854","Porites_evermani_scaffold_512:15728-31045",154,-22.76,2,21,11196,11220,22,"68.18%","77.27%","Peve_00034132",0.742581895198688,0.467201996121783,0.978262075707395
"5473","Cluster_2854","Porites_evermani_scaffold_5122:7344-15665",200,-38.34,2,21,5622,5643,19,"100.00%","100.00%","Peve_00034143",-0.702985136735931,0.50370005220534,0.978262075707395
"5474","Cluster_2854","Porites_evermani_scaffold_512:72670-83727",157,-24.45,2,16,2501,2521,14,"85.71%","92.86%","Peve_00034130",-0.996412433394168,0.0539417498949903,0.971612846036702
"5475","Cluster_2854","Porites_evermani_scaffold_5127:6761-7995",153,-20.31,2,20,228,253,22,"68.18%","77.27%","Peve_00034153",NA,NA,NA
"5476","Cluster_2854","Porites_evermani_scaffold_513:174053-204171",155,-22.26,2,21,19832,19856,22,"63.64%","77.27%","Peve_00034160",0.520785399583953,0.651278341048263,0.978262075707395
"5477","Cluster_2854","Porites_evermani_scaffold_514:184374-186950",167,-21.16,2,21,142,164,20,"70.00%","90.00%","Peve_00034193",NA,NA,NA
"5478","Cluster_2854","Porites_evermani_scaffold_5149:13367-16357",163,-22.63,2,21,2906,2929,21,"66.67%","85.71%","Peve_00034210",-0.641450823025475,0.556665677954993,0.978262075707395
"5479","Cluster_2854","Porites_evermani_scaffold_515:59449-70286",160,-24.21,2,18,1811,1833,17,"76.47%","88.24%","Peve_00034212",-0.507486347355159,0.661149542463894,0.978262075707395
"5480","Cluster_2854","Porites_evermani_scaffold_51:652247-676202",154,-21.44,2,16,9522,9544,15,"80.00%","86.67%","Peve_00034015",0.531274133071514,0.643426851653048,0.978262075707395
"5481","Cluster_2854","Porites_evermani_scaffold_51:652247-676202",162,-21.41,2,20,7386,7408,19,"73.68%","84.21%","Peve_00034015",0.531274133071514,0.643426851653048,0.978262075707395
"5482","Cluster_2854","Porites_evermani_scaffold_518:92471-93728",160,-20.17,2,18,890,912,17,"76.47%","88.24%","Peve_00034305",0.934002006495538,0.232583269779496,0.978262075707395
"5483","Cluster_2854","Porites_evermani_scaffold_519:14656-37215",168,-23.27,2,21,6799,6820,19,"73.68%","84.21%","Peve_00034333",0.891103868242078,0.299863468079889,0.978262075707395
"5484","Cluster_2854","Porites_evermani_scaffold_520:104290-190485",156,-20.02,2,21,71492,71513,19,"68.42%","73.68%","Peve_00034406",0.997281121151485,0.0469557192682797,0.939935945786585
"5485","Cluster_2854","Porites_evermani_scaffold_520:23092-73476",167,-22.97,2,16,30599,30620,14,"85.71%","100.00%","Peve_00034410",-0.514812983639114,0.655722718082462,0.978262075707395
"5486","Cluster_2854","Porites_evermani_scaffold_5:205524-219930",155,-20.29,2,12,13768,13789,10,"100.00%","100.00%","Peve_00033585",-0.894532874785568,0.295016756210274,0.978262075707395
"5487","Cluster_2854","Porites_evermani_scaffold_5208:2126-13633",176,-22.31,2,21,8610,8631,19,"78.95%","89.47%","Peve_00034423",-0.583931699986523,0.603027163159187,0.978262075707395
"5488","Cluster_2854","Porites_evermani_scaffold_5212:7405-16113",169,-28.3,2,21,2361,2380,19,"78.95%","89.47%","Peve_00034438",0.903528750942845,0.281934957832223,0.978262075707395
"5489","Cluster_2854","Porites_evermani_scaffold_522:147307-187022",153,-22.79,2,15,3307,3331,16,"81.25%","81.25%","Peve_00034455",0.0983550740905569,0.93728382011897,0.999448381576871
"5490","Cluster_2854","Porites_evermani_scaffold_524:78947-86915",171,-24.19,2,20,2187,2208,18,"77.78%","88.89%","Peve_00034522",NA,NA,NA
"5491","Cluster_2854","Porites_evermani_scaffold_525:50434-54343",155,-23.11,2,12,1449,1470,10,"100.00%","100.00%","Peve_00034569",0.999603958340296,0.0179176022280377,0.782669382293497
"5492","Cluster_2854","Porites_evermani_scaffold_526:188380-196172",145,-21.93,2,21,222,245,22,"63.64%","72.73%","Peve_00034593",-0.507486347355159,0.661149542463894,0.978262075707395
"5493","Cluster_2854","Porites_evermani_scaffold_5317:4533-8682",169,-23.82,2,21,3533,3552,19,"84.21%","84.21%","Peve_00034821",-0.507486347355159,0.661149542463894,0.978262075707395
"5494","Cluster_2854","Porites_evermani_scaffold_53:279082-289272",162,-22.44,2,21,2490,2510,19,"73.68%","84.21%","Peve_00034749",-0.0760284489440636,0.951552035306819,0.999448381576871
"5495","Cluster_2854","Porites_evermani_scaffold_533:150214-151559",154,-22.92,2,16,879,902,16,"75.00%","87.50%","Peve_00034857",NA,NA,NA
"5496","Cluster_2854","Porites_evermani_scaffold_534:166770-173727",159,-20.33,2,20,3094,3115,18,"72.22%","77.78%","Peve_00034886",-0.507486347355159,0.661149542463894,0.978262075707395
"5497","Cluster_2854","Porites_evermani_scaffold_534:166770-173727",159,-20.33,2,20,3980,4001,18,"72.22%","77.78%","Peve_00034886",-0.507486347355159,0.661149542463894,0.978262075707395
"5498","Cluster_2854","Porites_evermani_scaffold_534:23666-90765",152,-21.03,2,20,21656,21677,19,"73.68%","78.95%","Peve_00034882",-0.808842145105909,0.400189337389487,0.978262075707395
"5499","Cluster_2854","Porites_evermani_scaffold_535:141006-181069",158,-21.1,2,20,15388,15411,20,"70.00%","80.00%","Peve_00034918",-0.422620202474281,0.722220858987783,0.98214929951699
"5500","Cluster_2854","Porites_evermani_scaffold_535:141006-181069",158,-21.1,2,20,16361,16384,20,"70.00%","80.00%","Peve_00034918",-0.422620202474281,0.722220858987783,0.98214929951699
"5501","Cluster_2854","Porites_evermani_scaffold_535:141006-181069",158,-21.1,2,20,16478,16501,20,"70.00%","80.00%","Peve_00034918",-0.422620202474281,0.722220858987783,0.98214929951699
"5502","Cluster_2854","Porites_evermani_scaffold_535:141006-181069",158,-21.1,2,20,16672,16695,20,"70.00%","80.00%","Peve_00034918",-0.422620202474281,0.722220858987783,0.98214929951699
"5503","Cluster_2854","Porites_evermani_scaffold_535:141006-181069",162,-21.34,2,20,15232,15255,20,"75.00%","80.00%","Peve_00034918",-0.422620202474281,0.722220858987783,0.98214929951699
"5504","Cluster_2854","Porites_evermani_scaffold_535:141006-181069",162,-21.34,2,20,15349,15372,20,"75.00%","80.00%","Peve_00034918",-0.422620202474281,0.722220858987783,0.98214929951699
"5505","Cluster_2854","Porites_evermani_scaffold_535:156319-158419",158,-21.1,2,20,1048,1071,20,"70.00%","80.00%","Peve_00034919",-0.492476100688937,0.672183790869439,0.978262075707395
"5506","Cluster_2854","Porites_evermani_scaffold_535:156319-158419",158,-21.1,2,20,1165,1188,20,"70.00%","80.00%","Peve_00034919",-0.492476100688937,0.672183790869439,0.978262075707395
"5507","Cluster_2854","Porites_evermani_scaffold_535:156319-158419",158,-21.1,2,20,1359,1382,20,"70.00%","80.00%","Peve_00034919",-0.492476100688937,0.672183790869439,0.978262075707395
"5508","Cluster_2854","Porites_evermani_scaffold_535:156319-158419",158,-21.1,2,20,75,98,20,"70.00%","80.00%","Peve_00034919",-0.492476100688937,0.672183790869439,0.978262075707395
"5509","Cluster_2854","Porites_evermani_scaffold_535:156319-158419",162,-21.34,2,20,36,59,20,"75.00%","80.00%","Peve_00034919",-0.492476100688937,0.672183790869439,0.978262075707395
"5510","Cluster_2854","Porites_evermani_scaffold_535:20190-29497",151,-20.3,2,21,3037,3059,20,"65.00%","75.00%","Peve_00034922",0.249341004813291,0.839572003524311,0.995934364227446
"5511","Cluster_2854","Porites_evermani_scaffold_535:9264-14409",155,-20.57,2,21,2947,2969,20,"70.00%","75.00%","Peve_00034912",0.906739880760751,0.277126169192936,0.978262075707395
"5512","Cluster_2854","Porites_evermani_scaffold_5389:810-12324",152,-21.59,2,20,4866,4891,22,"72.73%","77.27%","Peve_00035059",-0.98199115189198,0.121001850729954,0.978262075707395
"5513","Cluster_2854","Porites_evermani_scaffold_5391:5353-13224",156,-20.76,2,21,4343,4362,19,"73.68%","84.21%","Peve_00035081",-0.676975173244086,0.526580864312904,0.978262075707395
"5514","Cluster_2854","Porites_evermani_scaffold_540:15576-27002",166,-21.08,2,20,10976,10999,20,"80.00%","80.00%","Peve_00035155",-0.942018448816016,0.217851787408138,0.978262075707395
"5515","Cluster_2854","Porites_evermani_scaffold_5:416686-430469",155,-21.12,2,21,4450,4475,23,"65.22%","73.91%","Peve_00033601",-0.507911170404066,0.660835625019977,0.978262075707395
"5516","Cluster_2854","Porites_evermani_scaffold_5421:89-13439",166,-20.54,2,19,8682,8703,17,"76.47%","88.24%","Peve_00035220",-0.993863697319313,0.0705619928784848,0.978262075707395
"5517","Cluster_2854","Porites_evermani_scaffold_54:46364-74488",169,-20.05,2,18,24149,24170,16,"87.50%","87.50%","Peve_00035128",-0.826154619859844,0.381047475245506,0.978262075707395
"5518","Cluster_2854","Porites_evermani_scaffold_5485:6364-12329",171,-21.09,2,20,738,759,18,"83.33%","83.33%","Peve_00035416",NA,NA,NA
"5519","Cluster_2854","Porites_evermani_scaffold_549:175515-191612",162,-22.07,2,15,8909,8930,13,"92.31%","92.31%","Peve_00035426",-0.551178769422008,0.628356454281976,0.978262075707395
"5520","Cluster_2854","Porites_evermani_scaffold_549:62861-85369",164,-21.69,2,21,1850,1871,19,"73.68%","78.95%","Peve_00035429",-0.507486347355159,0.661149542463894,0.978262075707395
"5521","Cluster_2854","Porites_evermani_scaffold_5500:2435-7812",163,-22.63,2,21,3284,3307,21,"66.67%","85.71%","Peve_00035501",0.0311090375964924,0.980192175779922,0.999448381576871
"5522","Cluster_2854","Porites_evermani_scaffold_550:166316-175206",157,-22.28,2,18,8207,8228,16,"68.75%","87.50%","Peve_00035491",NA,NA,NA
"5523","Cluster_2854","Porites_evermani_scaffold_5515:8703-11101",151,-21.19,2,20,647,668,18,"61.11%","77.78%","Peve_00035541",-0.0949676839091118,0.939450446361532,0.999448381576871
"5524","Cluster_2854","Porites_evermani_scaffold_55:20000-40335",156,-22.65,2,13,194,215,11,"90.91%","100.00%","Peve_00035461",-0.0293810657946872,0.98129274042557,0.999448381576871
"5525","Cluster_2854","Porites_evermani_scaffold_552:206218-215403",192,-31.46,2,21,6697,6718,19,"94.74%","94.74%","Peve_00035554",-0.426432900652711,0.719540054370281,0.981369881295541
"5526","Cluster_2854","Porites_evermani_scaffold_553:149908-153570",153,-20.14,2,20,1973,1993,18,"72.22%","77.78%","Peve_00035587",-0.492476100688937,0.672183790869439,0.978262075707395
"5527","Cluster_2854","Porites_evermani_scaffold_554:96577-110654",158,-24.22,2,16,1651,1673,15,"80.00%","93.33%","Peve_00035611",0.874414136976558,0.322492060138014,0.978262075707395
"5528","Cluster_2854","Porites_evermani_scaffold_55:572265-607885",157,-21.65,2,20,16611,16634,20,"65.00%","90.00%","Peve_00035447",-0.87978545660865,0.315372288807508,0.978262075707395
"5529","Cluster_2854","Porites_evermani_scaffold_55:572265-607885",167,-22.53,2,20,17106,17127,18,"72.22%","88.89%","Peve_00035447",-0.87978545660865,0.315372288807508,0.978262075707395
"5530","Cluster_2854","Porites_evermani_scaffold_55:626675-646385",172,-21.82,2,21,7855,7876,19,"73.68%","89.47%","Peve_00035451",-0.999371623109792,0.022569813346519,0.839052039044429
"5531","Cluster_2854","Porites_evermani_scaffold_557:199490-207934",162,-21.68,2,15,6940,6961,13,"92.31%","92.31%","Peve_00035720",0.993307206038759,0.0736955673318902,0.978262075707395
"5532","Cluster_2854","Porites_evermani_scaffold_557:43516-46073",163,-21.74,2,20,1475,1496,18,"72.22%","83.33%","Peve_00035696",-0.587458122747916,0.600257382182744,0.978262075707395
"5533","Cluster_2854","Porites_evermani_scaffold_558:172616-174397",149,-20.69,2,20,873,902,26,"65.38%","69.23%","Peve_00035738",-0.993900133965522,0.0703519724445302,0.978262075707395
"5534","Cluster_2854","Porites_evermani_scaffold_558:212607-227284",162,-20.64,2,20,12341,12363,19,"73.68%","84.21%","Peve_00035746",-0.321029920762701,0.791941982675833,0.995934364227446
"5535","Cluster_2854","Porites_evermani_scaffold_560:24474-50491",164,-22.23,2,17,1725,1746,15,"86.67%","86.67%","Peve_00035821",-0.885589883699892,0.30750888650248,0.978262075707395
"5536","Cluster_2854","Porites_evermani_scaffold_560:24474-50491",168,-20.02,2,21,21871,21892,19,"68.42%","89.47%","Peve_00035821",-0.885589883699892,0.30750888650248,0.978262075707395
"5537","Cluster_2854","Porites_evermani_scaffold_560:24474-50491",168,-20.02,2,21,22280,22301,19,"68.42%","89.47%","Peve_00035821",-0.885589883699892,0.30750888650248,0.978262075707395
"5538","Cluster_2854","Porites_evermani_scaffold_5:603961-612477",166,-20.31,2,20,2470,2493,20,"75.00%","85.00%","Peve_00033520",-0.843774977102233,0.360656428917876,0.978262075707395
"5539","Cluster_2854","Porites_evermani_scaffold_5611:41-10021",175,-28.96,2,21,987,1009,20,"75.00%","95.00%","Peve_00035845",-0.962687258072879,0.174455003519234,0.978262075707395
"5540","Cluster_2854","Porites_evermani_scaffold_561:145104-154290",164,-20.5,2,17,1808,1829,15,"86.67%","86.67%","Peve_00035837",-0.70559782505933,0.501357092382477,0.978262075707395
"5541","Cluster_2854","Porites_evermani_scaffold_56:172426-273243",171,-20.09,2,21,94666,94688,20,"75.00%","90.00%","Peve_00035787",0.415722357446071,0.727057610991868,0.983664198460047
"5542","Cluster_2854","Porites_evermani_scaffold_563:166346-175532",166,-26.08,2,15,1039,1060,13,"92.31%","100.00%","Peve_00035886",-0.955231267834874,0.191212472728571,0.978262075707395
"5543","Cluster_2854","Porites_evermani_scaffold_563:166346-175532",176,-25.64,2,21,1178,1199,19,"73.68%","94.74%","Peve_00035886",-0.955231267834874,0.191212472728571,0.978262075707395
"5544","Cluster_2854","Porites_evermani_scaffold_56:332355-381518",155,-20.88,2,21,44233,44257,22,"59.09%","81.82%","Peve_00035792",0.988482783035169,0.0967133885277396,0.978262075707395
"5545","Cluster_2854","Porites_evermani_scaffold_56:332355-381518",169,-20.15,2,18,4512,4533,16,"87.50%","87.50%","Peve_00035792",0.988482783035169,0.0967133885277396,0.978262075707395
"5546","Cluster_2854","Porites_evermani_scaffold_566:189344-216993",162,-23.51,2,20,5095,5117,19,"68.42%","89.47%","Peve_00035967",0.999999046646997,0.000879067096608153,0.239778920002343
"5547","Cluster_2854","Porites_evermani_scaffold_568:63403-93826",166,-26.08,2,15,3083,3104,13,"92.31%","100.00%","Peve_00036016",-0.507486347355159,0.661149542463894,0.978262075707395
"5548","Cluster_2854","Porites_evermani_scaffold_568:63403-93826",200,-38.33,2,21,3243,3264,19,"100.00%","100.00%","Peve_00036016",-0.507486347355159,0.661149542463894,0.978262075707395
"5549","Cluster_2854","Porites_evermani_scaffold_5699:3115-7278",144,-21.34,2,14,4119,4144,16,"75.00%","75.00%","Peve_00036071",NA,NA,NA
"5550","Cluster_2854","Porites_evermani_scaffold_572:81995-86191",146,-21.41,2,12,2487,2509,11,"90.91%","90.91%","Peve_00036178",0.734367747619058,0.474957571407452,0.978262075707395
"5551","Cluster_2854","Porites_evermani_scaffold_572:96808-100657",146,-21.75,2,12,2343,2365,11,"90.91%","90.91%","Peve_00036180",0.98943640796987,0.0926155654594869,0.978262075707395
"5552","Cluster_2854","Porites_evermani_scaffold_575:38809-42859",153,-21.03,2,20,3563,3586,20,"60.00%","90.00%","Peve_00036262",-0.616015448521773,0.577491758965374,0.978262075707395
"5553","Cluster_2854","Porites_evermani_scaffold_575:99111-136911",173,-21.08,2,18,1042,1063,16,"87.50%","93.75%","Peve_00036254",-0.84236841975847,0.362321438930485,0.978262075707395
"5554","Cluster_2854","Porites_evermani_scaffold_581:140442-221098",154,-20.51,2,16,39992,40014,15,"80.00%","86.67%","Peve_00036433",NA,NA,NA
"5555","Cluster_2854","Porites_evermani_scaffold_582:123936-139021",162,-22.6,2,20,11899,11922,20,"70.00%","85.00%","Peve_00036456",0.586183074990021,0.601259856937848,0.978262075707395
"5556","Cluster_2854","Porites_evermani_scaffold_58:257680-275115",175,-22.58,2,21,13302,13324,20,"80.00%","90.00%","Peve_00036388",-0.596114750783455,0.593420655375406,0.978262075707395
"5557","Cluster_2854","Porites_evermani_scaffold_583:171311-179698",171,-20.5,2,21,7478,7501,21,"80.95%","80.95%","Peve_00036494",-0.280669042299547,0.818887341204588,0.995934364227446
"5558","Cluster_2854","Porites_evermani_scaffold_5838:2240-9269",161,-20.64,2,19,3065,3088,19,"73.68%","84.21%","Peve_00036506",-0.240598615832259,0.845312512936965,0.995934364227446
"5559","Cluster_2854","Porites_evermani_scaffold_584:94-13313",162,-21.34,2,20,5307,5329,19,"73.68%","84.21%","Peve_00036507",-0.150835508363856,0.903607237960888,0.999448381576871
"5560","Cluster_2854","Porites_evermani_scaffold_588:177746-201967",156,-22.35,2,20,23778,23801,21,"71.43%","80.95%","Peve_00036606",-0.861017087320826,0.339655845458848,0.978262075707395
"5561","Cluster_2854","Porites_evermani_scaffold_588:213825-221404",163,-22.32,2,21,2891,2914,21,"71.43%","80.95%","Peve_00036608",-0.968416200707378,0.160426843705298,0.978262075707395
"5562","Cluster_2854","Porites_evermani_scaffold_590:184463-225363",153,-21.98,2,19,16357,16381,20,"65.00%","80.00%","Peve_00036728",-0.791643843964663,0.418451136546278,0.978262075707395
"5563","Cluster_2854","Porites_evermani_scaffold_590:40995-53952",150,-22.77,2,21,10394,10419,23,"65.22%","73.91%","Peve_00036712",0.495510661734895,0.669961893473901,0.978262075707395
"5564","Cluster_2854","Porites_evermani_scaffold_590:40995-53952",150,-22.77,2,21,11002,11027,23,"65.22%","73.91%","Peve_00036712",0.495510661734895,0.669961893473901,0.978262075707395
