"sample140" "sample145" "sample150" "sample173" "sample178"
"XM_044324019.1" 21 54 63 68 118
"XM_029330324.2" 2711 2455 1646 2407 2058
"XM_044307568.1" 324 307 269 221 338
"XM_044326789.1" 75 8 23 28 1
"XR_006393701.1" 450 338 501 266 976
"XM_044326674.1" 0 0 6 0 97
"XM_044310610.1" 0 349 498 0 0
"XM_029337395.2" 1274 1015 581 1147 884
"XM_044322594.1" 0 0 0 16 16
"XR_006396565.1" 20 25 0 26 3
"XM_044316668.1" 0 0 42 133 0
"XM_044329195.1" 0 0 6 92 20
"XM_044327941.1" 16 19 7 60 6
"XM_029340740.2" 23 12 9 9 110
"XM_029327222.2" 283 275 0 98 0
"XM_029349714.2" 8 33 36 29 76
"XM_044322929.1" 541 535 288 462 508
"XM_044325345.1" 2 1 12 3 23
"XM_029356231.2" 2435 1375 1302 2397 2106
"XM_029335958.2" 30 81 124 79 158
"XM_044313082.1" 1313 47 10 139 67
"XM_029344363.2" 1168 112 308 258 821
"XM_044322864.1" 457 0 85 205 408
"XM_029345145.2" 195 133 165 146 233
"XM_044307578.1" 643 456 226 450 150
"XM_044321734.1" 18 4 12 7 8
"XR_003824136.2" 0 0 0 9 13
"XM_029327764.2" 22 0 15 17 43
"XM_029333238.2" 171 205 15 289 0
"XM_044321487.1" 15 3 1 0 6
"XR_006396333.1" 23 7 59 11 115
"XM_044316793.1" 38 0 56 39 0
"XR_006395218.1" 17 34 18 25 81
"XM_044321177.1" 69 288 217 90 249
"XM_044321702.1" 53 0 64 50 0
"XM_044327805.1" 40 0 0 0 39
"XM_029341131.2" 620 539 463 766 863
"XM_044315668.1" 1 10 3 17 5
"XM_044327516.1" 103 126 74 57 199
"XM_044313109.1" 155 50 30 131 93
"XM_044323210.1" 69 30 37 32 191
"XR_006397273.1" 261 313 281 555 671
"XM_044328027.1" 868 1804 1206 639 366
"XM_044317127.1" 113 43 60 57 56
"XM_044306788.1" 22 54 38 28 32
"XM_044314908.1" 1848 805 1313 934 2924
"XM_029324648.2" 5820 4943 4354 6411 3546
"XR_006393066.1" 41 2 25 5 151
"XM_044315905.1" 69 4 15 8 36
"XM_029356523.2" 502 413 336 281 492
"XM_044322222.1" 139 0 43 254 220
"XM_029335897.2" 78 38 0 148 11
"XM_029343787.2" 450 219 148 355 513
"XM_044309133.1" 0 104 28 46 7
"XM_044324363.1" 6 0 3 9 9
"XM_029349111.2" 735 544 301 607 316
"XM_029346344.2" 4933 1525 1549 3490 1966
"XM_029324632.2" 528 455 417 527 246
"XM_029334165.2" 171 146 158 222 288
"XM_029349486.2" 658 300 177 331 176
"XM_029324809.2" 22 0 237 239 0
"XR_006397922.1" 102 60 54 77 90
"XM_029355469.2" 14806 14756 10196 12639 11514
"XM_044308498.1" 631 590 257 504 278
"XM_044307110.1" 4 65 8 63 10
"XM_029326989.2" 325 369 171 330 452
"XM_029334845.2" 44 28 0 33 0
"XM_044307149.1" 72 126 200 201 453
"XM_044309137.1" 99 697 726 902 545
"XM_044315727.1" 20 33 5 21 9
"XM_044324890.1" 0 0 0 18 0
"XM_044321733.1" 407 620 606 172 505
"XM_044318962.1" 0 0 0 36 0
"XM_029358336.2" 156 113 143 144 215
"XM_029339837.2" 264 262 147 265 210
"XM_029346387.2" 401 173 175 628 203
"XM_044327256.1" 839 244 713 1481 2097
"XM_029336621.2" 534 519 261 323 237
"XR_006396409.1" 387 235 195 209 190
"XR_006392528.1" 2 74 53 30 9
"XM_029336469.2" 531 235 243 318 395
"XM_029344245.2" 639 1017 346 41 37
"XM_044316947.1" 124 140 49 189 155
"XM_044327128.1" 224 210 134 146 255
"XR_006398090.1" 24 85 73 185 156
"XR_006392596.1" 0 0 3 1 9
"XM_029354468.2" 5 0 12 0 13
"XM_029356118.2" 0 0 0 0 49
"XM_044326532.1" 89 261 79 153 250
"XM_029354485.2" 232 231 99 304 280
"XM_029351847.2" 5992 6946 4074 8633 7346
"XM_029356449.2" 0 0 8 0 5
"XM_044323645.1" 0 9 0 0 0
"XM_029338181.2" 0 3 0 20 67
"XM_029344441.2" 28 30 23 35 23
"XM_044317552.1" 296 241 148 187 145
"XM_044324422.1" 111 72 142 103 129
"XM_044328546.1" 147 319 145 324 167
"XM_044326584.1" 7 191 27 274 55
"XM_044328959.1" 12 0 13 0 0
"XM_029344063.2" 3500 1307 609 908 949
"XM_029336565.2" 612 340 410 679 906
"XR_006392343.1" 9 148 123 135 80
"XM_029334130.2" 0 0 0 0 127
"XM_029328729.2" 379 621 428 282 225
"XM_044320079.1" 45 100 209 78 72
"XM_029341025.2" 8007 7466 4596 6152 3158
"XM_044309059.1" 531 14 18 5 8
"XM_044319772.1" 12 19 0 0 0
"XM_029337861.2" 449 330 312 197 755
"XM_029323673.2" 532 314 196 141 118
"XR_006391465.1" 0 10 2 8 27
"XM_029345158.2" 761 727 332 1031 535
"XM_029336038.2" 190 398 216 291 183
"XM_044317046.1" 0 9 8 13 5
"XM_029339124.2" 5982 5769 1756 3093 2559
"XM_044327304.1" 15 17 0 71 6
"XM_029345980.2" 100 192 79 81 168
"XM_029352109.2" 1561 1456 748 1558 1218
"XM_029337109.2" 1515 1041 892 1550 991
"XM_029334626.2" 13 31 0 112 126
"XM_044324998.1" 50 10 16 20 1
"XR_006395033.1" 169 64 26 78 206
"XM_044307611.1" 262 0 1 0 0
"XR_006395109.1" 88 97 162 47 223
"XM_029346561.2" 365 118 205 393 466
"XM_029345391.2" 57 27 39 35 21
"XM_029342705.2" 819 760 330 699 595
"XM_029358220.2" 351 317 228 246 309
"XM_044323307.1" 10 0 0 0 3
"XM_029339858.2" 0 2 10 0 10
"XM_029338740.2" 1448 1124 982 1269 1386
"XM_044324519.1" 0 60 0 2 17
"XM_044325869.1" 2562 1005 1514 1644 1631
"XM_029327279.2" 2478 2846 2547 3065 2827
"XM_029333570.2" 6878 5795 3409 6735 7206
"XM_044325426.1" 217 77 157 157 157
"XM_029332988.2" 392 221 165 278 268
"XR_006392725.1" 47 38 5 26 40
"XM_029340509.2" 0 0 0 25 0
"XM_029344725.2" 0 0 0 106 49
"XM_044319138.1" 791 448 369 1154 588
"XR_003825646.2" 11 5 0 6 0
"XR_006394837.1" 32 1 6 5 0
"XM_029355463.2" 2420 3497 1445 1992 2443
"XM_044325609.1" 46 20 35 0 85
"XM_044308996.1" 3 0 32 96 17
"XM_044327640.1" 228 1 260 445 0
"XM_044323483.1" 3572 3477 1919 2684 2428
"XM_044323976.1" 900 899 576 883 855
"XM_029330184.2" 11157 10028 6936 10004 9708
"XM_044328208.1" 429 261 244 319 470
"XM_044308680.1" 48 9 25 48 139
"XM_044327190.1" 0 0 7 0 53
"XM_029358565.2" 3 0 4 22 2
"XM_044328313.1" 2 0 6 13 0
"XM_044317900.1" 0 0 0 0 63
"XM_044319935.1" 922 1293 1458 2089 1985
"XR_003823098.2" 0 0 0 31 0
"XR_006394247.1" 48 72 22 201 88
"XM_044314798.1" 0 5 4 0 7
"XR_006392945.1" 41 2 25 5 151
"XM_044307921.1" 0 0 0 0 6
"XM_044308339.1" 911 554 394 763 857
"XM_044312639.1" 0 0 2 0 7
"XM_029332676.2" 29752 25352 22847 35353 34497
"XR_006395565.1" 0 0 3 0 7
"XM_029333048.2" 361 429 352 253 231
"XR_006397878.1" 155 6 132 23 778
"XM_029326730.2" 2 14 13 11 3
"XM_029351433.2" 313 326 147 356 428
"XM_029353039.2" 178 76 159 164 216
"XM_029344220.2" 100 37 51 0 26
"XM_044320379.1" 208 0 1544 1048 1756
"XM_029325232.2" 6 0 7 0 0
"XR_006394125.1" 0 0 0 0 8
"XM_029336407.2" 7435 4749 3116 6677 6112
"XR_006394074.1" 0 21 2 1 0
"XM_029335715.2" 1457 0 0 187 61
"XR_006397141.1" 30 35 0 0 266
"XM_044325927.1" 651 535 493 722 539
"XR_003825503.2" 43 10 16 5 13
"XM_044320391.1" 1 9 6 29 6
"XM_029357255.2" 823 1063 1187 945 837
"XR_006396220.1" 2 0 20 19 59
"XM_029355323.2" 887 1256 899 560 402
"XM_044328590.1" 22 52 49 22 97
"XM_044321274.1" 47 880 225 9 2
"XM_044313359.1" 163 0 67 100 0
"XM_044325777.1" 0 0 0 10 2
"XM_044320269.1" 821 694 512 642 769
"XM_044312697.1" 33 35 23 163 15
"XM_044324889.1" 134 91 80 44 69
"XM_044323890.1" 30 71 250 218 56
"XM_044317574.1" 31 25 6 17 16
"XM_029351490.2" 3 0 2 7 33
"XM_044310120.1" 428 486 590 460 506
"XR_006396645.1" 92 0 8 15 5
"XR_003826041.2" 58 89 25 48 25
"XM_044308154.1" 23 0 7 6 10
"XR_006398200.1" 7059 8849 6963 22673 11081
"XR_006392648.1" 18 40 57 115 84
"XM_029329474.2" 5 0 22 1 22
"XM_029341518.2" 332 204 171 213 332
"XM_044324464.1" 65 2949 1280 763 39
"XR_006395101.1" 650 448 342 525 245
"XM_029340266.2" 0 0 11 0 0
"XR_006396025.1" 8 138 0 0 154
"XM_029357203.2" 134 276 141 59 15
"XM_044320007.1" 277 300 94 110 121
"XR_006392634.1" 21 0 17 3 3
"XM_044320039.1" 197 28 41 49 206
"XM_029350370.2" 491 890 574 580 436
"XM_044315478.1" 0 0 19 37 2
"XM_044310556.1" 3 58 14 16 27
"XM_044319743.1" 8757 8678 4988 8892 6733
"XM_044317203.1" 741 3 360 648 498
"XM_029352418.2" 0 0 142 0 0
"XM_044323122.1" 864 28 20 6 107
"XM_044321508.1" 0 33 17 18 0
"XM_029334579.2" 963 544 258 792 1045
"XM_044308045.1" 0 70 53 77 134
"XM_044320985.1" 0 0 30 0 0
"XM_044317025.1" 61 39 30 123 150
"XM_044319789.1" 101 33 24 89 94
"XM_029336169.2" 29 59 29 78 50
"XR_006392219.1" 32 2 39 32 73
"XM_029334001.2" 23 3 5 16 28
"XR_003824795.2" 38 41 25 7 14
"XM_029345173.2" 8 42 7 16 38
"XM_044325361.1" 61 0 0 66 11
"XR_006395128.1" 569 528 363 690 590
"XM_029341578.2" 2234 2146 1404 2435 2584
"XR_003826717.2" 222 311 137 261 222
"XM_029324684.2" 37 0 0 69 152
"XM_029338120.2" 1875 1225 1191 1436 1547
"XM_044311742.1" 3 15 33 25 165
"XR_003823881.2" 30 0 8 19 12
"XM_029343911.2" 194 73 67 109 64
"XM_044315211.1" 0 0 0 2 9
"XM_029337065.2" 0 0 0 198 214
"XR_006391710.1" 27 45 49 24 153
"XM_044321963.1" 62 294 198 191 97
"XM_029340279.2" 84 14 0 17 31
"XM_029358068.2" 0 0 0 0 17
"XR_006396773.1" 51 444 732 274 193
"XM_029333744.2" 1082 494 631 598 502
"XM_029351289.2" 231 316 211 353 191
"XM_029345240.2" 393 532 390 306 370
"XM_044311341.1" 0 0 0 18 11
"XM_029357324.2" 350 0 155 305 463
"XM_029350839.2" 378 169 245 273 568
"XM_029357722.2" 199 157 91 209 103
"XM_044311801.1" 0 4 0 22 5
"XM_029358127.2" 5023 3222 2533 4485 4523
"XM_029339781.2" 11361 6734 4525 10111 12205
"XM_044309134.1" 174 192 235 25 173
"XM_044315974.1" 153 105 38 74 129
"XM_044328632.1" 560 545 359 813 1041
"XM_029344860.2" 4179 3057 3767 2480 2588
"XM_044317309.1" 14 0 0 0 2
"XM_044318716.1" 445 538 413 463 408
"XM_029348324.2" 547 254 78 331 231
"XR_006394579.1" 0 0 0 27 1
"XM_029335731.2" 27 9 1 3 19
"XM_044320784.1" 14 15 31 12 24
"XM_044323350.1" 109 38 47 67 17
"XR_006393000.1" 41 2 25 5 151
"XR_003825236.2" 0 5 13 1 1
"XM_029356111.2" 1297 1000 953 989 719
"XM_029342044.2" 1148 759 200 1388 1535
"XM_029325661.2" 2 0 1 0 8
"XM_044310156.1" 385 153 160 5 385
"XM_029340482.2" 0 0 10 0 9
"XM_044314683.1" 3 3 0 0 11
"XR_003827935.2" 0 0 2 0 6
"XM_029328571.2" 9 39 39 137 180
"XM_044312143.1" 0 0 0 2 7
"XM_044317297.1" 25 0 0 0 0
"XM_044322430.1" 187 163 70 115 280
"XM_029338199.2" 333 274 318 442 368
"XR_006394895.1" 60 3 95 17 77
"XM_029330270.2" 48 12 43 37 76
"XR_006397089.1" 1 4 5 42 70
"XM_044308331.1" 5 4 2 0 6
"XM_044310254.1" 0 15 0 41 81
"XM_029328666.2" 202 179 88 96 91
"XM_044323799.1" 639 242 167 416 313
"XM_029338049.2" 3604 2643 1550 2830 2187
"XM_029324590.2" 540 276 314 448 348
"XM_044310198.1" 391 267 177 216 301
"XR_003827637.1" 2 1 12 2 23
"XM_044315101.1" 61 10 33 33 46
"XM_029330986.2" 0 122 118 79 0
"XM_044312901.1" 46 22 111 52 56
"XM_029338436.2" 2412 2997 1293 2041 1755
"XM_044318156.1" 617 290 422 212 77
"XM_044328388.1" 19 21 13 55 10
"XM_044314584.1" 23 74 37 0 35
"XM_029356325.2" 170 127 218 218 258
"XM_029350384.2" 0 0 0 71 138
"XM_029358211.2" 408 190 243 422 190
"XM_029349295.2" 72 35 83 107 55
"XM_029350909.2" 9 12 8 25 10
"XR_006392973.1" 41 2 25 5 151
"XM_044307543.1" 165 576 341 927 246
"XM_044312971.1" 34 5 116 112 219
"XM_029339003.2" 1167 1052 469 634 423
"XM_029346084.2" 166 104 103 135 225
"XM_029340179.2" 117 25 0 67 33
"XM_044323288.1" 0 30 0 29 7
"XM_044308605.1" 1013 294 368 531 579
"XM_044322153.1" 178 125 265 142 250
"XR_003825446.2" 24 5 10 10 21
"XM_029335813.2" 55 25 4 64 0
"XR_006395155.1" 0 2 0 34 46
"XM_029330498.2" 0 0 12 0 17
"XM_029337533.2" 35 11 17 69 76
"XM_044314236.1" 1289 704 744 1940 1572
"XM_044328142.1" 2525 1335 989 3616 5618
"XM_044328985.1" 74 61 6 4 24
"XM_029334347.2" 78 73 387 704 348
"XM_044314938.1" 188 52 49 82 31
"XR_003825170.2" 35 92 66 69 104
"XM_044324276.1" 21 0 0 0 0
"XM_044321897.1" 0 18 0 21 0
"XM_029339641.2" 724 476 205 438 381
"XM_044315060.1" 53 11 23 78 72
"XM_029341770.2" 820 469 334 642 556
"XM_029352350.2" 3 2 2 6 24
"XM_044324571.1" 15 6 0 31 11
"XR_003822965.2" 115 80 54 113 98
"XM_029355417.2" 251 320 81 162 122
"XM_044313832.1" 0 0 145 0 179
"XM_044317659.1" 42 0 19 71 43
"XM_044322947.1" 878 1109 745 1265 1366
"XM_044307774.1" 0 0 15 23 13
"XM_029338522.2" 907 835 423 695 604
"XM_029354378.2" 0 0 23 1 63
"XM_029340100.2" 20 62 18 49 36
"XM_029345359.2" 475 430 102 121 36
"XM_044325293.1" 230 29 64 184 255
"XR_006395231.1" 0 5 29 14 20
"XM_044328188.1" 195 29 25 24 23
"XR_003826109.2" 306 83 203 112 871
"XM_029340436.2" 158 43 67 137 56
"XM_029324587.2" 319 455 390 325 260
"XM_029330608.2" 2630 3183 2773 2429 1808
"XM_029336282.2" 4 0 12 4 8
"XM_029343389.2" 34 30 22 36 31
"XM_029325542.2" 3696 2578 2138 3254 2486
"XM_044307371.1" 569 1034 663 475 583
"XR_003824457.2" 0 0 0 8 0
"XM_044317794.1" 394 150 169 290 344
"XM_029333535.2" 1099 499 620 689 994
"XM_029328273.2" 0 0 160 300 133
"XR_006396150.1" 15 17 7 2 0
"XR_006395629.1" 149 283 265 99 49
"XM_044322669.1" 42 17 25 87 49
"XM_029332895.2" 152 110 115 157 143
"XM_044312366.1" 0 9 0 13 12
"XM_044308140.1" 1215 574 419 1067 760
"XM_029356989.2" 0 17 0 59 0
"XM_029338748.2" 3 7 3 23 5
"XM_044313911.1" 1 353 5 306 45
"XM_044319540.1" 122 26 54 115 448
"XM_029338606.2" 871 432 266 634 678
"XM_044324426.1" 139 31 8 65 61
"XM_044324495.1" 174 161 19 5 10
"XM_044310897.1" 1 0 13 11 0
"XM_044313341.1" 4 0 5 0 14
"XM_044312445.1" 13 4 11 0 21
"XR_006392587.1" 17 0 8 19 0
"XM_029340060.2" 64 262 176 0 1
"XM_044310583.1" 60 64 5 65 115
"XR_006396878.1" 31 10 14 5 21
"XM_029342875.2" 27 19 37 24 93
"XR_006391543.1" 29 5 1 0 4
"XR_006395554.1" 67 27 43 47 51
"XM_029329723.2" 516 843 389 828 389
"XM_029338885.2" 100 828 427 100 718
"XM_044323217.1" 0 20 24 13 41
"XM_044310442.1" 0 0 0 30 0
"XM_044307533.1" 195 131 176 249 520
"XM_044323804.1" 80 119 109 269 168
"XM_044323975.1" 540 210 163 626 899
"XM_029331224.2" 2685 1718 1783 2084 180
"XR_006394594.1" 23 0 0 9 10
"XM_044315321.1" 0 349 38 330 173
"XR_006392215.1" 0 0 16 15 0
"XM_044315987.1" 287 168 126 167 132
"XM_044312021.1" 0 5 7 1 45
"XR_006397091.1" 50 225 76 6 5
"XR_003825111.2" 33 0 3 0 32
"XM_044308285.1" 40 54 17 0 21
"XM_029336776.2" 142 0 0 144 174
"XM_044327685.1" 95 54 77 247 106
"XM_029339333.2" 0 0 0 0 15
"XM_044320701.1" 11 0 1 0 12
"XR_006394655.1" 66 34 18 56 21
"XR_006394067.1" 131 19 51 8 12
"XM_029334618.2" 0 323 256 0 207
"XM_044324191.1" 7 3 0 0 16
"XM_044319392.1" 25 23 0 20 18
"XM_044320938.1" 0 0 0 0 583
"XM_029325003.2" 3618 4298 2883 3674 2641
"XM_029344755.2" 407 398 0 310 0
"XR_006396527.1" 64 94 46 79 98
"XM_044326759.1" 6 4 9 0 12
"XM_029339231.2" 113 70 115 127 46
"XM_029355351.2" 1561 737 739 1446 2663
"XR_006391915.1" 7 0 21 0 0
"XR_006391843.1" 8 0 0 0 2
"XM_029337453.2" 996 685 489 1135 636
"XM_044307603.1" 13 14 4 9 7
"XM_044308138.1" 3095 3482 2332 2417 3925
"XM_044319088.1" 42 13 13 0 0
"XM_029343181.2" 195 274 357 659 589
"XM_044311834.1" 959 195 404 465 393
"XR_003828467.2" 14 18 17 19 4
"XM_044307422.1" 798 46 18 809 3
"XM_029329439.2" 5815 3523 2851 3894 2570
"XM_029337447.2" 0 38 0 0 0
"XM_044328706.1" 125 11 25 50 162
"XM_029327078.2" 161 159 144 94 61
"XM_044314077.1" 19 0 1 3 12
"XM_029351311.2" 1354 1112 1278 1380 674
"XM_044315183.1" 0 7 2 0 19
"XM_029330806.2" 1773 1366 1029 1846 1685
"XM_044322262.1" 322 19 153 259 127
"XM_044309628.1" 75 2 16 19 107
"XM_044313970.1" 24 7 21 4 6
"XM_044311785.1" 141 249 102 215 306
"XM_029343479.2" 34200 26356 13636 29807 15608
"XM_044321428.1" 21831 1 2674 129 806
"XM_029331695.2" 1796 4850 2271 2909 1253
"XR_006395862.1" 83 38 28 74 185
"XM_044313998.1" 20 1 3 7 18
"XM_029357988.2" 759 527 410 473 640
"XR_006398043.1" 216 222 166 308 294
"XM_044321317.1" 108 287 289 184 260
"XM_044316230.1" 52 16 83 30 197
"XM_029339599.2" 925 825 438 908 605
"XR_006392930.1" 41 2 25 5 151
"XM_029335946.2" 291 271 58 431 1108
"XM_044320408.1" 0 26 0 0 0
"XM_029339296.2" 24 18 0 0 0
"XM_044326701.1" 620 453 309 147 338
"XM_044310673.1" 24 0 16 2 3
"XM_029333849.2" 29437 28916 16228 21036 10555
"XM_044310741.1" 0 7 0 0 0
"XM_029323959.2" 0 0 0 6 0
"XM_044318631.1" 8 0 77 84 562
"XR_006392912.1" 41 2 25 5 151
"XM_044320313.1" 344 174 468 279 1581
"XM_029337754.2" 1 0 0 9 0
"XM_029341312.2" 33 27 58 8 159
"XM_044326198.1" 0 7 68 5 137
"XR_003826199.2" 34 38 69 104 97
"XM_044325730.1" 1181 559 376 748 869
"XM_029349320.2" 305 120 204 545 343
"XM_029353213.2" 593 387 542 1138 857
"XR_006393364.1" 0 0 0 0 97
"XM_029348700.2" 28 3 0 33 0
"XR_006392255.1" 72 63 159 195 192
"XM_029333280.2" 1584 2511 1009 2793 2221
"XM_029352750.2" 268 127 155 145 713
"XM_029338167.2" 600 373 299 882 51
"XM_044307823.1" 182 84 213 262 554
"XM_029356727.2" 306 276 275 302 317
"XM_044323753.1" 0 10 0 0 0
"XM_029324184.2" 19 92 58 0 54
"XM_029357084.2" 89 38 65 120 135
"XM_044319646.1" 357 315 335 660 757
"XM_029346818.2" 23 0 0 54 14
"XR_006397852.1" 51 43 72 162 95
"XM_044327773.1" 223 33 160 131 377
"XM_029358525.2" 2304 1469 1190 2855 2789
"XM_029348751.2" 60 72 12 0 0
"XM_044321843.1" 0 0 0 39 0
"XM_044320446.1" 740 1065 434 941 307
"XM_029337402.2" 0 0 0 0 35
"XM_044323688.1" 178 4 10 28 9
"XM_044327608.1" 61 315 50 169 96
"XM_029328691.2" 1031 691 518 788 598
"XR_006396326.1" 191 94 364 134 184
"XM_029329758.2" 1920 932 322 2004 2090
"XM_029354784.2" 96 50 25 29 56
"XM_044313649.1" 40 21 9 13 74
"XM_029342183.2" 880 603 494 1147 916
"XM_044315717.1" 0 0 0 0 11
"XM_044321485.1" 1283 99 144 812 897
"XR_006393134.1" 14 116 13 103 26
"XM_029330751.2" 891 1110 561 691 690
"XM_044318625.1" 0 0 1 0 11
"XM_044314262.1" 5 6 12 6 33
"XM_044307560.1" 9921 25583 3578 10016 3641
"XM_044321427.1" 803 296 68570 728 336
"XM_029326698.2" 102 118 41 5 139
"XM_029343525.2" 0 0 0 0 8
"XM_044319536.1" 49 0 0 4 0
"XM_044318366.1" 9 0 0 5 20
"XM_044317556.1" 21 1 5 4 20
"XM_044328312.1" 1 0 13 9 8
"XM_044314709.1" 10 0 28 3 0
"XM_029352530.2" 2008 1702 845 1465 1828
"XR_006394336.1" 17 6 7 20 21
"XM_044316691.1" 51 3 34 99 202
"XM_029330568.2" 1179 1126 725 1483 819
"XM_044326061.1" 12 20 34 0 2
"XM_044317745.1" 0 0 0 37 0
"XM_029323845.2" 43 7 26 30 119
"XM_044314449.1" 262 40 258 42 22
"XM_044310063.1" 0 0 92 0 0
"XM_044327387.1" 1516 160 1413 1374 1085
"XR_006392303.1" 0 0 9 0 0
"XM_029325219.2" 0 10 4 0 802
"XM_029348727.2" 0 0 67 3 239
"XM_029334292.2" 420 156 368 263 255
"XM_044307989.1" 208 64 194 227 340
"XM_029350216.2" 188 33 186 423 285
"XR_006391923.1" 2 0 7 7 0
"XM_029336587.2" 0 18 23 18 46
"XM_029334395.2" 421 166 141 208 298
"XM_044312003.1" 3 0 26 0 34
"XM_029339402.2" 72 231 128 158 132
"XM_044326346.1" 2750 1560 1019 1297 2126
"XM_044314437.1" 12 2 0 2 2
"XM_029336219.2" 23 41 22 49 0
"XM_029356150.2" 38 23 50 47 73
"XM_029338571.2" 1319 1090 910 1355 1304
"XM_044307564.1" 46 96 56 50 98
"XM_029346168.2" 489 432 412 519 377
"XM_029338044.2" 41 22 52 22 2
"XM_029351695.2" 61 13 84 57 242
"XM_029354550.2" 12 4 0 0 0
"XM_044315429.1" 70 0 0 0 1
"XM_044318296.1" 2134 1125 861 1814 2252
"XM_044311918.1" 83 105 85 366 48
"XR_003825071.2" 29 5 31 5 87
"XM_044327048.1" 11 0 0 0 20
"XM_044318490.1" 612 420 215 640 438
"XM_029323835.2" 670 599 351 750 400
"XR_006392158.1" 0 0 11 14 0
"XM_029346324.2" 124 66 37 205 433
"XM_029346059.2" 75 5 20 0 0
"XM_044308959.1" 475 345 105 491 358
"XM_029339642.2" 223 124 182 204 292
"XM_044311197.1" 528 0 36 0 260
"XM_044315995.1" 35 12 12 12 41
"XM_029323811.2" 5896 3405 3883 2919 4122
"XM_044323450.1" 20 13 3 16 13
"XM_044309489.1" 71 49 0 96 0
"XM_044315889.1" 0 23 0 0 0
"XM_044329193.1" 124 11 68 23 193
"XM_044314670.1" 10 9 15 151 17
"XM_044309947.1" 0 23 0 75 0
"XM_029324521.2" 31 10 90 19 60
"XR_006394811.1" 0 0 0 0 15
"XM_044322604.1" 642 383 298 551 806
"XR_003822850.2" 123 0 106 0 0
"XM_044317282.1" 63 20 0 22 35
"XM_029339813.2" 19 31 0 168 220
"XM_029333692.2" 2052 1663 1206 2281 1781
"XM_029334878.2" 72 41 54 59 73
"XM_029339006.2" 17 29 15 23 28
"XM_044323661.1" 12 0 10 5 2
"XM_029346481.2" 294 383 301 289 606
"XM_044316806.1" 0 0 0 6 0
"XM_044321391.1" 14 5 14 3 26
"XM_044308799.1" 21 0 0 0 0
"XR_006394586.1" 281 219 170 278 272
"XM_029358597.2" 601 643 317 505 247
"XM_044311229.1" 37 5 23 3 126
"XR_006395241.1" 0 36 0 0 52
"XM_029331985.2" 137 36 46 91 28
"XR_006391985.1" 26 9 44 26 108
"XM_044323277.1" 0 6 4 37 0
"XM_029336961.2" 112 78 52 119 87
"XM_029342535.2" 71 190 53 68 145
"XM_029352971.2" 0 75 63 0 0
"XM_029327394.2" 117 156 97 103 80
"XR_006392840.1" 46 75 0 129 32
"XM_029351825.2" 887 493 574 658 616
"XM_029333556.2" 198 28 58 9 17
"XM_029328760.2" 386 367 318 212 434
"XM_044322914.1" 361 349 11 18 312
"XR_003825085.2" 0 0 0 0 37
"XR_006396194.1" 153 54 34 64 51
"XM_044322730.1" 0 8 0 0 56
"XR_006393883.1" 30 142 65 215 59
"XM_044307282.1" 1571 743 626 1160 1253
"XM_029332947.2" 67 61 55 73 77
"XR_006396278.1" 389 145 132 881 168
"XM_044318118.1" 4 16 21 4 11
"XM_044311633.1" 163 150 151 118 140
"XM_029323577.2" 104 121 80 131 228
"XR_006391986.1" 12 0 0 0 16
"XM_029344610.2" 25 0 0 0 130
"XM_044321964.1" 96 89 17 59 54
"XM_044315471.1" 88 254 65 20 378
"XR_006393007.1" 41 2 25 5 151
"XM_044307976.1" 23 35 5 19 7
"XM_029346482.2" 712 247 367 747 311
"XM_044324318.1" 8 70 70 42 91
"XM_044324622.1" 58 0 81 13 350
"XR_006391299.1" 41 33 23 34 37
"XM_044323505.1" 84 45 195 89 515
"XM_029330970.2" 4 0 0 14 0
"XM_029334554.2" 132 68 54 295 141
"XR_006393059.1" 41 2 25 5 151
"XM_029345369.2" 1941 1379 948 801 1504
"XM_029350324.2" 650 575 511 460 984
"XM_029333897.2" 0 108 74 0 502
"XR_006392907.1" 41 2 25 5 151
"XM_029335953.2" 0 32 0 0 311
"XM_044316755.1" 1567 1859 1012 1613 1096
"XM_029333230.2" 937 623 494 855 948
"XM_029334031.2" 0 38 0 0 51
"XM_029344935.2" 177 233 159 234 124
"XM_044327397.1" 1052 694 548 770 1061
"XM_029334263.2" 47 17 59 41 79
"XR_006392213.1" 41 8 22 46 27
"XR_006395152.1" 528 249 409 239 132
"XR_006397983.1" 0 0 0 0 9
"XM_029328979.2" 13 11 21 5 23
"XM_029342116.2" 74 84 133 195 243
"XM_029342788.2" 2011 2606 1284 1634 1615
"XR_006393306.1" 0 3 0 4 17
"XM_044327554.1" 3 4 22 13 145
"XM_044319585.1" 3 10 1 8 1
"XR_006398183.1" 123 67 59 134 46
"XM_029350792.2" 126 59 67 550 239
"XM_029336069.2" 43 15 38 79 12
"XR_006393656.1" 438 329 254 273 303
"XM_044314644.1" 173 69 121 92 70
"XM_029342125.2" 324 142 222 308 222
"XM_029329521.2" 444 324 128 286 86
"XM_044309717.1" 0 0 0 285 11
"XM_044311433.1" 9 4 13 8 68
"XM_029328511.2" 966 907 443 918 779
"XM_044320528.1" 50 64 64 16 16
"XM_044316728.1" 1281 1766 676 903 655
"XR_006395889.1" 75 75 163 166 285
"XM_044313768.1" 861 538 230 390 258
"XM_029338849.2" 1314 1240 687 1482 932
"XM_029324816.2" 580 179 76 283 233
"XM_044327619.1" 297 288 114 152 96
"XM_044308181.1" 239 0 49 134 407
