,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
2286,apul-mir-novel-22,lncRNA_1870,lncRNA,lncRNA_1870;2 13;4832 4853,-22.09,11,81.82%,90.91%,-0.879049234318855,0.879049234318855,-1,0.0495685742494391,predicted binding + coexpression
2287,apul-mir-novel-22,lncRNA_24254,lncRNA,lncRNA_24254;2 10;6670 6691,-21.71,8,100.00%,100.00%,0.893972967041339,0.893972967041339,1,0.0407782285058834,predicted binding + coexpression
2288,apul-mir-novel-22,lncRNA_27443,lncRNA,lncRNA_27443;2 20;13388 13412,-22.74,21,71.43%,76.19%,0.879451211523861,0.879451211523861,1,0.0493247668051189,predicted binding + coexpression
2289,apul-mir-novel-22,lncRNA_27485,lncRNA,lncRNA_27485;2 20;21876 21898,-21.85,19,68.42%,84.21%,0.923053581470028,0.923053581470028,1,0.025324410053758,predicted binding + coexpression
2290,apul-mir-novel-22,lncRNA_30504,lncRNA,lncRNA_30504;2 18;6024 6045,-22.59,16,75.00%,93.75%,0.909965207025706,0.909965207025706,1,0.0319886233594834,predicted binding + coexpression
2291,apul-mir-novel-22,lncRNA_30835,lncRNA,lncRNA_30835;2 21;1530 1550,-24.33,19,84.21%,89.47%,-0.946876530774113,0.946876530774113,-1,0.0145804938576985,predicted binding + coexpression
2292,apul-mir-novel-22,lncRNA_4067,lncRNA,lncRNA_4067;2 19;684 706,-20.2,18,61.11%,94.44%,0.886501689306235,0.886501689306235,1,0.0451110124362087,predicted binding + coexpression
2293,apul-mir-novel-22,lncRNA_4068,lncRNA,lncRNA_4068;2 19;684 706,-20.2,18,61.11%,94.44%,0.885258670605106,0.885258670605106,1,0.0458452299922383,predicted binding + coexpression
2294,apul-mir-novel-22,lncRNA_6223,lncRNA,lncRNA_6223;2 16;261 283,-20.61,15,73.33%,93.33%,0.946290852918277,0.946290852918277,1,0.014820953293094,predicted binding + coexpression
2295,apul-mir-novel-26,lncRNA_21535,lncRNA,lncRNA_21535;2 19;16727 16749,-24.3,19,68.42%,78.95%,0.992631755225489,0.992631755225489,1,0.000758401781207876,predicted binding + coexpression
2296,apul-mir-novel-26,lncRNA_2454,lncRNA,lncRNA_2454;2 17;214 235,-20.84,16,75.00%,81.25%,0.897168620386847,0.897168620386847,1,0.0389679472374493,predicted binding + coexpression
2297,apul-mir-2025,lncRNA_16388,lncRNA,lncRNA_16388;2 21;2477 2499,-21.3,20,80.00%,85.00%,0.920846684925726,0.920846684925726,1,0.0264127017545063,predicted binding + coexpression
2298,apul-mir-2025,lncRNA_1726,lncRNA,lncRNA_1726;2 21;4074 4095,-21.19,19,73.68%,84.21%,0.932948921007402,0.932948921007402,1,0.0206312549445347,predicted binding + coexpression
2299,apul-mir-2025,lncRNA_1732,lncRNA,lncRNA_1732;2 21;205 227,-20.37,20,70.00%,75.00%,0.878962640412912,0.878962640412912,1,0.0496211449242105,predicted binding + coexpression
2300,apul-mir-2025,lncRNA_23595,lncRNA,lncRNA_23595;2 21;969 990,-21.93,20,80.00%,85.00%,0.939031128402779,0.939031128402779,1,0.0179053976208492,predicted binding + coexpression
2301,apul-mir-2025,lncRNA_23596,lncRNA,lncRNA_23596;2 21;926 947,-21.93,20,80.00%,85.00%,0.931235331390308,0.931235331390308,1,0.0214215473994663,predicted binding + coexpression
2302,apul-mir-2025,lncRNA_25399,lncRNA,lncRNA_25399;2 21;3051 3073,-21.3,20,80.00%,85.00%,0.950134349078824,0.950134349078824,1,0.0132666329687835,predicted binding + coexpression
2303,apul-mir-2025,lncRNA_25400,lncRNA,lncRNA_25400;2 21;3051 3073,-21.3,20,80.00%,85.00%,0.950134349078824,0.950134349078824,1,0.0132666329687835,predicted binding + coexpression
2304,apul-mir-novel-19,lncRNA_10435,lncRNA,lncRNA_10435;2 21;1591 1615,-20.41,22,68.18%,77.27%,0.902140413919702,0.902140413919702,1,0.0362042076574339,predicted binding + coexpression
2305,apul-mir-novel-19,lncRNA_10720,lncRNA,lncRNA_10720;2 19;5204 5225,-22.16,17,76.47%,94.12%,0.931912296264243,0.931912296264243,1,0.0211081880906786,predicted binding + coexpression
2306,apul-mir-novel-19,lncRNA_10734,lncRNA,lncRNA_10734;2 21;53872 53893,-21.45,19,73.68%,89.47%,0.991582100593955,0.991582100593955,1,0.000925955931177815,predicted binding + coexpression
2307,apul-mir-novel-19,lncRNA_11561,lncRNA,lncRNA_11561;2 13;3014 3035,-21.01,11,90.91%,100.00%,0.89049406578901,0.89049406578901,1,0.0427784411791651,predicted binding + coexpression
2308,apul-mir-novel-19,lncRNA_11644,lncRNA,lncRNA_11644;2 20;5706 5727,-22.21,18,72.22%,83.33%,0.96563428322554,0.96563428322554,1,0.00760799992299202,predicted binding + coexpression
2309,apul-mir-novel-19,lncRNA_11708,lncRNA,lncRNA_11708;2 21;2111 2133,-21.47,20,75.00%,85.00%,0.910071082668871,0.910071082668871,1,0.0319327374412237,predicted binding + coexpression
2310,apul-mir-novel-19,lncRNA_13040,lncRNA,lncRNA_13040;2 21;42 61,-20.47,19,73.68%,78.95%,0.935838414733616,0.935838414733616,1,0.0193206620686005,predicted binding + coexpression
2311,apul-mir-novel-19,lncRNA_14405,lncRNA,lncRNA_14405;2 21;1645 1671,-20.32,24,70.83%,75.00%,0.917374583939466,0.917374583939466,1,0.0281544650483133,predicted binding + coexpression
2312,apul-mir-novel-19,lncRNA_1592,lncRNA,lncRNA_1592;2 21;4806 4827,-23.03,19,68.42%,84.21%,0.90612265450385,0.90612265450385,1,0.0340379238087102,predicted binding + coexpression
2313,apul-mir-novel-19,lncRNA_16169,lncRNA,lncRNA_16169;2 21;2691 2713,-23.45,20,75.00%,90.00%,0.912582145520042,0.912582145520042,1,0.0306165194316034,predicted binding + coexpression
2314,apul-mir-novel-19,lncRNA_16170,lncRNA,lncRNA_16170;2 21;2489 2511,-23.45,20,75.00%,90.00%,0.909762959048902,0.909762959048902,1,0.0320954659601813,predicted binding + coexpression
2315,apul-mir-novel-19,lncRNA_17252,lncRNA,lncRNA_17252;2 20;1416 1438,-25.27,19,78.95%,89.47%,0.934155035872036,0.934155035872036,1,0.020080807136182,predicted binding + coexpression
2316,apul-mir-novel-19,lncRNA_1791,lncRNA,lncRNA_1791;2 21;2842 2865,-20.53,21,66.67%,76.19%,0.928732234966463,0.928732234966463,1,0.0225930887967129,predicted binding + coexpression
2317,apul-mir-novel-19,lncRNA_18872,lncRNA,lncRNA_18872;2 21;3020 3040,-21.85,19,68.42%,78.95%,0.952114339823496,0.952114339823496,1,0.0124881407987426,predicted binding + coexpression
2318,apul-mir-novel-19,lncRNA_20390,lncRNA,lncRNA_20390;2 21;10844 10864,-25.65,19,73.68%,84.21%,0.964486751494081,0.964486751494081,1,0.00799083874100123,predicted binding + coexpression
2319,apul-mir-novel-19,lncRNA_20799,lncRNA,lncRNA_20799;2 18;9019 9042,-23.33,18,66.67%,88.89%,0.902780256945174,0.902780256945174,1,0.0358532685411351,predicted binding + coexpression
2320,apul-mir-novel-19,lncRNA_20913,lncRNA,lncRNA_20913;2 20;1281 1307,-20.67,23,73.91%,73.91%,-0.895014815326065,0.895014815326065,-1,0.0401851673008358,predicted binding + coexpression
2321,apul-mir-novel-19,lncRNA_20914,lncRNA,lncRNA_20914;2 20;1281 1307,-20.67,23,73.91%,73.91%,-0.895014815326065,0.895014815326065,-1,0.0401851673008358,predicted binding + coexpression
2322,apul-mir-novel-19,lncRNA_20915,lncRNA,lncRNA_20915;2 20;598 624,-20.67,23,73.91%,73.91%,-0.886566036137411,0.886566036137411,-1,0.045073106893476,predicted binding + coexpression
2323,apul-mir-novel-19,lncRNA_20916,lncRNA,lncRNA_20916;2 20;598 624,-20.67,23,73.91%,73.91%,-0.886566036137411,0.886566036137411,-1,0.045073106893476,predicted binding + coexpression
2324,apul-mir-novel-19,lncRNA_20917,lncRNA,lncRNA_20917;2 20;598 624,-20.67,23,73.91%,73.91%,-0.886566036137411,0.886566036137411,-1,0.045073106893476,predicted binding + coexpression
2325,apul-mir-novel-19,lncRNA_20918,lncRNA,lncRNA_20918;2 20;598 624,-20.67,23,73.91%,73.91%,-0.886566036137411,0.886566036137411,-1,0.045073106893476,predicted binding + coexpression
2326,apul-mir-novel-19,lncRNA_20919,lncRNA,lncRNA_20919;2 20;598 624,-20.67,23,73.91%,73.91%,-0.886566036137411,0.886566036137411,-1,0.045073106893476,predicted binding + coexpression
2327,apul-mir-novel-19,lncRNA_20920,lncRNA,lncRNA_20920;2 20;598 624,-20.67,23,73.91%,73.91%,-0.886566036137411,0.886566036137411,-1,0.045073106893476,predicted binding + coexpression
2328,apul-mir-novel-19,lncRNA_20921,lncRNA,lncRNA_20921;2 20;591 617,-20.67,23,73.91%,73.91%,-0.886566036137411,0.886566036137411,-1,0.045073106893476,predicted binding + coexpression
2329,apul-mir-novel-19,lncRNA_20922,lncRNA,lncRNA_20922;2 20;591 617,-20.67,23,73.91%,73.91%,-0.886566036137411,0.886566036137411,-1,0.045073106893476,predicted binding + coexpression
2330,apul-mir-novel-19,lncRNA_21012,lncRNA,lncRNA_21012;2 21;3395 3416,-25.48,19,63.16%,68.42%,0.956092385707441,0.956092385707441,1,0.0109714100476422,predicted binding + coexpression
2331,apul-mir-novel-19,lncRNA_21243,lncRNA,lncRNA_21243;2 20;7236 7256,-23.97,18,66.67%,94.44%,0.925579407138927,0.925579407138927,1,0.0240971208339605,predicted binding + coexpression
2332,apul-mir-novel-19,lncRNA_23427,lncRNA,lncRNA_23427;2 19;1133 1154,-21.5,17,64.71%,88.24%,0.925558565020792,0.925558565020792,1,0.0241071671880304,predicted binding + coexpression
2333,apul-mir-novel-19,lncRNA_25283,lncRNA,lncRNA_25283;2 21;8230 8252,-21.18,20,65.00%,70.00%,0.908629305699453,0.908629305699453,1,0.0326964557124852,predicted binding + coexpression
2334,apul-mir-novel-19,lncRNA_26019,lncRNA,lncRNA_26019;2 20;110 133,-20.9,20,65.00%,70.00%,0.969558496514475,0.969558496514475,1,0.00634658249549489,predicted binding + coexpression
2335,apul-mir-novel-19,lncRNA_26054,lncRNA,lncRNA_26054;2 21;932 952,-25.65,19,73.68%,84.21%,0.949275428415163,0.949275428415163,1,0.013609092381985,predicted binding + coexpression
2336,apul-mir-novel-19,lncRNA_27205,lncRNA,lncRNA_27205;2 21;22374 22398,-20.98,22,77.27%,77.27%,0.893971415766062,0.893971415766062,1,0.040779113612692,predicted binding + coexpression
2337,apul-mir-novel-19,lncRNA_30342,lncRNA,lncRNA_30342;2 20;2133 2159,-21.45,23,69.57%,78.26%,0.921123840969166,0.921123840969166,1,0.026275218286902,predicted binding + coexpression
2338,apul-mir-novel-19,lncRNA_31327,lncRNA,lncRNA_31327;2 21;18168 18189,-24.84,19,78.95%,89.47%,-0.982427455139246,0.982427455139246,-1,0.00278893107393698,predicted binding + coexpression
2339,apul-mir-novel-19,lncRNA_31327,lncRNA,lncRNA_31327;2 21;8139 8160,-24.84,19,78.95%,89.47%,-0.982427455139246,0.982427455139246,-1,0.00278893107393698,predicted binding + coexpression
2340,apul-mir-novel-19,lncRNA_31328,lncRNA,lncRNA_31328;2 21;21575 21596,-24.84,19,78.95%,89.47%,-0.983862963065322,0.983862963065322,-1,0.0024547966141579,predicted binding + coexpression
2341,apul-mir-novel-19,lncRNA_31329,lncRNA,lncRNA_31329;2 21;9934 9955,-24.84,19,78.95%,89.47%,-0.984725840059915,0.984725840059915,-1,0.0022608530231873,predicted binding + coexpression
2342,apul-mir-novel-19,lncRNA_31330,lncRNA,lncRNA_31330;2 21;19877 19898,-24.84,19,78.95%,89.47%,-0.990034342720748,0.990034342720748,-1,0.00119245640049425,predicted binding + coexpression
2343,apul-mir-novel-19,lncRNA_3974,lncRNA,lncRNA_3974;2 21;6278 6297,-22.45,19,73.68%,73.68%,0.913397453909322,0.913397453909322,1,0.0301930003258971,predicted binding + coexpression
2344,apul-mir-novel-19,lncRNA_5961,lncRNA,lncRNA_5961;2 20;4073 4094,-21.09,18,66.67%,83.33%,0.916248828204184,0.916248828204184,1,0.0287268315656462,predicted binding + coexpression
2345,apul-mir-novel-19,lncRNA_5962,lncRNA,lncRNA_5962;2 20;4069 4090,-21.09,18,66.67%,83.33%,0.904324577188688,0.904324577188688,1,0.0350107600299629,predicted binding + coexpression
2346,apul-mir-novel-19,lncRNA_5969,lncRNA,lncRNA_5969;2 21;38223 38243,-23.18,19,68.42%,84.21%,0.927796258913334,0.927796258913334,1,0.0230363146991059,predicted binding + coexpression
2347,apul-mir-novel-19,lncRNA_5969,lncRNA,lncRNA_5969;2 21;37185 37208,-21.83,21,76.19%,85.71%,0.927796258913334,0.927796258913334,1,0.0230363146991059,predicted binding + coexpression
2348,apul-mir-novel-19,lncRNA_5970,lncRNA,lncRNA_5970;2 21;33158 33178,-23.18,19,68.42%,84.21%,0.914581144025557,0.914581144025557,1,0.0295815049169613,predicted binding + coexpression
2349,apul-mir-novel-19,lncRNA_5970,lncRNA,lncRNA_5970;2 21;32120 32143,-21.83,21,76.19%,85.71%,0.914581144025557,0.914581144025557,1,0.0295815049169613,predicted binding + coexpression
2350,apul-mir-novel-19,lncRNA_6154,lncRNA,lncRNA_6154;2 21;38525 38545,-23.18,19,68.42%,84.21%,0.924030470690987,0.924030470690987,1,0.0248474117109831,predicted binding + coexpression
2351,apul-mir-novel-19,lncRNA_6154,lncRNA,lncRNA_6154;2 21;37487 37510,-21.83,21,76.19%,85.71%,0.924030470690987,0.924030470690987,1,0.0248474117109831,predicted binding + coexpression
2352,apul-mir-novel-19,lncRNA_6155,lncRNA,lncRNA_6155;2 21;35949 35971,-28.11,21,80.95%,80.95%,0.971443221750567,0.971443221750567,1,0.00576804416936946,predicted binding + coexpression
2353,apul-mir-novel-19,lncRNA_626,lncRNA,lncRNA_626;2 21;93 114,-23.56,19,68.42%,84.21%,0.916811978395541,0.916811978395541,1,0.0284400467556292,predicted binding + coexpression
2354,apul-mir-novel-19,lncRNA_6986,lncRNA,lncRNA_6986;2 21;9266 9286,-25.65,19,73.68%,84.21%,0.961355471200039,0.961355471200039,1,0.00906634597366765,predicted binding + coexpression
2355,apul-mir-novel-19,lncRNA_9002,lncRNA,lncRNA_9002;2 17;485 506,-23.52,15,73.33%,93.33%,0.977319015982487,0.977319015982487,1,0.00408642589384801,predicted binding + coexpression
2356,apul-mir-novel-33,lncRNA_11498,lncRNA,lncRNA_11498;2 22;697 719,-20.4,20,65.00%,80.00%,0.978967516899253,0.978967516899253,1,0.00365001609101573,predicted binding + coexpression
2357,apul-mir-novel-33,lncRNA_12924,lncRNA,lncRNA_12924;2 22;45 71,-21.35,24,75.00%,79.17%,0.886742876105694,0.886742876105694,1,0.0449689857466779,predicted binding + coexpression
2358,apul-mir-novel-33,lncRNA_16861,lncRNA,lncRNA_16861;2 20;288 312,-21.43,20,80.00%,90.00%,0.933981731836141,0.933981731836141,1,0.0201596026579019,predicted binding + coexpression
2359,apul-mir-novel-33,lncRNA_16862,lncRNA,lncRNA_16862;2 20;14021 14045,-21.43,20,80.00%,90.00%,0.93951732765176,0.93951732765176,1,0.0176929605869533,predicted binding + coexpression
2360,apul-mir-novel-33,lncRNA_16862,lncRNA,lncRNA_16862;2 20;270 294,-21.43,20,80.00%,90.00%,0.93951732765176,0.93951732765176,1,0.0176929605869533,predicted binding + coexpression
2361,apul-mir-novel-33,lncRNA_16862,lncRNA,lncRNA_16862;2 20;24544 24566,-26.19,18,88.89%,100.00%,0.93951732765176,0.93951732765176,1,0.0176929605869533,predicted binding + coexpression
2362,apul-mir-novel-33,lncRNA_16863,lncRNA,lncRNA_16863;2 20;6843 6867,-21.43,20,80.00%,90.00%,0.965426520895144,0.965426520895144,1,0.00767685480654737,predicted binding + coexpression
2363,apul-mir-novel-33,lncRNA_16864,lncRNA,lncRNA_16864;2 20;6843 6867,-21.43,20,80.00%,90.00%,0.945374191360104,0.945374191360104,1,0.0151998665542327,predicted binding + coexpression
2364,apul-mir-novel-33,lncRNA_16864,lncRNA,lncRNA_16864;2 20;17366 17388,-26.19,18,88.89%,100.00%,0.945374191360104,0.945374191360104,1,0.0151998665542327,predicted binding + coexpression
2365,apul-mir-novel-33,lncRNA_16865,lncRNA,lncRNA_16865;2 20;6843 6867,-21.43,20,80.00%,90.00%,0.940677077273391,0.940677077273391,1,0.0171895667974074,predicted binding + coexpression
2366,apul-mir-novel-33,lncRNA_16865,lncRNA,lncRNA_16865;2 20;17366 17388,-26.19,18,88.89%,100.00%,0.940677077273391,0.940677077273391,1,0.0171895667974074,predicted binding + coexpression
2367,apul-mir-novel-33,lncRNA_16866,lncRNA,lncRNA_16866;2 20;6843 6867,-21.43,20,80.00%,90.00%,0.940677077273391,0.940677077273391,1,0.0171895667974074,predicted binding + coexpression
2368,apul-mir-novel-33,lncRNA_16866,lncRNA,lncRNA_16866;2 20;17366 17388,-26.19,18,88.89%,100.00%,0.940677077273391,0.940677077273391,1,0.0171895667974074,predicted binding + coexpression
2369,apul-mir-novel-33,lncRNA_16869,lncRNA,lncRNA_16869;2 21;16 40,-21.07,21,76.19%,90.48%,0.939944758407969,0.939944758407969,1,0.0175068833529906,predicted binding + coexpression
2370,apul-mir-novel-33,lncRNA_17244,lncRNA,lncRNA_17244;2 22;3801 3824,-21.1,21,76.19%,85.71%,0.948005710610851,0.948005710610851,1,0.0141205273106418,predicted binding + coexpression
2371,apul-mir-novel-33,lncRNA_17250,lncRNA,lncRNA_17250;2 22;2456 2482,-21.35,24,75.00%,79.17%,0.948294153172774,0.948294153172774,1,0.0140038046523594,predicted binding + coexpression
2372,apul-mir-novel-33,lncRNA_1921,lncRNA,lncRNA_1921;2 22;409 434,-21.29,23,73.91%,78.26%,0.882679843938895,0.882679843938895,1,0.0473803883964504,predicted binding + coexpression
2373,apul-mir-novel-33,lncRNA_19929,lncRNA,lncRNA_19929;2 21;3251 3274,-20.5,20,75.00%,85.00%,0.915220998913804,0.915220998913804,1,0.0292526331824502,predicted binding + coexpression
2374,apul-mir-novel-33,lncRNA_19930,lncRNA,lncRNA_19930;2 21;1313 1336,-20.5,20,75.00%,85.00%,0.948907141202517,0.948907141202517,1,0.0137568019633875,predicted binding + coexpression
2375,apul-mir-novel-33,lncRNA_20062,lncRNA,lncRNA_20062;2 21;1829 1852,-20.5,20,75.00%,85.00%,0.937792708132904,0.937792708132904,1,0.0184502107909197,predicted binding + coexpression
2376,apul-mir-novel-33,lncRNA_20909,lncRNA,lncRNA_20909;2 17;13129 13151,-20.05,15,80.00%,93.33%,0.939741568819037,0.939741568819037,1,0.0175952599590452,predicted binding + coexpression
2377,apul-mir-novel-33,lncRNA_2247,lncRNA,lncRNA_2247;2 22;101 122,-23.35,20,80.00%,90.00%,0.916778987151636,0.916778987151636,1,0.0284568220499876,predicted binding + coexpression
2378,apul-mir-novel-33,lncRNA_23423,lncRNA,lncRNA_23423;2 22;7177 7201,-20.6,22,81.82%,86.36%,-0.909113275232827,0.909113275232827,-1,0.0324394493145561,predicted binding + coexpression
2379,apul-mir-novel-33,lncRNA_23423,lncRNA,lncRNA_23423;2 22;22147 22171,-26.06,22,81.82%,86.36%,-0.909113275232827,0.909113275232827,-1,0.0324394493145561,predicted binding + coexpression
2380,apul-mir-novel-33,lncRNA_24802,lncRNA,lncRNA_24802;2 22;996 1018,-21.04,21,80.95%,90.48%,0.887634481203912,0.887634481203912,1,0.0444451847159566,predicted binding + coexpression
2381,apul-mir-novel-33,lncRNA_25369,lncRNA,lncRNA_25369;2 20;342 365,-20.99,19,73.68%,84.21%,0.901230374220378,0.901230374220378,1,0.036705219953942,predicted binding + coexpression
2382,apul-mir-novel-33,lncRNA_27405,lncRNA,lncRNA_27405;2 22;2280 2306,-23.68,24,70.83%,70.83%,0.96662678455156,0.96662678455156,1,0.00728190236710802,predicted binding + coexpression
2383,apul-mir-novel-33,lncRNA_29040,lncRNA,lncRNA_29040;2 21;2930 2951,-20.54,19,84.21%,89.47%,0.890457967617497,0.890457967617497,1,0.0427993551030638,predicted binding + coexpression
2384,apul-mir-novel-33,lncRNA_3909,lncRNA,lncRNA_3909;2 22;5616 5638,-21.74,21,85.71%,85.71%,0.915730094708822,0.915730094708822,1,0.0289918143535178,predicted binding + coexpression
2385,apul-mir-novel-33,lncRNA_5050,lncRNA,lncRNA_5050;2 22;134 157,-21.1,21,76.19%,85.71%,0.923797351618566,0.923797351618566,1,0.0249609737878797,predicted binding + coexpression
2386,apul-mir-novel-33,lncRNA_5050,lncRNA,lncRNA_5050;2 22;41 64,-21.1,21,76.19%,85.71%,0.923797351618566,0.923797351618566,1,0.0249609737878797,predicted binding + coexpression
2387,apul-mir-novel-11,lncRNA_2206,lncRNA,lncRNA_2206;2 18;14542 14567,-20.73,20,80.00%,80.00%,0.908234900506499,0.908234900506499,1,0.0329063799708073,predicted binding + coexpression
2388,apul-mir-novel-11,lncRNA_6754,lncRNA,lncRNA_6754;2 20;3604 3627,-20.39,20,75.00%,80.00%,0.931006267677597,0.931006267677597,1,0.0215279164125928,predicted binding + coexpression
2389,apul-mir-novel-12,lncRNA_15951,lncRNA,lncRNA_15951;2 17;11812 11834,-20.08,15,86.67%,100.00%,-0.945939819514622,0.945939819514622,-1,0.0149656888502128,predicted binding + coexpression
2390,apul-mir-novel-31,lncRNA_12255,lncRNA,lncRNA_12255;2 18;2955 2976,-20.42,16,75.00%,87.50%,-0.931550071188278,0.931550071188278,-1,0.0212756719755102,predicted binding + coexpression
2391,apul-mir-novel-31,lncRNA_1965,lncRNA,lncRNA_1965;2 21;1756 1779,-21.24,21,66.67%,76.19%,0.9138426394981,0.9138426394981,1,0.0299625457037645,predicted binding + coexpression
2392,apul-mir-novel-31,lncRNA_27274,lncRNA,lncRNA_27274;2 20;425 450,-20.11,22,68.18%,77.27%,0.882680944285481,0.882680944285481,1,0.0473797299609827,predicted binding + coexpression
2393,apul-mir-novel-31,lncRNA_31475,lncRNA,lncRNA_31475;2 20;466 491,-20.11,22,68.18%,77.27%,0.989158400814966,0.989158400814966,1,0.00135290203573979,predicted binding + coexpression
2394,apul-mir-novel-34,lncRNA_12472,lncRNA,lncRNA_12472;2 21;11619 11641,-20.32,20,75.00%,80.00%,0.962179742978758,0.962179742978758,1,0.00877892537887079,predicted binding + coexpression
2395,apul-mir-novel-34,lncRNA_12591,lncRNA,lncRNA_12591;2 15;254 278,-20.31,16,81.25%,81.25%,0.888090335128605,0.888090335128605,1,0.0441781322977176,predicted binding + coexpression
2396,apul-mir-novel-34,lncRNA_15872,lncRNA,lncRNA_15872;2 18;24123 24144,-20.85,16,75.00%,87.50%,0.973050130610435,0.973050130610435,1,0.00528938775465828,predicted binding + coexpression
2397,apul-mir-novel-34,lncRNA_15872,lncRNA,lncRNA_15872;2 18;38110 38131,-20.85,16,75.00%,87.50%,0.973050130610435,0.973050130610435,1,0.00528938775465828,predicted binding + coexpression
2398,apul-mir-novel-34,lncRNA_15872,lncRNA,lncRNA_15872;2 18;49599 49620,-20.85,16,75.00%,87.50%,0.973050130610435,0.973050130610435,1,0.00528938775465828,predicted binding + coexpression
2399,apul-mir-novel-34,lncRNA_16132,lncRNA,lncRNA_16132;2 18;1611 1632,-20.85,16,75.00%,87.50%,0.960454135455884,0.960454135455884,1,0.00938409495549364,predicted binding + coexpression
2400,apul-mir-novel-34,lncRNA_16304,lncRNA,lncRNA_16304;2 21;454 472,-20.95,19,73.68%,84.21%,0.913819088500172,0.913819088500172,1,0.0299747228936631,predicted binding + coexpression
2401,apul-mir-novel-34,lncRNA_23584,lncRNA,lncRNA_23584;2 20;13176 13199,-21.19,20,80.00%,85.00%,0.977014671282077,0.977014671282077,1,0.00416875998100597,predicted binding + coexpression
2402,apul-mir-novel-7,lncRNA_10483,lncRNA,lncRNA_10483;2 10;3111 3132,-23.11,8,100.00%,100.00%,0.910299267102727,0.910299267102727,1,0.0318123980387759,predicted binding + coexpression
2403,apul-mir-novel-7,lncRNA_14602,lncRNA,lncRNA_14602;2 18;6391 6411,-21.46,16,75.00%,87.50%,0.903546122833096,0.903546122833096,1,0.0354346477593142,predicted binding + coexpression
2404,apul-mir-novel-7,lncRNA_16940,lncRNA,lncRNA_16940;2 10;1995 2016,-22.92,8,100.00%,100.00%,0.896190968998853,0.896190968998853,1,0.0395189874951296,predicted binding + coexpression
2405,apul-mir-novel-7,lncRNA_16941,lncRNA,lncRNA_16941;2 10;1981 2002,-22.92,8,100.00%,100.00%,0.896190968998853,0.896190968998853,1,0.0395189874951296,predicted binding + coexpression
2406,apul-mir-novel-7,lncRNA_19507,lncRNA,lncRNA_19507;2 21;597 618,-22.83,19,63.16%,78.95%,0.954981696180756,0.954981696180756,1,0.0113884061990796,predicted binding + coexpression
2407,apul-mir-novel-7,lncRNA_20404,lncRNA,lncRNA_20404;2 20;2525 2542,-20.69,18,72.22%,72.22%,0.976299713440222,0.976299713440222,1,0.00436429674866194,predicted binding + coexpression
2408,apul-mir-novel-7,lncRNA_20405,lncRNA,lncRNA_20405;2 20;2525 2542,-20.69,18,72.22%,72.22%,0.974893697094946,0.974893697094946,1,0.0047573564084505,predicted binding + coexpression
2409,apul-mir-novel-7,lncRNA_20406,lncRNA,lncRNA_20406;2 20;2525 2542,-20.69,18,72.22%,72.22%,0.974893697094946,0.974893697094946,1,0.0047573564084505,predicted binding + coexpression
2410,apul-mir-novel-7,lncRNA_2262,lncRNA,lncRNA_2262;2 21;7265 7292,-23.12,25,60.00%,72.00%,0.936768094695787,0.936768094695787,1,0.0189049545593531,predicted binding + coexpression
2411,apul-mir-novel-7,lncRNA_2262,lncRNA,lncRNA_2262;2 21;9192 9210,-25.57,19,63.16%,78.95%,0.936768094695787,0.936768094695787,1,0.0189049545593531,predicted binding + coexpression
2412,apul-mir-novel-7,lncRNA_27422,lncRNA,lncRNA_27422;2 20;2612 2633,-24.26,18,72.22%,72.22%,0.948710398490837,0.948710398490837,1,0.0138359228411846,predicted binding + coexpression
2413,apul-mir-novel-7,lncRNA_6680,lncRNA,lncRNA_6680;2 14;4612 4633,-23.51,12,83.33%,83.33%,0.882528378248547,0.882528378248547,1,0.047471051446309,predicted binding + coexpression
2414,apul-mir-novel-7,lncRNA_7780,lncRNA,lncRNA_7780;2 18;4337 4360,-24.06,18,66.67%,83.33%,0.940010511664328,0.940010511664328,1,0.0174783151915291,predicted binding + coexpression
2415,apul-mir-novel-7,lncRNA_9257,lncRNA,lncRNA_9257;2 17;502 523,-21.74,15,73.33%,80.00%,0.929235729179097,0.929235729179097,1,0.0223558166136519,predicted binding + coexpression
2416,apul-mir-novel-2,lncRNA_18783,lncRNA,lncRNA_18783;2 22;366 391,-20.4,23,69.57%,82.61%,-0.919553554182411,0.919553554182411,-1,0.027057205778639,predicted binding + coexpression
2417,apul-mir-novel-2,lncRNA_3827,lncRNA,lncRNA_3827;2 21;3659 3684,-20.68,22,81.82%,81.82%,0.936068180261377,0.936068180261377,1,0.0192176493727083,predicted binding + coexpression
2418,apul-mir-novel-2,lncRNA_4341,lncRNA,lncRNA_4341;2 21;370 393,-20.12,21,80.95%,85.71%,0.893059821258938,0.893059821258938,1,0.0413002949435946,predicted binding + coexpression
2419,apul-mir-novel-6,lncRNA_13311,lncRNA,lncRNA_13311;2 21;3606 3629,-21.66,21,85.71%,85.71%,0.920201123076832,0.920201123076832,1,0.0267338279788063,predicted binding + coexpression
2420,apul-mir-novel-6,lncRNA_20748,lncRNA,lncRNA_20748;2 21;5395 5416,-21.44,19,78.95%,89.47%,0.921970159848524,0.921970159848524,1,0.0258568354506055,predicted binding + coexpression
