,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
857,lncRNA_8026,Pocillopora_meandrina_HIv1___RNAseq.g539.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96191487501919,0.96191487501919,1,0.00887095239491693,coexpression alone
858,lncRNA_8155,Pocillopora_meandrina_HIv1___RNAseq.g13783.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.998758802850468,0.998758802850468,1,5.24824545638582e-05,coexpression alone
859,lncRNA_8155,Pocillopora_meandrina_HIv1___TS.g5522.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961270877089517,0.961270877089517,1,0.00909601513338378,coexpression alone
860,lncRNA_9463,Pocillopora_meandrina_HIv1___TS.g5522.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.971054694645648,0.971054694645648,1,0.00588581239226527,coexpression alone
861,lncRNA_10581,Pocillopora_meandrina_HIv1___TS.g29797.t1a,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988982782769734,0.988982782769734,1,0.00138587071110805,coexpression alone
862,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g15866.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970532419665537,0.970532419665537,1,0.00604535171713039,coexpression alone
863,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g3681.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970532419665537,0.970532419665537,1,0.00604535171713042,coexpression alone
864,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g19216.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.986039248886289,0.986039248886289,1,0.00197599335713346,coexpression alone
865,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g15962.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990736025675533,0.990736025675533,1,0.00106887140087653,coexpression alone
866,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g15950.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959825910416795,0.959825910416795,1,0.00960767665918152,coexpression alone
867,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g26678.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959752928116574,0.959752928116574,1,0.00963376236109667,coexpression alone
868,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g27234.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96895798266453,0.96895798266453,1,0.00653470773621066,coexpression alone
869,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g27405.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961748548559366,0.961748548559366,1,0.00892890241487576,coexpression alone
870,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g27558.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990822813751669,0.990822813751669,1,0.0010539000677647,coexpression alone
871,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g5445.t1a,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965475198686871,0.965475198686871,1,0.00766070413092883,coexpression alone
872,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g13604.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988840914703837,0.988840914703837,1,0.00141269519385284,coexpression alone
873,lncRNA_10581,Pocillopora_meandrina_HIv1___TS.g20136.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977455264845223,0.977455264845223,1,0.00404974275984563,coexpression alone
874,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g8550.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.997277034381126,0.997277034381126,1,0.000170498133659635,coexpression alone
875,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g29401.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96795079153067,0.96795079153067,1,0.00685426553032323,coexpression alone
876,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g29621.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.991043303395007,0.991043303395007,1,0.00101618157344574,coexpression alone
877,lncRNA_10581,Pocillopora_meandrina_HIv1___TS.g21014.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.971471022041621,0.971471022041621,1,0.00575964759756384,coexpression alone
878,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g25496.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963019735960303,0.963019735960303,1,0.0084891666095996,coexpression alone
879,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g29988.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.987106876986234,0.987106876986234,1,0.00175399903710285,coexpression alone
880,lncRNA_10581,Pocillopora_meandrina_HIv1___TS.g27698.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978594958471298,0.978594958471298,1,0.00374721513697632,coexpression alone
881,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g29721.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974003761274114,0.974003761274114,1,0.00501185908746744,coexpression alone
882,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g15012.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994138444717528,0.994138444717528,1,0.000538233767687285,coexpression alone
883,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g7188.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970532419665537,0.970532419665537,1,0.00604535171713036,coexpression alone
884,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g23904.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978896560067094,0.978896560067094,1,0.00366846331337112,coexpression alone
885,lncRNA_10581,Pocillopora_meandrina_HIv1___RNAseq.g2374.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963526276197092,0.963526276197092,1,0.00831598322865068,coexpression alone
886,lncRNA_1072,Pocillopora_meandrina_HIv1___RNAseq.g22438.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963313541777243,0.963313541777243,1,0.00838857321407048,coexpression alone
887,lncRNA_1072,Pocillopora_meandrina_HIv1___RNAseq.g15451.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.960967443392826,0.960967443392826,1,0.00920269769855696,coexpression alone
888,lncRNA_1072,Pocillopora_meandrina_HIv1___RNAseq.g23258.t1b,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969581907386754,0.969581907386754,1,0.00633928518241953,coexpression alone
889,lncRNA_1072,Pocillopora_meandrina_HIv1___RNAseq.g25670.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982191656552231,0.982191656552231,1,0.00284515298508941,coexpression alone
890,lncRNA_1072,Pocillopora_meandrina_HIv1___RNAseq.g9470.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977342163796301,0.977342163796301,1,0.00408018596199801,coexpression alone
891,lncRNA_10839,Pocillopora_meandrina_HIv1___TS.g29797.t1a,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97864127715496,0.97864127715496,1,0.00373508487270831,coexpression alone
892,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g15866.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984377309255232,0.984377309255232,1,0.00233855324400825,coexpression alone
893,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g3681.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984377309255232,0.984377309255232,1,0.00233855324400825,coexpression alone
894,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g19216.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.987281738291551,0.987281738291551,1,0.0017184829853962,coexpression alone
895,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g15962.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995806186460629,0.995806186460629,1,0.000325817301669801,coexpression alone
896,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g15950.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963901484046868,0.963901484046868,1,0.00818845952920428,coexpression alone
897,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g27234.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984811713205759,0.984811713205759,1,0.00224184269130856,coexpression alone
898,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g27558.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996132841876998,0.996132841876998,1,0.000288515845322108,coexpression alone
899,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g5206.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.960737362925586,0.960737362925586,1,0.00928386193599249,coexpression alone
900,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g13604.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959926607491068,0.959926607491068,1,0.00957172309275365,coexpression alone
901,lncRNA_10839,Pocillopora_meandrina_HIv1___TS.g20136.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994707757682017,0.994707757682017,1,0.000461794100386891,coexpression alone
902,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g8550.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995248492119123,0.995248492119123,1,0.000392890260769013,coexpression alone
903,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g29401.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990177819824432,0.990177819824432,1,0.00116682253851348,coexpression alone
904,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g29621.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992861388835787,0.992861388835787,1,0.000723250699700679,coexpression alone
905,lncRNA_10839,Pocillopora_meandrina_HIv1___TS.g21014.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974783275531439,0.974783275531439,1,0.00478869634369204,coexpression alone
906,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g25496.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984068378212768,0.984068378212768,1,0.00240814847689216,coexpression alone
907,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g29988.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993717085998018,0.993717085998018,1,0.00059726327599687,coexpression alone
908,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g12742.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977437062010387,0.977437062010387,1,0.00405463729771459,coexpression alone
909,lncRNA_10839,Pocillopora_meandrina_HIv1___TS.g27698.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982223811963097,0.982223811963097,1,0.0028374642591997,coexpression alone
910,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g29721.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994998162803553,0.994998162803553,1,0.000424328377391901,coexpression alone
911,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g15012.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.998587798344459,0.998587798344459,1,6.3692297324416e-05,coexpression alone
912,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g7188.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984377309255232,0.984377309255232,1,0.00233855324400822,coexpression alone
913,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g23904.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989096572110746,0.989096572110746,1,0.00136447904560685,coexpression alone
914,lncRNA_10839,Pocillopora_meandrina_HIv1___RNAseq.g2374.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968449686827297,0.968449686827297,1,0.00669535051088845,coexpression alone
915,lncRNA_11222,Pocillopora_meandrina_HIv1___TS.g29797.t1a,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962936720743439,0.962936720743439,1,0.0085176606569762,coexpression alone
916,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g15866.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98926672647758,0.98926672647758,1,0.00133269787887673,coexpression alone
917,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g3681.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98926672647758,0.98926672647758,1,0.00133269787887673,coexpression alone
918,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g19216.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980008261292038,0.980008261292038,1,0.00338300831430941,coexpression alone
919,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g15962.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974916577074492,0.974916577074492,1,0.00475087109038872,coexpression alone
920,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g15950.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963402436748298,0.963402436748298,1,0.00835821496780187,coexpression alone
921,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g26678.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963919485781324,0.963919485781324,1,0.00818235747815893,coexpression alone
922,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g27234.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97728530943597,0.97728530943597,1,0.00409551776194596,coexpression alone
923,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g5206.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979451222908465,0.979451222908465,1,0.00352508549961849,coexpression alone
924,lncRNA_11222,Pocillopora_meandrina_HIv1___TS.g20136.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989286096181533,0.989286096181533,1,0.00132909582066736,coexpression alone
925,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g8550.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965504484303794,0.965504484303794,1,0.00765099292035625,coexpression alone
926,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g29401.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.99141428257951,0.99141428257951,1,0.000953758987177278,coexpression alone
927,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g29621.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970395493283615,0.970395493283615,1,0.00608741058308125,coexpression alone
928,lncRNA_11222,Pocillopora_meandrina_HIv1___TS.g21014.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983441963351104,0.983441963351104,1,0.00255132339532734,coexpression alone
929,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g25496.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964921465230784,0.964921465230784,1,0.00784508375276222,coexpression alone
930,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g29988.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985028962733888,0.985028962733888,1,0.00219398680631046,coexpression alone
931,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g12742.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992111438068254,0.992111438068254,1,0.000840071121471847,coexpression alone
932,lncRNA_11222,Pocillopora_meandrina_HIv1___TS.g27698.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985818493504202,0.985818493504202,1,0.00202297915477977,coexpression alone
933,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g29721.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98186181243076,0.98186181243076,1,0.00292441873353713,coexpression alone
934,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g15012.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961788466255564,0.961788466255564,1,0.00891498334906938,coexpression alone
935,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g7188.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98926672647758,0.98926672647758,1,0.00133269787887673,coexpression alone
936,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g23904.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98257865993026,0.98257865993026,1,0.00275307494987731,coexpression alone
937,lncRNA_11222,Pocillopora_meandrina_HIv1___RNAseq.g2374.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984775048439352,0.984775048439352,1,0.00224995291813658,coexpression alone
938,lncRNA_11222,Pocillopora_meandrina_HIv1___TS.g15728.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.9945748203816,0.9945748203816,1,0.000479293241915707,coexpression alone
939,lncRNA_11709,Pocillopora_meandrina_HIv1___RNAseq.g22438.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973259918783171,0.973259918783171,1,0.0052279121309953,coexpression alone
940,lncRNA_11709,Pocillopora_meandrina_HIv1___RNAseq.g6876.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973362898987943,0.973362898987943,1,0.00519782197508925,coexpression alone
941,lncRNA_11709,Pocillopora_meandrina_HIv1___RNAseq.g15450.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977622461695315,0.977622461695315,1,0.00400487686512888,coexpression alone
942,lncRNA_11709,Pocillopora_meandrina_HIv1___RNAseq.g15451.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972918949976315,0.972918949976315,1,0.00532794870753003,coexpression alone
943,lncRNA_11709,Pocillopora_meandrina_HIv1___RNAseq.g25670.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989783913478858,0.989783913478858,1,0.00123763921823004,coexpression alone
944,lncRNA_11709,Pocillopora_meandrina_HIv1___RNAseq.g3976.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970124768156223,0.970124768156223,1,0.00617084968314794,coexpression alone
945,lncRNA_11709,Pocillopora_meandrina_HIv1___RNAseq.g9470.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967684382515239,0.967684382515239,1,0.00693962671554477,coexpression alone
946,lncRNA_12180,Pocillopora_meandrina_HIv1___TS.g29797.t1a,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984115398590358,0.984115398590358,1,0.00239751227931644,coexpression alone
947,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g15866.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.99981098080687,0.99981098080687,1,3.11946703771516e-06,coexpression alone
948,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g3681.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.99981098080687,0.99981098080687,1,3.11946703771791e-06,coexpression alone
949,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g19216.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995396233458732,0.995396233458732,1,0.000374717227584057,coexpression alone
950,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g15962.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992375705737929,0.992375705737929,1,0.0007982446755216,coexpression alone
951,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g15950.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.991614912400662,0.991614912400662,1,0.000920551881441341,coexpression alone
952,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g26678.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980038476882332,0.980038476882332,1,0.00337535697481993,coexpression alone
953,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g27234.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994311512681633,0.994311512681633,1,0.00051458619397609,coexpression alone
954,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g27558.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967234844951949,0.967234844951949,1,0.00708445036216836,coexpression alone
955,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g5206.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993119262699746,0.993119262699746,1,0.000684443456433312,coexpression alone
956,lncRNA_12180,Pocillopora_meandrina_HIv1___TS.g20136.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994403871783036,0.994403871783036,1,0.000502111827160512,coexpression alone
957,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g8550.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984882885499769,0.984882885499769,1,0.00222612714243566,coexpression alone
958,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g29401.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994359397012431,0.994359397012431,1,0.000508106047205484,coexpression alone
959,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g29621.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.991995135334426,0.991995135334426,1,0.000858702428104095,coexpression alone
960,lncRNA_12180,Pocillopora_meandrina_HIv1___TS.g21014.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996280341547669,0.996280341547669,1,0.000272173595694412,coexpression alone
961,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g25496.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981675942026,0.981675942026,1,0.00296940221808766,coexpression alone
962,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g29988.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.99436686260974,0.99436686260974,1,0.000507098197423206,coexpression alone
963,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g12742.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.998837983167836,0.998837983167836,1,4.75419261195887e-05,coexpression alone
964,lncRNA_12180,Pocillopora_meandrina_HIv1___TS.g27698.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994205457562903,0.994205457562903,1,0.00052903540627768,coexpression alone
965,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g29721.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.987686924611515,0.987686924611515,1,0.001637117733273,coexpression alone
966,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g15012.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978870259960191,0.978870259960191,1,0.00367530856823919,coexpression alone
967,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g7188.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.99981098080687,0.99981098080687,1,3.11946703771791e-06,coexpression alone
968,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g23904.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.998188607822307,0.998188607822307,1,9.25197717268084e-05,coexpression alone
969,lncRNA_12180,Pocillopora_meandrina_HIv1___RNAseq.g2374.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994850797591334,0.994850797591334,1,0.000443208497481435,coexpression alone
970,lncRNA_12180,Pocillopora_meandrina_HIv1___TS.g15728.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984326655706093,0.984326655706093,1,0.00234991796995538,coexpression alone
971,lncRNA_13703,Pocillopora_meandrina_HIv1___TS.g29797.t1a,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970193270886195,0.970193270886195,1,0.0061497013979594,coexpression alone
972,lncRNA_13703,Pocillopora_meandrina_HIv1___RNAseq.g26433.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968663264877573,0.968663264877573,1,0.00662769454980517,coexpression alone
973,lncRNA_13703,Pocillopora_meandrina_HIv1___RNAseq.g22205.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.997995602013226,0.997995602013226,1,0.000107690942118488,coexpression alone
974,lncRNA_13703,Pocillopora_meandrina_HIv1___RNAseq.g26678.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968252950649004,0.968252950649004,1,0.0067578711322941,coexpression alone
975,lncRNA_13703,Pocillopora_meandrina_HIv1___RNAseq.g27405.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985967253989303,0.985967253989303,1,0.00199127659139297,coexpression alone
976,lncRNA_13703,Pocillopora_meandrina_HIv1___RNAseq.g13604.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973142114030288,0.973142114030288,1,0.00526240407465884,coexpression alone
977,lncRNA_14058,Pocillopora_meandrina_HIv1___TS.g29797.t1a,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988768748808872,0.988768748808872,1,0.0014264056948897,coexpression alone
978,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g15866.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981811572003818,0.981811572003818,1,0.00293655527120871,coexpression alone
979,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g3681.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981811572003818,0.981811572003818,1,0.00293655527120871,coexpression alone
980,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g22205.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982329184476209,0.982329184476209,1,0.00281231679627796,coexpression alone
981,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g19216.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988164370857174,0.988164370857174,1,0.00154293757183531,coexpression alone
982,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g6602.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969353180103443,0.969353180103443,1,0.006410699142161,coexpression alone
983,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g15962.t2,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975501915578627,0.975501915578627,1,0.00458595385484772,coexpression alone
984,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g15451.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969694847045298,0.969694847045298,1,0.00630412004949335,coexpression alone
985,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g15950.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990474820522105,0.990474820522105,1,0.00111435130427973,coexpression alone
986,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g26678.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993673009405101,0.993673009405101,1,0.000603555268265744,coexpression alone
987,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g27234.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.971378130892853,0.971378130892853,1,0.0057877194339756,coexpression alone
988,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g27405.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974426489318776,0.974426489318776,1,0.00489042246443404,coexpression alone
989,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g5206.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.99487651069755,0.99487651069755,1,0.000439894529661159,coexpression alone
990,lncRNA_14058,Pocillopora_meandrina_HIv1___TS.g20136.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965256137778895,0.965256137778895,1,0.00773347371685826,coexpression alone
991,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g8550.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972804508381277,0.972804508381277,1,0.0053616644981614,coexpression alone
992,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g29401.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961723369421792,0.961723369421792,1,0.00893768589575922,coexpression alone
993,lncRNA_14058,Pocillopora_meandrina_HIv1___RNAseq.g29621.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979989188201494,0.979989188201494,1,0.00338784104376683,coexpression alone
994,lncRNA_14058,Pocillopora_meandrina_HIv1___TS.g21014.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992960635314587,0.992960635314587,1,0.000708231029224161,coexpression alone
