,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
882,lncRNA_17315,FUN_002508,lncRNA_mRNA,NA,NA,NA,NA,NA,0.986290788638189,0.986290788638189,1,0.00192290342354679,coexpression alone
883,lncRNA_17315,FUN_015202,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98833750716276,0.98833750716276,1,0.00150924497788444,coexpression alone
884,lncRNA_17315,FUN_018362,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992921740745159,0.992921740745159,1,0.000714104732408599,coexpression alone
885,lncRNA_17315,FUN_024599,lncRNA_mRNA,NA,NA,NA,NA,NA,0.99821846515873,0.99821846515873,1,9.02421112273875e-05,coexpression alone
886,lncRNA_17315,FUN_031881,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98833750716276,0.98833750716276,1,0.00150924497788441,coexpression alone
887,lncRNA_17315,FUN_032622,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98833750716276,0.98833750716276,1,0.00150924497788441,coexpression alone
888,lncRNA_17315,FUN_035861,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961398302380929,0.961398302380929,1,0.00905133619368118,coexpression alone
889,lncRNA_17315,FUN_037125,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969389228166946,0.969389228166946,1,0.00639942662759884,coexpression alone
890,lncRNA_17315,FUN_039956,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98833750716276,0.98833750716276,1,0.00150924497788446,coexpression alone
891,lncRNA_17315,FUN_041289,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98833750716276,0.98833750716276,1,0.00150924497788441,coexpression alone
892,lncRNA_17315,FUN_043354,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977612505044473,0.977612505044473,1,0.00400754402470142,coexpression alone
893,lncRNA_17315,FUN_007701,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990837710150065,0.990837710150065,1,0.00105133743150465,coexpression alone
894,lncRNA_17315,FUN_017021,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98833750716276,0.98833750716276,1,0.00150924497788441,coexpression alone
895,lncRNA_17315,FUN_040391,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98833750716276,0.98833750716276,1,0.00150924497788441,coexpression alone
896,lncRNA_17525,FUN_013292,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
897,lncRNA_17525,FUN_040469,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.00833153059551165,coexpression alone
898,lncRNA_17525,FUN_024795,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
899,lncRNA_17525,FUN_016754,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
900,lncRNA_17525,FUN_038206,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.00833153059551161,coexpression alone
901,lncRNA_17525,FUN_013759,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.00833153059551173,coexpression alone
902,lncRNA_17525,FUN_000484,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
903,lncRNA_17525,FUN_018376,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972315684257802,0.972315684257802,1,0.00550646420610226,coexpression alone
904,lncRNA_17525,FUN_018740,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
905,lncRNA_17525,FUN_003444,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959301036052618,0.959301036052618,1,0.00979579505933914,coexpression alone
906,lncRNA_17525,FUN_002508,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966318937366892,0.966318937366892,1,0.00738254619274533,coexpression alone
907,lncRNA_17525,FUN_004760,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981190558372142,0.981190558372142,1,0.00308793808518206,coexpression alone
908,lncRNA_17525,FUN_014112,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962901623791226,0.962901623791226,1,0.00852971671799204,coexpression alone
909,lncRNA_17525,FUN_014968,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966880504900907,0.966880504900907,1,0.00719929626126415,coexpression alone
910,lncRNA_17525,FUN_015202,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
911,lncRNA_17525,FUN_015229,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973812617614002,0.973812617614002,1,0.00506709039820768,coexpression alone
912,lncRNA_17525,FUN_016109,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962286937698218,0.962286937698218,1,0.00874177073650309,coexpression alone
913,lncRNA_17525,FUN_016425,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961318188464794,0.961318188464794,1,0.009079417993658,coexpression alone
914,lncRNA_17525,FUN_019017,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962689420424177,0.962689420424177,1,0.00860272924381094,coexpression alone
915,lncRNA_17525,FUN_031881,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
916,lncRNA_17525,FUN_032622,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
917,lncRNA_17525,FUN_032651,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968364859338173,0.968364859338173,1,0.0067222843173084,coexpression alone
918,lncRNA_17525,FUN_035913,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96376928680586,0.96376928680586,1,0.00823331618664491,coexpression alone
919,lncRNA_17525,FUN_037125,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963831223142349,0.963831223142349,1,0.0082122901687283,coexpression alone
920,lncRNA_17525,FUN_039956,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
921,lncRNA_17525,FUN_041289,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
922,lncRNA_17525,FUN_043367,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962070747838364,0.962070747838364,1,0.00881675704701112,coexpression alone
923,lncRNA_17525,FUN_043474,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977602553339068,0.977602553339068,1,0.00401021044551603,coexpression alone
924,lncRNA_17525,FUN_017021,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
925,lncRNA_17525,FUN_017885,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970864072153672,0.970864072153672,1,0.00594387891434677,coexpression alone
926,lncRNA_17525,FUN_040391,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96348066146753,0.96348066146753,1,0.0083315305955117,coexpression alone
927,lncRNA_19987,FUN_028681,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965975092540179,0.965975092540179,1,0.0074954942093826,coexpression alone
928,lncRNA_19987,FUN_029594,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97830207397366,0.97830207397366,1,0.00382421795419924,coexpression alone
929,lncRNA_19987,FUN_014090,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975998628141841,0.975998628141841,1,0.00444752303832933,coexpression alone
930,lncRNA_19987,FUN_016690,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970309801613339,0.970309801613339,1,0.0061137807954618,coexpression alone
931,lncRNA_19987,FUN_016784,lncRNA_mRNA,NA,NA,NA,NA,NA,0.997337868226041,0.997337868226041,1,0.000164818016237976,coexpression alone
932,lncRNA_19987,FUN_018362,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965147350458542,0.965147350458542,1,0.00776969556965388,coexpression alone
933,lncRNA_19987,FUN_028951,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976198560830416,0.976198560830416,1,0.00439219954117362,coexpression alone
934,lncRNA_19987,FUN_031424,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983742269155663,0.983742269155663,1,0.00248234314332817,coexpression alone
935,lncRNA_19987,FUN_032371,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978199778464377,0.978199778464377,1,0.00385123436536992,coexpression alone
936,lncRNA_19987,FUN_035861,lncRNA_mRNA,NA,NA,NA,NA,NA,0.999036715456927,0.999036715456927,1,3.58841763685148e-05,coexpression alone
937,lncRNA_19987,FUN_037125,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969266656956143,0.969266656956143,1,0.00643778224662912,coexpression alone
938,lncRNA_20062,FUN_018057,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98501629391891,0.98501629391891,1,0.00219676809867449,coexpression alone
939,lncRNA_20062,FUN_001066,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962459234820681,0.962459234820681,1,0.00868215949966819,coexpression alone
940,lncRNA_20062,FUN_010924,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994620131702498,0.994620131702498,1,0.00047330440475269,coexpression alone
941,lncRNA_20062,FUN_014112,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96800855381374,0.96800855381374,1,0.00683580357729562,coexpression alone
942,lncRNA_20062,FUN_043474,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966723591905082,0.966723591905082,1,0.00725034733700842,coexpression alone
943,lncRNA_20390,FUN_018376,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977687110924806,0.977687110924806,1,0.00398757308725242,coexpression alone
944,lncRNA_20390,FUN_000313,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963195913007809,0.963195913007809,1,0.00842879975478754,coexpression alone
945,lncRNA_20390,FUN_003444,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959181756283265,0.959181756283265,1,0.00983871217164225,coexpression alone
946,lncRNA_20390,FUN_004760,lncRNA_mRNA,NA,NA,NA,NA,NA,0.991952134949853,0.991952134949853,1,0.000865625256546746,coexpression alone
947,lncRNA_20390,FUN_009044,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962825998119622,0.962825998119622,1,0.00855571370963941,coexpression alone
948,lncRNA_20390,FUN_014090,lncRNA_mRNA,NA,NA,NA,NA,NA,0.960343407917072,0.960343407917072,1,0.00942337683578223,coexpression alone
949,lncRNA_20390,FUN_024153,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959400671907269,0.959400671907269,1,0.00975999303701234,coexpression alone
950,lncRNA_20390,FUN_029385,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963266492193085,0.963266492193085,1,0.00840465559042678,coexpression alone
951,lncRNA_20390,FUN_037144,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968411679912754,0.968411679912754,1,0.00670741379009527,coexpression alone
952,lncRNA_20390,FUN_038163,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982049051704958,0.982049051704958,1,0.00287933428544458,coexpression alone
953,lncRNA_20391,FUN_034127,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966820740895577,0.966820740895577,1,0.00721872627797616,coexpression alone
954,lncRNA_20391,FUN_028974,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959324159370787,0.959324159370787,1,0.00978748235911707,coexpression alone
955,lncRNA_20391,FUN_014449,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964490347966096,0.964490347966096,1,0.00798962926916667,coexpression alone
956,lncRNA_20391,FUN_023552,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972287267862462,0.972287267862462,1,0.00551492077249421,coexpression alone
957,lncRNA_20391,FUN_024922,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981871531910237,0.981871531910237,1,0.0029220727276467,coexpression alone
958,lncRNA_20391,FUN_027215,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974020440456053,0.974020440456053,1,0.00500704908438891,coexpression alone
959,lncRNA_20391,FUN_035913,lncRNA_mRNA,NA,NA,NA,NA,NA,0.960851173582775,0.960851173582775,1,0.00924368435303325,coexpression alone
960,lncRNA_20394,FUN_029602,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974164391484523,0.974164391484523,1,0.00496559933156308,coexpression alone
961,lncRNA_20394,FUN_008073,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967949179397722,0.967949179397722,1,0.00685478103441447,coexpression alone
962,lncRNA_20394,FUN_011260,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962532090919093,0.962532090919093,1,0.00865699309875284,coexpression alone
963,lncRNA_20394,FUN_027215,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966709385666417,0.966709385666417,1,0.00725497513796529,coexpression alone
964,lncRNA_20394,FUN_039875,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983545125215012,0.983545125215012,1,0.00252755655598484,coexpression alone
965,lncRNA_20394,FUN_040986,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982367158176594,0.982367158176594,1,0.00280327243637719,coexpression alone
966,lncRNA_20394,FUN_010741,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977614523466669,0.977614523466669,1,0.0040070032880542,coexpression alone
967,lncRNA_20909,FUN_018057,lncRNA_mRNA,NA,NA,NA,NA,NA,0.95894353448519,0.95894353448519,1,0.00992460867926805,coexpression alone
968,lncRNA_20909,FUN_013292,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
969,lncRNA_20909,FUN_001066,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973383756586509,0.973383756586509,1,0.00519173449584699,coexpression alone
970,lncRNA_20909,FUN_040469,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
971,lncRNA_20909,FUN_024795,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
972,lncRNA_20909,FUN_016754,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
973,lncRNA_20909,FUN_038206,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
974,lncRNA_20909,FUN_013759,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426376,coexpression alone
975,lncRNA_20909,FUN_000484,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
976,lncRNA_20909,FUN_018740,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
977,lncRNA_20909,FUN_002508,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973079233149212,0.973079233149212,1,0.00528084549623488,coexpression alone
978,lncRNA_20909,FUN_010924,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97772850165753,0.97772850165753,1,0.00397650759635434,coexpression alone
979,lncRNA_20909,FUN_014090,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973791800163548,0.973791800163548,1,0.0050731176843271,coexpression alone
980,lncRNA_20909,FUN_014112,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959300219137912,0.959300219137912,1,0.00979608877778916,coexpression alone
981,lncRNA_20909,FUN_014968,lncRNA_mRNA,NA,NA,NA,NA,NA,0.95927909191674,0.95927909191674,1,0.00980368598912396,coexpression alone
982,lncRNA_20909,FUN_015202,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
983,lncRNA_20909,FUN_015229,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959769789696879,0.959769789696879,1,0.00962773355048733,coexpression alone
984,lncRNA_20909,FUN_016425,lncRNA_mRNA,NA,NA,NA,NA,NA,0.960411636416035,0.960411636416035,1,0.00939916562023374,coexpression alone
985,lncRNA_20909,FUN_024922,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964290661445732,0.964290661445732,1,0.00805687357933277,coexpression alone
986,lncRNA_20909,FUN_029385,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963667880513927,0.963667880513927,1,0.00826777947594331,coexpression alone
987,lncRNA_20909,FUN_031881,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
988,lncRNA_20909,FUN_032622,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426379,coexpression alone
989,lncRNA_20909,FUN_035913,lncRNA_mRNA,NA,NA,NA,NA,NA,0.971309026183501,0.971309026183501,1,0.00580863212280829,coexpression alone
990,lncRNA_20909,FUN_037125,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981315119820333,0.981315119820333,1,0.00305737260180292,coexpression alone
991,lncRNA_20909,FUN_037144,lncRNA_mRNA,NA,NA,NA,NA,NA,0.95939864311377,0.95939864311377,1,0.00976072161211434,coexpression alone
992,lncRNA_20909,FUN_039956,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
993,lncRNA_20909,FUN_041289,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
994,lncRNA_20909,FUN_043367,lncRNA_mRNA,NA,NA,NA,NA,NA,0.986260177330112,0.986260177330112,1,0.00192933859703971,coexpression alone
995,lncRNA_20909,FUN_043474,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993909244619695,0.993909244619695,1,0.000570089994498592,coexpression alone
996,lncRNA_20909,FUN_017021,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
997,lncRNA_20909,FUN_040391,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970242858306417,0.970242858306417,1,0.00613440760426371,coexpression alone
998,lncRNA_20984,FUN_028974,lncRNA_mRNA,NA,NA,NA,NA,NA,0.99044801806023,0.99044801806023,1,0.00111905353063119,coexpression alone
999,lncRNA_20984,FUN_016425,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975822323928732,0.975822323928732,1,0.00449649757115916,coexpression alone
1000,lncRNA_20984,FUN_035913,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97162396436589,0.97162396436589,1,0.00571352629549091,coexpression alone
1001,lncRNA_20984,FUN_040986,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962065027162463,0.962065027162463,1,0.00881874413909117,coexpression alone
1002,lncRNA_20984,FUN_010741,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966270329075211,0.966270329075211,1,0.00739847907302302,coexpression alone
1003,lncRNA_20997,FUN_018376,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973910961850302,0.973910961850302,1,0.0050386487173668,coexpression alone
1004,lncRNA_20997,FUN_000313,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962355021595646,0.962355021595646,1,0.00871819912161993,coexpression alone
1005,lncRNA_20997,FUN_003444,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965338405911914,0.965338405911914,1,0.00770611865705015,coexpression alone
1006,lncRNA_20997,FUN_004760,lncRNA_mRNA,NA,NA,NA,NA,NA,0.991146925200537,0.991146925200537,1,0.0009986136336722,coexpression alone
1007,lncRNA_20997,FUN_009044,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962287760561095,0.962287760561095,1,0.00874148572497888,coexpression alone
1008,lncRNA_20997,FUN_014090,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965741310330853,0.965741310330853,1,0.00757260952667514,coexpression alone
1009,lncRNA_20997,FUN_029385,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964928835923828,0.964928835923828,1,0.00784262004406301,coexpression alone
1010,lncRNA_20997,FUN_037125,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959046270880501,0.959046270880501,1,0.00988753463286723,coexpression alone
1011,lncRNA_20997,FUN_037144,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969479515919944,0.969479515919944,1,0.00637122161223136,coexpression alone
1012,lncRNA_20997,FUN_038163,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977300886856822,0.977300886856822,1,0.00409131514181626,coexpression alone
1013,lncRNA_20997,FUN_029615,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959487260722408,0.959487260722408,1,0.00972891410718402,coexpression alone
1014,lncRNA_20997,FUN_033011,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967367321671591,0.967367321671591,1,0.00704166928596619,coexpression alone
1015,lncRNA_23684,FUN_028681,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988059342179037,0.988059342179037,1,0.0015634962452505,coexpression alone
1016,lncRNA_23684,FUN_029594,lncRNA_mRNA,NA,NA,NA,NA,NA,0.960676803044707,0.960676803044707,1,0.00930526414564691,coexpression alone
1017,lncRNA_23684,FUN_013292,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557168,coexpression alone
1018,lncRNA_23684,FUN_040469,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557171,coexpression alone
1019,lncRNA_23684,FUN_024795,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557168,coexpression alone
1020,lncRNA_23684,FUN_016754,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557171,coexpression alone
1021,lncRNA_23684,FUN_038206,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557168,coexpression alone
1022,lncRNA_23684,FUN_013759,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557168,coexpression alone
1023,lncRNA_23684,FUN_000484,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557168,coexpression alone
1024,lncRNA_23684,FUN_018740,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557168,coexpression alone
1025,lncRNA_23684,FUN_002508,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98343146475715,0.98343146475715,1,0.00255374622943946,coexpression alone
1026,lncRNA_23684,FUN_010924,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964467525943542,0.964467525943542,1,0.00799730519752194,coexpression alone
1027,lncRNA_23684,FUN_014090,lncRNA_mRNA,NA,NA,NA,NA,NA,0.987158564068755,0.987158564068755,1,0.00174347581181934,coexpression alone
1028,lncRNA_23684,FUN_015202,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557171,coexpression alone
1029,lncRNA_23684,FUN_016784,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976276676190964,0.976276676190964,1,0.00437064637520635,coexpression alone
1030,lncRNA_23684,FUN_018362,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990785540359582,0.990785540359582,1,0.00106032130230978,coexpression alone
1031,lncRNA_23684,FUN_024599,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965879249767046,0.965879249767046,1,0.00752707749161161,coexpression alone
1032,lncRNA_23684,FUN_029385,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961164491300268,0.961164491300268,1,0.00913337226071008,coexpression alone
1033,lncRNA_23684,FUN_031881,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557168,coexpression alone
1034,lncRNA_23684,FUN_032622,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557171,coexpression alone
1035,lncRNA_23684,FUN_035861,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988005653145769,0.988005653145769,1,0.0015740403354085,coexpression alone
1036,lncRNA_23684,FUN_037125,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990664538281955,0.990664538281955,1,0.0010812558627657,coexpression alone
1037,lncRNA_23684,FUN_039956,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557171,coexpression alone
1038,lncRNA_23684,FUN_041289,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557168,coexpression alone
1039,lncRNA_23684,FUN_042585,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961074576188649,0.961074576188649,1,0.00916498488472964,coexpression alone
1040,lncRNA_23684,FUN_043367,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976508116888194,0.976508116888194,1,0.00430699439187043,coexpression alone
1041,lncRNA_23684,FUN_043474,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979134736550041,0.979134736550041,1,0.00360666440643651,coexpression alone
1042,lncRNA_23684,FUN_017021,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557168,coexpression alone
1043,lncRNA_23684,FUN_040391,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984783509723202,0.984783509723202,1,0.00224808042557168,coexpression alone
1044,lncRNA_24402,FUN_028681,lncRNA_mRNA,NA,NA,NA,NA,NA,0.987133384258361,0.987133384258361,1,0.00174859966912317,coexpression alone
1045,lncRNA_24402,FUN_029594,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982796357271461,0.982796357271461,1,0.00270172152225314,coexpression alone
1046,lncRNA_24402,FUN_013292,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982537911213348,0.982537911213348,1,0.00276272282335797,coexpression alone
1047,lncRNA_24402,FUN_040469,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982537911213348,0.982537911213348,1,0.00276272282335797,coexpression alone
1048,lncRNA_24402,FUN_024795,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982537911213348,0.982537911213348,1,0.00276272282335797,coexpression alone
1049,lncRNA_24402,FUN_016754,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982537911213348,0.982537911213348,1,0.00276272282335797,coexpression alone
1050,lncRNA_24402,FUN_038206,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982537911213348,0.982537911213348,1,0.00276272282335792,coexpression alone
1051,lncRNA_24402,FUN_013759,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982537911213348,0.982537911213348,1,0.00276272282335792,coexpression alone
1052,lncRNA_24402,FUN_000484,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982537911213348,0.982537911213348,1,0.00276272282335797,coexpression alone
1053,lncRNA_24402,FUN_018740,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982537911213348,0.982537911213348,1,0.00276272282335795,coexpression alone
1054,lncRNA_24402,FUN_003444,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984950314027593,0.984950314027593,1,0.00221127208059579,coexpression alone
1055,lncRNA_24402,FUN_002508,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97957170566856,0.97957170566856,1,0.00349419184135641,coexpression alone
1056,lncRNA_24402,FUN_015490,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972561550397465,0.972561550397465,1,0.00543347465043578,coexpression alone
1057,lncRNA_24402,FUN_015202,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982537911213348,0.982537911213348,1,0.00276272282335795,coexpression alone
1058,lncRNA_24402,FUN_019017,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959125803013765,0.959125803013765,1,0.00985886545353078,coexpression alone
