"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"1773",1773,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000006:1208404-1209404",174,-20.65,2,19,928,949,17,"82.35%","94.12%","Pocillopora_meandrina_HIv1___RNAseq.g26771.t1",NA,NA,NA,"Q8CIK8","E3 ubiquitin-protein ligase RFWD3 (EC 2.3.2.27) (RING finger and WD repeat domain-containing protein 3) (RING finger protein 201)","Mus musculus (Mouse)","cellular response to DNA damage stimulus [GO:0006974]; double-strand break repair via homologous recombination [GO:0000724]; interstrand cross-link repair [GO:0036297]; mitotic G1 DNA damage checkpoint signaling [GO:0031571]; protein ubiquitination [GO:0016567]; regulation of DNA damage checkpoint [GO:2000001]; replication fork processing [GO:0031297]; response to ionizing radiation [GO:0010212]","GO:0000724; GO:0002039; GO:0005634; GO:0005654; GO:0005737; GO:0006974; GO:0010212; GO:0016567; GO:0016605; GO:0031297; GO:0031571; GO:0035861; GO:0036297; GO:0046872; GO:0061630; GO:0090734; GO:0097371; GO:2000001"
"1774",1774,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000006:5158362-5159362",163,-20.22,2,21,116,139,21,"71.43%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g27205.t1",-0.214156320926641,0.729426540606994,0.983488024952819,"Q8IN35","Neuropeptide SIFamide receptor","Drosophila melanogaster (Fruit fly)","determination of adult lifespan [GO:0008340]; G protein-coupled receptor signaling pathway [GO:0007186]; mating behavior, sex discrimination [GO:0048047]; neuropeptide signaling pathway [GO:0007218]","GO:0004930; GO:0004983; GO:0005886; GO:0007186; GO:0007218; GO:0008188; GO:0008340; GO:0008528; GO:0016020; GO:0042277; GO:0048047"
"1775",1775,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000006:5989933-5990933",162,-22.35,2,20,40,64,21,"66.67%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g27310.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1776",1776,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000006:6364685-6365685",155,-20.83,2,18,886,906,16,"68.75%","93.75%","Pocillopora_meandrina_HIv1___RNAseq.g27361.t1",0.0578932605633942,0.926329207883571,0.998773408729709,NA,NA,NA,NA,NA
"1777",1777,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000006:666488-667488",174,-20.65,2,19,962,983,17,"82.35%","94.12%","Pocillopora_meandrina_HIv1___RNAseq.g26739.t1",0.188852505020452,0.760982580385256,0.985914554841062,"Q8CIK8","E3 ubiquitin-protein ligase RFWD3 (EC 2.3.2.27) (RING finger and WD repeat domain-containing protein 3) (RING finger protein 201)","Mus musculus (Mouse)","cellular response to DNA damage stimulus [GO:0006974]; double-strand break repair via homologous recombination [GO:0000724]; interstrand cross-link repair [GO:0036297]; mitotic G1 DNA damage checkpoint signaling [GO:0031571]; protein ubiquitination [GO:0016567]; regulation of DNA damage checkpoint [GO:2000001]; replication fork processing [GO:0031297]; response to ionizing radiation [GO:0010212]","GO:0000724; GO:0002039; GO:0005634; GO:0005654; GO:0005737; GO:0006974; GO:0010212; GO:0016567; GO:0016605; GO:0031297; GO:0031571; GO:0035861; GO:0036297; GO:0046872; GO:0061630; GO:0090734; GO:0097371; GO:2000001"
"1778",1778,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000006:764486-765486",174,-20.65,2,19,962,983,17,"82.35%","94.12%","Pocillopora_meandrina_HIv1___RNAseq.g26745.t1",0.639268210598909,0.245520782128514,0.935575255437723,"A0A1L8GLK3",NA,NA,NA,NA
"1779",1779,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000007:11286259-11287259",170,-20.96,2,21,357,377,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g6000.t1",-0.96651066577516,0.00731981147339898,0.667107103030161,"Q8IWV8","E3 ubiquitin-protein ligase UBR2 (EC 2.3.2.27) (N-recognin-2) (RING-type E3 ubiquitin transferase UBR2) (Ubiquitin-protein ligase E3-alpha-2) (Ubiquitin-protein ligase E3-alpha-II)","Homo sapiens (Human)","cellular response to leucine [GO:0071233]; heterochromatin formation [GO:0031507]; histone H2A ubiquitination [GO:0033522]; male meiosis I [GO:0007141]; male meiotic nuclear division [GO:0007140]; negative regulation of TOR signaling [GO:0032007]; negative regulation of transposition [GO:0010529]; protein ubiquitination [GO:0016567]; reciprocal meiotic recombination [GO:0007131]; spermatogenesis [GO:0007283]; ubiquitin-dependent protein catabolic process via the N-end rule pathway [GO:0071596]","GO:0000151; GO:0000785; GO:0005634; GO:0005737; GO:0005829; GO:0007131; GO:0007140; GO:0007141; GO:0007283; GO:0008270; GO:0010529; GO:0016567; GO:0031507; GO:0032007; GO:0033522; GO:0061630; GO:0070728; GO:0071233; GO:0071596"
"1780",1780,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000007:9508846-9509846",163,-22.71,2,21,602,625,21,"66.67%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g5911.t1",0.0730849524165191,0.907028255469818,0.997191161411038,"Q60803","TNF receptor-associated factor 3 (EC 2.3.2.27) (CD40 receptor-associated factor 1) (CRAF1) (CD40-binding protein) (CD40BP) (RING-type E3 ubiquitin transferase TRAF3)","Mus musculus (Mouse)","apoptotic process [GO:0006915]; innate immune response [GO:0045087]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; positive regulation of JNK cascade [GO:0046330]; protein K63-linked ubiquitination [GO:0070534]; regulation of apoptotic process [GO:0042981]; regulation of cytokine production [GO:0001817]; regulation of defense response to virus [GO:0050688]; regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043122]; regulation of interferon-beta production [GO:0032648]; regulation of proteolysis [GO:0030162]; Toll signaling pathway [GO:0008063]; toll-like receptor signaling pathway [GO:0002224]; tumor necrosis factor-mediated signaling pathway [GO:0033209]","GO:0001817; GO:0002224; GO:0005164; GO:0005739; GO:0005768; GO:0006915; GO:0008063; GO:0008270; GO:0009898; GO:0016740; GO:0019901; GO:0019903; GO:0030162; GO:0031625; GO:0031996; GO:0032088; GO:0032648; GO:0033209; GO:0035631; GO:0042802; GO:0042981; GO:0043122; GO:0045087; GO:0046330; GO:0050688; GO:0070534"
"1781",1781,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000008:10546283-10547030",159,-21.84,2,21,240,266,24,"62.50%","79.17%","Pocillopora_meandrina_HIv1___TS.g5142.t1",-0.148023784941013,0.812220804773916,0.993614113248201,"Q9UGT4","Sushi domain-containing protein 2","Homo sapiens (Human)","negative regulation of cell cycle G1/S phase transition [GO:1902807]; negative regulation of cell division [GO:0051782]","GO:0005615; GO:0005886; GO:0051782; GO:0070062; GO:1902807"
"1782",1782,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000008:10633691-10634691",159,-20.52,2,18,843,863,16,"81.25%","87.50%","Pocillopora_meandrina_HIv1___RNAseq.g2633.t1",0.424819109067225,0.475844482694352,0.970290044126993,"Q0KHY3","Protein mesh","Drosophila melanogaster (Fruit fly)","cell-matrix adhesion [GO:0007160]; smooth septate junction assembly [GO:0090528]","GO:0005615; GO:0005920; GO:0007160; GO:0016327; GO:0090528"
"1783",1783,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000008:1616575-1617575",163,-21.66,2,21,208,233,23,"69.57%","78.26%","Pocillopora_meandrina_HIv1___RNAseq.g1755.t1",-0.319176797384566,0.600621017280161,0.976732732570472,"Q9D9G2","Phosphatidylethanolamine-binding protein 4 (PEBP-4)","Mus musculus (Mouse)","","GO:0005576"
"1784",1784,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000008:5474401-5475401",175,-24.12,2,21,717,740,21,"76.19%","90.48%","Pocillopora_meandrina_HIv1___RNAseq.g2136.t1",-0.153240411974323,0.805654582870254,0.992390092437165,"Q6ZNA5","Ferric-chelate reductase 1 (EC 1.-.-.-) (Stromal cell-derived receptor 2) (SDR-2)","Homo sapiens (Human)","cellular iron ion homeostasis [GO:0006879]","GO:0006879; GO:0016020; GO:0016722; GO:0046872"
"1785",1785,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000008:8750830-8751830",168,-24.73,2,21,397,418,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g2438.t1",0.107382545438556,0.86353951352207,0.996087148068407,"Q9EQD2","Neuropeptide FF receptor 2 (G-protein coupled receptor 74) (Neuropeptide G-protein coupled receptor)","Rattus norvegicus (Rat)","G protein-coupled receptor signaling pathway [GO:0007186]; regulation of adenylate cyclase activity [GO:0045761]; regulation of cAMP-dependent protein kinase activity [GO:2000479]; regulation of MAPK cascade [GO:0043408]","GO:0004930; GO:0005886; GO:0007186; GO:0008188; GO:0015629; GO:0031628; GO:0042277; GO:0043408; GO:0045761; GO:2000479"
"1786",1786,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000010:2421087-2422087",165,-21.28,2,21,745,764,19,"73.68%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g13130.t1a",0.145216753764309,0.815756201659253,0.993705849700437,NA,NA,NA,NA,NA
"1787",1787,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000010:4470597-4471511",173,-21.31,2,20,636,656,18,"83.33%","94.44%","Pocillopora_meandrina_HIv1___RNAseq.g13280.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1788",1788,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000010:4470597-4471511",173,-21.31,2,20,636,656,18,"83.33%","94.44%","Pocillopora_meandrina_HIv1___RNAseq.g13281.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1789",1789,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000010:835227-836227",169,-21.38,2,21,128,147,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g12925.t1",0.123639193458514,0.842979690966792,0.994770429144229,NA,NA,NA,NA,NA
"1790",1790,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000011:5430628-5431628",155,-20.83,2,21,191,213,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g8647.t1",0.124683714555585,0.841660056388611,0.994770429144229,"Q96RW7","Hemicentin-1 (Fibulin-6) (FIBL-6)","Homo sapiens (Human)","actin filament reorganization [GO:0090527]; basement membrane organization [GO:0071711]; cell cycle [GO:0007049]; cell division [GO:0051301]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; response to bacterium [GO:0009617]; visual perception [GO:0007601]","GO:0005201; GO:0005509; GO:0005604; GO:0005737; GO:0005912; GO:0005927; GO:0005938; GO:0007049; GO:0007156; GO:0007157; GO:0007601; GO:0009617; GO:0032154; GO:0051301; GO:0062023; GO:0070062; GO:0071711; GO:0090527"
"1791",1791,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000011:9744241-9745241",155,-20.31,2,20,947,968,18,"66.67%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g9020.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1792",1792,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000013:5769597-5770597",166,-22.62,2,21,837,862,23,"73.91%","82.61%","Pocillopora_meandrina_HIv1___RNAseq.g3499.t1",-0.198715771141777,0.748662386557762,0.985466733303337,"Q8WU66","Thrombospondin-type laminin G domain and EAR repeat-containing protein (TSP-EAR)","Homo sapiens (Human)","hair cycle process [GO:0022405]; Notch signaling pathway [GO:0007219]; regulation of Notch signaling pathway [GO:0008593]; sensory perception of sound [GO:0007605]; signal transduction [GO:0007165]; tooth mineralization [GO:0034505]","GO:0005576; GO:0007165; GO:0007219; GO:0007605; GO:0008593; GO:0009986; GO:0022405; GO:0032420; GO:0034505; GO:0060170"
"1793",1793,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000013:5809121-5810121",166,-22.62,2,21,641,666,23,"73.91%","82.61%","Pocillopora_meandrina_HIv1___RNAseq.g3501.t1",-0.239316523689714,0.698226803725113,0.982185628634329,"J3S6Y1","Thrombospondin-type laminin G domain and EAR repeat-containing protein (TSP-EAR)","Mus musculus (Mouse)","hair cycle process [GO:0022405]; Notch signaling pathway [GO:0007219]; regulation of Notch signaling pathway [GO:0008593]; sensory perception of sound [GO:0007605]; signal transduction [GO:0007165]; tooth mineralization [GO:0034505]","GO:0005576; GO:0007165; GO:0007219; GO:0007605; GO:0008593; GO:0009986; GO:0022405; GO:0032420; GO:0034505; GO:0060170"
"1794",1794,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000014:8048751-8049751",168,-22.93,2,21,154,175,19,"68.42%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.18229_t",0.555240552222846,0.331269077248622,0.960985259834824,NA,NA,NA,NA,NA
"1795",1795,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000015:4335811-4336811",174,-21.31,2,19,208,229,17,"88.24%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g4455.t1",-0.315927379113325,0.60454416040007,0.976732732570472,NA,NA,NA,NA,NA
"1796",1796,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000015:7559275-7560275",169,-22.48,2,20,901,921,18,"77.78%","94.44%","Pocillopora_meandrina_HIv1___RNAseq.g4703.t2",-0.951291348936714,0.0128098558578028,0.674410729954476,"Q28BT8","tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like (EC 1.3.1.89) (mRNA-dihydrouridine synthase DUS3L) (EC 1.3.1.-) (tRNA-dihydrouridine synthase 3-like)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","mRNA processing [GO:0006397]; regulation of translation [GO:0006417]; tRNA dihydrouridine synthesis [GO:0002943]","GO:0002943; GO:0006397; GO:0006417; GO:0017150; GO:0046872; GO:0050660"
"1797",1797,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000016:8024127-8025127",163,-21.4,2,21,435,458,21,"61.90%","90.48%","Pocillopora_meandrina_HIv1___RNAseq.g11723.t1",-0.672284117716067,0.213789041891009,0.919126291175684,NA,NA,NA,NA,NA
"1798",1798,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000016:8137128-8138128",163,-21.4,2,21,435,458,21,"61.90%","90.48%","Pocillopora_meandrina_HIv1___RNAseq.g11725.t1",-0.615465079875849,0.26912012351364,0.944044924257856,NA,NA,NA,NA,NA
"1799",1799,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000016:8180449-8181449",163,-21.4,2,21,435,458,21,"61.90%","90.48%","Pocillopora_meandrina_HIv1___RNAseq.g11726.t1",-0.527905401946787,0.360525529178935,0.965276797109718,NA,NA,NA,NA,NA
"1800",1800,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000016:8587852-8588852",163,-21.4,2,21,257,280,21,"61.90%","90.48%","Pocillopora_meandrina_HIv1___TS.g7857.t1",0.641295727995668,0.243537818021184,0.934316935522835,NA,NA,NA,NA,NA
"1801",1801,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000017:6647778-6648778",151,-20.09,2,17,250,273,17,"70.59%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g29504.t1",0.247631593387078,0.687958354127264,0.980508856379085,NA,NA,NA,NA,NA
"1802",1802,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000017:8647914-8648914",173,-20.19,2,20,717,737,18,"88.89%","88.89%","Pocillopora_meandrina_HIv1___TS.g6775.t1",0.107268268049667,0.863684175582514,0.996087148068407,NA,NA,NA,NA,NA
"1803",1803,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000018:2320843-2321843",154,-21.39,2,21,435,460,23,"69.57%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g28292.t1",-0.68912135951173,0.198085185951781,0.911831489927555,"P35346","Somatostatin receptor type 5 (SS-5-R) (SS5-R) (SS5R) (SST5)","Homo sapiens (Human)","cellular response to glucocorticoid stimulus [GO:0071385]; G protein-coupled receptor signaling pathway [GO:0007186]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]; glucose homeostasis [GO:0042593]; negative regulation of cell population proliferation [GO:0008285]; neuropeptide signaling pathway [GO:0007218]; positive regulation of cytokinesis [GO:0032467]; regulation of insulin secretion [GO:0050796]","GO:0004930; GO:0004994; GO:0005886; GO:0007186; GO:0007187; GO:0007218; GO:0008285; GO:0032467; GO:0042277; GO:0042593; GO:0042923; GO:0043005; GO:0050796; GO:0071385"
"1804",1804,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000018:396576-397576",180,-22.89,2,21,969,990,19,"78.95%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g28184.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1805",1805,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000018:5002330-5003330",168,-21.18,2,21,563,584,19,"68.42%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g28532.t1",-0.0840219083194931,0.893145991468219,0.997033432013061,NA,NA,NA,NA,NA
"1806",1806,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000018:6578060-6579060",165,-23.15,2,21,187,206,19,"73.68%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g28662.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1807",1807,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000020:3667331-3668331",173,-24.09,2,19,796,819,19,"84.21%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g354.t1",-0.462795388038119,0.432518410270719,0.97024921967979,NA,NA,NA,NA,NA
"1808",1808,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000021:114686-115596",162,-22.73,2,20,629,652,20,"70.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g10593.t1b",0.248708967350958,0.686629512469709,0.980241327544277,"F6R2G2","NLR family CARD domain-containing protein 4 (Ice protease-activating factor) (Ipaf)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","apoptotic process [GO:0006915]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; regulation of apoptotic process [GO:0042981]","GO:0005524; GO:0005829; GO:0006915; GO:0006954; GO:0042981; GO:0045087"
"1809",1809,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000023:5408999-5409999",170,-22.64,2,21,438,458,19,"73.68%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g17826.t1",0.123639193458514,0.842979690966792,0.994770429144229,NA,NA,NA,NA,NA
"1810",1810,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000024:3839952-3840952",151,-20.04,2,21,940,963,21,"61.90%","76.19%","Pocillopora_meandrina_HIv1___TS.g3944.t1",-0.484612839169824,0.408054833959158,0.968442750370121,NA,NA,NA,NA,NA
"1811",1811,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000024:768479-769479",165,-24.84,2,21,522,544,21,"76.19%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g14639.t1",0.271399254411932,0.658734024032837,0.978622467559393,"Q80TR8","DDB1- and CUL4-associated factor 1 (Serine/threonine-protein kinase VPRBP) (EC 2.7.11.1)","Mus musculus (Mouse)","B cell differentiation [GO:0030183]; cell competition in a multicellular organism [GO:0035212]; chromatin organization [GO:0006325]; negative regulation of transcription by RNA polymerase II [GO:0000122]; phosphorylation [GO:0016310]; post-translational protein modification [GO:0043687]; protein ubiquitination [GO:0016567]; V(D)J recombination [GO:0033151]","GO:0000122; GO:0001650; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006325; GO:0008180; GO:0016310; GO:0016567; GO:0030183; GO:0030331; GO:0033151; GO:0035212; GO:0043687; GO:0080008; GO:0106310; GO:1990244"
"1812",1812,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000026:805818-806818",163,-20.24,2,21,935,959,22,"68.18%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g11880.t1",0.0135765112307657,0.982714380071464,0.999610930147471,"P28749","Retinoblastoma-like protein 1 (107 kDa retinoblastoma-associated protein) (p107) (pRb1)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell differentiation [GO:0030154]; chromatin organization [GO:0006325]; negative regulation of cellular senescence [GO:2000773]; negative regulation of G1/S transition of mitotic cell cycle [GO:2000134]; negative regulation of gene expression [GO:0010629]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of lipid kinase activity [GO:0043550]","GO:0000122; GO:0000785; GO:0000977; GO:0005654; GO:0005667; GO:0006325; GO:0007049; GO:0010629; GO:0030154; GO:0043550; GO:1990841; GO:2000134; GO:2000773"
"1813",1813,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000026:806444-807444",163,-20.24,2,21,309,333,22,"68.18%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g11881.t1",-0.289103741746447,0.637095639967318,0.977982859683049,NA,NA,NA,NA,NA
"1814",1814,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000027:1362790-1363790",153,-21.11,2,19,613,638,21,"66.67%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g13998.t1",-0.391828703591608,0.514185416905876,0.973552982047016,NA,NA,NA,NA,NA
"1815",1815,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000027:1363312-1363790",153,-21.11,2,19,91,116,21,"66.67%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g13999.t1",0.449899363440805,0.447128551151576,0.97024921967979,NA,NA,NA,NA,NA
"1816",1816,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000027:3039672-3040672",158,-21.48,2,21,977,997,19,"63.16%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g14109.t1",-0.0917252139235757,0.883375804184849,0.996765861389045,NA,NA,NA,NA,NA
"1817",1817,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000027:435935-436935",158,-20.53,2,21,779,804,23,"69.57%","78.26%","Pocillopora_meandrina_HIv1___RNAseq.g13894.t1",-0.600562850976758,0.284183815903548,0.947370374306882,"P21333","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Homo sapiens (Human)","actin crosslink formation [GO:0051764]; actin cytoskeleton reorganization [GO:0031532]; adenylate cyclase-inhibiting dopamine receptor signaling pathway [GO:0007195]; angiogenesis [GO:0001525]; blood coagulation, intrinsic pathway [GO:0007597]; blood vessel remodeling [GO:0001974]; cell-cell junction organization [GO:0045216]; cilium assembly [GO:0060271]; cytoplasmic sequestering of protein [GO:0051220]; early endosome to late endosome transport [GO:0045022]; epithelial to mesenchymal transition [GO:0001837]; establishment of protein localization [GO:0045184]; heart morphogenesis [GO:0003007]; megakaryocyte development [GO:0035855]; mitotic spindle assembly [GO:0090307]; negative regulation of apoptotic process [GO:0043066]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of neuron projection development [GO:0010977]; negative regulation of protein catabolic process [GO:0042177]; negative regulation of transcription by RNA polymerase I [GO:0016479]; platelet aggregation [GO:0070527]; positive regulation of axon regeneration [GO:0048680]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of integrin-mediated signaling pathway [GO:2001046]; positive regulation of platelet activation [GO:0010572]; positive regulation of potassium ion transmembrane transport [GO:1901381]; positive regulation of protein import into nucleus [GO:0042307]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026]; protein localization to cell surface [GO:0034394]; protein localization to plasma membrane [GO:0072659]; protein stabilization [GO:0050821]; receptor clustering [GO:0043113]; regulation of actin filament bundle assembly [GO:0032231]; regulation of cell migration [GO:0030334]; regulation of membrane repolarization during atrial cardiac muscle cell action potential [GO:1905000]; regulation of membrane repolarization during cardiac muscle cell action potential [GO:1905031]; release of sequestered calcium ion into cytosol [GO:0051209]; semaphorin-plexin signaling pathway [GO:0071526]; synapse organization [GO:0050808]; tubulin deacetylation [GO:0090042]; wound healing, spreading of cells [GO:0044319]","GO:0001525; GO:0001664; GO:0001837; GO:0001974; GO:0003007; GO:0003723; GO:0005080; GO:0005576; GO:0005634; GO:0005730; GO:0005737; GO:0005802; GO:0005829; GO:0005886; GO:0005903; GO:0005911; GO:0005925; GO:0005938; GO:0007195; GO:0007597; GO:0010572; GO:0010977; GO:0015459; GO:0015629; GO:0016020; GO:0016479; GO:0019900; GO:0030018; GO:0030334; GO:0031267; GO:0031523; GO:0031532; GO:0032231; GO:0032432; GO:0034394; GO:0034988; GO:0035855; GO:0042177; GO:0042307; GO:0042803; GO:0043066; GO:0043113; GO:0043123; GO:0043204; GO:0043433; GO:0044295; GO:0044319; GO:0044325; GO:0045022; GO:0045184; GO:0045216; GO:0045296; GO:0048680; GO:0050808; GO:0050821; GO:0051015; GO:0051020; GO:0051209; GO:0051220; GO:0051764; GO:0060271; GO:0070062; GO:0070527; GO:0071526; GO:0072659; GO:0090042; GO:0090307; GO:0140297; GO:1900026; GO:1901381; GO:1905000; GO:1905031; GO:1990779; GO:2001046"
"1818",1818,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000027:697501-698501",155,-20.31,2,20,892,913,18,"66.67%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g13926.t1",0.731576824843681,0.160049564027603,0.885790980156003,NA,NA,NA,NA,NA
"1819",1819,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000028:1093216-1094216",166,-20.57,2,20,975,998,20,"70.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g870.t1",-0.606412254374816,0.278245252888702,0.944460881093644,NA,NA,NA,NA,NA
"1820",1820,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000028:1222264-1223264",162,-20.3,2,20,968,991,20,"65.00%","90.00%","Pocillopora_meandrina_HIv1___TS.g5410.t1",-0.614364022039588,0.270225661124839,0.944044924257856,NA,NA,NA,NA,NA
"1821",1821,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000028:192938-193159",174,-20.39,2,20,30,52,19,"78.95%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g771.t1",0.735208486350671,0.156906169487086,0.885790980156003,"Q2TBT5","Ribonuclease H2 subunit A (RNase H2 subunit A) (EC 3.1.26.4) (Ribonuclease HI large subunit) (RNase HI large subunit) (Ribonuclease HI subunit A)","Bos taurus (Bovine)","DNA replication, removal of RNA primer [GO:0043137]; mismatch repair [GO:0006298]; RNA catabolic process [GO:0006401]","GO:0003723; GO:0004523; GO:0005654; GO:0005829; GO:0006298; GO:0006401; GO:0032299; GO:0043137; GO:0046872"
"1822",1822,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000028:192938-193159",174,-20.39,2,20,30,52,19,"78.95%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g772.t1",-0.503962677521179,0.386638533694444,0.967903306776112,NA,NA,NA,NA,NA
"1823",1823,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000028:2678152-2679152",169,-20.74,2,20,352,375,20,"80.00%","90.00%","Pocillopora_meandrina_HIv1___TS.g5529.t1",0.667469534356905,0.218340469856545,0.922895685588744,NA,NA,NA,NA,NA
"1824",1824,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000031:3245715-3246715",158,-21.89,2,21,547,575,26,"69.23%","73.08%","Pocillopora_meandrina_HIv1___RNAseq.g1512.t1",-0.425301166343756,0.475288915540555,0.970290044126993,"P48630","Omega-6 fatty acid desaturase, endoplasmic reticulum isozyme 1 (EC 1.14.19.-)","Glycine max (Soybean) (Glycine hispida)","unsaturated fatty acid biosynthetic process [GO:0006636]","GO:0005789; GO:0006636; GO:0016491"
