"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"1487",1487,426987,"Cluster_1015","Pocillopora_meandrina_HIv1___TS.g7132.t1",-0.948802331237266,0.0137989332887632,0.674410729954476,150,-21.49,"2 17","546 570",18,"77.78%","77.78%","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"1559",1559,449424,"Cluster_3392","Pocillopora_meandrina_HIv1___RNAseq.g514.t1",-0.94517136232614,0.0152841286265932,0.674410729954476,176,-23.91,"2 21","119 140",19,"78.95%","89.47%","Q14642","Inositol polyphosphate-5-phosphatase A (EC 3.1.3.56) (43 kDa inositol polyphosphate 5-phosphatase) (Type I inositol 1,4,5-trisphosphate 5-phosphatase) (5PTase)","Homo sapiens (Human)","inositol phosphate dephosphorylation [GO:0046855]; inositol phosphate metabolic process [GO:0043647]; inositol phosphate-mediated signaling [GO:0048016]; negative regulation of neuron death [GO:1901215]; phosphatidylinositol dephosphorylation [GO:0046856]","GO:0004445; GO:0005886; GO:0016020; GO:0030425; GO:0042731; GO:0043647; GO:0046855; GO:0046856; GO:0048016; GO:0052658; GO:0052659; GO:1901215"
"1560",1560,449941,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g14976.t1",0.958424115123168,0.0101127437370826,0.667107103030161,161,-20.11,"2 20","677 697",18,"77.78%","83.33%",NA,NA,NA,NA,NA
"1565",1565,452235,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g6117.t1",0.939181928539767,0.0178394197910354,0.674410729954476,174,-25.37,"2 21","80 103",21,"85.71%","85.71%",NA,NA,NA,NA,NA
"1631",1631,473897,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g8464.t2",0.90899480722513,0.0325023002881069,0.7421035566871,160,-22.02,"2 21","737 758",19,"73.68%","73.68%","Q5U3K5","Rab-like protein 6 (GTP-binding protein Parf) (Rab-like protein 1) (RBEL1)","Mus musculus (Mouse)","","GO:0005525; GO:0005634; GO:0005737; GO:0005813; GO:0005829"
"1632",1632,473897,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g8464.t2",0.90899480722513,0.0325023002881069,0.7421035566871,162,-22.75,"2 20","582 604",19,"73.68%","84.21%","Q5U3K5","Rab-like protein 6 (GTP-binding protein Parf) (Rab-like protein 1) (RBEL1)","Mus musculus (Mouse)","","GO:0005525; GO:0005634; GO:0005737; GO:0005813; GO:0005829"
"1663",1663,482698,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g23266.t1",-0.987634431609457,0.00164758487769032,0.667107103030161,155,-22.24,"2 21","19 41",20,"65.00%","80.00%",NA,NA,NA,NA,NA
"1664",1664,482698,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g23266.t1",-0.987634431609457,0.00164758487769032,0.667107103030161,155,-22.24,"2 21","198 220",20,"65.00%","80.00%",NA,NA,NA,NA,NA
"1665",1665,482698,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g23266.t1",-0.987634431609457,0.00164758487769032,0.667107103030161,164,-22.56,"2 21","387 408",19,"68.42%","84.21%",NA,NA,NA,NA,NA
"1667",1667,482907,"Cluster_2859","Pocillopora_meandrina_HIv1___RNAseq.g21229.t1",0.920182373484541,0.0267431733841913,0.71532731870323,177,-25.38,"2 21","161 182",20,"90.00%","90.00%","Q3U487","E3 ubiquitin-protein ligase HECTD3 (EC 2.3.2.26) (HECT domain-containing protein 3) (HECT-type E3 ubiquitin transferase HECTD3)","Mus musculus (Mouse)","proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]","GO:0004842; GO:0019905; GO:0043161; GO:0048471"
"1692",1692,491744,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g18163.t1",-0.93574055261641,0.0193645916291581,0.685682299415564,156,-21.87,"2 18","674 698",18,"72.22%","83.33%","A4IGL7","Peroxidasin (EC 1.11.2.-) [Cleaved into: PXDN active fragment]","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","angiogenesis [GO:0001525]; basement membrane assembly [GO:0070831]; basement membrane organization [GO:0071711]; cell adhesion [GO:0007155]; hydrogen peroxide catabolic process [GO:0042744]; protein homooligomerization [GO:0051260]; protein homotrimerization [GO:0070207]; response to oxidative stress [GO:0006979]","GO:0001525; GO:0005576; GO:0005604; GO:0005783; GO:0006979; GO:0007155; GO:0009986; GO:0016684; GO:0020037; GO:0031012; GO:0042744; GO:0046872; GO:0051260; GO:0070207; GO:0070831; GO:0071711; GO:0140825"
"1739",1739,507552,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g13279.t1",-0.927751865060304,0.023057406206446,0.698759485874756,151,-21.29,"2 21","1 22",21,"66.67%","71.43%",NA,NA,NA,NA,NA
"1757",1757,515047,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g17978.t1",0.939598045412278,0.0176577720586164,0.674410729954476,155,-21.89,"2 21","597 619",20,"65.00%","80.00%","Q4R6D9","Protein MEMO1 (Mediator of ErbB2-driven cell motility 1) (Memo-1)","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","regulation of microtubule-based process [GO:0032886]","GO:0032886"
"1771",1771,518606,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.9756_t",-0.89227610988315,0.0417500415514493,0.767292921933465,164,-22.63,"2 22","27 51",22,"68.18%","81.82%","Q9XSC1","Secreted frizzled-related protein 5 (sFRP-5)","Bos taurus (Bovine)","canonical Wnt signaling pathway [GO:0060070]; cell differentiation [GO:0030154]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of protein kinase B signaling [GO:0051898]; negative regulation of Wnt signaling pathway [GO:0030178]; negative regulation of Wnt signaling pathway involved in digestive tract morphogenesis [GO:2000057]","GO:0005615; GO:0008285; GO:0017147; GO:0030154; GO:0030178; GO:0043433; GO:0051898; GO:0060070; GO:0090090; GO:2000057"
"1787",1787,522095,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g23639.t1",0.951038072851883,0.0129094005304719,0.674410729954476,154,-20.33,"2 15","128 149",13,"84.62%","84.62%","Q9W7R6","Transcription factor SOX-14 (SRY-related protein CH60)","Gallus gallus (Chicken)","anatomical structure morphogenesis [GO:0009653]; cell differentiation [GO:0030154]; entrainment of circadian clock [GO:0009649]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of DNA-templated transcription [GO:0006355]; regulation of neuron migration [GO:2001222]; visual perception [GO:0007601]","GO:0000122; GO:0000978; GO:0000981; GO:0003682; GO:0005634; GO:0005667; GO:0006355; GO:0007601; GO:0009649; GO:0009653; GO:0030154; GO:0043565; GO:0045892; GO:2001222"
"1788",1788,522728,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g1033.t1",-0.898686203596977,0.0381174833376209,0.760878962620332,160,-24.78,"2 21","532 553",19,"68.42%","78.95%",NA,NA,NA,NA,NA
"1791",1791,523480,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g26196.t1",-0.924419052926529,0.0246584888615493,0.703848759973577,164,-21.62,"2 21","485 506",19,"73.68%","78.95%",NA,NA,NA,NA,NA
"1798",1798,524377,"Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g26385.t1",-0.93258135947556,0.02079995950408,0.687095063784671,165,-21.95,"2 20","905 924",18,"77.78%","88.89%",NA,NA,NA,NA,NA
"1818",1818,532611,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g12113.t1",-0.96164990501802,0.00896332937875625,0.667107103030161,170,-20.93,"2 21","413 437",22,"81.82%","81.82%","Q2V2M9","FH1/FH2 domain-containing protein 3 (Formactin-2) (Formin homolog overexpressed in spleen 2) (hFHOS2)","Homo sapiens (Human)","cardiac myofibril assembly [GO:0055003]; cortical actin cytoskeleton organization [GO:0030866]; negative regulation of actin filament polymerization [GO:0030837]; sarcomere organization [GO:0045214]","GO:0005737; GO:0005856; GO:0030018; GO:0030837; GO:0030866; GO:0045214; GO:0051015; GO:0055003"
"1821",1821,533567,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g24301.t1",-0.931343353347997,0.0213714450750238,0.68955286018169,151,-25.33,"2 21","866 888",20,"60.00%","80.00%","Q9Y5Y3","Probable G-protein coupled receptor 45 (PSP24-1) (PSP24-alpha)","Homo sapiens (Human)","G protein-coupled receptor signaling pathway [GO:0007186]","GO:0004930; GO:0005886; GO:0007186"
"1823",1823,533863,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g12193.t1",0.917070951224755,0.0283084755568237,0.723144569964489,167,-21.18,"2 17","736 759",17,"88.24%","88.24%",NA,NA,NA,NA,NA
"1881",1881,549760,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g9971.t1",-0.931929555088539,0.021100218742159,0.687095063784671,156,-21.02,"2 19","635 656",17,"76.47%","82.35%",NA,NA,NA,NA,NA
"1936",1936,565524,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g28314.t1",-0.940898040969052,0.0170941935745587,0.674410729954476,157,-21.24,"2 14","451 472",12,"83.33%","100.00%","Q4G0X9","Coiled-coil domain-containing protein 40","Homo sapiens (Human)","axonemal dynein complex assembly [GO:0070286]; axoneme assembly [GO:0035082]; cilium movement [GO:0003341]; determination of digestive tract left/right asymmetry [GO:0071907]; determination of liver left/right asymmetry [GO:0071910]; determination of pancreatic left/right asymmetry [GO:0035469]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; epithelial cilium movement involved in extracellular fluid movement [GO:0003351]; flagellated sperm motility [GO:0030317]; heart looping [GO:0001947]; inner dynein arm assembly [GO:0036159]; lung development [GO:0030324]; motile cilium assembly [GO:0044458]; regulation of cilium beat frequency [GO:0003356]","GO:0001947; GO:0003341; GO:0003351; GO:0003356; GO:0005576; GO:0005737; GO:0005929; GO:0005930; GO:0030317; GO:0030324; GO:0035082; GO:0035469; GO:0036159; GO:0044458; GO:0060287; GO:0070286; GO:0071907; GO:0071910"
"1953",1953,571050,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g8061.t1",-0.949659786805903,0.0134554931121748,0.674410729954476,153,-20.87,"2 16","599 619",14,"78.57%","92.86%",NA,NA,NA,NA,NA
"1969",1969,575327,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g9784.t1",-0.929463219277509,0.0222488777126949,0.695908736967833,153,-22.1,"2 22","374 396",20,"60.00%","75.00%",NA,NA,NA,NA,NA
"2002",2002,584011,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g23603.t1",-0.940886427046843,0.0170992021245743,0.674410729954476,165,-21.39,"2 20","732 756",21,"80.95%","80.95%",NA,NA,NA,NA,NA
"2073",2073,611802,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g8655.t1",0.900450979113624,0.0371360511273948,0.760647528719902,163,-23.04,"2 21","746 768",20,"70.00%","85.00%",NA,NA,NA,NA,NA
"2080",2080,613567,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g21350.t1",-0.95233477493217,0.012402425562055,0.674410729954476,144,-20.31,"2 13","824 845",11,"81.82%","81.82%","Q28021","Rho-associated protein kinase 2 (EC 2.7.11.1) (Rho-associated, coiled-coil-containing protein kinase 2) (Rho-associated, coiled-coil-containing protein kinase II) (ROCK-II) (p164 ROCK-2)","Bos taurus (Bovine)","actin cytoskeleton organization [GO:0030036]; actomyosin structure organization [GO:0031032]; cortical actin cytoskeleton organization [GO:0030866]; embryonic morphogenesis [GO:0048598]; mitotic cytokinesis [GO:0000281]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of centrosome duplication [GO:0010825]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell junction assembly [GO:1901888]; regulation of circadian rhythm [GO:0042752]; Rho protein signal transduction [GO:0007266]; rhythmic process [GO:0048511]; smooth muscle contraction [GO:0006939]","GO:0000281; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005813; GO:0005829; GO:0005856; GO:0005886; GO:0006939; GO:0007266; GO:0010825; GO:0018107; GO:0030036; GO:0030866; GO:0031032; GO:0031267; GO:0032956; GO:0042752; GO:0046872; GO:0048511; GO:0048598; GO:0072518; GO:0106310; GO:1901888"
"2084",2084,615377,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g29280.t1",-0.897917385901229,0.0385475863417802,0.760878962620332,162,-25.08,"2 21","154 174",19,"78.95%","78.95%",NA,NA,NA,NA,NA
"2098",2098,620035,"Cluster_4118","Pocillopora_meandrina_HIv1___RNAseq.g24014.t1",0.97443907899697,0.00488682092941097,0.667107103030161,167,-21.22,"2 17","639 661",16,"87.50%","93.75%","O43422","52 kDa repressor of the inhibitor of the protein kinase (p52rIPK) (58 kDa interferon-induced protein kinase-interacting protein) (p58IPK-interacting protein) (Death-associated protein 4) (THAP domain-containing protein 0) (THAP domain-containing protein 12)","Homo sapiens (Human)","negative regulation of cell population proliferation [GO:0008285]; signal transduction [GO:0007165]","GO:0003677; GO:0005634; GO:0007165; GO:0008285; GO:0046872; GO:0046983"
"2099",2099,620509,"Cluster_2839","Pocillopora_meandrina_HIv1___TS.g177.t1",-0.913606896832883,0.0300845095403164,0.731324921781153,150,-21.62,"2 11","788 809",9,"100.00%","100.00%",NA,NA,NA,NA,NA
"2102",2102,621695,"Cluster_2973","Pocillopora_meandrina_HIv1___TS.g7248.t1",0.951315168814306,0.0128005069263181,0.674410729954476,161,-21.64,"2 20","771 791",18,"77.78%","83.33%",NA,NA,NA,NA,NA
"2124",2124,627652,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g490.t1",0.959831636100303,0.00960563113758652,0.667107103030161,161,-21.64,"2 20","807 827",18,"77.78%","83.33%",NA,NA,NA,NA,NA
"2135",2135,631010,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g26433.t2",-0.905663140405419,0.0342857055424154,0.749207295199604,148,-20.52,"2 20","36 58",20,"70.00%","75.00%",NA,NA,NA,NA,NA
"2159",2159,637352,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g27393.t1",0.950317229002131,0.0131940857571425,0.674410729954476,154,-21.14,"2 21","335 355",19,"68.42%","78.95%","Q2TBP8","Methyltransferase-like protein 17, mitochondrial (EC 2.1.1.-)","Bos taurus (Bovine)","methylation [GO:0032259]; ribosomal small subunit biogenesis [GO:0042274]; translation [GO:0006412]","GO:0005759; GO:0006412; GO:0008168; GO:0032259; GO:0042274; GO:1904047"
"2169",2169,638618,"Cluster_5612","Pocillopora_meandrina_HIv1___TS.g19078.t1",0.879490561552806,0.0493009206174944,0.790929108557963,149,-22.53,"2 20","145 161",18,"77.78%","77.78%",NA,NA,NA,NA,NA
"2170",2170,639152,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14695.t1",-0.971309164464342,0.00580859025100978,0.667107103030161,152,-24.96,"2 18","253 277",18,"72.22%","77.78%","Q91ZI0","Cadherin EGF LAG seven-pass G-type receptor 3","Mus musculus (Mouse)","axonal fasciculation [GO:0007413]; cell-cell adhesion [GO:0098609]; cilium assembly [GO:0060271]; dopaminergic neuron axon guidance [GO:0036514]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; motor neuron migration [GO:0097475]; planar cell polarity pathway involved in axon guidance [GO:1904938]; regulation of protein localization [GO:0032880]; regulation of protein phosphorylation [GO:0001932]; serotonergic neuron axon guidance [GO:0036515]","GO:0001932; GO:0004930; GO:0005509; GO:0005886; GO:0007156; GO:0007413; GO:0032880; GO:0036514; GO:0036515; GO:0060271; GO:0097475; GO:0098609; GO:1904938"
"2175",2175,641093,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g11538.t1",0.944276647979206,0.0156576285678091,0.674410729954476,165,-24.67,"2 19","924 946",18,"77.78%","88.89%",NA,NA,NA,NA,NA
"2181",2181,642272,"Cluster_4118","Pocillopora_meandrina_HIv1___RNAseq.g13302.t1",-0.969770316734252,0.00628065756643079,0.667107103030161,161,-20.9,"2 21","469 488",19,"73.68%","84.21%",NA,NA,NA,NA,NA
"2192",2192,645385,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g13379.t1",0.903490921042001,0.0354647683728416,0.754429488108355,171,-21.97,"2 21","455 477",20,"75.00%","90.00%","Q28IL6","60S ribosomal protein L22","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","translation [GO:0006412]","GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:1990904"
"2206",2206,649436,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g3681.t1",-0.941449087059812,0.0168571020246151,0.674410729954476,142,-20.5,"2 21","209 235",24,"62.50%","66.67%",NA,NA,NA,NA,NA
"2214",2214,651406,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g15954.t1",0.951315168814306,0.0128005069263182,0.674410729954476,149,-20.94,"2 20","60 80",18,"61.11%","83.33%",NA,NA,NA,NA,NA
"2240",2240,660420,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g26877.t1",-0.883505959496493,0.0468868658722435,0.784401463681337,155,-20.75,"2 16","269 290",14,"71.43%","92.86%",NA,NA,NA,NA,NA
"2244",2244,660952,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1",-0.979171224688622,0.00359722763403827,0.667107103030161,161,-20.15,"2 18","904 925",16,"75.00%","87.50%","P49698","Hepatocyte nuclear factor 4-alpha (HNF-4-alpha) (Nuclear receptor subfamily 2 group A member 1) (Transcription factor 14) (TCF-14) (Transcription factor HNF-4)","Mus musculus (Mouse)","acyl-CoA metabolic process [GO:0006637]; anatomical structure development [GO:0048856]; blood coagulation [GO:0007596]; cell differentiation [GO:0030154]; cell-cell junction organization [GO:0045216]; cholesterol homeostasis [GO:0042632]; establishment of tissue polarity [GO:0007164]; glucose homeostasis [GO:0042593]; lipid homeostasis [GO:0055088]; lipid metabolic process [GO:0006629]; negative regulation of activation of Janus kinase activity [GO:1902569]; negative regulation of cell growth [GO:0030308]; negative regulation of cell migration [GO:0030336]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of mitotic cell cycle [GO:0045930]; negative regulation of protein import into nucleus [GO:0042308]; negative regulation of tyrosine phosphorylation of STAT protein [GO:0042532]; ornithine metabolic process [GO:0006591]; phospholipid homeostasis [GO:0055091]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of fatty acid biosynthetic process [GO:0045723]; positive regulation of gene expression [GO:0010628]; positive regulation of gluconeogenesis [GO:0045722]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of circadian rhythm [GO:0042752]; regulation of DNA-templated transcription [GO:0006355]; regulation of gastrulation [GO:0010470]; regulation of insulin secretion [GO:0050796]; regulation of lipid metabolic process [GO:0019216]; regulation of microvillus assembly [GO:0032534]; regulation of transcription by RNA polymerase II [GO:0006357]; response to glucose [GO:0009749]; response to trichostatin A [GO:0035983]; rhythmic process [GO:0048511]; sex differentiation [GO:0007548]; signal transduction involved in regulation of gene expression [GO:0023019]; SMAD protein signal transduction [GO:0060395]; transcription by RNA polymerase II [GO:0006366]; triglyceride homeostasis [GO:0070328]; xenobiotic metabolic process [GO:0006805]","GO:0000062; GO:0000785; GO:0000976; GO:0000978; GO:0000981; GO:0000987; GO:0001221; GO:0001222; GO:0001228; GO:0003677; GO:0003682; GO:0003700; GO:0004879; GO:0005102; GO:0005504; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006355; GO:0006357; GO:0006366; GO:0006591; GO:0006629; GO:0006637; GO:0006805; GO:0007164; GO:0007548; GO:0007596; GO:0008270; GO:0008285; GO:0009749; GO:0010470; GO:0010628; GO:0016290; GO:0019216; GO:0019904; GO:0023019; GO:0030154; GO:0030308; GO:0030336; GO:0032534; GO:0035983; GO:0036042; GO:0042308; GO:0042532; GO:0042593; GO:0042632; GO:0042752; GO:0042803; GO:0043433; GO:0043565; GO:0044877; GO:0045216; GO:0045722; GO:0045723; GO:0045892; GO:0045893; GO:0045930; GO:0045944; GO:0048511; GO:0048856; GO:0050544; GO:0050796; GO:0055088; GO:0055091; GO:0060395; GO:0061629; GO:0070328; GO:0070540; GO:1902569; GO:1990837"
"2280",2280,669363,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g29818.t1",-0.930133756296179,0.0219346375803215,0.693734227986648,166,-20.2,"2 19","601 622",17,"82.35%","82.35%","Q9C0B7","Transport and Golgi organization protein 6 homolog (Transmembrane and coiled-coil domain-containing protein 7)","Homo sapiens (Human)","protein secretion [GO:0009306]","GO:0009306; GO:0016020"
"2284",2284,670549,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g30359.t1",0.943620156036596,0.0159335435147672,0.674410729954476,153,-20.76,"2 19","24 47",20,"65.00%","80.00%",NA,NA,NA,NA,NA
"2307",2307,679067,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g12090.t1",0.940344476792695,0.0173334499744056,0.674410729954476,162,-20.59,"2 21","706 726",19,"78.95%","78.95%",NA,NA,NA,NA,NA
"2399",2399,704618,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g5747.t1",0.973469289464184,0.00516679556528131,0.667107103030161,153,-21.26,"2 18","619 637",16,"81.25%","81.25%","O15427","Monocarboxylate transporter 4 (MCT 4) (Solute carrier family 16 member 3)","Homo sapiens (Human)","lactate transmembrane transport [GO:0035873]; monocarboxylic acid transport [GO:0015718]; plasma membrane lactate transport [GO:0035879]; protein catabolic process [GO:0030163]; pyruvate catabolic process [GO:0042867]; pyruvate transmembrane transport [GO:1901475]","GO:0003723; GO:0005886; GO:0008028; GO:0015650; GO:0015718; GO:0016020; GO:0016323; GO:0016324; GO:0016328; GO:0030163; GO:0031965; GO:0035873; GO:0035879; GO:0042867; GO:0045202; GO:0050833; GO:0098688; GO:0098839; GO:1901475"
"2418",2418,708615,"Cluster_4437","Pocillopora_meandrina_HIv1___TS.g27445.t1",0.920671260038909,0.0264998407971205,0.714368559906644,166,-24.61,"2 20","433 454",19,"73.68%","89.47%","Q2KHM9","Protein moonraker (MNR) (OFD1- and FOPNL-interacting protein)","Homo sapiens (Human)","centriole replication [GO:0007099]; cilium assembly [GO:0060271]; cytosolic ciliogenesis [GO:0061824]; protein localization to centrosome [GO:0071539]","GO:0005813; GO:0005814; GO:0005829; GO:0007099; GO:0034451; GO:0046872; GO:0051537; GO:0060271; GO:0061824; GO:0071539"
"2430",2430,711701,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g17412.t1",0.906925949654729,0.0336061508622888,0.745830902003357,166,-20.83,"2 21","494 518",22,"77.27%","81.82%",NA,NA,NA,NA,NA
"2436",2436,713644,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g22817.t1",0.961709601999612,0.00894248971622479,0.667107103030161,158,-21.97,"2 20","279 302",20,"70.00%","80.00%","P0C928","Regulator of telomere elongation helicase 1 (EC 3.6.4.12)","Danio rerio (Zebrafish) (Brachydanio rerio)","DNA duplex unwinding [GO:0032508]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; negative regulation of DNA recombination [GO:0045910]; negative regulation of t-circle formation [GO:1904430]; regulation of double-strand break repair via homologous recombination [GO:0010569]; telomeric loop disassembly [GO:0090657]","GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0006260; GO:0006281; GO:0006310; GO:0010569; GO:0016887; GO:0032508; GO:0045910; GO:0046872; GO:0051539; GO:0070182; GO:0090657; GO:1904430"
"2449",2449,717555,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g19720.t1",-0.902859255736204,0.0358100153277133,0.755512155927138,150,-20.31,"2 21","901 926",22,"59.09%","81.82%","Q6DEH3","Calcium/calmodulin-dependent protein kinase type II delta 1 chain (EC 2.7.11.17) (Calcium/calmodulin-dependent protein kinase type II delta-B chain) (CaM kinase II subunit delta-B) (CaM-kinase II delta-B chain) (CaMK-II subunit delta-B)","Danio rerio (Zebrafish) (Brachydanio rerio)","protein phosphorylation [GO:0006468]","GO:0004683; GO:0005516; GO:0005524; GO:0005737; GO:0006468; GO:0043005; GO:0106310"
"2474",2474,722402,"Cluster_1938","Pocillopora_meandrina_HIv1___TS.g19282.t1",-0.931929555088538,0.021100218742159,0.687095063784671,146,-20.22,"2 19","960 982",17,"58.82%","76.47%",NA,NA,NA,NA,NA
"2483",2483,725584,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g20993.t2",-0.931443533508409,0.0213250138632075,0.689279208310654,158,-25.85,"2 22","778 800",21,"71.43%","80.95%","Q10075","Glutathione gamma-glutamylcysteinyltransferase (EC 2.3.2.15) (Phytochelatin synthase)","Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)","cellular detoxification of cadmium ion [GO:0098849]; cellular response to cadmium ion [GO:0071276]; detoxification of copper ion [GO:0010273]; phytochelatin biosynthetic process [GO:0046938]","GO:0005634; GO:0005737; GO:0005829; GO:0010273; GO:0016756; GO:0046870; GO:0046938; GO:0071276; GO:0098849"
"2535",2535,740398,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g11445.t1",-0.922118217157041,0.0257838651923002,0.709996381553112,156,-21.35,"2 20","836 854",18,"77.78%","77.78%",NA,NA,NA,NA,NA
"2549",2549,744794,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g28515.t2b",0.921105549894703,0.0262842844606232,0.712564354698535,161,-21.09,"2 20","956 980",21,"76.19%","80.95%",NA,NA,NA,NA,NA
"2563",2563,749132,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g297.t1",-0.903191179650025,0.0356284636438891,0.754981681938833,143,-22.01,"2 21","965 987",20,"65.00%","65.00%","Q9BZJ0","Crooked neck-like protein 1 (Crooked neck homolog) (hCrn)","Homo sapiens (Human)","mRNA splicing, via spliceosome [GO:0000398]; spliceosomal complex assembly [GO:0000245]","GO:0000245; GO:0000398; GO:0000974; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0016607; GO:0071007; GO:0071013; GO:0071014"
"2577",2577,753371,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g5338.t1",-0.931929555088538,0.0211002187421591,0.687095063784671,155,-21.74,"2 20","94 116",18,"66.67%","77.78%",NA,NA,NA,NA,NA
"2596",2596,759291,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g17919.t1",-0.991500685182147,0.000939410209737783,0.667107103030161,160,-25.08,"2 22","270 293",21,"66.67%","80.95%","Q58DV7","Histamine N-methyltransferase (HMT) (EC 2.1.1.8)","Bos taurus (Bovine)","histamine catabolic process [GO:0001695]; methylation [GO:0032259]","GO:0001695; GO:0005654; GO:0005737; GO:0005813; GO:0005829; GO:0032259; GO:0046539"
"2607",2607,761933,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g2373.t1",-0.971793746076959,0.0056624702103398,0.667107103030161,147,-22.7,"2 21","647 671",22,"63.64%","68.18%",NA,NA,NA,NA,NA
