"target","protein_name","gene_name","std_gene_name","species","accession","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"FUN_042971-T1","Ribonuclease 3","DROSHA","DROSHA","Stylophora pistillata","A0A2B4S762",55.768,1569,555,40,2,1512,146,1633,0,1564
"FUN_042971-T1","Ribonuclease 3","pdam_00017463","DROSHA","Pocillopora damicornis","A0A3M6UR52",53.782,1560,527,37,41,1472,140,1633,0,1455
"FUN_042971-T1","Ribonuclease 3","LOC116294948","DROSHA","Actinia tenebrosa","A0A6P8HTE4",54.821,1120,448,13,566,1663,536,1619,0,1239
"FUN_042971-T1","Ribonuclease 3","DROSHA OS=Exaiptasia diaphana OX=2652724","DROSHA","Exaiptasia diaphana","A0A913YT85",56.567,1066,415,13,402,1432,567,1619,0,1221
"FUN_042971-T1","Ribonuclease 3","PMEA_00022263","DROSHA","Pocillopora meandrina","A0AAU9VVD7",56.748,1556,524,32,41,1509,140,1633,0,1597
"FUN_042971-T1","Drosha","PLOB_00001028","DROSHA","Porites lobata","A0ABN8N3W6",56.127,1828,614,32,84,1813,39,1776,0,1848
"FUN_042971-T1","Drosha","DROSHA OS=Nematostella vectensis OX=45351","DROSHA","Nematostella vectensis","U3MMT8",55.261,1017,399,9,286,1252,582,1592,0,1147
"FUN_032832-T1","Serrate RNA effector molecule-like","srrt","SRRT","Stylophora pistillata","A0A2B4SB72",64.234,836,249,16,214,1023,1,812,0,733
"FUN_032832-T1","Serrate RNA effector molecule homolog","SRRT","SRRT","Hydra vulgaris","T2M6C4",44.361,266,125,4,334,588,550,803,7.27e-60,218
"FUN_038418-T1","RNA helicase","Ddx5","DDX5","Stylophora pistillata","A0A2B4SLQ2",78.052,688,114,7,1,678,1,661,0,975
"FUN_038315-T1","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",48.009,1381,551,44,1,1257,1,1338,0,683
"FUN_038315-T1","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",48.009,1381,551,44,1,1257,1,1338,0,683
"FUN_038315-T1","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",48.009,1381,551,44,1,1257,1,1338,0,683
"FUN_029414-T3","Exosome RNA helicase MTR4","LOC116289174","MTREX","Actinia tenebrosa","A0A6P8HH67",79.135,1040,199,5,1,1035,1,1027,0,1711
"FUN_029414-T3","Exosome RNA helicase MTR4","P5673_029372","MTREX","Acropora cervicornis","A0AAD9PVY0",99.221,1027,8,0,1,1027,1,1027,0,2109
"FUN_029414-T3","Exosome RNA helicase MTR4","PMEA_00006451","MTREX","Pocillopora meandrina","A0AAU9WK47",82.478,1033,170,5,1,1028,1,1027,0,1766
"FUN_029414-T3","Exosome RNA helicase MTR4","NEMVEDRAFT_v1g234599","MTREX","Nematostella vectensis","A7RX65",79.4,1034,203,5,1,1031,1,1027,0,1710
"FUN_007775-T1","Exportin-5-like","LOC116291099","XPO5","Actinia tenebrosa","A0A6P8HN45",44.016,1220,649,13,16,1221,16,1215,0,1043
"FUN_007775-T1","Exportin 5","PLOB_00047317","XPO5","Porites lobata","A0ABN8PT06",69.371,1208,351,5,4,1195,7,1211,0,1733
"FUN_014592-T1","Pasha/DGCR8","DGCR8 OS=Nematostella vectensis OX=45351","DGCR8","Nematostella vectensis","U3MIG6",40.198,505,239,10,82,535,62,554,3.88e-109,340
"FUN_014592-T1","Pasha/DGCR8","DGCR8 OS=Nematostella vectensis OX=45351","DGCR8","Nematostella vectensis","U3MIG6",40.198,505,239,10,82,535,62,554,3.88e-109,340
"FUN_037091-T1","Protein argonaute-3","AGO3","AGO3","Drosophila melanogaster","Q7PLK0",44.723,758,405,7,122,867,213,968,0,707
"FUN_032699-T1","Protein argonaute-3","ago3","AGO3","Danio rerio","A3KPK0",64.941,850,285,5,15,860,14,854,0,1158
"FUN_032699-T1","Protein argonaute-3","AGO3","AGO3","Gallus gallus","Q5ZLG4",65.053,847,283,5,18,860,17,854,0,1150
"FUN_032699-T1","Protein argonaute-3","AGO3","AGO3","Bos taurus","Q6T5B7",64.623,848,286,6,18,861,17,854,0,1141
"FUN_032699-T1","Protein argonaute-3","Ago3","AGO3","Mus musculus","Q8CJF9",65.294,850,282,5,15,860,14,854,0,1157
"FUN_032699-T1","Protein argonaute-3","AGO3","AGO3","Homo sapiens","Q9H9G7",65.171,847,282,5,18,860,17,854,0,1156
"FUN_004040-T1","Terminal uridylyltransferase 7","Tut7","TUT7","Mus musculus","Q5BLK4",50.235,426,203,4,941,1364,87,505,5.96e-132,444
"FUN_004040-T1","Terminal uridylyltransferase 7","TUT7","TUT7","Homo sapiens","Q5VYS8",50.594,421,203,4,948,1368,90,505,6.45e-132,444
"FUN_004040-T1","Terminal uridylyltransferase 4","Tut4","TUT4","Mus musculus","B2RX14",49.197,498,236,8,870,1356,40,531,1.64e-135,457
"FUN_004040-T1","Terminal uridylyltransferase 4","TUT4","TUT4","Homo sapiens","Q5TAX3",51.86,457,210,6,894,1347,86,535,2.04e-134,454
"FUN_012301-T1","Splicing factor, proline- and glutamine-rich","SFPQ","SFPQ","Homo sapiens","P23246",48.649,333,163,4,287,618,96,421,4.89e-95,304
"FUN_012301-T1","Splicing factor, proline- and glutamine-rich","Sfpq","SFPQ","Mus musculus","Q8VIJ6",48.348,333,164,4,279,610,96,421,1.4e-94,303
"FUN_014530-T1","GTP-binding nuclear protein Ran","RAN","RAN","Canis lupus familiaris","P62825",84.579,214,29,1,1,210,1,214,1.14e-135,379
"FUN_014530-T1","GTP-binding nuclear protein Ran","RAN","RAN","Homo sapiens","P62826",84.579,214,29,1,1,210,1,214,1.14e-135,379
"FUN_012301-T1","Non-POU domain-containing octamer-binding protein","NONO","NONO","Homo sapiens","Q15233",47.11,346,157,4,64,396,96,428,1.24e-90,285
"FUN_012301-T1","Non-POU domain-containing octamer-binding protein","Nono","NONO","Rattus norvegicus","Q5FVM4",47.11,346,157,4,69,401,96,428,1.19e-90,286
"FUN_012301-T1","Non-POU domain-containing octamer-binding protein","NONO","NONO","Pongo abelii","Q5RFL9",47.11,346,157,4,64,396,96,428,1.24e-90,285
"FUN_012301-T1","Non-POU domain-containing octamer-binding protein","Nono","NONO","Mus musculus","Q99K48",47.11,346,157,4,66,398,96,428,1.23e-90,286
"FUN_043532-T1","Far upstream element-binding protein 2","Khsrp","KHSRP","Mus musculus","Q3U0V1",41.995,381,177,11,144,498,448,810,7.93e-71,249
"FUN_043532-T1","Far upstream element-binding protein 2","KHSRP","KHSRP","Gallus gallus","Q8UVD9",42.257,381,174,11,207,559,448,810,3.08e-71,251
"FUN_043532-T1","Far upstream element-binding protein 2","KHSRP","KHSRP","Homo sapiens","Q92945",42.257,381,176,11,143,497,448,810,2.94e-71,249
"FUN_043532-T1","Far upstream element-binding protein 2","Khsrp","KHSRP","Rattus norvegicus","Q99PF5",41.995,381,177,11,144,498,448,810,4.82e-71,249
"FUN_032699-T1","Protein argonaute-4","ago4","AGO4","Xenopus laevis","Q4KLV6",64.327,855,285,8,36,884,14,854,0,1145
"FUN_032699-T1","Protein argonaute-4","AGO4","AGO4","Gallus gallus","Q5ZMW0",65.448,793,255,7,8,794,75,854,0,1081
"FUN_032699-T1","Protein argonaute-4","Ago4","AGO4","Mus musculus","Q8CJF8",63.977,855,288,8,13,861,14,854,0,1144
"FUN_032699-T1","Protein argonaute-4","AGO4","AGO4","Homo sapiens","Q9HCK5",64.561,855,283,8,13,861,14,854,0,1149
"FUN_008104-T1","Heat shock protein HSP 90-alpha","HSP90AA1","HSP90AA1","Hydra vulgaris","T2MHT5",76.634,719,160,4,9,722,18,733,0,1048
"FUN_014592-T1","Pasha/DGCR8","DGCR8 OS=Nematostella vectensis OX=45351","DGCR8","Nematostella vectensis","U3MIG6",40.198,505,239,10,82,535,62,554,3.88e-109,340
"FUN_014592-T1","Pasha/DGCR8","DGCR8 OS=Nematostella vectensis OX=45351","DGCR8","Nematostella vectensis","U3MIG6",40.198,505,239,10,82,535,62,554,3.88e-109,340
"FUN_038315-T1","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",48.009,1381,551,44,1,1257,1,1338,0,683
"FUN_038315-T1","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",48.009,1381,551,44,1,1257,1,1338,0,683
"FUN_038315-T1","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",48.009,1381,551,44,1,1257,1,1338,0,683
"FUN_038315-T1","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",48.009,1381,551,44,1,1257,1,1338,0,683
"FUN_038315-T1","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",48.009,1381,551,44,1,1257,1,1338,0,683
"FUN_038315-T1","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",48.009,1381,551,44,1,1257,1,1338,0,683
"FUN_016352-T1","DIS3-like exonuclease 2","pdam_00009227","DIS3L2","Pocillopora damicornis","A0A3M6UA93",64.251,1021,316,13,224,1214,381,1382,0,1286
"FUN_016352-T1","DIS3-like exonuclease 2","LOC116297931","DIS3L2","Actinia tenebrosa","A0A6P8IBF1",52.959,1014,413,19,85,1061,360,1346,0,990
"FUN_016352-T1","DIS3-like exonuclease 2","PACLA_8A015944","DIS3L2","Paramuricea clavata","A0A6S7HY99",50.567,882,383,8,188,1051,384,1230,0,888
"FUN_016352-T1","DIS3-like exonuclease 2","DIS3L2 OS=Exaiptasia diaphana OX=2652724","DIS3L2","Exaiptasia diaphana","A0A913XKY9",57.143,826,329,10,118,925,412,1230,0,942
"FUN_016352-T1","DIS3-like exonuclease 2","DIS3L2 OS=Exaiptasia diaphana OX=2652724","DIS3L2","Exaiptasia diaphana","A0A913YMU4",57.143,826,329,10,84,891,412,1230,0,940
"FUN_016352-T1","DIS3-like exonuclease 2","P5673_016780","DIS3L2","Acropora cervicornis","A0AAD9QGC6",93.333,1425,64,1,1,1394,1,1425,0,2650
"FUN_016352-T1","DIS3-like exonuclease 2","DIS3L2","DIS3L2","Hydra vulgaris","T2M9C5",46.622,740,329,12,29,710,472,1203,0,646
"FUN_016352-T1","DIS3-like exonuclease 2","Dis3l2","DIS3L2","Stylophora pistillata","A0A2B4SIN6",56.344,1127,375,14,157,1193,332,1431,0,1201
"FUN_016352-T1","DIS3-like exonuclease 2","DIS3L2_2","DIS3L2","Desmophyllum pertusum","A0A9W9YJY0",62.5,696,180,13,219,850,381,1059,0,859
"FUN_016352-T1","DIS3-like exonuclease 2","LOC100211666","DIS3L2","Hydra vulgaris","A0ABM4CVR5",46.351,740,331,12,29,710,472,1203,0,646
"FUN_016352-T1","DIS3-like exonuclease 2","PEVE_00004333","DIS3L2","Porites evermanni","A0ABN8LW62",66.402,1009,301,9,203,1180,381,1382,0,1337
"FUN_032699-T1","Protein argonaute-1","LOC116293197","AGO1","Actinia tenebrosa","A0A6P8HV34",72.951,854,229,2,1,852,1,854,0,1343
"FUN_032699-T1","Protein argonaute-1","AGO1 OS=Exaiptasia diaphana OX=2652724","AGO1","Exaiptasia diaphana","A0A913WVM7",71.93,855,237,3,1,853,1,854,0,1316
"FUN_032699-T1","Protein argonaute-1","NEMVEDRAFT_v1g180719","AGO1","Nematostella vectensis","A7RQ46",74.533,856,214,4,1,854,1,854,0,1342
"FUN_032699-T1","Protein argonaute-1","AGO1 OS=Nematostella vectensis OX=45351","AGO1","Nematostella vectensis","U3MIG1",74.122,854,219,2,1,852,1,854,0,1342
"FUN_032747-T1","Protein argonaute-2","Ago2","AGO2","Stylophora pistillata","A0A2B4R957",60.145,828,257,6,320,1079,186,1008,0,1023
"FUN_032747-T1","Protein argonaute-2","Ago2","AGO2","Stylophora pistillata","A0A2B4T0T4",57.121,646,258,8,96,733,67,701,0,733
"FUN_032747-T1","Protein argonaute-2","Ago2","AGO2","Stylophora pistillata","A0A2B4T345",66.102,885,289,7,148,1030,133,1008,0,1209
"FUN_032747-T1","Putative argonaute-2","AGO2 OS=Actinia equina OX=6106","AGO2","Actinia equina","A0A2S1PRW9",47.875,1059,458,26,18,1050,18,1008,0,901
"FUN_032747-T1","Protein argonaute-2-like","LOC116293154","AGO2","Actinia tenebrosa","A0A6P8HJ48",54.62,855,348,17,227,1074,187,1008,0,914
"FUN_032699-T1","Argonaute-2 isoform X1","PACLA_8A050538","AGO2","Paramuricea clavata","A0A6S7HZC7",43.566,746,348,13,1,698,90,810,0,588
"FUN_032699-T1","Argonaute-2 isoform X1","PACLA_8A073078","AGO2","Paramuricea clavata","A0A6S7I8S6",43.678,870,443,16,82,921,2,854,0,698
"FUN_032699-T1","Argonaute 2","PACLA_8A058506","AGO2","Paramuricea clavata","A0A6S7ILJ3",44.661,871,431,16,275,1126,16,854,0,697
"FUN_032699-T1","Argonaute-2 isoform X2","PACLA_8A031707","AGO2","Paramuricea clavata","A0A6S7IZ23",46.322,870,431,13,237,1090,5,854,0,760
"FUN_032747-T1","Argonaute-2-like isoform X2","PACLA_8A010163","AGO2","Paramuricea clavata","A0A7D9HG59",46.336,887,436,19,65,939,150,1008,0,770
"FUN_032699-T1","Argonaute-2-like isoform X1","PACLA_8A023353","AGO2","Paramuricea clavata","A0A7D9IPU3",63.774,726,253,3,1,718,131,854,0,979
"FUN_032699-T1","Protein argonaute-2","P5673_017394","AGO2","Acropora cervicornis","A0AAD9QEE9",91.452,854,6,2,1,787,1,854,0,1598
"FUN_032747-T1","Protein argonaute-2","P5673_017544","AGO2","Acropora cervicornis","A0AAD9QER2",79.632,923,177,6,1,918,1,917,0,1459
"FUN_032749-T1","Protein argonaute-2","P5673_017353","AGO2","Acropora cervicornis","A0AAD9V3D6",87.237,760,39,4,1,731,52,782,0,1345
"FUN_032747-T1","Protein argonaute-2","P5673_017352","AGO2","Acropora cervicornis","A0AAD9V3F0",70.098,612,133,5,150,720,309,911,0,857
"FUN_032699-T1","Protein argonaute-2 isoform X6","LOC100197980","AGO2","Hydra vulgaris","A0ABM4B6G4",45.183,872,431,16,138,990,11,854,0,759
"FUN_032699-T1","Protein argonaute-2 isoform X3","LOC100197980","AGO2","Hydra vulgaris","A0ABM4B6G9",45.986,872,424,16,150,1002,11,854,0,769
"FUN_032699-T1","Protein argonaute-2 isoform X4","LOC100197980","AGO2","Hydra vulgaris","A0ABM4B6H4",46.039,871,423,16,149,1000,11,853,0,769
"FUN_032699-T1","Protein argonaute-2 isoform X5","LOC100197980","AGO2","Hydra vulgaris","A0ABM4B6H5",45.183,872,431,16,139,991,11,854,0,760
"FUN_032699-T1","Protein argonaute-2","PEVE_00006288","AGO2","Porites evermanni","A0ABN8QPB6",87.367,847,107,0,386,1232,8,854,0,1549
"FUN_032699-T1","Protein argonaute-2","EIF2C2","AGO2","Hydra vulgaris","T2M321",46.86,828,402,15,163,976,11,814,0,767
"FUN_032747-T1","Argonaute 2","AGO2 OS=Nematostella vectensis OX=45351","AGO2","Nematostella vectensis","U3MH35",50,986,423,23,143,1094,56,1005,0,900
"FUN_038418-T1","RNA helicase","DDX17","DDX17","Desmophyllum pertusum","A0A9W9ZQW3",78.223,698,103,8,1,694,1,653,0,983
"FUN_038418-T1","RNA helicase","DDX17","DDX17","Hydra vulgaris","T2M8E4",60.526,532,202,3,49,576,67,594,0,670
"FUN_008282-T1","ribonuclease III","Dicer1","DICER1","Stylophora pistillata","A0A2B4SDP6",52.46,1138,402,20,258,1272,386,1507,0,1011
"FUN_008282-T1","Dicer-like protein 1","PMEA_00031583","DICER1","Pocillopora meandrina","A0AAU9W1B1",56.472,1576,600,22,19,1530,29,1582,0,1621
"FUN_008282-T1","Dicer-like protein 1","PMEA_00031589","DICER1","Pocillopora meandrina","A0AAU9W1F6",58.381,1581,567,25,5,1512,19,1581,0,1692
"FUN_008282-T1","Dicer-like protein 1","PMEA_00031590","DICER1","Pocillopora meandrina","A0AAU9W1F7",58.555,1578,571,26,5,1517,15,1574,0,1708
"FUN_008282-T1","Dicer-like protein 1","PMEA_00031593","DICER1","Pocillopora meandrina","A0AAU9W2N8",56.927,1588,591,25,5,1520,15,1581,0,1645
"FUN_008282-T1","Dicer-like protein 1","PMEA_00031580","DICER1","Pocillopora meandrina","A0AAU9W623",57.644,1367,505,23,12,1318,22,1374,0,1423
"FUN_008282-T1","Endoribonuclease Dicer","dicer1","DICER1","Stylophora pistillata","A0A2B4SEC2",56.478,903,315,14,5,893,15,853,0,938
"FUN_008282-T1","Endoribonuclease Dicer-like","LOC116294837","DICER1","Actinia tenebrosa","A0A6P8HSF4",43.812,1600,788,31,8,1517,3,1581,0,1150
"FUN_008282-T1","Endoribonuclease Dicer-like","PACLA_8A073209","DICER1","Paramuricea clavata","A0A6S7HW35",36.735,1666,845,49,22,1589,19,1573,0,845
"FUN_008282-T1","Endoribonuclease Dicer","PACLA_8A004317","DICER1","Paramuricea clavata","A0A6S7J182",37.11,962,523,27,6,928,23,941,9.51e-156,512
"FUN_008214-T1","Endoribonuclease Dicer","PACLA_8A060218","DICER1","Paramuricea clavata","A0A6S7K0D5",36.17,376,200,11,460,827,1588,1931,3.51e-53,201
"FUN_008282-T1","Endoribonuclease Dicer","PACLA_8A004317","DICER1","Paramuricea clavata","A0A7D9ICQ4",36.819,1616,864,43,6,1523,23,1579,0,850
"FUN_008282-T1","Endoribonuclease dicer","DICER1 OS=Calyptrophora lyra OX=2864141","DICER1","Calyptrophora lyra","A0A977XUP0",38.039,1601,851,37,14,1526,30,1577,0,879
"FUN_008282-T1","Endoribonuclease Dicer","DICER1_2","DICER1","Desmophyllum pertusum","A0A9W9ZLJ7",58.374,1033,340,19,21,981,24,1038,0,1057
"FUN_008282-T1","Endoribonuclease Dicer","DICER1_1","DICER1","Desmophyllum pertusum","A0A9W9ZMA9",59.759,415,134,3,21,402,24,438,6.61e-156,478
"FUN_008214-T1","Dicer 2","DICER2 OS=Nematostella vectensis OX=45351","DICER2","Nematostella vectensis","U3MG90",37.06,653,342,12,1265,1879,1309,1930,1.17e-101,364
"FUN_008282-T1","Dicer 1","DICER1 OS=Nematostella vectensis OX=45351","DICER1","Nematostella vectensis","U3MHS9",44.466,1563,779,32,23,1511,27,1574,0,1127
"FUN_008282-T1","Endoribonuclease Dicer isoform X3","LOC100206464","DICER1","Hydra vulgaris","A0ABM4CG80",31.041,989,555,33,11,927,29,962,8e-106,371
"FUN_008282-T1","Endoribonuclease Dicer isoform X5","LOC100206464","DICER1","Hydra vulgaris","A0ABM4CG82",37.83,682,368,19,21,688,29,668,2.8e-116,402
"FUN_008282-T1","Endoribonuclease Dicer isoform X6","LOC100206464","DICER1","Hydra vulgaris","A0ABM4CG84",37.83,682,368,19,11,678,29,668,2.05e-116,402
"FUN_008282-T1","Endoribonuclease Dicer isoform X4","LOC100206464","DICER1","Hydra vulgaris","A0ABM4CG86",30.915,1006,563,34,11,956,29,962,2.13e-105,369
"FUN_008282-T1","Endoribonuclease Dicer isoform X2","LOC100206464","DICER1","Hydra vulgaris","A0ABM4CG87",30.915,1006,563,34,11,956,29,962,4.22e-105,369
"FUN_008282-T1","Endoribonuclease Dicer isoform X3","LOC100204990","DICER1","Hydra vulgaris","A0ABM4CGA2",38.653,683,365,18,9,678,27,668,1.62e-121,417
"FUN_042871-T1","Small RNA 2'-O-methyltransferase","Henmt1","HENMT1","Stylophora pistillata","A0A2B4RT85",53.535,495,207,9,22,505,43,525,3.41e-175,504
"FUN_042871-T1","Small RNA 2'-O-methyltransferase","HENMT1","HENMT1","Desmophyllum pertusum","A0A9X0CGH9",59.15,541,188,13,1,524,1,525,0,603
"FUN_042871-T1","Small RNA 2'-O-methyltransferase","HENMT1","HENMT1","Hydra vulgaris","T2MC08",48.804,209,104,2,9,214,43,251,2.01e-66,221
"FUN_005473-T1","HYL1-like a protein","HYL1 OS=Nematostella vectensis OX=45351","HYL1","Nematostella vectensis","U3MH39",33.564,1010,490,31,20,945,7,919,1.72e-140,442
"FUN_012544-T1","Protein lin-28-like A","lin28a","LIN28A","Stylophora pistillata","A0A2B4R5W7",66.207,145,45,2,1,145,1,141,9.3e-66,198
"FUN_013400-T1","Nuclease-sensitive element-binding protein 1","YBX1","YBX1","Hydra vulgaris","T2MEH8",73.913,92,24,0,27,118,15,106,6.52e-45,154
"FUN_037073-T2","Phosphorylated adapter RNA export protein","PHAX","PHAX","Stylophora pistillata","A0A2B4SMA7",42.416,389,181,9,13,383,3,366,8.43e-80,249
"FUN_032117-T1","Exportin-1","Xpo1","XPO1","Stylophora pistillata","A0A2B4SJU6",85.714,273,17,1,1,273,1,251,1.61e-157,479
"FUN_032117-T1","Exportin-1","XPO1","XPO1","Desmophyllum pertusum","A0A9W9ZZP8",94.382,1068,55,2,1,1068,5,1067,0,2101
"FUN_008664-T1","Polyglutamine-binding protein 1","PQBP1","PQBP1","Hydra vulgaris","T2MIU0",41.975,243,93,5,1,197,1,241,1.79e-53,171
"FUN_012301-T1","Paraspeckle component 1","PSPC1","PSPC1","Hydra vulgaris","T2M8M4",45.902,305,159,3,89,389,78,380,2.25e-80,261
