,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value
328,peve-mir-novel-3,Peve_00038764,CDS,Peve_00038764;2 21;17511 17534,-25.28,21,76.19%,80.95%,0.999984165927141,0.999984165927141,1,0.00358254796236332
329,peve-mir-novel-3,Peve_00038927,CDS,Peve_00038927;2 21;18204 18225,-20.95,19,63.16%,73.68%,0.999994129428633,0.999994129428633,1,0.00218140105711895
330,peve-mir-novel-3,Peve_00038927,CDS,Peve_00038927;2 21;21996 22017,-20.95,19,63.16%,73.68%,0.999994129428633,0.999994129428633,1,0.00218140105711895
331,peve-mir-novel-3,Peve_00039588,CDS,Peve_00039588;2 21;33361 33386,-24.38,23,73.91%,78.26%,0.999983457432514,0.999983457432514,1,0.0036618215569645
332,peve-mir-novel-3,Peve_00040912,CDS,Peve_00040912;2 21;5226 5247,-22.4,19,84.21%,84.21%,-0.999920563539171,0.999920563539171,-1,0.00802431444871135
333,peve-mir-novel-3,Peve_00042649,CDS,Peve_00042649;2 21;129 151,-25.28,20,70.00%,75.00%,0.999999352596528,0.999999352596528,1,0.000724407029937386
334,peve-mir-novel-3,Peve_00042940,CDS,Peve_00042940;2 21;22514 22536,-28.05,20,85.00%,85.00%,0.999893013165731,0.999893013165731,1,0.00931245444676547
335,peve-mir-novel-3,Peve_00043455,CDS,Peve_00043455;2 21;16364 16385,-20.7,19,63.16%,68.42%,0.999999734253511,0.999999734253511,1,0.000464118519054011
336,peve-mir-novel-28,Peve_00025441,5UTR,Peve_00025441;2 17;882 904,-20.08,16,75.00%,75.00%,0.999999242056246,0.999999242056246,1,0.00078381512101461
337,peve-mir-novel-28,Peve_00025440,5UTR,Peve_00025440;2 17;882 904,-20.08,16,75.00%,75.00%,0.999990991243872,0.999990991243872,1,0.00270226453852998
338,peve-mir-novel-31,Peve_00023991,5UTR,Peve_00023991;2 18;538 560,-22.38,17,82.35%,82.35%,0.999999420671888,0.999999420671888,1,0.000685263252555419
339,peve-mir-novel-31,Peve_00030840,5UTR,Peve_00030840;2 21;619 643,-22.1,22,63.64%,72.73%,0.999931466060162,0.999931466060162,1,0.00745333172287407
340,peve-mir-100,Peve_00001485,5UTR,Peve_00001485;2 16;285 306,-21.98,14,78.57%,85.71%,0.999909726776791,0.999909726776791,1,0.00855416971793915
341,peve-mir-100,Peve_00001544,5UTR,Peve_00001544;2 21;464 484,-23.08,19,63.16%,84.21%,0.999909726776791,0.999909726776791,1,0.00855416971793915
342,peve-mir-100,Peve_00003269,5UTR,Peve_00003269;2 21;46 69,-21.09,21,66.67%,76.19%,0.999909726776791,0.999909726776791,1,0.00855416971793915
343,peve-mir-100,Peve_00005255,5UTR,Peve_00005255;2 19;455 476,-25.11,17,64.71%,76.47%,0.999909726776791,0.999909726776791,1,0.00855416971793915
344,peve-mir-100,Peve_00005406,5UTR,Peve_00005406;2 21;126 148,-20.88,20,65.00%,70.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389
345,peve-mir-100,Peve_00007142,5UTR,Peve_00007142;2 18;665 687,-22.04,17,76.47%,82.35%,0.999909726776791,0.999909726776791,1,0.00855416971793389
346,peve-mir-100,Peve_00007689,5UTR,Peve_00007689;2 19;312 333,-25.62,17,64.71%,76.47%,0.999909726776791,0.999909726776791,1,0.00855416971793915
347,peve-mir-100,Peve_00010286,5UTR,Peve_00010286;2 16;104 124,-20.95,14,85.71%,85.71%,0.999909726776791,0.999909726776791,1,0.00855416971793915
348,peve-mir-100,Peve_00014260,5UTR,Peve_00014260;2 21;696 718,-23.98,20,75.00%,75.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915
349,peve-mir-100,Peve_00015576,5UTR,Peve_00015576;2 13;745 766,-23.21,11,90.91%,90.91%,0.999909726776791,0.999909726776791,1,0.00855416971793915
350,peve-mir-100,Peve_00016445,5UTR,Peve_00016445;2 17;332 359,-23.75,21,61.90%,71.43%,0.999909726776791,0.999909726776791,1,0.00855416971793915
351,peve-mir-100,Peve_00017626,5UTR,Peve_00017626;2 13;859 880,-21.59,11,81.82%,81.82%,0.999909726776791,0.999909726776791,1,0.00855416971793915
352,peve-mir-100,Peve_00018177,5UTR,Peve_00018177;2 19;16 35,-24.56,17,76.47%,76.47%,0.999909726776791,0.999909726776791,1,0.00855416971793915
353,peve-mir-100,Peve_00018177,5UTR,Peve_00018177;2 19;246 265,-24.56,17,76.47%,76.47%,0.999909726776791,0.999909726776791,1,0.00855416971793915
354,peve-mir-100,Peve_00021333,5UTR,Peve_00021333;2 21;389 410,-25.15,19,68.42%,78.95%,0.999909726776791,0.999909726776791,1,0.00855416971793915
355,peve-mir-100,Peve_00021330,5UTR,Peve_00021330;2 21;392 413,-24.35,19,63.16%,78.95%,0.999909726776791,0.999909726776791,1,0.00855416971793915
356,peve-mir-100,Peve_00021718,5UTR,Peve_00021718;2 21;817 838,-22.08,19,57.89%,68.42%,0.999909726776791,0.999909726776791,1,0.00855416971793389
357,peve-mir-100,Peve_00021718,5UTR,Peve_00021718;2 21;693 718,-24.73,23,60.87%,73.91%,0.999909726776791,0.999909726776791,1,0.00855416971793389
358,peve-mir-100,Peve_00026489,5UTR,Peve_00026489;2 21;781 803,-23.25,20,65.00%,70.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389
359,peve-mir-100,Peve_00029642,5UTR,Peve_00029642;2 16;869 890,-21.97,14,78.57%,85.71%,0.999990221588804,0.999990221588804,1,0.00281533203902639
360,peve-mir-100,Peve_00035161,5UTR,Peve_00035161;2 21;673 697,-22.6,22,68.18%,68.18%,0.999909726776791,0.999909726776791,1,0.00855416971793915
361,peve-mir-100,Peve_00036721,5UTR,Peve_00036721;2 16;658 680,-20.46,15,73.33%,73.33%,0.999909726776791,0.999909726776791,1,0.00855416971793915
362,peve-mir-100,Peve_00036723,5UTR,Peve_00036723;2 16;658 680,-20.46,15,73.33%,73.33%,0.999909726776791,0.999909726776791,1,0.00855416971793389
363,peve-mir-100,Peve_00037343,5UTR,Peve_00037343;2 20;219 242,-26.24,20,70.00%,80.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915
364,peve-mir-100,Peve_00040549,5UTR,Peve_00040549;2 13;59 80,-23.21,11,90.91%,90.91%,0.999909726776791,0.999909726776791,1,0.00855416971793389
365,peve-mir-100,Peve_00041552,5UTR,Peve_00041552;2 21;91 112,-20.28,19,63.16%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793915
366,peve-mir-100,Peve_00042134,5UTR,Peve_00042134;2 20;363 386,-20.81,20,65.00%,65.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915
367,peve-mir-100,Peve_00042228,5UTR,Peve_00042228;2 11;153 174,-21.74,9,88.89%,100.00%,0.999990792524351,0.999990792524351,1,0.00273190594675139
368,peve-mir-100,Peve_00043379,5UTR,Peve_00043379;2 14;403 424,-21.78,12,83.33%,83.33%,0.999909726776791,0.999909726776791,1,0.00855416971793389
369,peve-mir-2025,Peve_00022361,5UTR,Peve_00022361;2 19;173 197,-21.9,20,75.00%,75.00%,0.999976158554056,0.999976158554056,1,0.00439604651623863
370,peve-mir-novel-35,Peve_00011436,5UTR,Peve_00011436;2 19;411 430,-21.33,17,82.35%,82.35%,-0.999947726180961,0.999947726180961,-1,0.00650937254330571
371,peve-mir-novel-35,Peve_00012489,5UTR,Peve_00012489;2 21;881 898,-20.21,19,68.42%,73.68%,1,1,1,0
372,peve-mir-novel-35,Peve_00015888,5UTR,Peve_00015888;2 21;885 906,-23.08,19,73.68%,73.68%,1,1,1,1.34157585525081e-08
373,peve-mir-novel-35,Peve_00016106,5UTR,Peve_00016106;2 14;849 870,-21.29,12,100.00%,100.00%,1,1,1,9.48637384723993e-09
374,peve-mir-novel-35,Peve_00016876,5UTR,Peve_00016876;2 21;302 323,-20.05,19,68.42%,78.95%,1,1,1,1.34157585525081e-08
375,peve-mir-novel-35,Peve_00028583,5UTR,Peve_00028583;2 19;657 680,-20.54,19,73.68%,78.95%,1,1,1,9.48637384723993e-09
376,peve-mir-novel-35,Peve_00045142,5UTR,Peve_00045142;2 19;287 308,-20.18,17,70.59%,82.35%,1,1,1,1.34157585525081e-08
377,peve-mir-novel-42,Peve_00007806,5UTR,Peve_00007806;2 14;320 341,-20.31,12,91.67%,100.00%,0.999974190676381,0.999974190676381,1,0.00457387578917121
378,peve-mir-novel-39,Peve_00025086,5UTR,Peve_00025086;2 21;585 604,-21.52,19,73.68%,78.95%,-0.999963153550721,0.999963153550721,-1,0.00546505171493988
379,peve-mir-novel-40,Peve_00001268,5UTR,Peve_00001268;2 20;162 183,-21.31,18,72.22%,77.78%,0.999962448044095,0.999962448044095,1,0.00551712420276981
380,peve-mir-novel-40,Peve_00011018,5UTR,Peve_00011018;2 21;100 126,-20.55,24,66.67%,66.67%,-0.999898831254468,0.999898831254468,-1,0.00905569870901151
381,peve-mir-novel-40,Peve_00011155,5UTR,Peve_00011155;2 14;478 499,-21.61,12,83.33%,91.67%,0.999983740199231,0.999983740199231,1,0.00363039030884399
382,peve-mir-novel-40,Peve_00013972,5UTR,Peve_00013972;2 21;65 85,-20.5,19,73.68%,89.47%,0.999962448044095,0.999962448044095,1,0.00551712420276981
383,peve-mir-novel-40,Peve_00023071,5UTR,Peve_00023071;2 20;420 441,-20.56,18,77.78%,83.33%,0.999962448044095,0.999962448044095,1,0.00551712420276166
384,peve-mir-novel-7,Peve_00022789,5UTR,Peve_00022789;2 20;62 85,-21.51,20,60.00%,85.00%,0.999909031516669,0.999909031516669,1,0.0085870479919059
385,peve-mir-novel-7,Peve_00038009,5UTR,Peve_00038009;2 20;13 35,-20.12,19,63.16%,73.68%,-0.999936297068816,0.999936297068816,-1,0.00718583323943983
386,peve-mir-novel-8,Peve_00013087,5UTR,Peve_00013087;2 15;566 587,-20.91,13,84.62%,100.00%,-0.999999672229045,0.999999672229045,-1,0.000515442667547547
387,peve-mir-novel-8,Peve_00035886,5UTR,Peve_00035886;2 21;329 350,-20.29,20,75.00%,85.00%,-0.999981340367671,0.999981340367671,-1,0.00388908412218857
388,peve-mir-novel-11,Peve_00025044,5UTR,Peve_00025044;2 21;710 727,-20.32,19,73.68%,73.68%,-0.999885283611896,0.999885283611896,-1,0.00964299640621119
389,peve-mir-novel-11,Peve_00034069,5UTR,Peve_00034069;2 20;547 571,-20.37,22,63.64%,77.27%,0.99999940598563,0.99999940598563,1,0.000693894776259953
390,peve-mir-novel-11,Peve_00035232,5UTR,Peve_00035232;2 21;707 728,-21.28,19,63.16%,78.95%,0.99999940598563,0.99999940598563,1,0.000693894776195108
391,peve-mir-novel-11,Peve_00042498,5UTR,Peve_00042498;2 19;563 584,-21.28,17,64.71%,76.47%,0.999891079350943,0.999891079350943,1,0.00939624156020117
392,peve-mir-novel-2,Peve_00008377,5UTR,Peve_00008377;2 21;84 106,-20.03,20,70.00%,75.00%,-0.999957293079344,0.999957293079344,-1,0.00588363598502496
393,peve-mir-novel-2,Peve_00035839,5UTR,Peve_00035839;2 11;718 739,-20.84,9,100.00%,100.00%,-0.999999999503679,0.999999999503679,-1,2.00574810710951e-05
394,peve-mir-novel-2,Peve_00044403,5UTR,Peve_00044403;2 16;799 822,-24.6,16,81.25%,87.50%,-0.999992423016843,0.999992423016843,-1,0.00247824110430817
395,peve-mir-2030,Peve_00003999,5UTR,Peve_00003999;2 21;805 831,-21.18,24,66.67%,75.00%,-0.999977919419974,0.999977919419974,-1,0.00423059214486466
396,peve-mir-novel-14a; peve-mir-novel-14b,Peve_00021519,5UTR,Peve_00021519;2 18;692 712,-20.16,16,81.25%,81.25%,-0.999968700996602,0.999968700996602,-1,0.00503687888605023
397,peve-mir-novel-14a; peve-mir-novel-14b,Peve_00021945,5UTR,Peve_00021945;2 20;406 426,-26.54,18,77.78%,77.78%,-0.999971374472759,0.999971374472759,-1,0.00481695849265739
398,peve-mir-novel-14a; peve-mir-novel-14b,Peve_00042462,5UTR,Peve_00042462;2 17;809 830,-26.63,15,86.67%,86.67%,-0.999901669120146,0.999901669120146,-1,0.00892778333881972
399,peve-mir-novel-15,Peve_00006922,5UTR,Peve_00006922;2 20;746 772,-26.98,23,73.91%,73.91%,0.999971311671877,0.999971311671877,1,0.00482223952987791
400,peve-mir-novel-15,Peve_00042534,5UTR,Peve_00042534;2 16;501 523,-20.14,15,80.00%,86.67%,-0.999911200410267,0.999911200410267,-1,0.00848406162211117
401,peve-mir-2023,Peve_00000232,5UTR,Peve_00000232;2 17;22 41,-22.04,15,86.67%,93.33%,-0.99998857382088,0.99998857382088,-1,0.00304330898553907
402,peve-mir-novel-16,Peve_00014221,5UTR,Peve_00014221;2 21;630 654,-20.72,22,72.73%,72.73%,-0.999884527015562,0.999884527015562,-1,0.00967474429161349
403,peve-mir-novel-19,Peve_00008072,5UTR,Peve_00008072;2 18;774 794,-21.28,16,87.50%,93.75%,0.999978963950975,0.999978963950975,1,0.00412931457669044
404,peve-mir-novel-19,Peve_00025850,5UTR,Peve_00025850;2 21;466 488,-21.25,20,75.00%,85.00%,0.999912402411178,0.999912402411178,1,0.00842644454811202
405,peve-mir-novel-21,Peve_00015062,5UTR,Peve_00015062;2 20;572 594,-24.97,20,70.00%,80.00%,-0.99991446441509,0.99991446441509,-1,0.00832667533146618
406,peve-mir-novel-22,Peve_00038750,5UTR,Peve_00038750;2 19;518 541,-20.8,20,75.00%,85.00%,-0.999995310085062,0.999995310085062,-1,0.00194974481237643
407,peve-mir-novel-24,Peve_00000825,5UTR,Peve_00000825;2 21;27 49,-21.47,20,60.00%,80.00%,0.999999240744832,0.999999240744832,1,0.000784492916512268
408,peve-mir-novel-24,Peve_00003234,5UTR,Peve_00003234;2 18;827 849,-23.76,17,76.47%,82.35%,0.999997860909741,0.999997860909741,1,0.0013167694840572
409,peve-mir-novel-24,Peve_00012404,5UTR,Peve_00012404;2 20;505 531,-20.88,23,65.22%,69.57%,0.999998523194906,0.999998523194906,1,0.00109409936293585
410,peve-mir-novel-24,Peve_00014451,5UTR,Peve_00014451;2 20;308 330,-20.35,19,63.16%,73.68%,1,1,1,0
411,peve-mir-novel-24,Peve_00016786,5UTR,Peve_00016786;2 21;576 598,-24.95,20,80.00%,85.00%,1,1,1,0
412,peve-mir-novel-24,Peve_00022773,5UTR,Peve_00022773;2 19;196 216,-24.25,17,76.47%,88.24%,1,1,1,0
413,peve-mir-novel-24,Peve_00024938,5UTR,Peve_00024938;2 21;885 906,-22.67,19,63.16%,78.95%,1,1,1,0
414,peve-mir-novel-24,Peve_00026617,5UTR,Peve_00026617;2 14;140 160,-20.34,12,75.00%,91.67%,1,1,1,0
415,peve-mir-novel-24,Peve_00026617,5UTR,Peve_00026617;2 14;456 476,-20.34,12,75.00%,91.67%,1,1,1,0
416,peve-mir-novel-24,Peve_00028917,5UTR,Peve_00028917;2 20;426 454,-20.4,25,64.00%,68.00%,1,1,1,0
417,peve-mir-novel-24,Peve_00038692,5UTR,Peve_00038692;2 17;294 313,-25.61,15,86.67%,86.67%,1,1,1,0
418,peve-mir-novel-24,Peve_00040250,5UTR,Peve_00040250;2 12;920 941,-22.85,10,80.00%,100.00%,1,1,1,9.48637384723993e-09
419,peve-mir-novel-24,Peve_00042525,5UTR,Peve_00042525;2 21;593 614,-21,19,68.42%,78.95%,-0.999972017506869,0.999972017506869,-1,0.00476254767800266
420,peve-mir-novel-24,Peve_00045047,5UTR,Peve_00045047;2 17;266 287,-29.67,15,80.00%,93.33%,-0.999996728114699,0.999996728114699,-1,0.00162852441741808
421,peve-mir-novel-30,lncRNA_7113,lncRNA,lncRNA_7113;2 19;350 372,-26.03,18,66.67%,94.44%,0.999976025842062,0.999976025842062,1,0.00440826475161595
422,peve-mir-novel-31,lncRNA_9436,lncRNA,lncRNA_9436;2 20;2364 2383,-23.72,18,77.78%,83.33%,0.999990915022252,0.999990915022252,1,0.00271367218734415
423,peve-mir-100,lncRNA_2340,lncRNA,lncRNA_2340;2 21;840 863,-20.71,21,71.43%,76.19%,0.999960292267856,0.999960292267856,1,0.00567327845000194
424,peve-mir-100,lncRNA_2391,lncRNA,lncRNA_2391;2 21;3620 3646,-21.08,24,62.50%,70.83%,0.99994894925268,0.99994894925268,1,0.00643276995088219
425,peve-mir-100,lncRNA_2576,lncRNA,lncRNA_2576;2 17;1237 1259,-28.9,16,81.25%,87.50%,0.999991514047425,0.999991514047425,1,0.00262268255836434
426,peve-mir-100,lncRNA_3350,lncRNA,lncRNA_3350;2 14;22 43,-22.32,12,83.33%,91.67%,0.999909726776791,0.999909726776791,1,0.00855416971793389
427,peve-mir-100,lncRNA_4900,lncRNA,lncRNA_4900;2 20;967 988,-24.41,18,61.11%,72.22%,0.999909726776791,0.999909726776791,1,0.00855416971793915
428,peve-mir-100,lncRNA_5063,lncRNA,lncRNA_5063;2 21;1093 1112,-20.44,19,63.16%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793389
429,peve-mir-100,lncRNA_5109,lncRNA,lncRNA_5109;2 21;2181 2205,-23.53,22,63.64%,72.73%,0.999897137785569,0.999897137785569,1,0.00913117735975102
430,peve-mir-100,lncRNA_5598,lncRNA,lncRNA_5598;2 21;2121 2149,-20.05,26,65.38%,65.38%,0.999959599374035,0.999959599374035,1,0.00572256362542478
431,peve-mir-100,lncRNA_561,lncRNA,lncRNA_561;2 17;1113 1137,-26.27,18,72.22%,72.22%,0.999909726776791,0.999909726776791,1,0.00855416971793915
432,peve-mir-100,lncRNA_6563,lncRNA,lncRNA_6563;2 19;92 114,-20.42,18,72.22%,77.78%,0.999909726776791,0.999909726776791,1,0.00855416971792863
433,peve-mir-100,lncRNA_6911,lncRNA,lncRNA_6911;2 9;1853 1874,-21.51,7,100.00%,100.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915
434,peve-mir-100,lncRNA_775,lncRNA,lncRNA_775;2 21;3911 3931,-24.05,19,78.95%,84.21%,0.999993336296437,0.999993336296437,1,0.00232409136187193
435,peve-mir-100,lncRNA_8689,lncRNA,lncRNA_8689;2 11;129 150,-23.1,9,88.89%,88.89%,0.999893555305656,0.999893555305656,1,0.00928882931910216
436,peve-mir-100,lncRNA_9383,lncRNA,lncRNA_9383;2 18;266 290,-23.67,19,68.42%,78.95%,0.999999831987807,0.999999831987807,1,0.000369033274735368
437,peve-mir-2025,lncRNA_5213,lncRNA,lncRNA_5213;2 21;200 221,-23.79,19,73.68%,84.21%,0.999925586585795,0.999925586585795,1,0.00776646571695299
438,peve-mir-novel-35,lncRNA_641,lncRNA,lncRNA_641;2 18;5633 5654,-20.95,16,81.25%,81.25%,0.999882980839933,0.999882980839933,1,0.00973930225592683
439,peve-mir-novel-36,lncRNA_7745,lncRNA,lncRNA_7745;2 21;102 123,-21.68,20,75.00%,90.00%,-0.999952015662582,0.999952015662582,-1,0.00623658159313512
440,peve-mir-novel-42,lncRNA_6136,lncRNA,lncRNA_6136;2 19;4228 4248,-20.77,17,82.35%,88.24%,0.999974190676381,0.999974190676381,1,0.00457387578916138
441,peve-mir-novel-39,lncRNA_1312,lncRNA,lncRNA_1312;2 16;1081 1101,-20.05,14,78.57%,85.71%,0.99996914146567,0.99996914146567,1,0.00500131127160225
442,peve-mir-novel-39,lncRNA_5449,lncRNA,lncRNA_5449;2 20;843 864,-22.53,18,77.78%,77.78%,0.999975493060816,0.999975493060816,1,0.00445697855299761
443,peve-mir-novel-39,lncRNA_704,lncRNA,lncRNA_704;2 21;266 290,-22.48,22,68.18%,77.27%,0.99995970050382,0.99995970050382,1,0.00571539680408141
444,peve-mir-novel-39,lncRNA_704,lncRNA,lncRNA_704;2 21;944 968,-22.48,22,68.18%,77.27%,0.99995970050382,0.99995970050382,1,0.00571539680408141
445,peve-mir-novel-40,lncRNA_6690,lncRNA,lncRNA_6690;2 20;7666 7688,-20.51,19,73.68%,84.21%,0.999967477579924,0.999967477579924,1,0.00513437665821151
446,peve-mir-novel-40,lncRNA_6755,lncRNA,lncRNA_6755;2 20;1445 1466,-20.59,18,77.78%,88.89%,-0.999994439907078,0.999994439907078,-1,0.00212293328780144
447,peve-mir-novel-6,lncRNA_787,lncRNA,lncRNA_787;2 18;4298 4319,-21.61,16,81.25%,81.25%,-0.999979494591105,0.999979494591105,-1,0.00407690019579638
448,peve-mir-novel-8,lncRNA_7118,lncRNA,lncRNA_7118;2 19;3889 3911,-21.05,18,72.22%,88.89%,-0.999981052985753,0.999981052985753,-1,0.00391891818976516
449,peve-mir-novel-14a; peve-mir-novel-14b,lncRNA_1267,lncRNA,lncRNA_1267;2 17;739 762,-21.08,17,70.59%,76.47%,-0.999996647046757,0.999996647046757,-1,0.00164857606707657
450,peve-mir-novel-14a; peve-mir-novel-14b,lncRNA_5218,lncRNA,lncRNA_5218;2 19;5771 5792,-20.08,17,70.59%,82.35%,-0.99998587506143,0.99998587506143,-1,0.00338367712872603
451,peve-mir-novel-3,lncRNA_7510,lncRNA,lncRNA_7510;2 14;2722 2744,-25.98,13,92.31%,92.31%,-0.999999385679603,0.999999385679603,-1,0.00070565530471191
452,peve-mir-novel-23,lncRNA_1575,lncRNA,lncRNA_1575;2 18;637 658,-20.98,16,87.50%,87.50%,-0.999999136365724,0.999999136365724,-1,0.000836681347791579
453,peve-mir-novel-24,lncRNA_487,lncRNA,lncRNA_487;2 21;3915 3940,-25.51,23,69.57%,78.26%,1,1,1,0
454,peve-mir-novel-24,lncRNA_6261,lncRNA,lncRNA_6261;2 17;136 157,-28.78,15,86.67%,93.33%,1,1,1,0
455,peve-mir-novel-24,lncRNA_6454,lncRNA,lncRNA_6454;2 14;536 557,-21.24,12,66.67%,91.67%,1,1,1,0
456,peve-mir-novel-24,lncRNA_834,lncRNA,lncRNA_834;2 18;1054 1078,-22.14,19,68.42%,78.95%,1,1,1,0
