"","V1","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","V4.y","PCC.cor","p_value","adjusted_p_value"
"1645","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000012:2974798-2975798",155,-20.35,2,21,174,196,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g9745.t1",-0.41781730882858,0.483929558419498,0.972256032527208
"1646","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000012:3169077-3170077",151,-21.22,2,20,973,994,18,"61.11%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g9764.t1",0.951174707666104,0.0128556679152454,0.674410729954476
"1647","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000012:3169368-3170368",151,-21.22,2,20,682,703,18,"61.11%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g9765.t1",-0.677666390338237,0.208732699750417,0.917126038663203
"1648","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000012:6598341-6599341",157,-21.04,2,21,425,446,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g9999.t1",0.824551068895252,0.0858592100829426,0.834098723964831
"1649","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000012:9067989-9068447",158,-22.41,2,21,398,422,22,"68.18%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g10143.t1",-0.0402498685229352,0.948766116419718,0.999610930147471
"1650","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000013:1867451-1868451",157,-22.3,2,21,1,21,20,"70.00%","85.00%","Pocillopora_meandrina_HIv1___TS.g9516.t1",0.813009185937756,0.0942956185896539,0.845470415328848
"1651","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000013:2950142-2951142",167,-23.16,2,21,290,312,20,"70.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g3351.t1",-0.493432413388407,0.398259780967624,0.967995737919908
"1652","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000013:4189392-4190392",167,-23.16,2,21,290,312,20,"70.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g3377.t1",-0.76925607239086,0.128349782863417,0.872528774597139
"1653","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000013:4765514-4765909",171,-25.61,2,21,53,75,20,"75.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g3400.t1",0.0785493948284155,0.900090745682311,0.997033432013061
"1654","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000013:4765514-4765909",171,-25.61,2,21,53,75,20,"75.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g3401.t1",0.186160414288348,0.764349460242756,0.986175781377003
"1655","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000013:6846434-6847434",147,-20.28,2,19,751,772,18,"66.67%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g3587.t1",NA,NA,NA
"1656","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000013:8663038-8664038",161,-21.75,2,19,497,519,18,"72.22%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g3771.t1",0.582520620494013,0.302705022019228,0.952219926110793
"1657","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000014:2014831-2015831",147,-20.28,2,19,132,153,18,"66.67%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g26012.t1",0.728711950216308,0.162541988231602,0.886225974581832
"1658","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000014:2483234-2484234",169,-23.46,2,21,492,513,20,"80.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g26054.t2",0.359223285011737,0.552659245555883,0.973839008969304
"1659","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000014:2667098-2668098",163,-20.71,2,21,312,335,21,"71.43%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g26074.t1",0.823156022958848,0.0868659799749495,0.836023126011954
"1660","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000014:5988757-5989757",161,-22.19,2,21,584,605,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g26343.t1",0.968235901601172,0.00676329813132959,0.667107103030161
"1661","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000014:6271572-6272572",162,-24.23,2,21,861,881,19,"68.42%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g26392.t1",-0.41767002036423,0.484099944777976,0.972279901754992
"1662","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000014:6323886-6324886",162,-24.23,2,21,861,881,19,"68.42%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g26395.t1",-0.416782886543924,0.485126467989499,0.972522223654028
"1663","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000014:7324385-7325385",154,-21.11,2,21,487,510,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g26484.t1a",-0.835317392481153,0.0782123687259244,0.825560640900936
"1664","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000014:8078772-8079772",147,-20.28,2,19,720,741,18,"66.67%","83.33%","Pocillopora_meandrina_HIv1___TS.g19283.t1",-0.611575650816376,0.273030745178701,0.944044924257856
"1665","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000014:8130886-8131886",158,-20.44,2,20,740,762,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g26540.t1",0.896358056492014,0.0394246363024036,0.760878962620332
"1666","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000015:1236287-1237287",166,-21.5,2,20,895,917,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g4211.t4",-0.374202085578966,0.534916503270536,0.973552982047016
"1667","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000015:1480964-1481964",175,-24.48,2,21,616,638,20,"80.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g4238.t1",-0.00187498571597106,0.997612695439404,0.999783907767441
"1668","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000015:2074631-2075631",159,-21.31,2,21,6,28,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g4278.t1",-0.232533672819197,0.706619190615473,0.982185628634329
"1669","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000015:3939300-3940300",154,-20.5,2,20,942,965,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g4426.t1",-0.670542442208858,0.215432445018071,0.920283994366303
"1670","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000015:5091639-5092639",161,-23.14,2,21,181,202,20,"70.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g4517.t1",-0.355231826552375,0.557405995051943,0.973839008969304
"1671","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000015:704209-705209",160,-20.66,2,21,974,995,19,"52.63%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g4164.t1",-0.256860013061218,0.676588368403055,0.979115587552118
"1672","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000015:781537-782537",156,-20.49,2,21,969,990,19,"47.37%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g4170.t1",-0.210723288173388,0.733697837930731,0.983628803736785
"1673","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000015:800986-801986",160,-22.85,2,21,945,966,19,"52.63%","94.74%","Pocillopora_meandrina_HIv1___TS.g21578.t1",0.972633545720529,0.00541216244821857,0.667107103030161
"1674","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000016:1758315-1758794",170,-27.88,2,21,4,24,19,"73.68%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g11307.t1",0.190447546759444,0.758988567126541,0.98556619519914
"1675","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000016:1758315-1758794",170,-27.88,2,21,4,24,19,"73.68%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g11308.t1",0.306377277063924,0.616100073850285,0.976732732570472
"1676","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000016:2891854-2892854",157,-20.37,2,18,394,415,16,"62.50%","93.75%","Pocillopora_meandrina_HIv1___RNAseq.g11426.t1",NA,NA,NA
"1677","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000016:392992-393351",161,-21.68,2,19,6,28,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___TS.g7304.t1",NA,NA,NA
"1678","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000016:392992-393992",161,-21.68,2,19,6,28,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g11193.t1",NA,NA,NA
"1679","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000016:5404131-5405131",165,-21.33,2,21,766,785,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___TS.g7632.t1",-0.313140007371396,0.607913026546135,0.976732732570472
"1680","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000016:5840391-5841391",151,-20.75,2,19,839,860,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g11544.t1",0.841967962921347,0.0736002239680267,0.820301313833668
"1681","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000017:1370988-1371988",163,-21.8,2,21,146,168,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g29010.t1",-0.28027433326196,0.647872357683919,0.977982859683049
"1682","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000017:4595255-4596255",158,-23.28,2,21,302,325,21,"71.43%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g29271.t1",NA,NA,NA
"1683","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000017:8921091-8922091",151,-21.78,2,18,837,861,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g29633.t1",0.58686020474752,0.298222569992889,0.952219926110793
"1684","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000017:8942976-8943976",155,-21.05,2,18,512,532,16,"68.75%","93.75%","Pocillopora_meandrina_HIv1___RNAseq.g29636.t1",-0.112429743507225,0.857152158969245,0.996067076900065
"1685","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000018:1263541-1264541",147,-20.28,2,19,550,571,18,"66.67%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g28244.t1",NA,NA,NA
"1686","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000018:1265924-1266924",147,-20.28,2,19,550,571,18,"66.67%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g28245.t1",NA,NA,NA
"1687","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000018:1268307-1269307",147,-20.28,2,19,550,571,18,"66.67%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g28246.t1",NA,NA,NA
"1688","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000018:2175149-2176149",147,-20.28,2,19,606,627,18,"66.67%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g28284.t1",0.474694968448873,0.419135140651138,0.969387813136041
"1689","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000018:2490428-2491428",175,-29.01,2,21,888,912,22,"77.27%","86.36%","Pocillopora_meandrina_HIv1___RNAseq.g28305.t1",-0.814185031083257,0.0934251426730762,0.844133664903659
"1690","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000018:6610537-6611537",158,-21.53,2,20,641,665,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g28666.t1",0.34713481217224,0.567058757678857,0.974931129237984
"1691","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000018:6611030-6612030",158,-21.53,2,20,148,172,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g28667.t1",0.205744949567191,0.739897499749204,0.984510259942992
"1692","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000018:7646809-7647809",149,-21.21,2,20,395,418,20,"60.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g28758.t2",0.736838841171435,0.155500923543194,0.885790980156003
"1693","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000018:8479249-8480249",158,-21.63,2,21,912,936,22,"72.73%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g28859.t1",-0.868690464281092,0.0559801194541005,0.800217495744531
"1694","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000019:2648750-2649750",165,-21,2,20,253,273,18,"77.78%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g18119.t1",0.883451160191259,0.0469195523731773,0.784480035486724
"1695","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000019:76055-77055",165,-21.07,2,20,591,615,21,"80.95%","80.95%","Pocillopora_meandrina_HIv1___TS.g20858.t1",-0.436672372494842,0.462224435973868,0.97024921967979
"1696","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000020:5475848-5476848",154,-24.08,2,21,169,193,22,"63.64%","81.82%","Pocillopora_meandrina_HIv1___TS.g7216.t1",-0.496885254217229,0.394440273665743,0.967903306776112
"1697","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000020:586916-587916",158,-21.6,2,20,520,542,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g151.t1",NA,NA,NA
"1698","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000020:694529-695529",163,-21.32,2,21,354,376,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g160.t1",0.645427432691342,0.239510470365441,0.931616910777419
"1699","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000021:1087298-1088298",153,-20.94,2,21,56,82,24,"70.83%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g10665.t1",-0.973093753418005,0.00527658516879749,0.667107103030161
"1700","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000021:3482541-3483541",156,-20.89,2,20,71,92,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g10872.t1",-0.567596882390883,0.31825005201597,0.95648295815562
"1701","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000021:3988483-3989483",164,-20.89,2,21,684,705,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g10922.t1",-0.255520529357678,0.678236933708508,0.979378313205785
"1702","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000021:5055848-5056848",156,-24.65,2,18,330,352,17,"70.59%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g11020.t1",-0.248887726027514,0.686409066748475,0.980177458345795
"1703","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000021:5938651-5939651",164,-22.13,2,21,305,326,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g11106.t1",0.346960449892537,0.567266964466523,0.975032975712994
"1704","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000021:6181423-6182423",155,-20.06,2,18,723,743,16,"68.75%","93.75%","Pocillopora_meandrina_HIv1___TS.g13632.t1",0.285626465846285,0.641336299619127,0.977982859683049
"1705","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000023:2511542-2512542",153,-20.77,2,21,812,831,19,"57.89%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g17627.t1",-0.927717262065728,0.0230738504058418,0.698759485874756
"1706","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000023:3979631-3980631",151,-20.41,2,18,514,534,16,"68.75%","87.50%","Pocillopora_meandrina_HIv1___TS.g17275.t1",-0.496885254217229,0.394440273665743,0.967903306776112
"1707","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000023:4240710-4241710",151,-20.41,2,18,514,534,16,"68.75%","87.50%","Pocillopora_meandrina_HIv1___TS.g17291.t1",-0.496885254217229,0.394440273665743,0.967903306776112
"1708","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000023:4873452-4874452",162,-20.29,2,20,276,298,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g17769.t1",0.521031276100256,0.367977564308535,0.966580770718134
"1709","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000023:5204906-5205906",180,-23.46,2,21,278,299,19,"84.21%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g17811.t1",-0.784210339861544,0.116358304769236,0.865884439114387
"1710","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000024:1653749-1654749",148,-23.11,2,19,496,520,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g14663.t1",0.106688596934174,0.864418000283739,0.996087148068407
"1711","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000025:5304375-5305375",155,-20.79,2,21,805,827,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g17009.t1",-0.497724024361635,0.393513741324085,0.967903306776112
"1712","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000026:1764994-1765994",150,-21.19,2,21,224,248,22,"59.09%","81.82%","Pocillopora_meandrina_HIv1___TS.g3307.t1b",NA,NA,NA
"1713","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000026:2794578-2795578",163,-20.66,2,17,300,322,16,"87.50%","87.50%","Pocillopora_meandrina_HIv1___RNAseq.g12067.t1",0.651003873859242,0.234104037156212,0.927947000751314
"1714","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000026:3239788-3240788",183,-32.12,2,20,27,48,18,"83.33%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g12105.t1",-0.18278869073231,0.76856879015219,0.986903336651799
"1715","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000026:4212263-4213263",168,-25.78,2,18,453,475,17,"88.24%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g12194.t1",0.951315168814306,0.0128005069263181,0.674410729954476
"1716","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000026:4934705-4935705",164,-22.25,2,21,478,499,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g12280.t2",0.380508917386349,0.5274800904517,0.973552982047016
"1717","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000027:1157690-1158690",163,-21.62,2,21,913,935,20,"70.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g13979.t1",-0.923537212113185,0.0250878957317679,0.706073799226855
"1718","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000028:2882196-2883196",157,-22.57,2,21,807,826,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g1018.t1",-0.899541566002569,0.0376407767862467,0.760878962620332
"1719","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000030:3090051-3091051",168,-25.33,2,19,235,255,17,"82.35%","94.12%","Pocillopora_meandrina_HIv1___RNAseq.g25675.t1",NA,NA,NA
"1720","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000030:485562-486562",164,-22.9,2,19,1,17,17,"82.35%","88.24%","Pocillopora_meandrina_HIv1___TS.g8871.t1",-0.325046151036286,0.59354623956013,0.976732732570472
"1721","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000030:688842-689842",155,-26.69,2,21,923,946,21,"61.90%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g25456.t1",0.930091115253792,0.0219545777654567,0.693734227986648
"1722","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000030:821889-822889",168,-21.27,2,18,361,384,18,"83.33%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.26567_t",0.0168295290384326,0.978572989672635,0.999610930147471
"1723","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000031:3672257-3673257",150,-21.31,2,21,535,559,22,"63.64%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g1557.t1",0.0561679033091318,0.928522425264271,0.998873514664829
"1724","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000032:155307-156307",174,-21.94,2,19,306,327,17,"88.24%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g29991.t1",-0.369523848948413,0.5404458565179,0.973552982047016
"1725","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000032:1911998-1912998",166,-22.32,2,21,641,661,19,"73.68%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g30170.t1",-0.471630298563894,0.422572755127703,0.97024921967979
"1726","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000032:1931273-1932273",166,-22.38,2,21,780,800,19,"73.68%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g30172.t1",-0.173532343290133,0.780165741782167,0.989167368008813
"1727","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000034:562062-563062",164,-21.05,2,21,424,445,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g9286.t1",0.961144507446293,0.00914039514690395,0.667107103030161
"1728","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000035:1180148-1181148",156,-22.1,2,20,125,150,22,"72.73%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g12698.t1",-0.19299116589831,0.755810008965539,0.985466733303337
"1729","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000035:2391281-2392281",156,-20.35,2,21,342,364,21,"71.43%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g12751.t1",-0.245879623891888,0.690120053090899,0.980596599853121
"1730","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000036:2028498-2029498",162,-26.32,2,21,33,56,21,"71.43%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g17267.t1",-0.28027433326196,0.647872357683919,0.977982859683049
"1731","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000036:2453872-2454872",154,-21.75,2,21,335,359,22,"68.18%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g17317.t1",0.561396172559098,0.32476683323855,0.958457738472621
"1732","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000037:2315284-2316284",167,-22.95,2,21,244,266,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g20824.t1",-0.187718771701126,0.762400276153728,0.986175781377003
"1733","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000041:1378446-1379446",158,-22.38,2,21,340,360,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g25317.t1",NA,NA,NA
"1734","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000041:1476432-1477432",158,-22.38,2,21,270,290,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g25334.t1",-0.0881023410767923,0.887969902765445,0.997033432013061
"1735","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000041:1485667-1486667",158,-22.38,2,21,172,192,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___TS.g25612.t1",-0.577384640686589,0.308032277320542,0.953095941815672
"1736","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000041:1496733-1497733",158,-22.38,2,21,283,303,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g25336.t1",-0.125860119897039,0.840174010037696,0.994770429144229
"1737","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000042:180115-181115",154,-21.84,2,20,662,685,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g9344.t1",0.167231024311469,0.788071503951747,0.989968081240132
"1738","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000043:811524-812524",171,-28.35,2,21,875,898,21,"76.19%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g12591.t1",0.809545788524565,0.0968738087049819,0.849117174025495
"1739","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000044:1531835-1532359",167,-21.8,2,21,448,470,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g5012.t1",0.951315168814306,0.0128005069263182,0.674410729954476
"1740","Cluster_2973","Pocillopora_meandrina_HIv1___Sc0000044:1621844-1622844",167,-23.16,2,21,128,150,20,"70.00%","90.00%","Pocillopora_meandrina_HIv1___TS.g8824.t1",-0.262414423544873,0.669758812252383,0.978872410042939
"1741","Cluster_2973","Pocillopora_meandrina_HIv1___xfSc0000000:433275-434275",153,-21.66,2,20,859,883,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g6383.t1",0.951315168814306,0.0128005069263182,0.674410729954476
"1742","Cluster_2973","Pocillopora_meandrina_HIv1___xfSc0000001:802016-803016",155,-21.25,2,16,233,254,14,"71.43%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g25208.t1",0.183545783355581,0.767621138412537,0.986747753741464
"1743","Cluster_2973","Pocillopora_meandrina_HIv1___xfSc0000002:357946-358025",164,-20.06,2,21,15,36,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g20589.t1",0.615694313240849,0.268890108969626,0.943955579880512
"1744","Cluster_2973","Pocillopora_meandrina_HIv1___xfSc0000083:21482-22482",168,-22.46,2,17,182,203,15,"86.67%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g12815.t1",-0.882676643087564,0.0473823037676455,0.785789452428799
"1745","Cluster_2973","Pocillopora_meandrina_HIv1___xfSc0000642:4527-5527",157,-21.71,2,20,954,978,21,"66.67%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g12407.t1",-0.297017625711441,0.627461810335326,0.977982859683049
"1746","Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000000:19344641-19345447",172,-22.77,2,21,604,625,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g22592.t1",-0.26144417811059,0.670951037188684,0.978872410042939
"1747","Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000000:19344641-19345447",172,-22.77,2,21,604,625,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g22593.t1",-0.937583781631645,0.0185426445340557,0.678805299657499
"1748","Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000000:5515056-5516056",163,-20.31,2,16,393,414,14,"85.71%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g21503.t1",NA,NA,NA
"1749","Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000001:1893334-1893965",171,-20.08,2,21,576,598,20,"80.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g18711.t1",-0.390132060355432,0.516173693132795,0.973552982047016
"1750","Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000001:1893334-1893965",171,-20.08,2,21,576,598,20,"80.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g18712.t1",0.809300265369151,0.0970573812949164,0.849364480925415
"1751","Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000001:20401790-20402790",171,-21.85,2,21,206,228,20,"80.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g20451.t1",0.821776009419162,0.0878654358046196,0.83734211704154
"1752","Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000001:20915996-20916996",156,-20.49,2,21,566,585,19,"68.42%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g20483.t1",0.832873139453011,0.0799290728369687,0.825560640900936
"1753","Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000001:2567359-2568359",171,-25.35,2,21,881,903,20,"75.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g18777.t1",0.122746449641099,0.844107709312549,0.994972925107066
"1754","Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000001:8915675-8916675",165,-21.64,2,19,567,590,19,"73.68%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g19410.t1",0.525375163679988,0.363264171553817,0.965736914745143
"1755","Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000002:14524111-14525111",170,-23.61,2,21,562,582,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___TS.g1373.t1",-0.179557678128572,0.772614561986959,0.987735098883737
"1756","Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000002:17958653-17959653",178,-21.48,2,21,463,483,19,"84.21%","94.74%","Pocillopora_meandrina_HIv1___TS.g1627.t1",0.765243967798459,0.131626013497978,0.876805058669263
