"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"1815",1815,"Cluster_2882","Porites_evermani_scaffold_103:479096-480096",166,-21.95,2,21,652,672,19,"78.95%","84.21%","Peve_00000674",-0.923390935798123,0.250811565042745,0.978262075707395,NA,NA,NA,NA,NA
"1816",1816,"Cluster_2882","Porites_evermani_scaffold_1044:73439-74439",164,-23.21,2,20,595,614,18,"83.33%","83.33%","Peve_00000910",NA,NA,NA,NA,NA,NA,NA,NA
"1817",1817,"Cluster_2882","Porites_evermani_scaffold_1060:90026-91026",151,-20.66,2,21,810,832,20,"70.00%","70.00%","Peve_00001167",-0.956663766326917,0.188105591535368,0.978262075707395,"A6H6W9","Sin3 histone deacetylase corepressor complex component SDS3 (Suppressor of defective silencing 3 protein homolog)","Bos taurus (Bovine)","apoptotic process [GO:0006915]; chromatin organization [GO:0006325]; histone deacetylation [GO:0016575]; negative regulation of cell migration [GO:0030336]; negative regulation of stem cell population maintenance [GO:1902455]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; positive regulation of apoptotic process [GO:0043065]; positive regulation of stem cell population maintenance [GO:1902459]","GO:0000122; GO:0005634; GO:0006325; GO:0006915; GO:0016575; GO:0030336; GO:0030512; GO:0042826; GO:0043065; GO:0070822; GO:1902455; GO:1902459"
"1818",1818,"Cluster_2882","Porites_evermani_scaffold_1060:90182-91182",151,-20.66,2,21,654,676,20,"70.00%","70.00%","Peve_00001168",NA,NA,NA,"Q5ZIL2","Vacuolar protein sorting-associated protein 29 (Vesicle protein sorting 29)","Gallus gallus (Chicken)","endocytic recycling [GO:0032456]; intracellular protein transport [GO:0006886]; retrograde transport, endosome to Golgi [GO:0042147]","GO:0005768; GO:0005829; GO:0006886; GO:0010008; GO:0030904; GO:0032456; GO:0042147; GO:0046872"
"1819",1819,"Cluster_2882","Porites_evermani_scaffold_1097:8945-9945",166,-28.12,2,20,936,961,22,"77.27%","77.27%","Peve_00001683",-0.443562609990128,0.707428760155075,0.978262075707395,"Q76NI1","Kinase non-catalytic C-lobe domain-containing protein 1 (KIND domain-containing protein 1) (Cerebral protein 9) (Protein very KIND) (v-KIND) (Ras-GEF domain-containing family member 2)","Homo sapiens (Human)","cerebellar granule cell differentiation [GO:0021707]; positive regulation of protein phosphorylation [GO:0001934]; regulation of dendrite development [GO:0050773]; regulation of dendrite morphogenesis [GO:0048814]; small GTPase mediated signal transduction [GO:0007264]","GO:0001934; GO:0005085; GO:0007264; GO:0021707; GO:0030425; GO:0032045; GO:0043025; GO:0043204; GO:0048814; GO:0050773"
"1820",1820,"Cluster_2882","Porites_evermani_scaffold_114:12570-13570",163,-24.55,2,21,678,703,23,"69.57%","78.26%","Peve_00002395",-0.535700493135716,0.640095226549302,0.978262075707395,NA,NA,NA,NA,NA
"1821",1821,"Cluster_2882","Porites_evermani_scaffold_116:72913-73913",149,-20.51,2,21,148,175,25,"68.00%","72.00%","Peve_00002716",NA,NA,NA,NA,NA,NA,NA,NA
"1822",1822,"Cluster_2882","Porites_evermani_scaffold_1183:46737-47737",159,-22.27,2,21,350,372,20,"75.00%","75.00%","Peve_00003097",-0.888080611342826,0.304077338171024,0.978262075707395,NA,NA,NA,NA,NA
"1823",1823,"Cluster_2882","Porites_evermani_scaffold_121:326921-327921",161,-21.19,2,14,36,57,12,"91.67%","100.00%","Peve_00003546",-0.919372064440609,0.257394955504494,0.978262075707395,"Q69ZX6","ATPase MORC2A (EC 3.6.1.-) (MORC family CW-type zinc finger protein 2A) (Zinc finger CW-type coiled-coil domain protein 1)","Mus musculus (Mouse)","cellular response to DNA damage stimulus [GO:0006974]; chromatin remodeling [GO:0006338]; negative regulation of gene expression, epigenetic [GO:0045814]; negative regulation of single stranded viral RNA replication via double stranded DNA intermediate [GO:0045869]; positive regulation of DNA methylation-dependent heterochromatin formation [GO:0090309]","GO:0000287; GO:0000792; GO:0003682; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006338; GO:0006974; GO:0008270; GO:0016363; GO:0016887; GO:0042393; GO:0042802; GO:0042803; GO:0045814; GO:0045869; GO:0090309"
"1824",1824,"Cluster_2882","Porites_evermani_scaffold_1219:87520-88520",155,-20.39,2,16,460,481,14,"71.43%","92.86%","Peve_00003640",-0.898389711968954,0.289475524970989,0.978262075707395,NA,NA,NA,NA,NA
"1825",1825,"Cluster_2882","Porites_evermani_scaffold_1225:87445-88445",160,-21.11,2,18,255,277,17,"76.47%","88.24%","Peve_00003736",0.0688372031480257,0.956142191637655,0.999448381576871,NA,NA,NA,NA,NA
"1826",1826,"Cluster_2882","Porites_evermani_scaffold_1231:62654-63654",152,-22.3,2,21,601,622,19,"63.16%","73.68%","Peve_00003818",0.0688372031480257,0.956142191637655,0.999448381576871,"B3EX02","MAM and fibronectin type III domain-containing protein 1","Acropora millepora (Staghorn coral) (Heteropora millepora)","","GO:0005576; GO:0016020"
"1827",1827,"Cluster_2882","Porites_evermani_scaffold_130:394209-395209",159,-21.28,2,21,549,571,20,"70.00%","80.00%","Peve_00004803",-0.987441654590092,0.100998955971363,0.978262075707395,"F1NZI4","Protein-glucosylgalactosylhydroxylysine glucosidase (EC 3.2.1.107) (Acid trehalase-like protein 1)","Gallus gallus (Chicken)","carbohydrate metabolic process [GO:0005975]","GO:0004553; GO:0005829; GO:0005975; GO:0047402"
"1828",1828,"Cluster_2882","Porites_evermani_scaffold_1368:16795-17795",148,-21.89,2,18,502,527,20,"65.00%","75.00%","Peve_00005746",NA,NA,NA,NA,NA,NA,NA,NA
"1829",1829,"Cluster_2882","Porites_evermani_scaffold_1368:16795-17795",164,-21.54,2,17,888,909,15,"86.67%","86.67%","Peve_00005746",NA,NA,NA,NA,NA,NA,NA,NA
"1830",1830,"Cluster_2882","Porites_evermani_scaffold_1374:48574-49574",163,-25.2,2,21,719,741,20,"75.00%","80.00%","Peve_00005832",0.887225020743181,0.305260120235466,0.978262075707395,NA,NA,NA,NA,NA
"1831",1831,"Cluster_2882","Porites_evermani_scaffold_1386:35897-36897",150,-21.45,2,21,567,590,21,"71.43%","71.43%","Peve_00005981",-0.98917096143799,0.0937740703354697,0.978262075707395,NA,NA,NA,NA,NA
"1832",1832,"Cluster_2882","Porites_evermani_scaffold_1469:5271-6271",154,-24.73,2,16,885,909,17,"76.47%","82.35%","Peve_00007061",NA,NA,NA,NA,NA,NA,NA,NA
"1833",1833,"Cluster_2882","Porites_evermani_scaffold_147:218471-219471",167,-20.89,2,21,343,365,20,"80.00%","80.00%","Peve_00007091",-0.898389711968954,0.289475524970989,0.978262075707395,NA,NA,NA,NA,NA
"1834",1834,"Cluster_2882","Porites_evermani_scaffold_147:282660-283660",147,-21.07,2,20,813,834,18,"61.11%","72.22%","Peve_00007096",-0.917186068696345,0.260909882713098,0.978262075707395,"Q9D6J6","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial (EC 7.1.1.2) (NADH-ubiquinone oxidoreductase 24 kDa subunit)","Mus musculus (Mouse)","aerobic respiration [GO:0009060]; cardiac muscle tissue development [GO:0048738]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; nervous system development [GO:0007399]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]","GO:0005739; GO:0005743; GO:0005747; GO:0006120; GO:0007399; GO:0008137; GO:0009060; GO:0042776; GO:0043209; GO:0046872; GO:0048738; GO:0051537"
"1835",1835,"Cluster_2882","Porites_evermani_scaffold_1485:25942-26942",153,-20.34,2,19,632,654,18,"72.22%","77.78%","Peve_00007283",0.310190421930364,0.799214371429762,0.995934364227446,"F1LZF0","Kelch-like protein 2 (Mayven)","Rattus norvegicus (Rat)","protein ubiquitination [GO:0016567]","GO:0001726; GO:0003779; GO:0005737; GO:0005829; GO:0015629; GO:0016567; GO:0030027; GO:0031463; GO:0042802"
"1836",1836,"Cluster_2882","Porites_evermani_scaffold_1563:17166-18166",153,-20.29,2,16,855,878,16,"81.25%","87.50%","Peve_00008271",0.108284445334864,0.930928546761436,0.999448381576871,NA,NA,NA,NA,NA
"1837",1837,"Cluster_2882","Porites_evermani_scaffold_1568:104204-105204",145,-23.54,2,10,361,382,8,"100.00%","100.00%","Peve_00008314",-0.2316941769971,0.85114627144567,0.995934364227446,"A0A1D5P556","Disheveled-associated activator of morphogenesis 2","Gallus gallus (Chicken)","actin cytoskeleton organization [GO:0030036]; dorsal spinal cord development [GO:0021516]; negative regulation of oligodendrocyte differentiation [GO:0048715]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; regulation of canonical Wnt signaling pathway [GO:0060828]; regulation of non-canonical Wnt signaling pathway [GO:2000050]; Wnt signaling pathway [GO:0016055]","GO:0003779; GO:0016055; GO:0021516; GO:0030036; GO:0031267; GO:0048715; GO:0060828; GO:0090263; GO:2000050"
"1838",1838,"Cluster_2882","Porites_evermani_scaffold_157:212246-213246",151,-21.94,2,17,174,197,17,"76.47%","76.47%","Peve_00008369",-0.0925647626843386,0.940986963427686,0.999448381576871,NA,NA,NA,NA,NA
"1839",1839,"Cluster_2882","Porites_evermani_scaffold_1574:83099-84099",163,-20.19,2,21,758,780,20,"75.00%","80.00%","Peve_00008423",NA,NA,NA,NA,NA,NA,NA,NA
"1840",1840,"Cluster_2882","Porites_evermani_scaffold_15:78876-79876",157,-25.53,2,20,66,89,20,"75.00%","80.00%","Peve_00007454",-0.779159656868403,0.431292237298546,0.978262075707395,NA,NA,NA,NA,NA
"1841",1841,"Cluster_2882","Porites_evermani_scaffold_1608:87361-88361",151,-20.53,2,18,509,529,16,"75.00%","81.25%","Peve_00008920",0.0688372031480257,0.956142191637655,0.999448381576871,"Q3U481","Major facilitator superfamily domain-containing protein 12 (Protein grizzled)","Mus musculus (Mouse)","carbohydrate transport [GO:0008643]; cysteine transmembrane transport [GO:1903712]; melanin biosynthetic process [GO:0042438]; negative regulation of melanin biosynthetic process [GO:0048022]; organic substance transport [GO:0071702]; pigment metabolic process involved in pigmentation [GO:0043474]; regulation of melanin biosynthetic process [GO:0048021]","GO:0005764; GO:0005765; GO:0005770; GO:0005886; GO:0008643; GO:0015293; GO:0033162; GO:0033229; GO:0042438; GO:0042470; GO:0043474; GO:0048021; GO:0048022; GO:0071702; GO:1903712"
"1842",1842,"Cluster_2882","Porites_evermani_scaffold_1655:79552-80552",170,-29.65,2,15,614,635,13,"100.00%","100.00%","Peve_00009465",NA,NA,NA,NA,NA,NA,NA,NA
"1843",1843,"Cluster_2882","Porites_evermani_scaffold_1683:2939-3939",164,-21.59,2,19,161,181,17,"76.47%","94.12%","Peve_00009781",-0.412390590441588,0.729387814659548,0.98431573749212,"Q9Y2L9","Leucine-rich repeat and calponin homology domain-containing protein 1 (Calponin homology domain-containing protein 1) (Neuronal protein 81) (NP81)","Homo sapiens (Human)","cellular response to chemokine [GO:1990869]; negative regulation of GTPase activity [GO:0034260]; negative regulation of T cell migration [GO:2000405]","GO:0005737; GO:0034260; GO:1990869; GO:2000405"
"1844",1844,"Cluster_2882","Porites_evermani_scaffold_16:950595-951595",157,-22.64,2,14,221,242,12,"91.67%","91.67%","Peve_00008763",-0.894769972468497,0.294678902647284,0.978262075707395,"Q9UKU7","Isobutyryl-CoA dehydrogenase, mitochondrial (IBDH) (EC 1.3.8.-) (Activator-recruited cofactor 42 kDa component) (ARC42) (Acyl-CoA dehydrogenase family member 8) (ACAD-8)","Homo sapiens (Human)","lipid metabolic process [GO:0006629]; valine catabolic process [GO:0006574]","GO:0003995; GO:0005759; GO:0006574; GO:0006629; GO:0050660"
"1845",1845,"Cluster_2882","Porites_evermani_scaffold_1695:108503-109503",149,-20.52,2,15,1,25,16,"75.00%","81.25%","Peve_00009931",-0.967788936693933,0.162020644243819,0.978262075707395,"P97813","Phospholipase D2 (PLD 2) (mPLD2) (EC 3.1.4.4) (Choline phosphatase 2) (PLD1C) (Phosphatidylcholine-hydrolyzing phospholipase D2)","Mus musculus (Mouse)","G protein-coupled receptor internalization [GO:0002031]; inositol lipid-mediated signaling [GO:0048017]; neuron projection development [GO:0031175]; phosphatidic acid biosynthetic process [GO:0006654]; phospholipid catabolic process [GO:0009395]; positive regulation of cell adhesion [GO:0045785]; positive regulation of cell migration [GO:0030335]; positive regulation of mast cell degranulation [GO:0043306]; positive regulation of phosphatidylinositol 3-kinase signaling [GO:0014068]; positive regulation of receptor-mediated endocytosis [GO:0048260]; receptor-mediated endocytosis [GO:0006898]; regulation of vesicle-mediated transport [GO:0060627]; response to hydrogen peroxide [GO:0042542]; response to hypoxia [GO:0001666]; response to organic cyclic compound [GO:0014070]; response to peptide hormone [GO:0043434]","GO:0001666; GO:0002031; GO:0004630; GO:0005080; GO:0005634; GO:0005789; GO:0005794; GO:0005886; GO:0005901; GO:0006654; GO:0006898; GO:0009395; GO:0014068; GO:0014070; GO:0030027; GO:0030335; GO:0031175; GO:0031526; GO:0035091; GO:0042383; GO:0042542; GO:0043231; GO:0043306; GO:0043434; GO:0045785; GO:0048017; GO:0048260; GO:0060627; GO:0070290"
"1846",1846,"Cluster_2882","Porites_evermani_scaffold_1730:24455-25455",149,-22.09,2,15,732,755,15,"80.00%","80.00%","Peve_00010387",0.829552508820929,0.377191141695678,0.978262075707395,NA,NA,NA,NA,NA
"1847",1847,"Cluster_2882","Porites_evermani_scaffold_1735:0-787",147,-21.44,2,21,121,147,24,"62.50%","66.67%","Peve_00010433",-0.99813899500858,0.0388451018771475,0.909359886114279,"Q6NSI8","SANT and BTB domain regulator of class switch recombination (SANT and BTB domain regulator of CSR)","Homo sapiens (Human)","isotype switching [GO:0045190]","GO:0042802; GO:0045190"
"1848",1848,"Cluster_2882","Porites_evermani_scaffold_1744:103593-104593",150,-20.48,2,21,482,505,21,"66.67%","76.19%","Peve_00010522",-0.898389711968954,0.289475524970989,0.978262075707395,NA,NA,NA,NA,NA
"1849",1849,"Cluster_2882","Porites_evermani_scaffold_176:347965-348965",167,-23.83,2,21,792,814,20,"80.00%","80.00%","Peve_00010669",NA,NA,NA,NA,NA,NA,NA,NA
"1850",1850,"Cluster_2882","Porites_evermani_scaffold_1789:99745-100745",176,-21,2,21,535,556,19,"84.21%","84.21%","Peve_00010993",NA,NA,NA,NA,NA,NA,NA,NA
"1851",1851,"Cluster_2882","Porites_evermani_scaffold_1826:77005-78005",157,-21.69,2,20,102,126,21,"71.43%","80.95%","Peve_00011453",-0.955989422997286,0.189574298554773,0.978262075707395,"D3ZGB1","Nuclear factor of activated T-cells 5 (NF-AT5) (T-cell transcription factor NFAT5)","Rattus norvegicus (Rat)","calcineurin-NFAT signaling cascade [GO:0033173]; cellular response to cytokine stimulus [GO:0071345]; cellular response to DNA damage stimulus [GO:0006974]; positive regulation of gene expression [GO:0010628]; positive regulation of leukocyte adhesion to vascular endothelial cell [GO:1904996]; positive regulation of NIK/NF-kappaB signaling [GO:1901224]; positive regulation of transcription by RNA polymerase II [GO:0045944]; R-loop processing [GO:0062176]; regulation of calcineurin-NFAT signaling cascade [GO:0070884]; regulation of transcription by RNA polymerase II [GO:0006357]; response to osmotic stress [GO:0006970]","GO:0000978; GO:0000981; GO:0001228; GO:0003677; GO:0003682; GO:0005634; GO:0005654; GO:0005667; GO:0005694; GO:0005737; GO:0005829; GO:0006357; GO:0006970; GO:0006974; GO:0010628; GO:0033173; GO:0045944; GO:0062176; GO:0070884; GO:0071345; GO:1901224; GO:1904996; GO:1990837"
"1852",1852,"Cluster_2882","Porites_evermani_scaffold_1829:6288-7288",154,-24.22,2,20,861,883,19,"63.16%","84.21%","Peve_00011471",0.829552508820929,0.377191141695678,0.978262075707395,NA,NA,NA,NA,NA
"1853",1853,"Cluster_2882","Porites_evermani_scaffold_1829:6417-7417",154,-24.22,2,20,732,754,19,"63.16%","84.21%","Peve_00011477",NA,NA,NA,NA,NA,NA,NA,NA
"1854",1854,"Cluster_2882","Porites_evermani_scaffold_1890:93851-94851",169,-23.55,2,19,372,395,19,"78.95%","89.47%","Peve_00012142",-0.997089131731783,0.0485860732748588,0.947668828184205,"Q12834","Cell division cycle protein 20 homolog (p55CDC)","Homo sapiens (Human)","anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell differentiation [GO:0030154]; cell division [GO:0051301]; mitotic sister chromatid cohesion [GO:0007064]; mitotic spindle assembly [GO:0090307]; mitotic spindle assembly checkpoint signaling [GO:0007094]; negative regulation of ubiquitin-protein transferase activity [GO:0051444]; nervous system development [GO:0007399]; positive regulation of anaphase-promoting complex-dependent catabolic process [GO:1905786]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of synapse maturation [GO:0090129]; positive regulation of synaptic plasticity [GO:0031915]; positive regulation of ubiquitin protein ligase activity [GO:1904668]; protein ubiquitination [GO:0016567]; regulation of dendrite development [GO:0050773]; regulation of meiotic cell cycle [GO:0051445]; regulation of meiotic nuclear division [GO:0040020]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005654; GO:0005680; GO:0005813; GO:0005819; GO:0005829; GO:0007064; GO:0007094; GO:0007346; GO:0007399; GO:0008022; GO:0008284; GO:0010997; GO:0016567; GO:0019899; GO:0030154; GO:0031145; GO:0031915; GO:0033597; GO:0040020; GO:0042826; GO:0048471; GO:0050773; GO:0051301; GO:0051444; GO:0051445; GO:0090129; GO:0090307; GO:1904668; GO:1905786; GO:1990757"
"1855",1855,"Cluster_2882","Porites_evermani_scaffold_191:78396-79396",151,-23.42,2,21,715,741,24,"62.50%","70.83%","Peve_00012391",NA,NA,NA,NA,NA,NA,NA,NA
"1856",1856,"Cluster_2882","Porites_evermani_scaffold_19:185179-186179",159,-23.72,2,21,479,507,26,"69.23%","69.23%","Peve_00012263",-0.591223089577397,0.597290550370676,0.978262075707395,"O95980","Reversion-inducing cysteine-rich protein with Kazal motifs (hRECK) (Suppressor of tumorigenicity 15 protein)","Homo sapiens (Human)","blood vessel maturation [GO:0001955]; embryo implantation [GO:0007566]; embryonic forelimb morphogenesis [GO:0035115]; extracellular matrix organization [GO:0030198]; negative regulation of cell migration [GO:0030336]; negative regulation of metalloendopeptidase activity [GO:1904684]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; regulation of angiogenesis [GO:0045765]; regulation of establishment of blood-brain barrier [GO:0090210]; sprouting angiogenesis [GO:0002040]","GO:0001955; GO:0002040; GO:0004866; GO:0004867; GO:0005576; GO:0005886; GO:0007566; GO:0008191; GO:0016020; GO:0017147; GO:0030198; GO:0030336; GO:0035115; GO:0045765; GO:0090210; GO:0090263; GO:1904684; GO:1904928; GO:1990909"
"1857",1857,"Cluster_2882","Porites_evermani_scaffold_1989:22511-23511",162,-24.47,2,15,425,446,13,"84.62%","100.00%","Peve_00013211",-0.961786639588217,0.176561299212694,0.978262075707395,"F6QEU4","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; neural tube development [GO:0021915]; protein autoubiquitination [GO:0051865]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]","GO:0000082; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0010586; GO:0021915; GO:0035198; GO:0035278; GO:0051865; GO:0060964; GO:0072089; GO:2000177"
"1858",1858,"Cluster_2882","Porites_evermani_scaffold_2017:12735-13735",154,-21.3,2,19,628,649,17,"64.71%","82.35%","Peve_00013734",NA,NA,NA,NA,NA,NA,NA,NA
"1859",1859,"Cluster_2882","Porites_evermani_scaffold_2133:17958-18958",148,-20.59,2,21,688,709,19,"57.89%","73.68%","Peve_00014914",NA,NA,NA,NA,NA,NA,NA,NA
"1860",1860,"Cluster_2882","Porites_evermani_scaffold_2133:24444-25444",148,-20.59,2,21,688,709,19,"57.89%","73.68%","Peve_00014907",NA,NA,NA,NA,NA,NA,NA,NA
"1861",1861,"Cluster_2882","Porites_evermani_scaffold_216:225665-226665",163,-21.2,2,21,128,150,20,"70.00%","85.00%","Peve_00015148",-0.551115700805702,0.62840457310125,0.978262075707395,"Q8MJ44","cAMP-dependent protein kinase catalytic subunit alpha (PKA C-alpha) (EC 2.7.11.11)","Canis lupus familiaris (Dog) (Canis familiaris)","cellular response to heat [GO:0034605]; protein kinase A signaling [GO:0010737]; protein phosphorylation [GO:0006468]","GO:0001669; GO:0004674; GO:0004679; GO:0004691; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005886; GO:0006468; GO:0010737; GO:0034237; GO:0034605; GO:0036126; GO:0048471; GO:0106310"
"1862",1862,"Cluster_2882","Porites_evermani_scaffold_2182:23986-24986",163,-24.46,2,16,44,65,14,"85.71%","92.86%","Peve_00015341",-0.194255249691547,0.875541992847611,0.997654495933106,NA,NA,NA,NA,NA
"1863",1863,"Cluster_2882","Porites_evermani_scaffold_2193:82584-83584",175,-20.39,2,21,182,204,20,"80.00%","90.00%","Peve_00015459",0.0688372031480257,0.956142191637655,0.999448381576871,NA,NA,NA,NA,NA
"1864",1864,"Cluster_2882","Porites_evermani_scaffold_2210:45944-46561",160,-21.44,2,21,492,511,19,"78.95%","84.21%","Peve_00015677",NA,NA,NA,"Q18579","ETS domain-containing transcription factor ets-5","Caenorhabditis elegans","cell differentiation [GO:0030154]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000981; GO:0005634; GO:0006357; GO:0030154; GO:0043565"
"1865",1865,"Cluster_2882","Porites_evermani_scaffold_2306:28130-29130",150,-20.76,2,21,881,904,21,"66.67%","76.19%","Peve_00016627",-0.898389711968954,0.289475524970988,0.978262075707395,"Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"1866",1866,"Cluster_2882","Porites_evermani_scaffold_243:33309-34309",154,-21.51,2,21,763,786,21,"71.43%","76.19%","Peve_00017771",-0.725608755618149,0.483116525510657,0.978262075707395,NA,NA,NA,NA,NA
"1867",1867,"Cluster_2882","Porites_evermani_scaffold_2462:26305-27305",151,-21.95,2,13,589,611,12,"91.67%","91.67%","Peve_00018043",NA,NA,NA,NA,NA,NA,NA,NA
"1868",1868,"Cluster_2882","Porites_evermani_scaffold_250:22591-23591",157,-22.61,2,15,126,148,14,"85.71%","92.86%","Peve_00018434",NA,NA,NA,NA,NA,NA,NA,NA
"1869",1869,"Cluster_2882","Porites_evermani_scaffold_2512:34612-35612",170,-23.76,2,20,54,76,19,"78.95%","89.47%","Peve_00018549",-0.093157318229869,0.940608093779417,0.999448381576871,"A0A2J6RX17",NA,NA,NA,NA
"1870",1870,"Cluster_2882","Porites_evermani_scaffold_2615:17150-18150",144,-21.97,2,18,821,843,17,"70.59%","70.59%","Peve_00019394",-0.936560895540817,0.227980005640782,0.978262075707395,NA,NA,NA,NA,NA
"1871",1871,"Cluster_2882","Porites_evermani_scaffold_2615:3928-4928",155,-22.47,2,20,949,968,18,"77.78%","83.33%","Peve_00019393",0.0558073009813391,0.964453501117112,0.999448381576871,"Q60HG9","Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","carnitine metabolic process [GO:0009437]; fatty acid beta-oxidation [GO:0006635]; long-chain fatty acid metabolic process [GO:0001676]","GO:0001676; GO:0004095; GO:0005743; GO:0006635; GO:0008458; GO:0009437; GO:0016746"
"1872",1872,"Cluster_2882","Porites_evermani_scaffold_2677:1288-2288",158,-21.74,2,21,253,273,19,"73.68%","78.95%","Peve_00019858",0.0688372031480257,0.956142191637655,0.999448381576871,"P48040","Melatonin receptor type 1A (Mel-1A-R) (Mel1a receptor)","Ovis aries (Sheep)","","GO:0005886; GO:0008502"
"1873",1873,"Cluster_2882","Porites_evermani_scaffold_2677:54972-55972",158,-21.74,2,21,472,492,19,"73.68%","78.95%","Peve_00019859",-0.468847227114081,0.689338960648014,0.978262075707395,NA,NA,NA,NA,NA
"1874",1874,"Cluster_2882","Porites_evermani_scaffold_2695:60994-61321",164,-21.81,2,21,131,150,19,"84.21%","84.21%","Peve_00020009",-0.536674283874308,0.639360793111286,0.978262075707395,"Q8C729","Hyccin 2","Mus musculus (Mouse)","phosphatidylinositol phosphate biosynthetic process [GO:0046854]; protein localization to plasma membrane [GO:0072659]","GO:0005829; GO:0005886; GO:0046854; GO:0072659"
"1875",1875,"Cluster_2882","Porites_evermani_scaffold_2695:60994-61321",164,-21.81,2,21,131,150,19,"84.21%","84.21%","Peve_00020010",0.194841007929424,0.875161823662687,0.997587557068499,"Q3TBW2","39S ribosomal protein L10, mitochondrial (L10mt) (MRP-L10)","Mus musculus (Mouse)","mitochondrial translation [GO:0032543]; translation [GO:0006412]","GO:0003735; GO:0005654; GO:0005739; GO:0005743; GO:0005762; GO:0006412; GO:0015934; GO:0032543; GO:1990904"
"1876",1876,"Cluster_2882","Porites_evermani_scaffold_2725:43946-44946",158,-23.28,2,20,842,865,20,"70.00%","80.00%","Peve_00020303",-0.93007612054418,0.239481290107406,0.978262075707395,NA,NA,NA,NA,NA
"1877",1877,"Cluster_2882","Porites_evermani_scaffold_2740:59133-60133",160,-20.72,2,19,83,103,17,"76.47%","88.24%","Peve_00020443",0.326250797714092,0.788429206471863,0.995505100330447,"Q5R7B8","Kelch-like protein 20","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","Golgi to endosome transport [GO:0006895]; negative regulation of apoptotic process [GO:0043066]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K33-linked ubiquitination [GO:1990390]; protein transport [GO:0015031]; protein ubiquitination [GO:0016567]","GO:0003779; GO:0004842; GO:0005737; GO:0005802; GO:0005829; GO:0006895; GO:0015031; GO:0016567; GO:0016605; GO:0019964; GO:0030424; GO:0030425; GO:0031463; GO:0043066; GO:0043161; GO:0048471; GO:1990390"
"1878",1878,"Cluster_2882","Porites_evermani_scaffold_277:266875-267392",165,-23.91,2,14,282,303,12,"100.00%","100.00%","Peve_00020645",0.760614780325686,0.449795271357613,0.978262075707395,NA,NA,NA,NA,NA
"1879",1879,"Cluster_2882","Porites_evermani_scaffold_2777:55985-56985",158,-20.64,2,20,205,228,20,"70.00%","80.00%","Peve_00020696",-0.898389711968954,0.289475524970989,0.978262075707395,NA,NA,NA,NA,NA
"1880",1880,"Cluster_2882","Porites_evermani_scaffold_2783:60557-61557",156,-21.1,2,14,144,166,13,"92.31%","92.31%","Peve_00020752",NA,NA,NA,"P25291","Pancreatic secretory granule membrane major glycoprotein GP2 (Pancreatic zymogen granule membrane protein GP-2) (ZAP75)","Canis lupus familiaris (Dog) (Canis familiaris)","antigen transcytosis by M cells in mucosal-associated lymphoid tissue [GO:0002412]; innate immune response [GO:0045087]; neutrophil migration [GO:1990266]","GO:0002412; GO:0005201; GO:0005615; GO:0005768; GO:0009897; GO:0009986; GO:0016324; GO:0042589; GO:0045087; GO:0045121; GO:1990266"
