species,lncRNA_id,nearest_gene_id,distance
Apul,lncRNA_641,FUN_000531,968
Apul,lncRNA_642,FUN_000539,9416
Apul,lncRNA_643,FUN_000543,5990
Apul,lncRNA_644,FUN_000543,899
Apul,lncRNA_645,FUN_000545,666
Apul,lncRNA_646,FUN_000545,2015
Apul,lncRNA_647,FUN_000549,2445
Apul,lncRNA_648,FUN_000549,3413
Apul,lncRNA_649,FUN_000549,5076
Apul,lncRNA_650,FUN_000549,7185
Apul,lncRNA_651,FUN_000550,5997
Apul,lncRNA_652,FUN_000550,11270
Apul,lncRNA_653,FUN_000557,4138
Apul,lncRNA_654,FUN_000559,1940
Apul,lncRNA_655,FUN_000560,700
Apul,lncRNA_656,FUN_000574,29934
Apul,lncRNA_657,FUN_000581,40680
Apul,lncRNA_658,FUN_000581,2629
Apul,lncRNA_659,FUN_000586,0
Apul,lncRNA_660,FUN_000592,1183
Apul,lncRNA_661,FUN_000598,4324
Apul,lncRNA_662,FUN_000601,26695
Apul,lncRNA_663,FUN_000601,42763
Apul,lncRNA_664,FUN_000609,1249
Apul,lncRNA_665,FUN_000617,1527
Apul,lncRNA_666,FUN_000644,2206
Apul,lncRNA_667,FUN_000858,0
Apul,lncRNA_668,FUN_000865,8789
Apul,lncRNA_669,FUN_000868,12040
Apul,lncRNA_670,FUN_000868,415
Apul,lncRNA_671,FUN_000876,209
Apul,lncRNA_672,FUN_000883,8577
Apul,lncRNA_673,FUN_000885,5202
Apul,lncRNA_674,FUN_000885,2569
Apul,lncRNA_675,FUN_000888,1400
Apul,lncRNA_676,FUN_000888,0
Apul,lncRNA_677,FUN_000888,0
Apul,lncRNA_678,FUN_000889,9705
Apul,lncRNA_679,FUN_000892,7202
Apul,lncRNA_680,FUN_000895,3126
Apul,lncRNA_681,FUN_000903,0
Apul,lncRNA_682,FUN_000907,484
Apul,lncRNA_683,FUN_000907,7788
Apul,lncRNA_684,FUN_000908,6181
Apul,lncRNA_685,FUN_000908,11984
Apul,lncRNA_686,FUN_000912,8026
Apul,lncRNA_687,FUN_000919,5688
Apul,lncRNA_688,FUN_000919,0
Apul,lncRNA_689,FUN_000921,0
Apul,lncRNA_690,FUN_000927,507
Apul,lncRNA_691,FUN_000934,10297
Apul,lncRNA_692,FUN_000945,0
Apul,lncRNA_693,FUN_000951,3503
Apul,lncRNA_694,FUN_000958,811
Apul,lncRNA_695,FUN_000960,34277
Apul,lncRNA_696,FUN_000960,34910
Apul,lncRNA_697,FUN_000965,34914
Apul,lncRNA_698,FUN_000965,12017
Apul,lncRNA_699,FUN_000965,4423
Apul,lncRNA_700,FUN_000965,424
Apul,lncRNA_701,FUN_000965,18943
Apul,lncRNA_702,FUN_000965,23484
Apul,lncRNA_703,FUN_000973,7480
Apul,lncRNA_704,FUN_000973,13003
Apul,lncRNA_705,FUN_000973,70807
Apul,lncRNA_706,FUN_000973,75308
Apul,lncRNA_707,FUN_000973,82664
Apul,lncRNA_708,FUN_000973,91332
Apul,lncRNA_709,FUN_000973,95331
Apul,lncRNA_710,FUN_000973,100576
Apul,lncRNA_711,FUN_000973,101268
Apul,lncRNA_712,FUN_000973,101935
Apul,lncRNA_713,FUN_000973,107936
Apul,lncRNA_714,FUN_000973,109866
Apul,lncRNA_715,FUN_000990,113277
Apul,lncRNA_716,FUN_000990,68143
Apul,lncRNA_717,FUN_000990,64245
Apul,lncRNA_718,FUN_000990,697
Apul,lncRNA_719,FUN_000991,2453
Apul,lncRNA_720,FUN_000994,510
Apul,lncRNA_721,FUN_000994,2032
Apul,lncRNA_722,FUN_001004,9679
Apul,lncRNA_723,FUN_001009,628
Apul,lncRNA_724,FUN_001026,603
Apul,lncRNA_725,FUN_001031,6004
Apul,lncRNA_726,FUN_001031,7390
Apul,lncRNA_727,FUN_001031,18588
Apul,lncRNA_728,FUN_001031,22082
Apul,lncRNA_729,FUN_001031,23545
Apul,lncRNA_730,FUN_001042,122009
Apul,lncRNA_731,FUN_001044,2397
Apul,lncRNA_732,FUN_001047,2615
Apul,lncRNA_733,FUN_001047,0
Apul,lncRNA_734,FUN_001052,5518
Apul,lncRNA_735,FUN_001068,0
Apul,lncRNA_736,FUN_001068,3324
Apul,lncRNA_737,FUN_001082,4419
Apul,lncRNA_738,FUN_001084,6926
Apul,lncRNA_739,FUN_001087,888
Apul,lncRNA_740,FUN_001087,2080
Apul,lncRNA_741,FUN_001087,2839
Apul,lncRNA_742,FUN_001089,12065
Apul,lncRNA_743,FUN_001089,0
Apul,lncRNA_744,FUN_001089,7255
Apul,lncRNA_745,FUN_001091,0
Apul,lncRNA_746,FUN_001091,0
Apul,lncRNA_747,FUN_001094,2901
Apul,lncRNA_748,FUN_001101,33813
Apul,lncRNA_749,FUN_001101,36433
Apul,lncRNA_750,FUN_001112,0
Apul,lncRNA_751,FUN_001123,17634
Apul,lncRNA_752,FUN_001128,0
Apul,lncRNA_753,FUN_001128,2176
Apul,lncRNA_754,FUN_001129,2665
Apul,lncRNA_755,FUN_001129,680
Apul,lncRNA_756,FUN_001133,1447
Apul,lncRNA_757,FUN_001133,0
Apul,lncRNA_758,FUN_001133,4056
Apul,lncRNA_759,FUN_001133,18623
Apul,lncRNA_760,FUN_001136,10640
Apul,lncRNA_761,FUN_001136,436
Apul,lncRNA_762,FUN_001138,486
Apul,lncRNA_763,FUN_001142,9959
Apul,lncRNA_764,FUN_001142,9383
Apul,lncRNA_765,FUN_001142,5292
Apul,lncRNA_766,FUN_001142,2951
Apul,lncRNA_767,FUN_001157,7325
Apul,lncRNA_768,FUN_001164,1021
Apul,lncRNA_769,FUN_001165,0
Apul,lncRNA_770,FUN_001165,5211
Apul,lncRNA_771,FUN_001165,8942
Apul,lncRNA_772,FUN_001175,10422
Apul,lncRNA_773,FUN_001175,20124
Apul,lncRNA_774,FUN_001202,692
Apul,lncRNA_775,FUN_001226,19885
Apul,lncRNA_776,FUN_001226,834
Apul,lncRNA_777,FUN_001226,2228
Apul,lncRNA_778,FUN_001226,5594
Apul,lncRNA_779,FUN_001227,9408
Apul,lncRNA_780,FUN_001227,16380
Apul,lncRNA_781,FUN_001231,376
Apul,lncRNA_782,FUN_001231,24311
Apul,lncRNA_783,FUN_001239,6615
Apul,lncRNA_784,FUN_001239,3591
Apul,lncRNA_785,FUN_001239,2734
Apul,lncRNA_786,FUN_001240,3892
Apul,lncRNA_787,FUN_001242,1236
Apul,lncRNA_788,FUN_001246,3511
Apul,lncRNA_789,FUN_001248,8635
Apul,lncRNA_790,FUN_001248,18521
Apul,lncRNA_791,FUN_001253,19980
Apul,lncRNA_792,FUN_001253,17637
Apul,lncRNA_793,FUN_001255,3315
Apul,lncRNA_794,FUN_001256,0
Apul,lncRNA_795,FUN_001263,17628
Apul,lncRNA_796,FUN_001263,5366
Apul,lncRNA_797,FUN_001263,5444
Apul,lncRNA_798,FUN_001273,23397
Apul,lncRNA_799,FUN_001278,28838
Apul,lncRNA_800,FUN_001278,24862
Apul,lncRNA_801,FUN_001278,23047
Apul,lncRNA_802,FUN_001278,21228
Apul,lncRNA_803,FUN_001288,10541
Apul,lncRNA_804,FUN_001288,12497
Apul,lncRNA_805,FUN_001289,10692
Apul,lncRNA_806,FUN_001292,1563
Apul,lncRNA_807,FUN_001294,7861
Apul,lncRNA_808,FUN_001300,1902
Apul,lncRNA_809,FUN_001305,4765
Apul,lncRNA_810,FUN_001309,0
Apul,lncRNA_811,FUN_001311,6560
Apul,lncRNA_812,FUN_001311,11698
Apul,lncRNA_813,FUN_001311,18451
Apul,lncRNA_814,FUN_001323,40125
Apul,lncRNA_815,FUN_001334,5982
Apul,lncRNA_816,FUN_001334,4922
Apul,lncRNA_817,FUN_001334,2025
Apul,lncRNA_818,FUN_001346,14718
Apul,lncRNA_819,FUN_001346,16589
Apul,lncRNA_820,FUN_001360,5299
Apul,lncRNA_821,FUN_001367,5341
Apul,lncRNA_822,FUN_001371,4561
Apul,lncRNA_823,FUN_001371,3116
Apul,lncRNA_824,FUN_001371,4739
Apul,lncRNA_825,FUN_001373,17022
Apul,lncRNA_826,FUN_001373,15084
Apul,lncRNA_827,FUN_001373,10228
Apul,lncRNA_828,FUN_001373,6702
Apul,lncRNA_829,FUN_001373,4324
Apul,lncRNA_830,FUN_001373,2266
Apul,lncRNA_831,FUN_001373,4491
Apul,lncRNA_832,FUN_001375,2605
Apul,lncRNA_833,FUN_001381,6064
Apul,lncRNA_834,FUN_001383,5344
Apul,lncRNA_835,FUN_001399,2327
Apul,lncRNA_836,FUN_001399,3418
Apul,lncRNA_837,FUN_001400,6741
Apul,lncRNA_838,FUN_001400,797
Apul,lncRNA_839,FUN_001408,12960
Apul,lncRNA_840,FUN_001411,6474
Apul,lncRNA_841,FUN_001411,1539
Apul,lncRNA_842,FUN_001411,2357
Apul,lncRNA_843,FUN_001411,4665
Apul,lncRNA_844,FUN_001413,15826
Apul,lncRNA_845,FUN_001413,12093
Apul,lncRNA_846,FUN_001413,9526
Apul,lncRNA_847,FUN_001413,2671
Apul,lncRNA_848,FUN_001414,3918
Apul,lncRNA_849,FUN_001414,3306
Apul,lncRNA_850,FUN_001414,6548
Apul,lncRNA_851,FUN_001414,9459
Apul,lncRNA_852,FUN_001414,12470
Apul,lncRNA_853,FUN_001414,21318
Apul,lncRNA_854,FUN_001419,0
Apul,lncRNA_855,FUN_001422,0
Apul,lncRNA_856,FUN_001422,0
Apul,lncRNA_857,FUN_001422,0
Apul,lncRNA_858,FUN_001426,2530
Apul,lncRNA_859,FUN_001428,16560
Apul,lncRNA_860,FUN_001428,15957
Apul,lncRNA_861,FUN_001428,13728
Apul,lncRNA_862,FUN_001428,2205
Apul,lncRNA_863,FUN_001432,2460
Apul,lncRNA_864,FUN_001450,1554
Apul,lncRNA_865,FUN_001461,2303
Apul,lncRNA_866,FUN_001465,2723
Apul,lncRNA_867,FUN_001466,1820
Apul,lncRNA_868,FUN_001483,3056
Apul,lncRNA_869,FUN_001488,0
Apul,lncRNA_870,FUN_001492,3175
Apul,lncRNA_871,FUN_001492,9283
Apul,lncRNA_872,FUN_001494,11191
Apul,lncRNA_873,FUN_001499,7169
Apul,lncRNA_874,FUN_001499,1562
Apul,lncRNA_875,FUN_001499,640
Apul,lncRNA_876,FUN_001500,3637
Apul,lncRNA_877,FUN_001522,17841
Apul,lncRNA_878,FUN_001522,4210
Apul,lncRNA_879,FUN_001525,4022
Apul,lncRNA_880,FUN_001525,10623
Apul,lncRNA_881,FUN_001527,5493
Apul,lncRNA_882,FUN_001532,33573
Apul,lncRNA_883,FUN_001537,2519
Apul,lncRNA_884,FUN_001539,2842
Apul,lncRNA_885,FUN_001542,1065
Apul,lncRNA_886,FUN_001544,1259
Apul,lncRNA_887,FUN_001544,4477
Apul,lncRNA_888,FUN_001545,2555
Apul,lncRNA_889,FUN_001549,2980
Apul,lncRNA_890,FUN_001553,2608
Apul,lncRNA_891,FUN_001556,4172
Apul,lncRNA_892,FUN_001557,3566
Apul,lncRNA_893,FUN_001563,2358
Apul,lncRNA_894,FUN_001563,635
Apul,lncRNA_895,FUN_001563,3275
Apul,lncRNA_896,FUN_001567,5339
Apul,lncRNA_897,FUN_001567,2612
Apul,lncRNA_898,FUN_001567,15225
Apul,lncRNA_899,FUN_001567,21473
Apul,lncRNA_900,FUN_001567,25753
Apul,lncRNA_901,FUN_001568,27081
Apul,lncRNA_902,FUN_001568,21400
Apul,lncRNA_903,FUN_001568,18767
Apul,lncRNA_904,FUN_001581,0
Apul,lncRNA_905,FUN_001594,950
Apul,lncRNA_906,FUN_001602,5477
Apul,lncRNA_907,FUN_001603,393
Apul,lncRNA_908,FUN_001605,1303
Apul,lncRNA_909,FUN_001609,0
Apul,lncRNA_910,FUN_001609,0
Apul,lncRNA_911,FUN_001616,2548
Apul,lncRNA_912,FUN_001619,0
Apul,lncRNA_913,FUN_001625,5033
Apul,lncRNA_914,FUN_001625,3771
Apul,lncRNA_915,FUN_001625,901
Apul,lncRNA_916,FUN_001630,19656
Apul,lncRNA_917,FUN_001630,14917
Apul,lncRNA_918,FUN_001644,2157
Apul,lncRNA_919,FUN_001645,1169
Apul,lncRNA_920,FUN_001646,2637
Apul,lncRNA_921,FUN_001659,419
Apul,lncRNA_922,FUN_001660,3010
Apul,lncRNA_923,FUN_001660,0
Apul,lncRNA_924,FUN_001662,2203
Apul,lncRNA_925,FUN_001662,3734
Apul,lncRNA_926,FUN_001663,19032
Apul,lncRNA_927,FUN_001663,20179
Apul,lncRNA_928,FUN_001663,21586
Apul,lncRNA_929,FUN_001663,63356
Apul,lncRNA_930,FUN_001673,43764
Apul,lncRNA_931,FUN_001673,2080
Apul,lncRNA_932,FUN_001673,3745
Apul,lncRNA_933,FUN_001681,743
Apul,lncRNA_934,FUN_001682,5382
Apul,lncRNA_935,FUN_001686,4825
Apul,lncRNA_936,FUN_001686,2222
Apul,lncRNA_937,FUN_001695,1355
Apul,lncRNA_938,FUN_001698,5060
Apul,lncRNA_939,FUN_001700,3441
Apul,lncRNA_940,FUN_001713,37379
Apul,lncRNA_941,FUN_001713,44419
Apul,lncRNA_942,FUN_001720,40473
Apul,lncRNA_943,FUN_001721,2546
Apul,lncRNA_944,FUN_001721,3825
Apul,lncRNA_945,FUN_001721,20088
Apul,lncRNA_946,FUN_001727,20736
Apul,lncRNA_947,FUN_001727,19762
Apul,lncRNA_948,FUN_001736,14861
Apul,lncRNA_949,FUN_001745,16040
Apul,lncRNA_950,FUN_001745,14097
Apul,lncRNA_951,FUN_001745,13251
Apul,lncRNA_952,FUN_001745,10791
Apul,lncRNA_953,FUN_001745,10216
Apul,lncRNA_954,FUN_001745,3360
Apul,lncRNA_955,FUN_001745,7408
Apul,lncRNA_956,FUN_001745,9048
Apul,lncRNA_957,FUN_001745,12235
Apul,lncRNA_958,FUN_001747,17078
Apul,lncRNA_959,FUN_001747,15969
Apul,lncRNA_960,FUN_001747,14241
Apul,lncRNA_961,FUN_001754,5605
Apul,lncRNA_962,FUN_001754,7120
Apul,lncRNA_963,FUN_001755,5659
Apul,lncRNA_964,FUN_001762,6535
Apul,lncRNA_965,FUN_001762,13461
Apul,lncRNA_966,FUN_001762,14824
Apul,lncRNA_967,FUN_001763,8571
Apul,lncRNA_968,FUN_001779,2189
Apul,lncRNA_969,FUN_001780,1683
Apul,lncRNA_970,FUN_001789,2009
Apul,lncRNA_971,FUN_001799,7443
Apul,lncRNA_972,FUN_001807,51882
Apul,lncRNA_973,FUN_001807,21059
Apul,lncRNA_974,FUN_001807,16952
Apul,lncRNA_975,FUN_001807,15114
Apul,lncRNA_976,FUN_001807,6891
Apul,lncRNA_977,FUN_001807,3739
Apul,lncRNA_978,FUN_001807,2031
Apul,lncRNA_979,FUN_001808,0
Apul,lncRNA_980,FUN_001809,5336
Apul,lncRNA_981,FUN_001809,11384
Apul,lncRNA_982,FUN_001809,11869
Apul,lncRNA_983,FUN_001809,14888
Apul,lncRNA_984,FUN_001813,21366
Apul,lncRNA_985,FUN_001813,6700
Apul,lncRNA_986,FUN_001813,2513
Apul,lncRNA_987,FUN_001815,3624
Apul,lncRNA_988,FUN_001815,6944
Apul,lncRNA_989,FUN_001815,12920
Apul,lncRNA_990,FUN_001815,13561
Apul,lncRNA_991,FUN_001821,24549
Apul,lncRNA_992,FUN_001821,2508
Apul,lncRNA_993,FUN_001821,4492
Apul,lncRNA_994,FUN_001821,10167
Apul,lncRNA_995,FUN_001824,9670
Apul,lncRNA_996,FUN_001824,7450
Apul,lncRNA_997,FUN_001835,2215
Apul,lncRNA_998,FUN_001835,16923
Apul,lncRNA_999,FUN_001838,14832
Apul,lncRNA_1000,FUN_001838,11200
Apul,lncRNA_1001,FUN_001839,8216
Apul,lncRNA_1002,FUN_001844,9415
Apul,lncRNA_1003,FUN_001848,8141
Apul,lncRNA_1004,FUN_001851,2297
Apul,lncRNA_1005,FUN_001856,0
Apul,lncRNA_1006,FUN_001858,3380
Apul,lncRNA_1007,FUN_001862,6907
Apul,lncRNA_1008,FUN_001862,1904
Apul,lncRNA_1009,FUN_001867,1902
Apul,lncRNA_1010,FUN_001873,10307
Apul,lncRNA_1011,FUN_001882,21401
Apul,lncRNA_1012,FUN_001884,0
Apul,lncRNA_1013,FUN_001890,12288
Apul,lncRNA_1014,FUN_001890,9859
Apul,lncRNA_1015,FUN_001890,2706
Apul,lncRNA_1016,FUN_001893,9783
Apul,lncRNA_1017,FUN_001893,7536
Apul,lncRNA_1018,FUN_001893,0
Apul,lncRNA_1019,FUN_001899,23134
Apul,lncRNA_1020,FUN_001899,22219
Apul,lncRNA_1021,FUN_001899,14894
Apul,lncRNA_1022,FUN_001913,3468
Apul,lncRNA_1023,FUN_001925,6804
Apul,lncRNA_1024,FUN_001927,33114
Apul,lncRNA_1025,FUN_001933,24148
Apul,lncRNA_1026,FUN_001933,22002
Apul,lncRNA_1027,FUN_001933,18047
Apul,lncRNA_1028,FUN_001933,16152
Apul,lncRNA_1029,FUN_001933,0
Apul,lncRNA_1030,FUN_001935,2319
Apul,lncRNA_1031,FUN_001938,6488
Apul,lncRNA_1032,FUN_001938,13181
Apul,lncRNA_1033,FUN_001944,976
Apul,lncRNA_1034,FUN_001948,5910
Apul,lncRNA_1035,FUN_001948,2512
Apul,lncRNA_1036,FUN_001951,2861
Apul,lncRNA_1037,FUN_001955,16133
Apul,lncRNA_1038,FUN_001959,3399
Apul,lncRNA_1039,FUN_001976,18184
Apul,lncRNA_1040,FUN_001979,18102
Apul,lncRNA_1041,FUN_001983,18885
Apul,lncRNA_1042,FUN_001983,5638
Apul,lncRNA_1043,FUN_001983,7742
Apul,lncRNA_1044,FUN_001994,0
Apul,lncRNA_1045,FUN_001995,5724
Apul,lncRNA_1046,FUN_001995,3450
Apul,lncRNA_1047,FUN_001999,5152
Apul,lncRNA_1048,FUN_001999,7289
Apul,lncRNA_1049,FUN_002002,2537
Apul,lncRNA_1050,FUN_002009,1002
Apul,lncRNA_1051,FUN_002011,1940
Apul,lncRNA_1052,FUN_002018,2163
Apul,lncRNA_1053,FUN_002018,2798
Apul,lncRNA_1054,FUN_002018,15958
Apul,lncRNA_1055,FUN_002023,7883
Apul,lncRNA_1056,FUN_002023,3049
Apul,lncRNA_1057,FUN_002025,0
Apul,lncRNA_1058,FUN_002031,9210
Apul,lncRNA_1059,FUN_002032,0
Apul,lncRNA_1060,FUN_002032,0
Apul,lncRNA_1061,FUN_002032,0
Apul,lncRNA_1062,FUN_002032,2376
Apul,lncRNA_1063,FUN_002036,22943
Apul,lncRNA_1064,FUN_002036,21625
Apul,lncRNA_1065,FUN_002036,18973
Apul,lncRNA_1066,FUN_002036,16270
Apul,lncRNA_1067,FUN_002036,164
Apul,lncRNA_1068,FUN_002037,3982
Apul,lncRNA_1069,FUN_002038,7732
Apul,lncRNA_1070,FUN_002039,4178
Apul,lncRNA_1071,FUN_002042,3220
Apul,lncRNA_1072,FUN_002046,2443
Apul,lncRNA_1073,FUN_002047,3127
Apul,lncRNA_1074,FUN_002056,17680
Apul,lncRNA_1075,FUN_002057,7862
Apul,lncRNA_1076,FUN_002060,6917
Apul,lncRNA_1077,FUN_002060,5600
Apul,lncRNA_1078,FUN_002060,5134
Apul,lncRNA_1079,FUN_002060,2354
Apul,lncRNA_1080,FUN_002063,3194
Apul,lncRNA_1081,FUN_002065,791
Apul,lncRNA_1082,FUN_002067,2470
Apul,lncRNA_1083,FUN_002067,3017
Apul,lncRNA_1084,FUN_002067,3761
Apul,lncRNA_1085,FUN_002067,13428
Apul,lncRNA_1086,FUN_002071,6351
Apul,lncRNA_1087,FUN_002071,1915
Apul,lncRNA_1088,FUN_002074,7734
Apul,lncRNA_1089,FUN_002080,2244
Apul,lncRNA_1090,FUN_002080,4572
Apul,lncRNA_1091,FUN_002083,8894
Apul,lncRNA_1092,FUN_002083,12706
Apul,lncRNA_1093,FUN_002086,15769
Apul,lncRNA_1094,FUN_002086,12416
Apul,lncRNA_1095,FUN_002086,3745
Apul,lncRNA_1096,FUN_002087,0
Apul,lncRNA_1097,FUN_002088,1926
Apul,lncRNA_1098,FUN_002088,2027
Apul,lncRNA_1099,FUN_002088,4750
Apul,lncRNA_1100,FUN_002088,8474
Apul,lncRNA_1101,FUN_002088,11382
Apul,lncRNA_1102,FUN_002092,15801
Apul,lncRNA_1103,FUN_002092,11510
Apul,lncRNA_1104,FUN_002092,2615
Apul,lncRNA_1105,FUN_002092,6147
Apul,lncRNA_1106,FUN_002093,5529
Apul,lncRNA_1107,FUN_002093,7848
Apul,lncRNA_1108,FUN_002096,3068
Apul,lncRNA_1109,FUN_002097,2601
Apul,lncRNA_1110,FUN_002097,4131
Apul,lncRNA_1111,FUN_002098,0
Apul,lncRNA_1112,FUN_002098,11282
Apul,lncRNA_1113,FUN_002098,23959
Apul,lncRNA_1114,FUN_002099,23763
Apul,lncRNA_1115,FUN_002099,21856
Apul,lncRNA_1116,FUN_002099,2892
Apul,lncRNA_1117,FUN_002100,6980
Apul,lncRNA_1118,FUN_002100,8265
Apul,lncRNA_1119,FUN_002102,8718
Apul,lncRNA_1120,FUN_002103,25302
Apul,lncRNA_1121,FUN_002103,8753
Apul,lncRNA_1122,FUN_002103,6899
Apul,lncRNA_1123,FUN_002107,5948
Apul,lncRNA_1124,FUN_002107,1665
Apul,lncRNA_1125,FUN_002116,1639
Apul,lncRNA_1126,FUN_002117,1123
Apul,lncRNA_1127,FUN_002126,4881
Apul,lncRNA_1128,FUN_002127,7333
Apul,lncRNA_1129,FUN_002128,4618
Apul,lncRNA_1130,FUN_002131,13602
Apul,lncRNA_1131,FUN_002134,5978
Apul,lncRNA_1132,FUN_002134,5153
Apul,lncRNA_1133,FUN_002136,4136
Apul,lncRNA_1134,FUN_002136,2850
Apul,lncRNA_1135,FUN_002139,10292
Apul,lncRNA_1136,FUN_002139,2218
Apul,lncRNA_1137,FUN_002139,12782
Apul,lncRNA_1138,FUN_002155,31160
Apul,lncRNA_1139,FUN_002155,22977
Apul,lncRNA_1140,FUN_002155,21663
Apul,lncRNA_1141,FUN_002155,17579
Apul,lncRNA_1142,FUN_002155,15224
Apul,lncRNA_1143,FUN_002155,12074
Apul,lncRNA_1144,FUN_002155,10553
Apul,lncRNA_1145,FUN_002160,19374
Apul,lncRNA_1146,FUN_002160,24540
Apul,lncRNA_1147,FUN_002160,34400
Apul,lncRNA_1148,FUN_002160,37077
Apul,lncRNA_1149,FUN_002165,37076
Apul,lncRNA_1150,FUN_002165,20596
Apul,lncRNA_1151,FUN_002165,18429
Apul,lncRNA_1152,FUN_002165,13906
Apul,lncRNA_1153,FUN_002165,10347
Apul,lncRNA_1154,FUN_002165,3896
Apul,lncRNA_1155,FUN_002165,15234
Apul,lncRNA_1156,FUN_002165,19950
Apul,lncRNA_1157,FUN_002165,21387
Apul,lncRNA_1158,FUN_002165,24971
Apul,lncRNA_1159,FUN_002165,27341
Apul,lncRNA_1160,FUN_002165,54353
Apul,lncRNA_1161,FUN_002165,56615
Apul,lncRNA_1162,FUN_002165,58220
Apul,lncRNA_1163,FUN_002165,66253
Apul,lncRNA_1164,FUN_002165,80396
Apul,lncRNA_1165,FUN_002165,85592
Apul,lncRNA_1166,FUN_002165,86598
Apul,lncRNA_1167,FUN_002165,90310
Apul,lncRNA_1168,FUN_002165,101307
Apul,lncRNA_1169,FUN_002165,106374
Apul,lncRNA_1170,FUN_002165,137925
Apul,lncRNA_1171,FUN_002165,154636
Apul,lncRNA_1172,FUN_002165,159408
Apul,lncRNA_1173,FUN_002165,160107
Apul,lncRNA_1174,FUN_002165,173700
Apul,lncRNA_1175,FUN_002165,195640
Apul,lncRNA_1176,FUN_002168,230418
Apul,lncRNA_1177,FUN_002168,192949
Apul,lncRNA_1178,FUN_002168,166521
Apul,lncRNA_1179,FUN_002168,164701
Apul,lncRNA_1180,FUN_002168,159293
Apul,lncRNA_1181,FUN_002168,155514
Apul,lncRNA_1182,FUN_002168,150874
Apul,lncRNA_1183,FUN_002168,147794
Apul,lncRNA_1184,FUN_002168,119582
Apul,lncRNA_1185,FUN_002168,115879
Apul,lncRNA_1186,FUN_002168,115101
Apul,lncRNA_1187,FUN_002168,114384
Apul,lncRNA_1188,FUN_002168,111207
Apul,lncRNA_1189,FUN_002168,110664
Apul,lncRNA_1190,FUN_002168,97898
Apul,lncRNA_1191,FUN_002168,96415
Apul,lncRNA_1192,FUN_002168,90914
Apul,lncRNA_1193,FUN_002168,86213
Apul,lncRNA_1194,FUN_002168,84697
Apul,lncRNA_1195,FUN_002168,54617
Apul,lncRNA_1196,FUN_002168,18904
Apul,lncRNA_1197,FUN_002168,16328
Apul,lncRNA_1198,FUN_002168,7792
Apul,lncRNA_1199,FUN_002169,4117
Apul,lncRNA_1200,FUN_002169,6642
Apul,lncRNA_1201,FUN_002169,7309
Apul,lncRNA_1202,FUN_002169,15093
Apul,lncRNA_1203,FUN_002169,17155
Apul,lncRNA_1204,FUN_002169,17738
Apul,lncRNA_1205,FUN_002169,44633
Apul,lncRNA_1206,FUN_002169,65918
Apul,lncRNA_1207,FUN_002169,135390
Apul,lncRNA_1208,FUN_002169,137455
Apul,lncRNA_1209,FUN_002169,138032
Apul,lncRNA_1210,FUN_002169,138658
Apul,lncRNA_1211,FUN_002169,153227
Apul,lncRNA_1212,FUN_002169,153870
Apul,lncRNA_1213,FUN_002169,179648
Apul,lncRNA_1214,FUN_002169,181631
Apul,lncRNA_1215,FUN_002169,183610
Apul,lncRNA_1216,FUN_002169,184270
Apul,lncRNA_1217,FUN_002173,239962
Apul,lncRNA_1218,FUN_002173,232678
Apul,lncRNA_1219,FUN_002173,179813
Apul,lncRNA_1220,FUN_002173,84700
Apul,lncRNA_1221,FUN_002173,82219
Apul,lncRNA_1222,FUN_002173,80308
Apul,lncRNA_1223,FUN_002173,78348
Apul,lncRNA_1224,FUN_002173,73000
Apul,lncRNA_1225,FUN_002173,32176
Apul,lncRNA_1226,FUN_002173,21450
Apul,lncRNA_1227,FUN_002173,3158
Apul,lncRNA_1228,FUN_002175,4203
Apul,lncRNA_1229,FUN_002175,13102
Apul,lncRNA_1230,FUN_002175,14184
Apul,lncRNA_1231,FUN_002175,36843
Apul,lncRNA_1232,FUN_002175,41474
Apul,lncRNA_1233,FUN_002175,44775
Apul,lncRNA_1234,FUN_002175,48096
Apul,lncRNA_1235,FUN_002175,63038
Apul,lncRNA_1236,FUN_002175,65129
Apul,lncRNA_1237,FUN_002175,70316
Apul,lncRNA_1238,FUN_002175,71484
Apul,lncRNA_1239,FUN_002175,74832
Apul,lncRNA_1240,FUN_002175,77699
Apul,lncRNA_1241,FUN_002175,78715
Apul,lncRNA_1242,FUN_002175,79460
Apul,lncRNA_1243,FUN_002175,81127
Apul,lncRNA_1244,FUN_002175,86519
Apul,lncRNA_1245,FUN_002175,87897
Apul,lncRNA_1246,FUN_002175,90125
Apul,lncRNA_1247,FUN_002175,94678
Apul,lncRNA_1248,FUN_002175,98168
Apul,lncRNA_1249,FUN_002175,101470
Apul,lncRNA_1250,FUN_002175,106451
Apul,lncRNA_1251,FUN_002175,109588
Apul,lncRNA_1252,FUN_002175,113072
Apul,lncRNA_1253,FUN_002175,118357
Apul,lncRNA_1254,FUN_002175,121842
Apul,lncRNA_1255,FUN_002175,127269
Apul,lncRNA_1256,FUN_002175,137691
Apul,lncRNA_1257,FUN_002175,144922
Apul,lncRNA_1258,FUN_002176,131031
Apul,lncRNA_1259,FUN_002176,121742
Apul,lncRNA_1260,FUN_002176,112729
Apul,lncRNA_1261,FUN_002176,111058
Apul,lncRNA_1262,FUN_002176,109057
Apul,lncRNA_1263,FUN_002176,97159
Apul,lncRNA_1264,FUN_002176,95672
Apul,lncRNA_1265,FUN_002176,93578
Apul,lncRNA_1266,FUN_002176,89530
