lncRNA_id,mean_meth_body,n_samples,species,genomic_context
lncRNA_28078,74.6927080196094,5,Apul,TE_intergenic
lncRNA_28079,2.82976074172829,5,Apul,intergenic
lncRNA_2808,10.6284340659341,4,Apul,intergenic
lncRNA_28080,26.0842075309796,5,Apul,intergenic
lncRNA_28081,1.03573974299386,5,Apul,intergenic
lncRNA_28082,7.60166823433222,5,Apul,intron
lncRNA_28083,8.04949190449099,4,Apul,intergenic
lncRNA_28084,1.97951931109826,5,Apul,intergenic
lncRNA_28085,2.85391792251449,5,Apul,TE_intergenic
lncRNA_28086,5.27245888635988,5,Apul,intergenic
lncRNA_28087,2.16715932570029,4,Apul,TE_intergenic
lncRNA_28088,1.76470588235294,5,Apul,intergenic
lncRNA_28089,1.71016996844931,5,Apul,intergenic
lncRNA_2809,52.3352539607526,5,Apul,intergenic
lncRNA_28090,1.43684918102483,5,Apul,intergenic
lncRNA_28094,1.25315542304998,5,Apul,intergenic
lncRNA_28095,6.78099692184673,5,Apul,TE_intergenic
lncRNA_28097,1.54796123610257,5,Apul,TE_intergenic
lncRNA_28098,6.48329541514541,5,Apul,intergenic
lncRNA_281,1.2385223025048,5,Apul,intergenic
lncRNA_2810,4.56909441857435,5,Apul,intergenic
lncRNA_28100,2.9950626176942,5,Apul,TE_intergenic
lncRNA_28101,1.80590709507618,5,Apul,TE_intergenic
lncRNA_28102,5.78250034153845,5,Apul,intergenic
lncRNA_28103,2.84597582500059,5,Apul,TE_intergenic
lncRNA_28104,0.552683957602118,5,Apul,intergenic
lncRNA_28105,7.93131261840497,5,Apul,TE_intergenic
lncRNA_28106,5.42561039314762,5,Apul,intergenic
lncRNA_28107,2.65156834774392,5,Apul,intergenic
lncRNA_28108,9.67869161166263,5,Apul,TE_intergenic
lncRNA_28109,6.0995670995671,5,Apul,intergenic
lncRNA_2811,28.7077218398024,5,Apul,intergenic
lncRNA_28110,2.77832276066765,5,Apul,intergenic
lncRNA_28111,1.66573758198244,5,Apul,intergenic
lncRNA_28112,2.80478720847546,5,Apul,intergenic
lncRNA_28113,3.12760549545848,5,Apul,intergenic
lncRNA_28114,4.25986231297716,5,Apul,intergenic
lncRNA_28115,13.0908706856789,5,Apul,intergenic
lncRNA_28116,6.5243416362961,5,Apul,intergenic
lncRNA_28117,5.75232631145944,5,Apul,TE_intergenic
lncRNA_28118,2.83546356239418,5,Apul,TE_intergenic
lncRNA_28119,1.28487573500361,5,Apul,intergenic
lncRNA_28120,5.25245967526863,5,Apul,intergenic
lncRNA_28121,2.58554502065265,5,Apul,intergenic
lncRNA_28122,2.02443793486382,5,Apul,intergenic
lncRNA_28123,2.15586652417922,5,Apul,intergenic
lncRNA_28124,3.30490294783334,5,Apul,intergenic
lncRNA_28125,1.21316757488629,5,Apul,intergenic
lncRNA_28126,1.6653245900603,5,Apul,intergenic
lncRNA_28127,5.23860178349343,5,Apul,intergenic
lncRNA_28128,9.48398007221538,4,Apul,intergenic
lncRNA_28129,3.96184323760175,5,Apul,intergenic
lncRNA_2813,67.3093147512815,5,Apul,intergenic
lncRNA_28130,2.87122982444738,5,Apul,intergenic
lncRNA_28131,4.82477510199417,5,Apul,intergenic
lncRNA_28132,3.82371703100454,5,Apul,intergenic
lncRNA_28133,6.33676393029772,5,Apul,intergenic
lncRNA_28134,7.59532113313412,5,Apul,intergenic
lncRNA_28135,4.22640620050628,4,Apul,intergenic
lncRNA_28136,4.69621796062924,5,Apul,intergenic
lncRNA_28137,1.53846153846154,5,Apul,intergenic
lncRNA_28138,2.5279127231912,5,Apul,intergenic
lncRNA_28139,3.87518391525959,5,Apul,intergenic
lncRNA_2814,46.646011500407,4,Apul,TE_intergenic
lncRNA_28140,3.49395477942807,5,Apul,intergenic
lncRNA_28141,2.08333333333333,4,Apul,intergenic
lncRNA_28142,5.05361236637855,5,Apul,intergenic
lncRNA_28143,5.19239408853528,5,Apul,intergenic
lncRNA_28144,2.20213996529786,5,Apul,intergenic
lncRNA_28145,8.06860315585794,4,Apul,intergenic
lncRNA_28148,0.36764705882353,4,Apul,intergenic
lncRNA_28149,0.520833333333333,4,Apul,intergenic
lncRNA_2815,34.4225069216246,5,Apul,intergenic
lncRNA_28151,2.48722721673619,5,Apul,intergenic
lncRNA_28152,3.45479847433299,5,Apul,intergenic
lncRNA_28153,7.86326460588336,5,Apul,intergenic
lncRNA_28154,5.74229413022359,5,Apul,intergenic
lncRNA_28155,10.5326652301628,5,Apul,intergenic
lncRNA_28156,4.3359590180024,5,Apul,intergenic
lncRNA_28157,2.9528181676751,5,Apul,intergenic
lncRNA_28158,10.1324699233138,5,Apul,intergenic
lncRNA_28159,1.16009078310245,5,Apul,intergenic
lncRNA_2816,36.3049403593637,5,Apul,intergenic
lncRNA_28160,11.9962603597711,5,Apul,intergenic
lncRNA_28161,4.09423909423909,5,Apul,intergenic
lncRNA_28162,6.12636696614525,5,Apul,intergenic
lncRNA_28163,5.0527079606776,5,Apul,intergenic
lncRNA_28164,12.9585584693944,5,Apul,intergenic
lncRNA_28165,2.02991452991453,4,Apul,intergenic
lncRNA_28166,7.65429666698916,5,Apul,intergenic
lncRNA_28167,1.16116348479765,5,Apul,intergenic
lncRNA_28168,1.73969638462673,4,Apul,intergenic
lncRNA_28169,0,4,Apul,intergenic
lncRNA_2817,15.2156616201253,5,Apul,TE_intergenic
lncRNA_28170,0.833333333333333,4,Apul,intergenic
lncRNA_28173,2.3452668409579,5,Apul,intergenic
lncRNA_28174,17.0966154811275,5,Apul,intergenic
lncRNA_28175,7.42025394377014,5,Apul,intergenic
lncRNA_28176,6.11303346737604,5,Apul,intergenic
lncRNA_28177,4.43053165817009,5,Apul,intergenic
lncRNA_2818,22.8638664215289,5,Apul,intergenic
lncRNA_28180,2.73982683982684,5,Apul,intergenic
lncRNA_28181,5.12467381443392,5,Apul,intergenic
lncRNA_28182,6.16128362255837,5,Apul,intergenic
lncRNA_28183,6.39753916616169,5,Apul,intergenic
lncRNA_28184,2.25034180820542,5,Apul,intergenic
lncRNA_28185,4.6469093420764,5,Apul,intergenic
lncRNA_28186,23.2954545454546,4,Apul,intergenic
lncRNA_28187,2.56926162073221,5,Apul,intergenic
lncRNA_28188,5.101355224142,5,Apul,intergenic
lncRNA_28189,8.73884360320532,4,Apul,intergenic
lncRNA_2819,20.9557098532582,5,Apul,intergenic
lncRNA_28190,1.82553571204242,5,Apul,intergenic
lncRNA_28191,1.40878854863824,5,Apul,intergenic
lncRNA_28192,8.48337063107613,5,Apul,intergenic
lncRNA_28193,4.12393904907183,5,Apul,intergenic
lncRNA_28194,4.86034222658022,5,Apul,intergenic
lncRNA_28195,1.45343477850586,5,Apul,intergenic
lncRNA_28196,2.859871919887,5,Apul,intergenic
lncRNA_28197,0.799424760022588,4,Apul,intergenic
lncRNA_28198,1.33879498545183,5,Apul,intergenic
lncRNA_28199,0.879626113544243,5,Apul,intergenic
lncRNA_282,8.71453643214127,5,Apul,intergenic
lncRNA_2820,34.2933408803037,5,Apul,intergenic
lncRNA_28200,1.22922859655645,5,Apul,intergenic
lncRNA_28201,1.05904139433551,5,Apul,intergenic
lncRNA_28205,1.53250661838498,5,Apul,intergenic
lncRNA_28206,0.416666666666668,4,Apul,intergenic
lncRNA_28208,0.771398737009598,5,Apul,intergenic
lncRNA_28209,1.43415493859215,5,Apul,intergenic
lncRNA_28210,2.01777502378396,5,Apul,intergenic
lncRNA_28211,1.4618203751499,5,Apul,intergenic
lncRNA_28212,1.52151312015348,5,Apul,intergenic
lncRNA_28213,1.16318848866019,5,Apul,intergenic
lncRNA_28214,0.263157894736842,5,Apul,intergenic
lncRNA_28215,1.22250046115634,5,Apul,intergenic
lncRNA_28216,2.04005149754715,5,Apul,intergenic
lncRNA_28217,0,4,Apul,intron
lncRNA_28218,0.981399245915376,5,Apul,intergenic
lncRNA_28219,1.61567635924137,5,Apul,intergenic
lncRNA_28220,1.79200630106252,5,Apul,intergenic
lncRNA_28221,1.61097278844012,5,Apul,intergenic
lncRNA_28222,1.71234214086451,5,Apul,intergenic
lncRNA_28223,2.26368668893983,5,Apul,intergenic
lncRNA_28224,1.74770072635869,5,Apul,intergenic
lncRNA_28225,2.48067988069479,5,Apul,intergenic
lncRNA_28226,2.03366129758808,5,Apul,intergenic
lncRNA_28227,0.496868986321319,5,Apul,intergenic
lncRNA_28228,1.83565613136521,5,Apul,intergenic
lncRNA_28229,1.50247041942505,5,Apul,intergenic
lncRNA_28230,2.07829115708878,5,Apul,intergenic
lncRNA_28231,0.158730158730159,5,Apul,intergenic
lncRNA_28232,1.65354407635119,5,Apul,intergenic
lncRNA_28233,1.14401223669766,5,Apul,intergenic
lncRNA_28234,1.68526895873772,5,Apul,intergenic
lncRNA_28235,2.64615822956232,5,Apul,intergenic
lncRNA_28238,1.77356989200049,5,Apul,intergenic
lncRNA_28239,1.24676698048134,5,Apul,intergenic
lncRNA_2824,38.0162695637834,5,Apul,intergenic
lncRNA_28240,1.42058557302938,5,Apul,intergenic
lncRNA_28241,0.717948717948718,5,Apul,intergenic
lncRNA_28242,1.23066944358848,5,Apul,intergenic
lncRNA_28243,1.90193327448464,5,Apul,intergenic
lncRNA_28249,0.896389863412733,5,Apul,intergenic
lncRNA_2825,35.1187146187146,5,Apul,intergenic
lncRNA_28250,2.0217098377052,5,Apul,intergenic
lncRNA_28251,1.44676793593992,5,Apul,intergenic
lncRNA_28252,2.49055541876896,5,Apul,intergenic
lncRNA_28253,1.87429822433702,5,Apul,intergenic
lncRNA_28255,0.890693186562088,5,Apul,intergenic
lncRNA_28256,1.56782184459669,5,Apul,intergenic
lncRNA_28258,1.51918458110039,5,Apul,intergenic
lncRNA_28259,2.87923661867524,5,Apul,intergenic
lncRNA_2826,28.5417838346635,5,Apul,intergenic
lncRNA_28260,1.10404188819055,5,Apul,intergenic
lncRNA_28261,1.19641262095437,5,Apul,intergenic
lncRNA_28262,1.6101967703809,5,Apul,intergenic
lncRNA_28263,0.855773693492991,5,Apul,intergenic
lncRNA_28264,2.04728558488757,5,Apul,intergenic
lncRNA_28267,0,4,Apul,intergenic
lncRNA_28268,2.43055555555556,4,Apul,intergenic
lncRNA_28269,1.38112460208058,5,Apul,intergenic
lncRNA_2827,35.7493163316811,5,Apul,TE_intergenic
lncRNA_28270,1.53290362810418,5,Apul,intergenic
lncRNA_28271,1.36169750810384,5,Apul,intergenic
lncRNA_28272,1.14087301587302,5,Apul,intergenic
lncRNA_28273,4.58315736781429,5,Apul,intergenic
lncRNA_28275,0.752162648213408,4,Apul,intergenic
lncRNA_28276,1.06195434243448,5,Apul,intergenic
lncRNA_28277,1.1154389870264,5,Apul,intergenic
lncRNA_28278,0.61285255738332,5,Apul,intergenic
lncRNA_28279,1.49787097595272,5,Apul,intergenic
lncRNA_2828,23.0821815841481,4,Apul,intergenic
lncRNA_28280,0.789033189033189,5,Apul,intergenic
lncRNA_28281,1.04574331068596,5,Apul,intergenic
lncRNA_28282,2.04781507640643,5,Apul,intergenic
lncRNA_28283,1.29727261988609,5,Apul,intergenic
lncRNA_28284,0.987405129443527,5,Apul,intergenic
lncRNA_28285,1.98343714167109,5,Apul,intergenic
lncRNA_28286,3.37044473977323,5,Apul,intergenic
lncRNA_28287,2.26692800377011,5,Apul,intergenic
lncRNA_28288,2.25599022189931,5,Apul,intergenic
lncRNA_28289,0,5,Apul,intergenic
lncRNA_2829,3.16220238095238,4,Apul,intergenic
lncRNA_28290,1.72619047619048,4,Apul,intergenic
lncRNA_28291,2.32456077817085,5,Apul,intergenic
lncRNA_28292,0.226722430112261,5,Apul,intergenic
lncRNA_28293,1.76741606662828,5,Apul,intergenic
lncRNA_28294,1.08453006007929,5,Apul,intergenic
lncRNA_28295,1.60913926968093,5,Apul,intergenic
lncRNA_28296,0.510416666666668,4,Apul,intergenic
lncRNA_28297,1.50273041231647,5,Apul,intergenic
lncRNA_28298,1.0941848197569,5,Apul,intergenic
lncRNA_28299,1.36119336107416,5,Apul,intergenic
lncRNA_283,1.23579302355566,5,Apul,intergenic
lncRNA_28300,0.929051637381401,5,Apul,intergenic
lncRNA_28301,0.773867256368265,5,Apul,intergenic
lncRNA_28302,1.82743499408514,5,Apul,intergenic
lncRNA_28303,2.85317865381404,5,Apul,intergenic
lncRNA_28304,4.79452374475258,5,Apul,TE_intergenic
lncRNA_28305,15.3161763059523,5,Apul,intergenic
lncRNA_28306,2.28055619233404,5,Apul,exon
lncRNA_28307,13.5822003484205,5,Apul,intron
lncRNA_28308,44.6823811549616,5,Apul,intron
lncRNA_28309,1.71706322199338,5,Apul,intergenic
lncRNA_2831,25.1003357116242,5,Apul,intergenic
lncRNA_28310,1.81093796429133,5,Apul,intergenic
lncRNA_28311,1.53034717484845,5,Apul,intergenic
lncRNA_28312,1.60821499844859,5,Apul,intergenic
lncRNA_28313,2.04664416134714,5,Apul,intergenic
lncRNA_28314,1.83669385561202,5,Apul,intergenic
lncRNA_28315,1.9617932601364,5,Apul,intergenic
lncRNA_28316,1.20256591674577,5,Apul,intergenic
lncRNA_28317,1.20256591674577,5,Apul,intergenic
lncRNA_28318,1.6290913672957,5,Apul,intergenic
lncRNA_28319,0.665465651294357,5,Apul,intergenic
lncRNA_2832,10.6557895773017,5,Apul,intergenic
lncRNA_28321,1.48818030413512,5,Apul,intergenic
lncRNA_28322,1.15891425864417,5,Apul,intergenic
lncRNA_28323,2.66066285767373,4,Apul,intergenic
lncRNA_28326,1.36350147283161,5,Apul,intergenic
lncRNA_28327,1.36350147283161,5,Apul,intergenic
lncRNA_28328,1.07093003775977,5,Apul,intergenic
lncRNA_28329,1.07093003775977,5,Apul,intergenic
lncRNA_2833,9.49902237929732,5,Apul,intergenic
lncRNA_28332,1.07093003775977,5,Apul,intergenic
lncRNA_2834,26.9695393779149,5,Apul,intergenic
lncRNA_28340,1.51754014218996,5,Apul,intergenic
lncRNA_28341,2.01848302823509,5,Apul,intergenic
lncRNA_28342,2.27272727272727,4,Apul,intergenic
lncRNA_28343,0.462914862914862,5,Apul,intergenic
lncRNA_28345,1.35555555555556,5,Apul,intergenic
lncRNA_28346,2.08333333333333,4,Apul,intergenic
lncRNA_28348,1.15374587838356,5,Apul,intergenic
lncRNA_2835,10.4232468298964,5,Apul,intergenic
lncRNA_28351,1.49476662718928,5,Apul,intergenic
lncRNA_28352,1.48102961746969,5,Apul,intergenic
lncRNA_28353,1.53265461550023,5,Apul,intergenic
lncRNA_28354,1.51656699396998,5,Apul,intergenic
lncRNA_28355,1.53832442067736,5,Apul,intergenic
lncRNA_28356,2.28926972887057,4,Apul,intergenic
lncRNA_28357,0.854518405823782,5,Apul,intergenic
lncRNA_28358,0.80407493245204,5,Apul,intergenic
lncRNA_28359,0.846560846560846,5,Apul,intergenic
lncRNA_2836,33.5574630892601,5,Apul,TE_intergenic
lncRNA_28360,2.26149308584204,5,Apul,intergenic
lncRNA_28361,1.60795494053451,5,Apul,intergenic
lncRNA_28362,0.307951097424782,5,Apul,intergenic
lncRNA_28365,1.18140340604109,5,Apul,intergenic
lncRNA_28366,0.816799213373768,5,Apul,intergenic
lncRNA_28367,4.38465956249896,5,Apul,intergenic
lncRNA_28368,9.14483464801004,5,Apul,intron
lncRNA_2837,6.35039960039961,5,Apul,TE_intergenic
lncRNA_28371,1.04978354978355,5,Apul,intergenic
lncRNA_28372,1.04978354978355,5,Apul,intergenic
lncRNA_28373,7.59754646150528,5,Apul,intergenic
lncRNA_28374,51.1347440857618,5,Apul,TE_intergenic
lncRNA_28375,51.1347440857618,5,Apul,TE_intergenic
lncRNA_28376,76.9692740095186,5,Apul,intergenic
lncRNA_28377,93.3610427370241,5,Apul,intergenic
lncRNA_28378,2.80976952184382,5,Apul,intergenic
lncRNA_28379,1.55288892504801,5,Apul,intergenic
lncRNA_2838,20.9919018710275,5,Apul,TE_intergenic
lncRNA_28380,1.77369829279496,5,Apul,intergenic
lncRNA_28382,1.56395215090867,4,Apul,intergenic
lncRNA_28383,2.61283690560373,5,Apul,intergenic
lncRNA_28384,0,4,Apul,TE_intergenic
lncRNA_28385,6.56491674819849,5,Apul,intergenic
lncRNA_28386,3.72594072594073,5,Apul,TE_intergenic
lncRNA_28387,6.14924427424427,5,Apul,intergenic
lncRNA_28388,6.55234228137454,5,Apul,intergenic
lncRNA_28389,0.392506187097839,5,Apul,intergenic
lncRNA_2839,4.75954282593215,5,Apul,intergenic
lncRNA_28391,55.9438641809923,5,Apul,TE_intergenic
lncRNA_28393,53.7916026159122,5,Apul,TE_intergenic
lncRNA_28394,56.9834397982729,5,Apul,intergenic
lncRNA_28396,0.606060606060606,5,Apul,TE_intergenic
lncRNA_28398,34.7136365737378,5,Apul,intron
lncRNA_28399,0.98873832964742,5,Apul,intergenic
lncRNA_284,1.72455084702918,5,Apul,intergenic
lncRNA_28400,1.00533641144566,5,Apul,intergenic
lncRNA_28401,3.13230698882706,5,Apul,TE_intergenic
lncRNA_28402,2.49719595244706,5,Apul,intergenic
lncRNA_28404,3.27127969822931,4,Apul,intron
lncRNA_28405,79.0391512377782,5,Apul,intron
lncRNA_28407,19.5001841972162,5,Apul,TE_intergenic
lncRNA_28408,5.03512777724726,5,Apul,TE_intergenic
lncRNA_28409,5.81688284988901,5,Apul,intergenic
lncRNA_2841,4.08772589419156,4,Apul,intergenic
lncRNA_28410,1.92307692307692,4,Apul,TE_intergenic
lncRNA_28411,0.972222222222222,5,Apul,intergenic
lncRNA_28412,2.04630443630444,5,Apul,TE_intergenic
lncRNA_28413,1.13212548299483,5,Apul,intergenic
lncRNA_28414,10.6002774461966,5,Apul,intergenic
lncRNA_28415,7.88518180584947,5,Apul,TE_intergenic
lncRNA_28416,6.64322295802403,5,Apul,TE_intergenic
lncRNA_28417,1.91288053660956,5,Apul,TE_intergenic
lncRNA_28418,1.70483778288795,5,Apul,intergenic
lncRNA_28419,27.8984985602633,5,Apul,intron
lncRNA_28420,11.1814407335865,5,Apul,TE_intergenic
lncRNA_28422,1.27380952380952,5,Apul,TE_intergenic
lncRNA_28423,10.5935743752067,5,Apul,TE_intergenic
lncRNA_28424,4.37729805533226,5,Apul,intergenic
lncRNA_28425,5.46416083916084,5,Apul,intergenic
lncRNA_28426,1.51704545454545,5,Apul,TE_intergenic
lncRNA_28427,5.14140271493212,5,Apul,intergenic
lncRNA_28428,2.79235232926518,5,Apul,intergenic
lncRNA_28429,4.87530830335224,5,Apul,intergenic
lncRNA_2843,5.88746390526867,5,Apul,intergenic
lncRNA_28430,14.565241140756,5,Apul,intergenic
lncRNA_28431,2.055562503524,5,Apul,intergenic
lncRNA_28432,70.5931562930621,5,Apul,intergenic
lncRNA_28433,1.22764382067959,5,Apul,intergenic
lncRNA_28434,7.9620215773488,5,Apul,intron
lncRNA_28435,1.51863242351502,5,Apul,intergenic
lncRNA_28436,1.39584529883664,5,Apul,intergenic
lncRNA_28437,1.27594627594628,5,Apul,intergenic
lncRNA_28438,1.08960143629651,5,Apul,intergenic
lncRNA_2844,9.22561422447246,4,Apul,intergenic
lncRNA_28440,0.852173913043478,5,Apul,intergenic
lncRNA_28441,0.585340585340586,5,Apul,intergenic
lncRNA_28442,1.14617613724027,5,Apul,intergenic
lncRNA_28443,1.29756779501677,5,Apul,intergenic
lncRNA_28444,2.22962241237131,5,Apul,intergenic
lncRNA_28445,5.2529689112929,5,Apul,intergenic
lncRNA_28446,1.13914597320592,5,Apul,intergenic
lncRNA_28447,1.42928367928368,4,Apul,intergenic
lncRNA_28448,2.49797675324376,5,Apul,intergenic
lncRNA_28449,2.07958622045309,4,Apul,intergenic
lncRNA_2845,1.30123667576779,5,Apul,intergenic
lncRNA_28450,1.54356060606061,4,Apul,intergenic
lncRNA_28451,0.64102564102564,4,Apul,intergenic
lncRNA_28453,1.90573800216934,5,Apul,intergenic
lncRNA_28454,1.19440602624553,5,Apul,intergenic
lncRNA_28455,0.644064872325742,5,Apul,intergenic
lncRNA_28456,1.25991256840605,5,Apul,intergenic
lncRNA_28457,2.50331371527024,5,Apul,intergenic
lncRNA_28459,0.871005442212872,5,Apul,intergenic
lncRNA_2846,3.22165808637305,5,Apul,intron
lncRNA_28464,1.38888888888889,4,Apul,intergenic
lncRNA_28466,0.863247863247863,5,Apul,intergenic
lncRNA_28468,0.439905276531417,5,Apul,intergenic
lncRNA_28469,1.74501424501424,4,Apul,intergenic
lncRNA_2847,1.47189077651262,5,Apul,intron
lncRNA_28471,1.97748826531398,5,Apul,intergenic
lncRNA_28472,1.41738798915182,5,Apul,intergenic
lncRNA_28473,1.52777777777778,5,Apul,intergenic
lncRNA_28474,1.14666904662926,5,Apul,intergenic
lncRNA_28475,1.08976365511942,5,Apul,intergenic
lncRNA_28476,1.22995833325133,5,Apul,intergenic
lncRNA_28478,1.46778198653199,5,Apul,intergenic
lncRNA_28479,4.06241565452092,5,Apul,intergenic
lncRNA_2848,4.6735010030142,5,Apul,TE_intergenic
lncRNA_28480,0.540429356218831,5,Apul,intergenic
lncRNA_28483,1.0414376341395,5,Apul,intergenic
lncRNA_28484,0,5,Apul,intergenic
lncRNA_28487,0,4,Apul,intergenic
lncRNA_2849,3.26948672786157,5,Apul,intergenic
lncRNA_28490,2.02412528572467,5,Apul,intergenic
lncRNA_28491,0.383442265795206,5,Apul,intergenic
lncRNA_28494,0.749999999999999,5,Apul,intergenic
lncRNA_28495,2.3871327673252,5,Apul,TE_intergenic
lncRNA_28496,1.51740939231405,5,Apul,intergenic
lncRNA_28497,1.62994300161483,5,Apul,intergenic
lncRNA_28499,0.644848484848486,5,Apul,intergenic
lncRNA_285,7.90807231983703,4,Apul,intergenic
lncRNA_2850,9.57396207396209,4,Apul,intergenic
lncRNA_28500,1.4799253665289,5,Apul,intergenic
lncRNA_28501,1.67249417249417,5,Apul,intergenic
lncRNA_28504,2.20845820845821,5,Apul,intergenic
lncRNA_28506,0,4,Apul,intergenic
lncRNA_28508,1.73635538131336,4,Apul,intergenic
lncRNA_2851,2.00321476395309,5,Apul,intergenic
lncRNA_28511,1.27272727272727,5,Apul,intergenic
lncRNA_28512,0.384615384615384,5,Apul,intergenic
lncRNA_2852,3.20773465481083,5,Apul,TE_intergenic
lncRNA_2853,0,5,Apul,intergenic
lncRNA_28531,1.30968972503144,5,Apul,intergenic
lncRNA_28532,1.96066594908101,5,Apul,intergenic
lncRNA_28533,1.56565656565657,5,Apul,intergenic
lncRNA_28534,0.64788427448274,5,Apul,intergenic
lncRNA_28535,1.11692132679946,5,Apul,intergenic
lncRNA_28536,0.95581326400292,5,Apul,intergenic
lncRNA_2854,1.2380889552427,5,Apul,TE_intergenic
lncRNA_28542,1.40009180929897,5,Apul,intergenic
lncRNA_28547,1.64736486461306,5,Apul,intergenic
lncRNA_28548,0.668735431235433,5,Apul,intergenic
lncRNA_28549,1.86577797689896,5,Apul,intergenic
lncRNA_2855,1.51750693190525,5,Apul,intergenic
lncRNA_28550,0.46031746031746,5,Apul,intergenic
lncRNA_28552,1.30026465447823,5,Apul,intergenic
lncRNA_28553,2.84227317266728,5,Apul,intergenic
lncRNA_28556,0.526315789473684,5,Apul,intergenic
lncRNA_28557,1.50887876664617,5,Apul,intergenic
lncRNA_28559,1.33269146067026,5,Apul,intergenic
lncRNA_2856,21.4990715624754,5,Apul,intergenic
lncRNA_28560,0.78125,4,Apul,intergenic
lncRNA_28561,1.92307692307692,4,Apul,intergenic
lncRNA_28562,1.60827521010587,5,Apul,intergenic
lncRNA_28566,2.23439489258209,5,Apul,intergenic
lncRNA_28568,2.33232323232323,5,Apul,intergenic
lncRNA_28569,0.217391304347826,5,Apul,intergenic
lncRNA_28570,1.72607232531331,5,Apul,intergenic
lncRNA_28571,2.32413512413512,5,Apul,intergenic
lncRNA_28573,1.6660643955877,5,Apul,intergenic
lncRNA_28574,1.44176923653877,5,Apul,intergenic
lncRNA_28575,1,5,Apul,intergenic
lncRNA_28577,0.74632573613898,5,Apul,intergenic
lncRNA_28579,1.01871587749013,5,Apul,intergenic
lncRNA_2858,3.04845618767516,5,Apul,TE_intergenic
lncRNA_28580,1.45196232756217,5,Apul,TE_intergenic
lncRNA_28581,6.76952990321289,5,Apul,intergenic
lncRNA_28583,1.58955840395965,5,Apul,intergenic
lncRNA_28584,1.5,5,Apul,intergenic
lncRNA_28585,2.09596574800898,5,Apul,intergenic
lncRNA_28587,0.297619047619048,4,Apul,intergenic
lncRNA_28588,1.16929141794996,5,Apul,intergenic
lncRNA_28589,1.97157034657035,5,Apul,intergenic
lncRNA_28590,1.39583333333333,4,Apul,intergenic
lncRNA_28591,1.32736493890495,5,Apul,intergenic
lncRNA_28592,2.67106532693576,5,Apul,intergenic
lncRNA_28593,1.53409090909091,5,Apul,intergenic
lncRNA_28594,0,5,Apul,intergenic
lncRNA_28596,0.266666666666666,5,Apul,intergenic
lncRNA_286,2.12739772182497,5,Apul,intergenic
lncRNA_2860,6.0829373862159,5,Apul,intergenic
lncRNA_28600,0,4,Apul,intergenic
lncRNA_28602,0.716791979949874,5,Apul,intergenic
lncRNA_28603,2.1025641025641,5,Apul,intergenic
lncRNA_28604,3.56121587390937,5,Apul,intergenic
lncRNA_28605,1.6216072862902,5,Apul,intergenic
lncRNA_28606,0.916437896841741,5,Apul,intergenic
lncRNA_28610,0,4,Apul,intergenic
lncRNA_28612,0,4,Apul,intergenic
lncRNA_28613,1.74271214128797,5,Apul,intergenic
lncRNA_28614,0.552380952380952,5,Apul,intergenic
lncRNA_28615,1.78712941706423,5,Apul,intergenic
lncRNA_28616,0.570795000808217,5,Apul,intergenic
lncRNA_28618,1.22725510538411,5,Apul,intergenic
lncRNA_28619,2.83706535788352,5,Apul,intergenic
lncRNA_2862,0.803532845498942,5,Apul,TE_intergenic
lncRNA_28620,2.76614357864358,4,Apul,intergenic
lncRNA_28621,2.44318181818182,5,Apul,intergenic
lncRNA_28622,0.58974358974359,5,Apul,intergenic
lncRNA_28623,1.18240454076367,5,Apul,intergenic
lncRNA_28624,0,4,Apul,intergenic
lncRNA_28625,36.2948432759671,5,Apul,TE_intergenic
lncRNA_28626,2.12154206351312,5,Apul,intergenic
lncRNA_28627,0,5,Apul,intergenic
lncRNA_28629,0.76,5,Apul,intergenic
lncRNA_2863,6.20472686657612,5,Apul,intron
lncRNA_28633,0,5,Apul,intergenic
lncRNA_28636,0.886823040199476,5,Apul,intergenic
lncRNA_28637,1.08044217687075,5,Apul,intergenic
lncRNA_28638,1.80809627812527,5,Apul,intergenic
lncRNA_28639,1.26617261937695,5,Apul,intergenic
lncRNA_2864,1.92307692307692,4,Apul,intron
lncRNA_28640,1.81988936075908,5,Apul,intergenic
lncRNA_28643,2.03369547119547,4,Apul,intergenic
lncRNA_28644,0.791666666666666,5,Apul,intergenic
lncRNA_28645,2.49644454509786,5,Apul,intergenic
lncRNA_28646,1.29863044087193,5,Apul,intergenic
lncRNA_28647,1.4305367164285,5,Apul,intergenic
lncRNA_28648,1.4554804722872,5,Apul,intergenic
lncRNA_28649,1.54684804832356,5,Apul,intergenic
lncRNA_2865,1.76948018256414,5,Apul,TE_intergenic
lncRNA_28650,0.304878048780488,4,Apul,intergenic
lncRNA_28651,5.02909148627132,5,Apul,intergenic
lncRNA_28652,5.36948541992719,5,Apul,intergenic
lncRNA_28654,1.03701873810569,5,Apul,intergenic
lncRNA_28655,1.55624771151439,5,Apul,intergenic
lncRNA_28657,36.1918349947408,5,Apul,intergenic
lncRNA_28658,9.07591719592368,5,Apul,intergenic
lncRNA_28659,1.88812900984868,5,Apul,intergenic
lncRNA_2866,2.50249315143023,5,Apul,intergenic
lncRNA_28660,0.700464396284829,5,Apul,intergenic
lncRNA_28661,1.51393011988781,5,Apul,intergenic
lncRNA_28662,1.50976737810979,5,Apul,intergenic
lncRNA_28663,1.56932547295725,5,Apul,TE_intergenic
