,id,type
851,Pocillopora_meandrina_HIv1___RNAseq.g15572.t1,other
852,Pocillopora_meandrina_HIv1___RNAseq.g23200.t1,other
853,Pocillopora_meandrina_HIv1___RNAseq.g14264.t1,other
854,Pocillopora_meandrina_HIv1___RNAseq.g14538.t3,other
855,Pocillopora_meandrina_HIv1___RNAseq.g17228.t1,other
856,Pocillopora_meandrina_HIv1___RNAseq.g21096.t2,other
857,Pocillopora_meandrina_HIv1___RNAseq.g21270.t1,other
858,Pocillopora_meandrina_HIv1___RNAseq.g20078.t1,other
859,Pocillopora_meandrina_HIv1___RNAseq.g16311.t1,other
860,Pocillopora_meandrina_HIv1___RNAseq.g29018.t1,other
861,Pocillopora_meandrina_HIv1___RNAseq.g29171.t1,other
862,Pocillopora_meandrina_HIv1___RNAseq.g6314.t1,other
863,Pocillopora_meandrina_HIv1___RNAseq.g21288.t1,other
864,Pocillopora_meandrina_HIv1___RNAseq.g24972.t1,other
865,Pocillopora_meandrina_HIv1___TS.g15384.t1,other
866,Pocillopora_meandrina_HIv1___RNAseq.g21187.t1,other
867,Pocillopora_meandrina_HIv1___TS.g2814.t1,other
868,Pocillopora_meandrina_HIv1___TS.g15377.t1,other
869,Pocillopora_meandrina_HIv1___RNAseq.g28274.t1,other
870,Pocillopora_meandrina_HIv1___RNAseq.g18080.t1,other
871,Pocillopora_meandrina_HIv1___RNAseq.g28658.t1,other
872,Pocillopora_meandrina_HIv1___RNAseq.g17187.t1,other
873,Pocillopora_meandrina_HIv1___TS.g16963.t1a,other
874,lncRNA_086,lncRNA
875,lncRNA_10250,lncRNA
876,lncRNA_10290,lncRNA
877,lncRNA_11040,lncRNA
878,lncRNA_11224,lncRNA
879,lncRNA_11306,lncRNA
880,lncRNA_11308,lncRNA
881,lncRNA_12048,lncRNA
882,lncRNA_1306,lncRNA
883,lncRNA_13208,lncRNA
884,lncRNA_14671,lncRNA
885,lncRNA_1808,lncRNA
886,lncRNA_1852,lncRNA
887,lncRNA_1950,lncRNA
888,lncRNA_3360,lncRNA
889,lncRNA_4005,lncRNA
890,lncRNA_4464,lncRNA
891,lncRNA_6410,lncRNA
892,lncRNA_7375,lncRNA
893,lncRNA_7795,lncRNA
894,lncRNA_8720,lncRNA
895,lncRNA_9028,lncRNA
896,lncRNA_9463,lncRNA
897,lncRNA_9527,lncRNA
898,lncRNA_1289,lncRNA
899,lncRNA_1647,lncRNA
900,lncRNA_225,lncRNA
901,lncRNA_2711,lncRNA
902,lncRNA_2740,lncRNA
903,lncRNA_3369,lncRNA
904,lncRNA_3593,lncRNA
905,lncRNA_4718,lncRNA
906,lncRNA_5540,lncRNA
907,lncRNA_9229,lncRNA
908,lncRNA_9390,lncRNA
909,lncRNA_9685,lncRNA
910,lncRNA_11267,lncRNA
911,lncRNA_2024,lncRNA
912,lncRNA_9035,lncRNA
913,lncRNA_10552,lncRNA
914,lncRNA_10581,lncRNA
915,lncRNA_1072,lncRNA
916,lncRNA_10839,lncRNA
917,lncRNA_12180,lncRNA
918,lncRNA_13703,lncRNA
919,lncRNA_14668,lncRNA
920,lncRNA_148,lncRNA
921,lncRNA_14872,lncRNA
922,lncRNA_163,lncRNA
923,lncRNA_2169,lncRNA
924,lncRNA_2707,lncRNA
925,lncRNA_2922,lncRNA
926,lncRNA_3194,lncRNA
927,lncRNA_460,lncRNA
928,lncRNA_497,lncRNA
929,lncRNA_6043,lncRNA
930,lncRNA_6822,lncRNA
931,lncRNA_7190,lncRNA
932,lncRNA_9482,lncRNA
933,lncRNA_13027,lncRNA
934,lncRNA_3632,lncRNA
935,lncRNA_10150,lncRNA
936,lncRNA_10647,lncRNA
937,lncRNA_14418,lncRNA
938,lncRNA_15449,lncRNA
939,lncRNA_1857,lncRNA
940,lncRNA_2909,lncRNA
941,lncRNA_3247,lncRNA
942,lncRNA_4536,lncRNA
943,lncRNA_4695,lncRNA
944,lncRNA_5164,lncRNA
945,lncRNA_7122,lncRNA
946,lncRNA_8085,lncRNA
947,lncRNA_9817,lncRNA
948,lncRNA_13992,lncRNA
949,lncRNA_2065,lncRNA
950,lncRNA_4092,lncRNA
951,lncRNA_10569,lncRNA
952,lncRNA_10582,lncRNA
953,lncRNA_10658,lncRNA
954,lncRNA_11474,lncRNA
955,lncRNA_11500,lncRNA
956,lncRNA_11548,lncRNA
957,lncRNA_11551,lncRNA
958,lncRNA_2637,lncRNA
959,lncRNA_4734,lncRNA
960,lncRNA_7371,lncRNA
961,lncRNA_7710,lncRNA
962,lncRNA_8464,lncRNA
963,lncRNA_9738,lncRNA
964,lncRNA_10884,lncRNA
965,lncRNA_11556,lncRNA
966,lncRNA_11782,lncRNA
967,lncRNA_13176,lncRNA
968,lncRNA_14768,lncRNA
969,lncRNA_2124,lncRNA
970,lncRNA_5832,lncRNA
971,lncRNA_6601,lncRNA
972,lncRNA_7774,lncRNA
973,lncRNA_8094,lncRNA
974,lncRNA_8193,lncRNA
975,lncRNA_9747,lncRNA
976,lncRNA_9788,lncRNA
977,lncRNA_10995,lncRNA
978,lncRNA_4689,lncRNA
979,lncRNA_7793,lncRNA
980,lncRNA_8714,lncRNA
981,lncRNA_9412,lncRNA
982,lncRNA_10165,lncRNA
983,lncRNA_14211,lncRNA
984,lncRNA_12191,lncRNA
985,lncRNA_2571,lncRNA
986,lncRNA_4105,lncRNA
987,lncRNA_11257,lncRNA
988,lncRNA_11807,lncRNA
989,lncRNA_10903,lncRNA
990,lncRNA_11246,lncRNA
991,lncRNA_11299,lncRNA
992,lncRNA_12011,lncRNA
993,lncRNA_12049,lncRNA
994,lncRNA_1323,lncRNA
995,lncRNA_13332,lncRNA
996,lncRNA_13562,lncRNA
997,lncRNA_14498,lncRNA
998,lncRNA_14813,lncRNA
999,lncRNA_14939,lncRNA
1000,lncRNA_15078,lncRNA
1001,lncRNA_2361,lncRNA
1002,lncRNA_2914,lncRNA
1003,lncRNA_3577,lncRNA
1004,lncRNA_3640,lncRNA
1005,lncRNA_4232,lncRNA
1006,lncRNA_4266,lncRNA
1007,lncRNA_4727,lncRNA
1008,lncRNA_5080,lncRNA
1009,lncRNA_5169,lncRNA
1010,lncRNA_5385,lncRNA
1011,lncRNA_5425,lncRNA
1012,lncRNA_5431,lncRNA
1013,lncRNA_5805,lncRNA
1014,lncRNA_6287,lncRNA
1015,lncRNA_6565,lncRNA
1016,lncRNA_7116,lncRNA
1017,lncRNA_7749,lncRNA
1018,lncRNA_8183,lncRNA
1019,lncRNA_1020,lncRNA
1020,lncRNA_10282,lncRNA
1021,lncRNA_10655,lncRNA
1022,lncRNA_12857,lncRNA
1023,lncRNA_14033,lncRNA
1024,lncRNA_2648,lncRNA
1025,lncRNA_3183,lncRNA
1026,lncRNA_5160,lncRNA
1027,lncRNA_5307,lncRNA
1028,lncRNA_5861,lncRNA
1029,lncRNA_7216,lncRNA
1030,lncRNA_9387,lncRNA
1031,lncRNA_11593,lncRNA
1032,lncRNA_12906,lncRNA
1033,lncRNA_13498,lncRNA
1034,lncRNA_15546,lncRNA
1035,lncRNA_15583,lncRNA
1036,lncRNA_2531,lncRNA
1037,lncRNA_5858,lncRNA
1038,lncRNA_7225,lncRNA
1039,lncRNA_7978,lncRNA
1040,lncRNA_928,lncRNA
1041,lncRNA_9516,lncRNA
1042,lncRNA_11562,lncRNA
1043,lncRNA_13355,lncRNA
1044,lncRNA_1948,lncRNA
1045,lncRNA_2658,lncRNA
1046,lncRNA_3595,lncRNA
1047,lncRNA_5780,lncRNA
1048,lncRNA_10197,lncRNA
1049,lncRNA_15321,lncRNA
1050,lncRNA_2053,lncRNA
1051,lncRNA_10533,lncRNA
1052,lncRNA_11005,lncRNA
1053,lncRNA_11225,lncRNA
1054,lncRNA_11242,lncRNA
1055,lncRNA_12247,lncRNA
1056,lncRNA_12256,lncRNA
1057,lncRNA_12855,lncRNA
1058,lncRNA_13117,lncRNA
1059,lncRNA_1667,lncRNA
1060,lncRNA_2012,lncRNA
1061,lncRNA_2569,lncRNA
1062,lncRNA_2570,lncRNA
1063,lncRNA_3631,lncRNA
1064,lncRNA_3648,lncRNA
1065,lncRNA_4117,lncRNA
1066,lncRNA_4793,lncRNA
1067,lncRNA_5886,lncRNA
1068,lncRNA_7037,lncRNA
1069,lncRNA_7367,lncRNA
1070,lncRNA_9391,lncRNA
1071,lncRNA_1281,lncRNA
1072,lncRNA_11323,lncRNA
1073,lncRNA_13519,lncRNA
1074,lncRNA_14588,lncRNA
1075,lncRNA_14651,lncRNA
1076,lncRNA_14908,lncRNA
1077,lncRNA_15963,lncRNA
1078,lncRNA_180,lncRNA
1079,lncRNA_3359,lncRNA
1080,lncRNA_15266,lncRNA
1081,lncRNA_4983,lncRNA
1082,lncRNA_019,lncRNA
1083,lncRNA_10482,lncRNA
1084,lncRNA_12584,lncRNA
1085,lncRNA_13549,lncRNA
1086,lncRNA_14212,lncRNA
1087,lncRNA_14871,lncRNA
1088,lncRNA_15433,lncRNA
1089,lncRNA_2580,lncRNA
1090,lncRNA_2847,lncRNA
1091,lncRNA_3153,lncRNA
1092,lncRNA_3484,lncRNA
1093,lncRNA_3610,lncRNA
1094,lncRNA_3991,lncRNA
1095,lncRNA_4169,lncRNA
1096,lncRNA_4708,lncRNA
1097,lncRNA_5197,lncRNA
1098,lncRNA_5742,lncRNA
1099,lncRNA_6316,lncRNA
1100,lncRNA_6381,lncRNA
1101,lncRNA_7153,lncRNA
1102,lncRNA_7639,lncRNA
1103,lncRNA_8106,lncRNA
1104,lncRNA_9097,lncRNA
1105,lncRNA_9150,lncRNA
1106,lncRNA_9687,lncRNA
1107,lncRNA_12230,lncRNA
1108,lncRNA_15206,lncRNA
1109,lncRNA_1966,lncRNA
1110,lncRNA_2794,lncRNA
1111,lncRNA_6310,lncRNA
1112,lncRNA_6689,lncRNA
1113,lncRNA_7498,lncRNA
1114,lncRNA_8006,lncRNA
1115,lncRNA_9753,lncRNA
1116,lncRNA_10992,lncRNA
1117,lncRNA_13545,lncRNA
1118,lncRNA_2748,lncRNA
1119,lncRNA_2103,lncRNA
1120,lncRNA_3107,lncRNA
1121,lncRNA_4311,lncRNA
1122,lncRNA_5152,lncRNA
1123,lncRNA_12864,lncRNA
1124,lncRNA_3267,lncRNA
1125,lncRNA_030,lncRNA
1126,lncRNA_11561,lncRNA
1127,lncRNA_11565,lncRNA
1128,lncRNA_13035,lncRNA
1129,lncRNA_1818,lncRNA
1130,lncRNA_8523,lncRNA
1131,lncRNA_8791,lncRNA
1132,lncRNA_7781,lncRNA
