"lncRNA_id" "lncRNA_coord"
"9559" "lncRNA_9559" "Pocillopora_meandrina_HIv1___Sc0000015:145788-146322"
"9560" "lncRNA_9560" "Pocillopora_meandrina_HIv1___Sc0000015:428482-428737"
"9561" "lncRNA_9561" "Pocillopora_meandrina_HIv1___Sc0000015:431341-431627"
"9562" "lncRNA_9562" "Pocillopora_meandrina_HIv1___Sc0000015:454241-454606"
"9563" "lncRNA_9563" "Pocillopora_meandrina_HIv1___Sc0000015:728495-728756"
"9564" "lncRNA_9564" "Pocillopora_meandrina_HIv1___Sc0000015:1015944-1016601"
"9565" "lncRNA_9565" "Pocillopora_meandrina_HIv1___Sc0000015:1020213-1020445"
"9566" "lncRNA_9566" "Pocillopora_meandrina_HIv1___Sc0000015:1028247-1028506"
"9567" "lncRNA_9567" "Pocillopora_meandrina_HIv1___Sc0000015:1125314-1126786"
"9568" "lncRNA_9568" "Pocillopora_meandrina_HIv1___Sc0000015:1192289-1192515"
"9569" "lncRNA_9569" "Pocillopora_meandrina_HIv1___Sc0000015:1400213-1400857"
"9570" "lncRNA_9570" "Pocillopora_meandrina_HIv1___Sc0000015:1413068-1413408"
"9571" "lncRNA_9571" "Pocillopora_meandrina_HIv1___Sc0000015:1435955-1436361"
"9572" "lncRNA_9572" "Pocillopora_meandrina_HIv1___Sc0000015:1446852-1447175"
"9573" "lncRNA_9573" "Pocillopora_meandrina_HIv1___Sc0000015:1450393-1450823"
"9574" "lncRNA_9574" "Pocillopora_meandrina_HIv1___Sc0000015:1463201-1464531"
"9575" "lncRNA_9575" "Pocillopora_meandrina_HIv1___Sc0000015:1467289-1467622"
"9576" "lncRNA_9576" "Pocillopora_meandrina_HIv1___Sc0000015:1555782-1556016"
"9577" "lncRNA_9577" "Pocillopora_meandrina_HIv1___Sc0000015:1650318-1650575"
"9578" "lncRNA_9578" "Pocillopora_meandrina_HIv1___Sc0000015:1674475-1674921"
"9579" "lncRNA_9579" "Pocillopora_meandrina_HIv1___Sc0000015:1694415-1695018"
"9580" "lncRNA_9580" "Pocillopora_meandrina_HIv1___Sc0000015:1750201-1750510"
"9581" "lncRNA_9581" "Pocillopora_meandrina_HIv1___Sc0000015:1837386-1837637"
"9582" "lncRNA_9582" "Pocillopora_meandrina_HIv1___Sc0000015:1845955-1846481"
"9583" "lncRNA_9583" "Pocillopora_meandrina_HIv1___Sc0000015:2099537-2099873"
"9584" "lncRNA_9584" "Pocillopora_meandrina_HIv1___Sc0000015:2223518-2224425"
"9585" "lncRNA_9585" "Pocillopora_meandrina_HIv1___Sc0000015:2248158-2248499"
"9586" "lncRNA_9586" "Pocillopora_meandrina_HIv1___Sc0000015:2252714-2253203"
"9587" "lncRNA_9587" "Pocillopora_meandrina_HIv1___Sc0000015:2386479-2386709"
"9588" "lncRNA_9588" "Pocillopora_meandrina_HIv1___Sc0000015:2392341-2392678"
"9589" "lncRNA_9589" "Pocillopora_meandrina_HIv1___Sc0000015:2396168-2396827"
"9590" "lncRNA_9590" "Pocillopora_meandrina_HIv1___Sc0000015:2414327-2414690"
"9591" "lncRNA_9591" "Pocillopora_meandrina_HIv1___Sc0000015:2429166-2429550"
"9592" "lncRNA_9592" "Pocillopora_meandrina_HIv1___Sc0000015:2437620-2437954"
"9593" "lncRNA_9593" "Pocillopora_meandrina_HIv1___Sc0000015:2458478-2458799"
"9594" "lncRNA_9594" "Pocillopora_meandrina_HIv1___Sc0000015:2603849-2607269"
"9595" "lncRNA_9595" "Pocillopora_meandrina_HIv1___Sc0000015:2638471-2638747"
"9596" "lncRNA_9596" "Pocillopora_meandrina_HIv1___Sc0000015:2703942-2704282"
"9597" "lncRNA_9597" "Pocillopora_meandrina_HIv1___Sc0000015:2704710-2704926"
"9598" "lncRNA_9598" "Pocillopora_meandrina_HIv1___Sc0000015:2708211-2708416"
"9599" "lncRNA_9599" "Pocillopora_meandrina_HIv1___Sc0000015:2739494-2740056"
"9600" "lncRNA_9600" "Pocillopora_meandrina_HIv1___Sc0000015:2740428-2740706"
"9601" "lncRNA_9601" "Pocillopora_meandrina_HIv1___Sc0000015:2760640-2760875"
"9602" "lncRNA_9602" "Pocillopora_meandrina_HIv1___Sc0000015:2762216-2762490"
"9603" "lncRNA_9603" "Pocillopora_meandrina_HIv1___Sc0000015:2772363-2773100"
"9604" "lncRNA_9604" "Pocillopora_meandrina_HIv1___Sc0000015:2774549-2774951"
"9605" "lncRNA_9605" "Pocillopora_meandrina_HIv1___Sc0000015:2775922-2776392"
"9606" "lncRNA_9606" "Pocillopora_meandrina_HIv1___Sc0000015:2957687-2957992"
"9607" "lncRNA_9607" "Pocillopora_meandrina_HIv1___Sc0000015:3065306-3065588"
"9608" "lncRNA_9608" "Pocillopora_meandrina_HIv1___Sc0000015:3075659-3075888"
"9609" "lncRNA_9609" "Pocillopora_meandrina_HIv1___Sc0000015:3131595-3131827"
"9610" "lncRNA_9610" "Pocillopora_meandrina_HIv1___Sc0000015:3134309-3134643"
"9611" "lncRNA_9611" "Pocillopora_meandrina_HIv1___Sc0000015:3139497-3139704"
"9612" "lncRNA_9612" "Pocillopora_meandrina_HIv1___Sc0000015:3162342-3163654"
"9613" "lncRNA_9613" "Pocillopora_meandrina_HIv1___Sc0000015:3183381-3183937"
"9614" "lncRNA_9614" "Pocillopora_meandrina_HIv1___Sc0000015:3227792-3228088"
"9615" "lncRNA_9615" "Pocillopora_meandrina_HIv1___Sc0000015:3279884-3280122"
"9616" "lncRNA_9616" "Pocillopora_meandrina_HIv1___Sc0000015:3433365-3433831"
"9617" "lncRNA_9617" "Pocillopora_meandrina_HIv1___Sc0000015:3435024-3435682"
"9618" "lncRNA_9618" "Pocillopora_meandrina_HIv1___Sc0000015:3450352-3450646"
"9619" "lncRNA_9619" "Pocillopora_meandrina_HIv1___Sc0000015:3825853-3826190"
"9620" "lncRNA_9620" "Pocillopora_meandrina_HIv1___Sc0000015:3844989-3846005"
"9621" "lncRNA_9621" "Pocillopora_meandrina_HIv1___Sc0000015:3982655-3983440"
"9622" "lncRNA_9622" "Pocillopora_meandrina_HIv1___Sc0000015:3993271-3993522"
"9623" "lncRNA_9623" "Pocillopora_meandrina_HIv1___Sc0000015:4086173-4086480"
"9624" "lncRNA_9624" "Pocillopora_meandrina_HIv1___Sc0000015:4133911-4134165"
"9625" "lncRNA_9625" "Pocillopora_meandrina_HIv1___Sc0000015:4136467-4137079"
"9626" "lncRNA_9626" "Pocillopora_meandrina_HIv1___Sc0000015:4140660-4141486"
"9627" "lncRNA_9627" "Pocillopora_meandrina_HIv1___Sc0000015:4143499-4143779"
"9628" "lncRNA_9628" "Pocillopora_meandrina_HIv1___Sc0000015:4209878-4210754"
"9629" "lncRNA_9629" "Pocillopora_meandrina_HIv1___Sc0000015:4218237-4218505"
"9630" "lncRNA_9630" "Pocillopora_meandrina_HIv1___Sc0000015:4384524-4384844"
"9631" "lncRNA_9631" "Pocillopora_meandrina_HIv1___Sc0000015:4392410-4392651"
"9632" "lncRNA_9632" "Pocillopora_meandrina_HIv1___Sc0000015:4519141-4519411"
"9633" "lncRNA_9633" "Pocillopora_meandrina_HIv1___Sc0000015:4571117-4571465"
"9634" "lncRNA_9634" "Pocillopora_meandrina_HIv1___Sc0000015:4638544-4639687"
"9635" "lncRNA_9635" "Pocillopora_meandrina_HIv1___Sc0000015:4645864-4646068"
"9636" "lncRNA_9636" "Pocillopora_meandrina_HIv1___Sc0000015:4672827-4674126"
"9637" "lncRNA_9637" "Pocillopora_meandrina_HIv1___Sc0000015:4675672-4676728"
"9638" "lncRNA_9638" "Pocillopora_meandrina_HIv1___Sc0000015:4871923-4872268"
"9639" "lncRNA_9639" "Pocillopora_meandrina_HIv1___Sc0000015:4875266-4875495"
"9640" "lncRNA_9640" "Pocillopora_meandrina_HIv1___Sc0000015:5030657-5031244"
"9641" "lncRNA_9641" "Pocillopora_meandrina_HIv1___Sc0000015:5081600-5081815"
"9642" "lncRNA_9642" "Pocillopora_meandrina_HIv1___Sc0000015:5086619-5087542"
"9643" "lncRNA_9643" "Pocillopora_meandrina_HIv1___Sc0000015:5089116-5089643"
"9644" "lncRNA_9644" "Pocillopora_meandrina_HIv1___Sc0000015:5090760-5091435"
"9645" "lncRNA_9645" "Pocillopora_meandrina_HIv1___Sc0000015:5270042-5270251"
"9646" "lncRNA_9646" "Pocillopora_meandrina_HIv1___Sc0000015:5334581-5334798"
"9647" "lncRNA_9647" "Pocillopora_meandrina_HIv1___Sc0000015:5709772-5710322"
"9648" "lncRNA_9648" "Pocillopora_meandrina_HIv1___Sc0000015:5722167-5722423"
"9649" "lncRNA_9649" "Pocillopora_meandrina_HIv1___Sc0000015:5842980-5844235"
"9650" "lncRNA_9650" "Pocillopora_meandrina_HIv1___Sc0000015:5867046-5867733"
"9651" "lncRNA_9651" "Pocillopora_meandrina_HIv1___Sc0000015:5871918-5872252"
"9652" "lncRNA_9652" "Pocillopora_meandrina_HIv1___Sc0000015:5916650-5917437"
"9653" "lncRNA_9653" "Pocillopora_meandrina_HIv1___Sc0000015:6099380-6099780"
"9654" "lncRNA_9654" "Pocillopora_meandrina_HIv1___Sc0000015:6112930-6113257"
"9655" "lncRNA_9655" "Pocillopora_meandrina_HIv1___Sc0000015:6115124-6115492"
"9656" "lncRNA_9656" "Pocillopora_meandrina_HIv1___Sc0000015:6130491-6131153"
"9657" "lncRNA_9657" "Pocillopora_meandrina_HIv1___Sc0000015:6137925-6138242"
"9658" "lncRNA_9658" "Pocillopora_meandrina_HIv1___Sc0000015:6152598-6152836"
"9659" "lncRNA_9659" "Pocillopora_meandrina_HIv1___Sc0000015:6169433-6169679"
"9660" "lncRNA_9660" "Pocillopora_meandrina_HIv1___Sc0000015:6170047-6170357"
"9661" "lncRNA_9661" "Pocillopora_meandrina_HIv1___Sc0000015:6175342-6175554"
"9662" "lncRNA_9662" "Pocillopora_meandrina_HIv1___Sc0000015:6188541-6188883"
"9663" "lncRNA_9663" "Pocillopora_meandrina_HIv1___Sc0000015:6293175-6293401"
"9664" "lncRNA_9664" "Pocillopora_meandrina_HIv1___Sc0000015:6515822-6516098"
"9665" "lncRNA_9665" "Pocillopora_meandrina_HIv1___Sc0000015:6516604-6516828"
"9666" "lncRNA_9666" "Pocillopora_meandrina_HIv1___Sc0000015:6573681-6574821"
"9667" "lncRNA_9667" "Pocillopora_meandrina_HIv1___Sc0000015:6802735-6803038"
"9668" "lncRNA_9668" "Pocillopora_meandrina_HIv1___Sc0000015:6928101-6928661"
"9669" "lncRNA_9669" "Pocillopora_meandrina_HIv1___Sc0000015:6964119-6964325"
"9670" "lncRNA_9670" "Pocillopora_meandrina_HIv1___Sc0000015:7029970-7030211"
"9671" "lncRNA_9671" "Pocillopora_meandrina_HIv1___Sc0000015:7104159-7104428"
"9672" "lncRNA_9672" "Pocillopora_meandrina_HIv1___Sc0000015:7108265-7108540"
"9673" "lncRNA_9673" "Pocillopora_meandrina_HIv1___Sc0000015:7212106-7213677"
"9674" "lncRNA_9674" "Pocillopora_meandrina_HIv1___Sc0000015:7234127-7234487"
"9675" "lncRNA_9675" "Pocillopora_meandrina_HIv1___Sc0000015:7294533-7294777"
"9676" "lncRNA_9676" "Pocillopora_meandrina_HIv1___Sc0000015:7309672-7310046"
"9677" "lncRNA_9677" "Pocillopora_meandrina_HIv1___Sc0000015:7536159-7536762"
"9678" "lncRNA_9678" "Pocillopora_meandrina_HIv1___Sc0000015:7540769-7541081"
"9679" "lncRNA_9679" "Pocillopora_meandrina_HIv1___Sc0000015:7543504-7544116"
"9680" "lncRNA_9680" "Pocillopora_meandrina_HIv1___Sc0000015:7544486-7544746"
"9681" "lncRNA_9681" "Pocillopora_meandrina_HIv1___Sc0000015:7545803-7546248"
"9682" "lncRNA_9682" "Pocillopora_meandrina_HIv1___Sc0000015:7673805-7674068"
"9683" "lncRNA_9683" "Pocillopora_meandrina_HIv1___Sc0000015:7675887-7676208"
"9684" "lncRNA_9684" "Pocillopora_meandrina_HIv1___Sc0000015:8167916-8168234"
"9685" "lncRNA_9685" "Pocillopora_meandrina_HIv1___Sc0000015:8201542-8202753"
"9686" "lncRNA_9686" "Pocillopora_meandrina_HIv1___Sc0000015:8203161-8203422"
"9687" "lncRNA_9687" "Pocillopora_meandrina_HIv1___Sc0000015:8203864-8205204"
"9688" "lncRNA_9688" "Pocillopora_meandrina_HIv1___Sc0000015:8320729-8320938"
"9689" "lncRNA_9689" "Pocillopora_meandrina_HIv1___Sc0000015:8360890-8361319"
"9690" "lncRNA_9690" "Pocillopora_meandrina_HIv1___Sc0000015:8652696-8652920"
"9691" "lncRNA_9691" "Pocillopora_meandrina_HIv1___Sc0000015:8689972-8690273"
"9692" "lncRNA_9692" "Pocillopora_meandrina_HIv1___Sc0000015:8691259-8691528"
"9693" "lncRNA_9693" "Pocillopora_meandrina_HIv1___Sc0000015:8731227-8731688"
"9694" "lncRNA_9694" "Pocillopora_meandrina_HIv1___Sc0000015:8775452-8776057"
"9695" "lncRNA_9695" "Pocillopora_meandrina_HIv1___Sc0000015:8778607-8778849"
"9696" "lncRNA_9696" "Pocillopora_meandrina_HIv1___Sc0000015:9037966-9038482"
"9697" "lncRNA_9697" "Pocillopora_meandrina_HIv1___Sc0000015:9054299-9054626"
"9698" "lncRNA_9698" "Pocillopora_meandrina_HIv1___Sc0000015:9064997-9065448"
"9699" "lncRNA_9699" "Pocillopora_meandrina_HIv1___Sc0000015:9152569-9152831"
"9700" "lncRNA_9700" "Pocillopora_meandrina_HIv1___Sc0000015:9230800-9231178"
"9701" "lncRNA_9701" "Pocillopora_meandrina_HIv1___Sc0000015:9271852-9272222"
"9702" "lncRNA_9702" "Pocillopora_meandrina_HIv1___Sc0000015:9342976-9343617"
"9703" "lncRNA_9703" "Pocillopora_meandrina_HIv1___Sc0000016:56989-60345"
"9704" "lncRNA_9704" "Pocillopora_meandrina_HIv1___Sc0000016:441916-442283"
"9705" "lncRNA_9705" "Pocillopora_meandrina_HIv1___Sc0000016:441918-442283"
"9706" "lncRNA_9706" "Pocillopora_meandrina_HIv1___Sc0000016:572594-573327"
"9707" "lncRNA_9707" "Pocillopora_meandrina_HIv1___Sc0000016:581224-585689"
"9708" "lncRNA_9708" "Pocillopora_meandrina_HIv1___Sc0000016:890938-891389"
"9709" "lncRNA_9709" "Pocillopora_meandrina_HIv1___Sc0000016:938081-938945"
"9710" "lncRNA_9710" "Pocillopora_meandrina_HIv1___Sc0000016:973691-974608"
"9711" "lncRNA_9711" "Pocillopora_meandrina_HIv1___Sc0000016:980122-985668"
"9712" "lncRNA_9712" "Pocillopora_meandrina_HIv1___Sc0000016:1147078-1151656"
"9713" "lncRNA_9713" "Pocillopora_meandrina_HIv1___Sc0000016:1294801-1356919"
"9714" "lncRNA_9714" "Pocillopora_meandrina_HIv1___Sc0000016:1295736-1356919"
"9715" "lncRNA_9715" "Pocillopora_meandrina_HIv1___Sc0000016:1354673-1358180"
"9716" "lncRNA_9716" "Pocillopora_meandrina_HIv1___Sc0000016:1357080-1358050"
"9717" "lncRNA_9717" "Pocillopora_meandrina_HIv1___Sc0000016:1257941-1258517"
"9718" "lncRNA_9718" "Pocillopora_meandrina_HIv1___Sc0000016:1352067-1353758"
"9719" "lncRNA_9719" "Pocillopora_meandrina_HIv1___Sc0000016:1410462-1411121"
"9720" "lncRNA_9720" "Pocillopora_meandrina_HIv1___Sc0000016:1413698-1415528"
"9721" "lncRNA_9721" "Pocillopora_meandrina_HIv1___Sc0000016:1455788-1458013"
"9722" "lncRNA_9722" "Pocillopora_meandrina_HIv1___Sc0000016:1464461-1465052"
"9723" "lncRNA_9723" "Pocillopora_meandrina_HIv1___Sc0000016:1495516-1498461"
"9724" "lncRNA_9724" "Pocillopora_meandrina_HIv1___Sc0000016:1495571-1498461"
"9725" "lncRNA_9725" "Pocillopora_meandrina_HIv1___Sc0000016:1614247-1616102"
"9726" "lncRNA_9726" "Pocillopora_meandrina_HIv1___Sc0000016:1810829-1815255"
"9727" "lncRNA_9727" "Pocillopora_meandrina_HIv1___Sc0000016:1880619-1881518"
"9728" "lncRNA_9728" "Pocillopora_meandrina_HIv1___Sc0000016:2016558-2017444"
"9729" "lncRNA_9729" "Pocillopora_meandrina_HIv1___Sc0000016:2222242-2228651"
"9730" "lncRNA_9730" "Pocillopora_meandrina_HIv1___Sc0000016:2442184-2443137"
"9731" "lncRNA_9731" "Pocillopora_meandrina_HIv1___Sc0000016:2922005-2922648"
"9732" "lncRNA_9732" "Pocillopora_meandrina_HIv1___Sc0000016:2938014-2940568"
"9733" "lncRNA_9733" "Pocillopora_meandrina_HIv1___Sc0000016:3023824-3024684"
"9734" "lncRNA_9734" "Pocillopora_meandrina_HIv1___Sc0000016:3037029-3037925"
"9735" "lncRNA_9735" "Pocillopora_meandrina_HIv1___Sc0000016:3412871-3413865"
"9736" "lncRNA_9736" "Pocillopora_meandrina_HIv1___Sc0000016:3474810-3500988"
"9737" "lncRNA_9737" "Pocillopora_meandrina_HIv1___Sc0000016:3511897-3513508"
"9738" "lncRNA_9738" "Pocillopora_meandrina_HIv1___Sc0000016:3547339-3648147"
"9739" "lncRNA_9739" "Pocillopora_meandrina_HIv1___Sc0000016:3748281-3749731"
"9740" "lncRNA_9740" "Pocillopora_meandrina_HIv1___Sc0000016:3751845-3752861"
"9741" "lncRNA_9741" "Pocillopora_meandrina_HIv1___Sc0000016:3771989-3773042"
"9742" "lncRNA_9742" "Pocillopora_meandrina_HIv1___Sc0000016:3786343-3786939"
"9743" "lncRNA_9743" "Pocillopora_meandrina_HIv1___Sc0000016:3843311-3843515"
"9744" "lncRNA_9744" "Pocillopora_meandrina_HIv1___Sc0000016:3870776-3871992"
"9745" "lncRNA_9745" "Pocillopora_meandrina_HIv1___Sc0000016:4139850-4140164"
"9746" "lncRNA_9746" "Pocillopora_meandrina_HIv1___Sc0000016:4165312-4169358"
"9747" "lncRNA_9747" "Pocillopora_meandrina_HIv1___Sc0000016:4274377-4289539"
"9748" "lncRNA_9748" "Pocillopora_meandrina_HIv1___Sc0000016:4302735-4400324"
"9749" "lncRNA_9749" "Pocillopora_meandrina_HIv1___Sc0000016:4302735-4400521"
"9750" "lncRNA_9750" "Pocillopora_meandrina_HIv1___Sc0000016:5037526-5038135"
"9751" "lncRNA_9751" "Pocillopora_meandrina_HIv1___Sc0000016:5368422-5369076"
"9752" "lncRNA_9752" "Pocillopora_meandrina_HIv1___Sc0000016:5419879-5421983"
"9753" "lncRNA_9753" "Pocillopora_meandrina_HIv1___Sc0000016:5428852-5440158"
"9754" "lncRNA_9754" "Pocillopora_meandrina_HIv1___Sc0000016:5440465-5441264"
"9755" "lncRNA_9755" "Pocillopora_meandrina_HIv1___Sc0000016:6045073-6046634"
"9756" "lncRNA_9756" "Pocillopora_meandrina_HIv1___Sc0000016:6096197-6097536"
"9757" "lncRNA_9757" "Pocillopora_meandrina_HIv1___Sc0000016:6314965-6315172"
"9758" "lncRNA_9758" "Pocillopora_meandrina_HIv1___Sc0000016:6332771-6333708"
"9759" "lncRNA_9759" "Pocillopora_meandrina_HIv1___Sc0000016:6363087-6365472"
"9760" "lncRNA_9760" "Pocillopora_meandrina_HIv1___Sc0000016:6363635-6365472"
"9761" "lncRNA_9761" "Pocillopora_meandrina_HIv1___Sc0000016:6365692-6366978"
"9762" "lncRNA_9762" "Pocillopora_meandrina_HIv1___Sc0000016:6383926-6384973"
"9763" "lncRNA_9763" "Pocillopora_meandrina_HIv1___Sc0000016:6414261-6421725"
"9764" "lncRNA_9764" "Pocillopora_meandrina_HIv1___Sc0000016:6415840-6423428"
"9765" "lncRNA_9765" "Pocillopora_meandrina_HIv1___Sc0000016:6943594-6945020"
"9766" "lncRNA_9766" "Pocillopora_meandrina_HIv1___Sc0000016:7072146-7073443"
"9767" "lncRNA_9767" "Pocillopora_meandrina_HIv1___Sc0000016:7146485-7148600"
"9768" "lncRNA_9768" "Pocillopora_meandrina_HIv1___Sc0000016:7147836-7148600"
"9769" "lncRNA_9769" "Pocillopora_meandrina_HIv1___Sc0000016:7151816-7155075"
"9770" "lncRNA_9770" "Pocillopora_meandrina_HIv1___Sc0000016:7155083-7155589"
"9771" "lncRNA_9771" "Pocillopora_meandrina_HIv1___Sc0000016:7320078-7321955"
"9772" "lncRNA_9772" "Pocillopora_meandrina_HIv1___Sc0000016:7320080-7321955"
"9773" "lncRNA_9773" "Pocillopora_meandrina_HIv1___Sc0000016:7460029-7469780"
"9774" "lncRNA_9774" "Pocillopora_meandrina_HIv1___Sc0000016:7686641-7687723"
"9775" "lncRNA_9775" "Pocillopora_meandrina_HIv1___Sc0000016:7686641-7711730"
"9776" "lncRNA_9776" "Pocillopora_meandrina_HIv1___Sc0000016:8039838-8040323"
"9777" "lncRNA_9777" "Pocillopora_meandrina_HIv1___Sc0000016:8054067-8054380"
"9778" "lncRNA_9778" "Pocillopora_meandrina_HIv1___Sc0000016:8126372-8203217"
"9779" "lncRNA_9779" "Pocillopora_meandrina_HIv1___Sc0000016:8126507-8214306"
"9780" "lncRNA_9780" "Pocillopora_meandrina_HIv1___Sc0000016:8181171-8256184"
"9781" "lncRNA_9781" "Pocillopora_meandrina_HIv1___Sc0000016:8284709-8285134"
"9782" "lncRNA_9782" "Pocillopora_meandrina_HIv1___Sc0000016:8396332-8397690"
"9783" "lncRNA_9783" "Pocillopora_meandrina_HIv1___Sc0000016:8398679-8401228"
"9784" "lncRNA_9784" "Pocillopora_meandrina_HIv1___Sc0000016:8425672-8464112"
"9785" "lncRNA_9785" "Pocillopora_meandrina_HIv1___Sc0000016:8470390-8475982"
"9786" "lncRNA_9786" "Pocillopora_meandrina_HIv1___Sc0000016:8470485-8475982"
"9787" "lncRNA_9787" "Pocillopora_meandrina_HIv1___Sc0000016:8590432-8590767"
"9788" "lncRNA_9788" "Pocillopora_meandrina_HIv1___Sc0000016:8646041-8651381"
"9789" "lncRNA_9789" "Pocillopora_meandrina_HIv1___Sc0000016:8892323-8892969"
"9790" "lncRNA_9790" "Pocillopora_meandrina_HIv1___Sc0000016:8954049-8954582"
"9791" "lncRNA_9791" "Pocillopora_meandrina_HIv1___Sc0000016:9145707-9150595"
"9792" "lncRNA_9792" "Pocillopora_meandrina_HIv1___Sc0000016:9147284-9150595"
"9793" "lncRNA_9793" "Pocillopora_meandrina_HIv1___Sc0000016:9270715-9275753"
"9794" "lncRNA_9794" "Pocillopora_meandrina_HIv1___Sc0000016:9271171-9276858"
"9795" "lncRNA_9795" "Pocillopora_meandrina_HIv1___Sc0000016:32588-34713"
"9796" "lncRNA_9796" "Pocillopora_meandrina_HIv1___Sc0000016:32957-34713"
"9797" "lncRNA_9797" "Pocillopora_meandrina_HIv1___Sc0000016:32957-34713"
"9798" "lncRNA_9798" "Pocillopora_meandrina_HIv1___Sc0000016:42875-44611"
"9799" "lncRNA_9799" "Pocillopora_meandrina_HIv1___Sc0000016:136250-136832"
"9800" "lncRNA_9800" "Pocillopora_meandrina_HIv1___Sc0000016:637118-637765"
"9801" "lncRNA_9801" "Pocillopora_meandrina_HIv1___Sc0000016:657884-663732"
"9802" "lncRNA_9802" "Pocillopora_meandrina_HIv1___Sc0000016:670625-671292"
"9803" "lncRNA_9803" "Pocillopora_meandrina_HIv1___Sc0000016:705250-705780"
"9804" "lncRNA_9804" "Pocillopora_meandrina_HIv1___Sc0000016:738316-738861"
"9805" "lncRNA_9805" "Pocillopora_meandrina_HIv1___Sc0000016:751632-752340"
"9806" "lncRNA_9806" "Pocillopora_meandrina_HIv1___Sc0000016:801442-873588"
"9807" "lncRNA_9807" "Pocillopora_meandrina_HIv1___Sc0000016:1102983-1103270"
"9808" "lncRNA_9808" "Pocillopora_meandrina_HIv1___Sc0000016:1132650-1135580"
"9809" "lncRNA_9809" "Pocillopora_meandrina_HIv1___Sc0000016:1323574-1329767"
"9810" "lncRNA_9810" "Pocillopora_meandrina_HIv1___Sc0000016:1340577-1342313"
"9811" "lncRNA_9811" "Pocillopora_meandrina_HIv1___Sc0000016:1341062-1344938"
"9812" "lncRNA_9812" "Pocillopora_meandrina_HIv1___Sc0000016:1345719-1347849"
"9813" "lncRNA_9813" "Pocillopora_meandrina_HIv1___Sc0000016:1466187-1467443"
"9814" "lncRNA_9814" "Pocillopora_meandrina_HIv1___Sc0000016:1677715-1678011"
"9815" "lncRNA_9815" "Pocillopora_meandrina_HIv1___Sc0000016:1808386-1810273"
"9816" "lncRNA_9816" "Pocillopora_meandrina_HIv1___Sc0000016:1886641-1887593"
"9817" "lncRNA_9817" "Pocillopora_meandrina_HIv1___Sc0000016:1916336-1947358"
"9818" "lncRNA_9818" "Pocillopora_meandrina_HIv1___Sc0000016:2192334-2193437"
"9819" "lncRNA_9819" "Pocillopora_meandrina_HIv1___Sc0000016:2214498-2214731"
"9820" "lncRNA_9820" "Pocillopora_meandrina_HIv1___Sc0000016:2220036-2221800"
"9821" "lncRNA_9821" "Pocillopora_meandrina_HIv1___Sc0000016:2230263-2230682"
"9822" "lncRNA_9822" "Pocillopora_meandrina_HIv1___Sc0000016:2474382-2476818"
"9823" "lncRNA_9823" "Pocillopora_meandrina_HIv1___Sc0000016:2583902-2584849"
"9824" "lncRNA_9824" "Pocillopora_meandrina_HIv1___Sc0000016:2814242-2815420"
"9825" "lncRNA_9825" "Pocillopora_meandrina_HIv1___Sc0000016:2880759-2883960"
"9826" "lncRNA_9826" "Pocillopora_meandrina_HIv1___Sc0000016:3078858-3081283"
"9827" "lncRNA_9827" "Pocillopora_meandrina_HIv1___Sc0000016:3284916-3329910"
"9828" "lncRNA_9828" "Pocillopora_meandrina_HIv1___Sc0000016:3284931-3328147"
"9829" "lncRNA_9829" "Pocillopora_meandrina_HIv1___Sc0000016:3284931-3328147"
"9830" "lncRNA_9830" "Pocillopora_meandrina_HIv1___Sc0000016:3284935-3330363"
"9831" "lncRNA_9831" "Pocillopora_meandrina_HIv1___Sc0000016:3303679-3328147"
"9832" "lncRNA_9832" "Pocillopora_meandrina_HIv1___Sc0000016:3304385-3327636"
"9833" "lncRNA_9833" "Pocillopora_meandrina_HIv1___Sc0000016:3359719-3361567"
"9834" "lncRNA_9834" "Pocillopora_meandrina_HIv1___Sc0000016:3361569-3364723"
"9835" "lncRNA_9835" "Pocillopora_meandrina_HIv1___Sc0000016:3380855-3385453"
"9836" "lncRNA_9836" "Pocillopora_meandrina_HIv1___Sc0000016:3440582-3441520"
"9837" "lncRNA_9837" "Pocillopora_meandrina_HIv1___Sc0000016:3447750-3451049"
"9838" "lncRNA_9838" "Pocillopora_meandrina_HIv1___Sc0000016:3466466-3472233"
"9839" "lncRNA_9839" "Pocillopora_meandrina_HIv1___Sc0000016:3466466-3482356"
"9840" "lncRNA_9840" "Pocillopora_meandrina_HIv1___Sc0000016:3466475-3482356"
"9841" "lncRNA_9841" "Pocillopora_meandrina_HIv1___Sc0000016:3472422-3497269"
"9842" "lncRNA_9842" "Pocillopora_meandrina_HIv1___Sc0000016:3572539-3575563"
"9843" "lncRNA_9843" "Pocillopora_meandrina_HIv1___Sc0000016:3596778-3647706"
"9844" "lncRNA_9844" "Pocillopora_meandrina_HIv1___Sc0000016:3630020-3644968"
"9845" "lncRNA_9845" "Pocillopora_meandrina_HIv1___Sc0000016:3873181-3877770"
"9846" "lncRNA_9846" "Pocillopora_meandrina_HIv1___Sc0000016:3735938-3787681"
"9847" "lncRNA_9847" "Pocillopora_meandrina_HIv1___Sc0000016:3961331-3965611"
"9848" "lncRNA_9848" "Pocillopora_meandrina_HIv1___Sc0000016:4009298-4009608"
"9849" "lncRNA_9849" "Pocillopora_meandrina_HIv1___Sc0000016:4029084-4030079"
"9850" "lncRNA_9850" "Pocillopora_meandrina_HIv1___Sc0000016:4220653-4222848"
