"","miRNA","lncRNA","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","PCC.cor","p_value","adjusted_p_value"
"4728","Cluster_3661","lncRNA_12763",160,-20.77,"2 17","49787 49808",15,"80.00%","86.67%",472180,-0.324103066940924,0.594682001794168,0.938996104400145
"4729","Cluster_3661","lncRNA_12763",160,-21.32,"2 17","36598 36619",15,"80.00%","86.67%",472180,-0.324103066940924,0.594682001794168,0.938996104400145
"4730","Cluster_3661","lncRNA_12764",160,-20.77,"2 17","49739 49760",15,"80.00%","86.67%",472217,-0.312277135366316,0.608956571363319,0.941956087096303
"4731","Cluster_3661","lncRNA_12764",160,-21.32,"2 17","36550 36571",15,"80.00%","86.67%",472217,-0.312277135366316,0.608956571363319,0.941956087096303
"4732","Cluster_3661","lncRNA_12765",160,-20.77,"2 17","38667 38688",15,"80.00%","86.67%",472254,-0.404620191373896,0.499246032142328,0.925151075262029
"4733","Cluster_3661","lncRNA_12765",160,-21.32,"2 17","25478 25499",15,"80.00%","86.67%",472254,-0.404620191373896,0.499246032142328,0.925151075262029
"4734","Cluster_3661","lncRNA_12766",160,-20.77,"2 17","38667 38688",15,"80.00%","86.67%",472291,-0.408734650828625,0.494460115148577,0.923942164014379
"4735","Cluster_3661","lncRNA_12766",160,-21.32,"2 17","25478 25499",15,"80.00%","86.67%",472291,-0.408734650828625,0.494460115148577,0.923942164014379
"4736","Cluster_3661","lncRNA_12767",160,-20.77,"2 17","36722 36743",15,"80.00%","86.67%",472328,-0.396284059369449,0.508971689959059,0.927071380648037
"4737","Cluster_3661","lncRNA_12767",160,-21.32,"2 17","23533 23554",15,"80.00%","86.67%",472328,-0.396284059369449,0.508971689959059,0.927071380648037
"4738","Cluster_3661","lncRNA_12768",160,-20.77,"2 17","36277 36298",15,"80.00%","86.67%",472365,-0.283020930094454,0.644516852175542,0.94582900824049
"4739","Cluster_3661","lncRNA_12768",160,-21.32,"2 17","23088 23109",15,"80.00%","86.67%",472365,-0.283020930094454,0.644516852175542,0.94582900824049
"4740","Cluster_3661","lncRNA_12769",160,-20.77,"2 17","36277 36298",15,"80.00%","86.67%",472402,-0.283020930094454,0.644516852175542,0.94582900824049
"4741","Cluster_3661","lncRNA_12769",160,-21.32,"2 17","23088 23109",15,"80.00%","86.67%",472402,-0.283020930094454,0.644516852175542,0.94582900824049
"4742","Cluster_3661","lncRNA_12770",160,-20.77,"2 17","28737 28758",15,"80.00%","86.67%",472439,-0.399809392494943,0.504854013715627,0.926467667163648
"4743","Cluster_3661","lncRNA_12770",160,-21.32,"2 17","15548 15569",15,"80.00%","86.67%",472439,-0.399809392494943,0.504854013715627,0.926467667163648
"4744","Cluster_3661","lncRNA_12851",148,-20.43,"2 19","4129 4153",20,"65.00%","80.00%",475436,-0.317066774358151,0.603168014026642,0.94073273939384
"4745","Cluster_3661","lncRNA_12906",168,-22.11,"2 21","63 84",19,"68.42%","89.47%",477471,-0.899398197848494,0.0377205444925429,0.679769954537747
"4746","Cluster_3661","lncRNA_13006",174,-23.28,"2 21","160 180",19,"84.21%","89.47%",481171,-0.427283504891311,0.473005749802222,0.919316838521846
"4747","Cluster_3661","lncRNA_13047",176,-24.45,"2 21","30899 30920",19,"73.68%","94.74%",482688,-0.00725640362257752,0.990760941037574,0.999122401616668
"4748","Cluster_3661","lncRNA_131",159,-21.57,"2 21","396 421",23,"69.57%","73.91%",4833,-0.20714189773519,0.738157164965943,0.961897097904793
"4749","Cluster_3661","lncRNA_133",163,-23.71,"2 21","314 339",23,"73.91%","73.91%",4907,-0.144453004886466,0.816718383394482,0.979132035802539
"4750","Cluster_3661","lncRNA_13389",157,-20.98,"2 21","650 669",19,"68.42%","84.21%",495342,0.218367098158001,0.724192090298538,0.958993893798971
"4751","Cluster_3661","lncRNA_134",163,-23.71,"2 21","99 124",23,"73.91%","73.91%",4944,0.0407762328391591,0.948096478783089,0.99716598877612
"4752","Cluster_3661","lncRNA_13459",146,-21.89,"2 20","201 228",24,"58.33%","70.83%",497932,-0.0627079542386041,0.920210110914224,0.994458126656871
"4753","Cluster_3661","lncRNA_13464",146,-21.89,"2 20","201 228",24,"58.33%","70.83%",498117,-0.100473442103674,0.872288802324437,0.988424365100236
"4754","Cluster_3661","lncRNA_13498",163,-22.08,"2 19","40434 40455",18,"83.33%","88.89%",499375,-0.893303250670688,0.0411609143093111,0.687362425154214
"4755","Cluster_3661","lncRNA_13499",163,-22.08,"2 19","23979 24000",18,"83.33%","88.89%",499412,-0.788282623306974,0.11315444581808,0.776281258886367
"4756","Cluster_3661","lncRNA_136",163,-23.71,"2 21","405 430",23,"73.91%","73.91%",5018,0.177809102636481,0.774805087578498,0.969317962520484
"4757","Cluster_3661","lncRNA_13674",151,-21.13,"2 21","1499 1522",21,"66.67%","71.43%",505887,-0.644129176272214,0.240773966546874,0.861284067326734
"4758","Cluster_3661","lncRNA_13732",171,-22.1,"2 20","315 336",18,"83.33%","83.33%",508033,-0.793610600519876,0.109003579585765,0.774876961316007
"4759","Cluster_3661","lncRNA_13744",164,-22.61,"2 20","564 583",18,"77.78%","88.89%",508477,0.200952500545091,0.745871937592163,0.96369353610489
"4760","Cluster_3661","lncRNA_13795",169,-21.11,"2 19","809 831",18,"83.33%","88.89%",510364,0.135380263815002,0.828156483823267,0.981827096499355
"4761","Cluster_3661","lncRNA_1383",168,-23.53,"2 21","1135 1156",19,"73.68%","84.21%",51157,0.287587482730337,0.63894420282414,0.94582900824049
"4762","Cluster_3661","lncRNA_13869",150,-20.11,"2 21","48938 48962",22,"68.18%","72.73%",513102,-0.258910718441333,0.674065646764814,0.949230953451954
"4763","Cluster_3661","lncRNA_13869",157,-21.67,"2 20","3161 3184",20,"70.00%","85.00%",513102,-0.258910718441333,0.674065646764814,0.949230953451954
"4764","Cluster_3661","lncRNA_13869",161,-20.12,"2 20","56665 56688",20,"80.00%","80.00%",513102,-0.258910718441333,0.674065646764814,0.949230953451954
"4765","Cluster_3661","lncRNA_13869",161,-20.12,"2 20","78408 78431",20,"80.00%","80.00%",513102,-0.258910718441333,0.674065646764814,0.949230953451954
"4766","Cluster_3661","lncRNA_13869",161,-22.65,"2 21","32497 32516",19,"73.68%","84.21%",513102,-0.258910718441333,0.674065646764814,0.949230953451954
"4767","Cluster_3661","lncRNA_13870",150,-20.11,"2 21","15586 15610",22,"68.18%","72.73%",513139,-0.15526888150691,0.803102768049264,0.975950784117641
"4768","Cluster_3661","lncRNA_13870",161,-20.12,"2 20","23313 23336",20,"80.00%","80.00%",513139,-0.15526888150691,0.803102768049264,0.975950784117641
"4769","Cluster_3661","lncRNA_13871",150,-20.11,"2 21","7986 8010",22,"68.18%","72.73%",513176,-0.196422961878483,0.751524138804254,0.964708480785022
"4770","Cluster_3661","lncRNA_13872",150,-20.11,"2 21","7986 8010",22,"68.18%","72.73%",513213,0.173895899588801,0.779709885315938,0.970709271066801
"4771","Cluster_3661","lncRNA_13872",161,-20.12,"2 20","15713 15736",20,"80.00%","80.00%",513213,0.173895899588801,0.779709885315938,0.970709271066801
"4772","Cluster_3661","lncRNA_13872",161,-20.12,"2 20","37456 37479",20,"80.00%","80.00%",513213,0.173895899588801,0.779709885315938,0.970709271066801
"4773","Cluster_3661","lncRNA_13901",157,-21.67,"2 20","3137 3160",20,"70.00%","85.00%",514286,-0.502240118638244,0.388533982790945,0.905854359581693
"4774","Cluster_3661","lncRNA_13903",161,-20.12,"2 20","16751 16774",20,"80.00%","80.00%",514360,0.260775858659943,0.671772448326312,0.948708509685932
"4775","Cluster_3661","lncRNA_14027",146,-21.89,"2 20","234 261",24,"58.33%","70.83%",518948,0.137699419505586,0.825231298361172,0.981286900685732
"4776","Cluster_3661","lncRNA_14252",149,-20.35,"2 21","595 616",20,"70.00%","75.00%",527273,-0.272947277540515,0.65683742883134,0.947079575925619
"4777","Cluster_3661","lncRNA_143",163,-23.71,"2 21","377 402",23,"73.91%","73.91%",5277,-0.0375905760316231,0.95214946634336,0.997673952323685
"4778","Cluster_3661","lncRNA_14428",166,-20.66,"2 19","12068 12089",17,"76.47%","88.24%",533785,-0.86951439133456,0.0554612226175041,0.717131815260401
"4779","Cluster_3661","lncRNA_14429",166,-20.66,"2 19","5241 5262",17,"76.47%","88.24%",533822,-0.618169042214722,0.26641028172339,0.872554168179219
"4780","Cluster_3661","lncRNA_14461",156,-20.26,"2 21","10530 10552",21,"76.19%","80.95%",535006,-0.594490939236282,0.290382884987128,0.881897490120337
"4781","Cluster_3661","lncRNA_14462",156,-20.26,"2 21","7195 7217",21,"76.19%","80.95%",535043,-0.595913871148324,0.288927020307889,0.881323733525926
"4782","Cluster_3661","lncRNA_14505",167,-20.99,"2 16","3773 3794",14,"85.71%","100.00%",536634,-0.620107586112832,0.264472025453943,0.871815076372132
"4783","Cluster_3661","lncRNA_14508",157,-20.27,"2 21","2235 2254",19,"73.68%","78.95%",536745,-0.45281435638942,0.443816633984045,0.915204494650787
"4784","Cluster_3661","lncRNA_14509",157,-20.27,"2 21","2235 2254",19,"73.68%","78.95%",536782,-0.45281435638942,0.443816633984045,0.915204494650787
"4785","Cluster_3661","lncRNA_14510",157,-20.27,"2 21","2235 2254",19,"73.68%","78.95%",536819,-0.45281435638942,0.443816633984045,0.915204494650787
"4786","Cluster_3661","lncRNA_14511",157,-20.27,"2 21","2086 2105",19,"73.68%","78.95%",536856,-0.453186786324534,0.443393886506511,0.915146451842314
"4787","Cluster_3661","lncRNA_145",163,-23.71,"2 21","66 91",23,"73.91%","73.91%",5351,-0.058307059500012,0.925803232719958,0.994917397884349
"4788","Cluster_3661","lncRNA_147",163,-23.71,"2 21","472 497",23,"73.91%","73.91%",5425,0.0388463016658768,0.950551795012207,0.997498749628925
"4789","Cluster_3661","lncRNA_14876",162,-23.35,"2 17","1499 1519",15,"86.67%","93.33%",550361,-0.568130977270193,0.317690303481673,0.891888951719468
"4790","Cluster_3661","lncRNA_14877",162,-23.35,"2 17","776 796",15,"86.67%","93.33%",550398,-0.488280923634901,0.403974305501644,0.906889022099359
"4791","Cluster_3661","lncRNA_14917",159,-20.57,"2 21","2133 2155",20,"70.00%","80.00%",551878,-0.222523454459395,0.719030244785528,0.957715030745838
"4792","Cluster_3661","lncRNA_14969",158,-24.01,"2 21","10125 10150",23,"69.57%","78.26%",553802,-0.149618159316563,0.810213390484652,0.977621224733927
"4793","Cluster_3661","lncRNA_14972",158,-24.01,"2 21","4 29",23,"69.57%","78.26%",553913,0.489726921452056,0.402368346719211,0.906787266434982
"4794","Cluster_3661","lncRNA_15005",158,-24.01,"2 21","45536 45561",23,"69.57%","78.26%",555134,0.0180169685940989,0.977061324262341,0.998843043086132
"4795","Cluster_3661","lncRNA_15006",158,-24.01,"2 21","31518 31543",23,"69.57%","78.26%",555171,-0.0900212597652746,0.885536369186795,0.990159998376098
"4796","Cluster_3661","lncRNA_15019",163,-20.11,"2 16","400 421",14,"85.71%","92.86%",555652,-0.0423421038097316,0.94610447263851,0.99716598877612
"4797","Cluster_3661","lncRNA_15545",163,-20.51,"2 21","13061 13084",21,"66.67%","85.71%",575114,-0.932045847458268,0.0210465455740855,0.624799330937975
"4798","Cluster_3661","lncRNA_15545",163,-20.51,"2 21","27259 27282",21,"66.67%","85.71%",575114,-0.932045847458268,0.0210465455740855,0.624799330937975
"4799","Cluster_3661","lncRNA_15545",163,-20.51,"2 21","41456 41479",21,"66.67%","85.71%",575114,-0.932045847458268,0.0210465455740855,0.624799330937975
"4800","Cluster_3661","lncRNA_15546",163,-20.51,"2 21","13085 13108",21,"66.67%","85.71%",575151,-0.943384545281004,0.0160329495773268,0.613674961855994
"4801","Cluster_3661","lncRNA_15546",163,-20.51,"2 21","22990 23013",21,"66.67%","85.71%",575151,-0.943384545281004,0.0160329495773268,0.613674961855994
"4802","Cluster_3661","lncRNA_15580",163,-20.51,"2 21","13936 13959",21,"66.67%","85.71%",576409,-0.739690491484981,0.153051889595327,0.806007105278409
"4803","Cluster_3661","lncRNA_15581",163,-20.51,"2 21","13257 13280",21,"66.67%","85.71%",576446,-0.756461562203849,0.138882225137294,0.79584935787857
"4804","Cluster_3661","lncRNA_15582",163,-20.51,"2 21","13045 13068",21,"66.67%","85.71%",576483,-0.604745246943025,0.279934306705455,0.877544025401157
"4805","Cluster_3661","lncRNA_15582",163,-20.51,"2 21","27252 27275",21,"66.67%","85.71%",576483,-0.604745246943025,0.279934306705455,0.877544025401157
"4806","Cluster_3661","lncRNA_15583",163,-20.51,"2 21","13668 13691",21,"66.67%","85.71%",576520,-0.844349488072392,0.0719698936211084,0.734349346503219
"4807","Cluster_3661","lncRNA_15596",159,-21.57,"2 21","163 188",23,"69.57%","73.91%",577001,-0.293508461858633,0.631730612309703,0.945343066049962
"4808","Cluster_3661","lncRNA_15873",167,-21.16,"2 21","3032 3055",21,"71.43%","85.71%",587250,-0.694204887065487,0.19341059884125,0.83363797095397
"4809","Cluster_3661","lncRNA_16051",161,-23.11,"2 21","1788 1807",19,"78.95%","78.95%",593836,-0.457301206787532,0.438729578479256,0.913808553838814
"4810","Cluster_3661","lncRNA_164",159,-23.75,"2 21","401 426",23,"69.57%","73.91%",6054,-0.160094650096206,0.797035280897788,0.97474049557117
"4811","Cluster_3661","lncRNA_1897",159,-23.57,"2 21","395 418",21,"71.43%","76.19%",70175,-0.619234496239579,0.265344518831366,0.872083283055603
"4812","Cluster_3661","lncRNA_1948",167,-21.49,"2 18","20061 20081",16,"87.50%","93.75%",72062,-0.350901104219866,0.562564922407103,0.933430342752479
"4813","Cluster_3661","lncRNA_2024",154,-21.13,"2 21","31351 31374",21,"71.43%","76.19%",74874,0.0415110905448456,0.94716162118348,0.99716598877612
"4814","Cluster_3661","lncRNA_2479",162,-20.62,"2 20","269 292",20,"75.00%","80.00%",91709,0.4441216331662,0.453709078872711,0.916387082985478
"4815","Cluster_3661","lncRNA_2480",172,-27.22,"2 20","141 162",19,"89.47%","89.47%",91746,-0.564042518979144,0.321981499957171,0.893722757054631
"4816","Cluster_3661","lncRNA_2531",165,-21.36,"2 20","7407 7427",18,"83.33%","83.33%",93633,-0.894310194610833,0.0405859626963076,0.685279758819856
"4817","Cluster_3661","lncRNA_2540",153,-21.39,"2 21","7256 7277",20,"75.00%","75.00%",93966,0.106992026048496,0.86403387366174,0.987187441880606
"4818","Cluster_3661","lncRNA_2540",153,-21.42,"2 20","1 27",24,"66.67%","75.00%",93966,0.106992026048496,0.86403387366174,0.987187441880606
"4819","Cluster_3661","lncRNA_2541",153,-21.39,"2 21","7241 7262",20,"75.00%","75.00%",94003,0.0644438898761705,0.918004320641763,0.994228006455014
"4820","Cluster_3661","lncRNA_2542",153,-21.39,"2 21","7241 7262",20,"75.00%","75.00%",94040,0.0483586356421409,0.938451879524349,0.996334705144533
"4821","Cluster_3661","lncRNA_2543",153,-21.39,"2 21","7236 7257",20,"75.00%","75.00%",94077,0.145640253523831,0.815222717562002,0.978793819471153
"4822","Cluster_3661","lncRNA_2556",146,-21.89,"2 20","468 495",24,"58.33%","70.83%",94558,0.0080269140534818,0.989779925356022,0.999052787962238
"4823","Cluster_3661","lncRNA_2557",146,-21.89,"2 20","456 483",24,"58.33%","70.83%",94595,0.0929077716813825,0.881876554652412,0.989576626031403
"4824","Cluster_3661","lncRNA_2557",146,-21.89,"2 20","6223 6250",24,"58.33%","70.83%",94595,0.0929077716813825,0.881876554652412,0.989576626031403
"4825","Cluster_3661","lncRNA_2558",146,-21.89,"2 20","453 480",24,"58.33%","70.83%",94632,0.155718815613985,0.802536862101728,0.975742752889725
"4826","Cluster_3661","lncRNA_2558",146,-21.89,"2 20","6220 6247",24,"58.33%","70.83%",94632,0.155718815613985,0.802536862101728,0.975742752889725
"4827","Cluster_3661","lncRNA_2559",146,-21.89,"2 20","4668 4695",24,"58.33%","70.83%",94669,0.0696762300010156,0.911357302542809,0.993383964348529
"4828","Cluster_3661","lncRNA_2560",146,-21.89,"2 20","3842 3869",24,"58.33%","70.83%",94706,0.146192566578986,0.814527017439377,0.978793819471153
"4829","Cluster_3661","lncRNA_2561",146,-21.89,"2 20","3483 3510",24,"58.33%","70.83%",94743,0.114283623595214,0.854806940383586,0.985475802507967
"4830","Cluster_3661","lncRNA_2569",165,-25.53,"2 21","522 543",20,"80.00%","85.00%",95039,0.157163297802461,0.800720335601146,0.97557978635068
"4831","Cluster_3661","lncRNA_2570",165,-25.53,"2 21","266 287",20,"80.00%","85.00%",95076,0.168294148546383,0.786737076364556,0.972580751406531
"4832","Cluster_3661","lncRNA_2644",162,-22.27,"2 20","14432 14454",19,"73.68%","84.21%",97814,-0.253768930157417,0.680393619315553,0.950560854580038
"4833","Cluster_3661","lncRNA_2658",160,-22.46,"2 21","42669 42688",19,"78.95%","84.21%",98332,0.725106958516361,0.16569409882524,0.811804757327618
"4834","Cluster_3661","lncRNA_2659",160,-22.46,"2 21","39890 39909",19,"78.95%","84.21%",98369,0.874984461363684,0.0520551271060481,0.717131815260401
"4835","Cluster_3661","lncRNA_2660",160,-22.46,"2 21","37081 37100",19,"78.95%","84.21%",98406,0.6043080568949,0.280377723823999,0.877723494517961
"4836","Cluster_3661","lncRNA_2661",160,-22.46,"2 21","37081 37100",19,"78.95%","84.21%",98443,0.6043080568949,0.280377723823999,0.877723494517961
"4837","Cluster_3661","lncRNA_2662",160,-22.46,"2 21","36418 36437",19,"78.95%","84.21%",98480,0.59495718080013,0.289905642302393,0.881641961725603
"4838","Cluster_3661","lncRNA_2707",145,-22.2,"2 19","29228 29255",23,"60.87%","69.57%",100145,-0.130872748403553,0.833844541862317,0.982712585450626
"4839","Cluster_3661","lncRNA_2708",145,-22.2,"2 19","28942 28969",23,"60.87%","69.57%",100182,-0.142795747170978,0.818806592411344,0.979675527350952
"4840","Cluster_3661","lncRNA_2711",145,-22.2,"2 19","24191 24218",23,"60.87%","69.57%",100293,-0.322683093226173,0.596392816700538,0.93936222091963
"4841","Cluster_3661","lncRNA_2754",150,-20.11,"2 21","6830 6854",22,"68.18%","72.73%",101884,-0.691125453419901,0.196238549022836,0.83534027071569
"4842","Cluster_3661","lncRNA_2756",146,-21.89,"2 20","591 618",24,"58.33%","70.83%",101958,0.262958739890643,0.669090106067097,0.948562718400971
"4843","Cluster_3661","lncRNA_2872",150,-20.91,"2 21","8089 8113",22,"63.64%","77.27%",106250,-0.185907163365324,0.764666280450021,0.96671237040832
"4844","Cluster_3661","lncRNA_2961",145,-22.2,"2 19","1785 1812",23,"60.87%","69.57%",109543,-0.88939789454031,0.0434149664839306,0.695038647489439
"4845","Cluster_3661","lncRNA_3347",159,-20.06,"2 17","12018 12040",16,"75.00%","93.75%",123825,-0.281524873153195,0.64634422893949,0.94582900824049
"4846","Cluster_3661","lncRNA_3993",160,-20.62,"2 21","17195 17217",21,"80.95%","80.95%",147727,0.135294622242362,0.828264522824096,0.981827096499355
"4847","Cluster_3661","lncRNA_4255",160,-21.09,"2 21","2603 2624",19,"68.42%","78.95%",157421,0.721755260885862,0.168640369776504,0.814478199024677
"4848","Cluster_3661","lncRNA_4567",160,-24.89,"2 21","105 124",19,"73.68%","89.47%",168965,-0.696702176892145,0.191125797881262,0.83173512735322
"4849","Cluster_3661","lncRNA_4583",168,-21.35,"2 21","36208 36229",19,"73.68%","84.21%",169557,-0.586729160906805,0.298357674566157,0.885486681850404
"4850","Cluster_3661","lncRNA_4689",168,-21.35,"2 21","11113 11134",19,"73.68%","84.21%",173479,-0.760051240042269,0.135902454083305,0.793980687476838
"4851","Cluster_3661","lncRNA_4945",165,-22.42,"2 21","2035 2054",19,"73.68%","89.47%",182951,0.311584636445406,0.609794294902994,0.941992013417437
"4852","Cluster_3661","lncRNA_5112",158,-24.23,"2 21","9661 9688",25,"68.00%","76.00%",189130,-0.834507058611361,0.0787802258574861,0.740889264865296
"4853","Cluster_3661","lncRNA_5123",157,-20.56,"2 21","3001 3022",20,"75.00%","80.00%",189537,0.152408290725373,0.806701627082454,0.976727907919157
"4854","Cluster_3661","lncRNA_5124",157,-20.56,"2 21","2995 3016",20,"75.00%","80.00%",189574,0.152408290725373,0.806701627082454,0.976727907919157
"4855","Cluster_3661","lncRNA_5125",157,-20.56,"2 21","2995 3016",20,"75.00%","80.00%",189611,0.152408290725373,0.806701627082454,0.976727907919157
"4856","Cluster_3661","lncRNA_5135",160,-21.04,"2 18","5524 5548",19,"78.95%","78.95%",189981,-0.515997710104958,0.373457634335797,0.904015383819361
"4857","Cluster_3661","lncRNA_5136",160,-21.04,"2 18","5509 5533",19,"78.95%","78.95%",190018,-0.515997710104958,0.373457634335797,0.904015383819361
"4858","Cluster_3661","lncRNA_5252",158,-24.23,"2 21","23775 23802",25,"68.00%","76.00%",194310,-0.658948022831777,0.226460849468136,0.854472692153346
"4859","Cluster_3661","lncRNA_5266",157,-20.56,"2 21","6196 6217",20,"75.00%","80.00%",194828,0.085243813868596,0.891595794917896,0.991394856849971
"4860","Cluster_3661","lncRNA_5267",157,-20.56,"2 21","3002 3023",20,"75.00%","80.00%",194865,0.163677131830788,0.792534092679934,0.973814371829484
"4861","Cluster_3661","lncRNA_5268",157,-20.56,"2 21","3001 3022",20,"75.00%","80.00%",194902,0.157708468306339,0.800034859347601,0.97544298268895
"4862","Cluster_3661","lncRNA_5308",150,-20.08,"2 21","18716 18743",25,"68.00%","68.00%",196382,-0.0748366560984599,0.904804025923233,0.992344898377568
"4863","Cluster_3661","lncRNA_5308",170,-23.91,"2 21","15302 15322",19,"78.95%","89.47%",196382,-0.0748366560984599,0.904804025923233,0.992344898377568
"4864","Cluster_3661","lncRNA_5473",151,-21.88,"2 21","247 273",24,"62.50%","70.83%",202487,-0.721705946627663,0.16868383059945,0.814539280232212
"4865","Cluster_3661","lncRNA_5622",174,-23.16,"2 19","883 904",17,"82.35%","94.12%",208000,0.286636257032352,0.640104348466794,0.94582900824049
"4866","Cluster_3661","lncRNA_5779",168,-20.77,"2 20","77007 77026",18,"83.33%","88.89%",213809,-0.101537477476363,0.870940958953635,0.988424365100236
"4867","Cluster_3661","lncRNA_5780",168,-20.77,"2 20","22458 22477",18,"83.33%","88.89%",213846,-0.189918618063473,0.75964972861943,0.965637686956631
"4868","Cluster_3661","lncRNA_5854",159,-20.62,"2 16","5870 5891",14,"85.71%","85.71%",216584,-0.63998934197432,0.244814997328,0.863283900664884
"4869","Cluster_3661","lncRNA_5855",159,-20.62,"2 16","5632 5653",14,"85.71%","85.71%",216621,-0.780703569355747,0.1191386460708,0.780774569481798
"4870","Cluster_3661","lncRNA_5856",159,-20.62,"2 16","4730 4751",14,"85.71%","85.71%",216658,-0.777912688505416,0.121365384735083,0.782637797637159
"4871","Cluster_3661","lncRNA_5858",154,-20.85,"2 21","30023 30043",19,"68.42%","78.95%",216732,-0.758653873286726,0.137060131050013,0.794976775676026
"4872","Cluster_3661","lncRNA_5861",156,-22.02,"2 21","15421 15441",20,"70.00%","85.00%",216843,0.0368811435278816,0.953052117423934,0.997818597275984
"4873","Cluster_3661","lncRNA_5861",156,-22.02,"2 21","24212 24232",20,"70.00%","85.00%",216843,0.0368811435278816,0.953052117423934,0.997818597275984
"4874","Cluster_3661","lncRNA_5861",156,-22.02,"2 21","8196 8216",20,"70.00%","85.00%",216843,0.0368811435278816,0.953052117423934,0.997818597275984
"4875","Cluster_3661","lncRNA_5862",156,-22.02,"2 21","7021 7041",20,"70.00%","85.00%",216880,-0.759305845076697,0.136519630697104,0.79472923913519
"4876","Cluster_3661","lncRNA_5864",156,-22.02,"2 21","4954 4974",20,"70.00%","85.00%",216954,-0.655679457193135,0.229597148336802,0.855766633056419
"4877","Cluster_3661","lncRNA_5886",168,-20.77,"2 20","86873 86892",18,"83.33%","88.89%",217768,0.0683177741519424,0.913082820154542,0.993521856407023
"4878","Cluster_3661","lncRNA_6203",166,-20.08,"2 21","1164 1184",19,"73.68%","89.47%",229497,0.243664039382568,0.692855210367038,0.95257130249511
"4879","Cluster_3661","lncRNA_6285",158,-24.01,"2 21","17223 17248",23,"69.57%","78.26%",232531,0.0815907230151934,0.89623084103189,0.992216822274443
"4880","Cluster_3661","lncRNA_6287",158,-24.01,"2 21","29462 29487",23,"69.57%","78.26%",232605,0.21784714486115,0.724838177025982,0.959148020193523
"4881","Cluster_3661","lncRNA_6288",158,-24.01,"2 21","8929 8954",23,"69.57%","78.26%",232642,-0.0705242838642289,0.91028018316179,0.993174019112793
"4882","Cluster_3661","lncRNA_6291",158,-24.01,"2 21","11449 11474",23,"69.57%","78.26%",232753,-0.0791931205374716,0.89927368193051,0.992344898377568
"4883","Cluster_3661","lncRNA_6292",158,-24.01,"2 21","10669 10694",23,"69.57%","78.26%",232790,-0.060973551261401,0.922414194450763,0.994482028162987
"4884","Cluster_3661","lncRNA_6293",158,-24.01,"2 21","229 254",23,"69.57%","78.26%",232827,-0.408520957532974,0.494708445380127,0.924009067976634
"4885","Cluster_3661","lncRNA_6506",149,-20.19,"2 20","4098 4122",21,"71.43%","71.43%",240708,0.624714523136966,0.259880981456741,0.869693245648477
"4886","Cluster_3661","lncRNA_6605",160,-20.59,"2 19","9224 9248",20,"80.00%","80.00%",244371,-0.0866334622663118,0.889832985619111,0.991071792524133
"4887","Cluster_3661","lncRNA_7092",174,-26.93,"2 20","17013 17035",19,"84.21%","89.47%",262390,-0.573743430261294,0.311823501603747,0.889935974793904
"4888","Cluster_3661","lncRNA_7111",174,-26.93,"2 20","16594 16616",19,"84.21%","89.47%",263093,-0.513166955520691,0.376548045772756,0.904387066593703
"4889","Cluster_3661","lncRNA_7112",170,-24.44,"2 20","32191 32213",19,"78.95%","89.47%",263130,-0.453240204142627,0.443333258977497,0.915127254428987
"4890","Cluster_3661","lncRNA_7191",171,-22.02,"2 20","21201 21222",18,"83.33%","83.33%",266053,-0.0296638757892733,0.962236320168992,0.998221880802461
"4891","Cluster_3661","lncRNA_7225",159,-21.79,"2 17","5637 5659",16,"81.25%","87.50%",267311,0.92514514890713,0.0243067218725966,0.629971206850763
"4892","Cluster_3661","lncRNA_7225",159,-21.79,"2 17","930 952",16,"81.25%","87.50%",267311,0.92514514890713,0.0243067218725966,0.629971206850763
"4893","Cluster_3661","lncRNA_7234",146,-21.89,"2 20","14514 14541",24,"58.33%","70.83%",267644,-0.533589223803933,0.354392082693685,0.90209857086666
"4894","Cluster_3661","lncRNA_7235",146,-21.89,"2 20","14455 14482",24,"58.33%","70.83%",267681,-0.533589223803933,0.354392082693685,0.90209857086666
"4895","Cluster_3661","lncRNA_7290",174,-26.93,"2 20","20173 20195",19,"84.21%","89.47%",269716,-0.603963526452041,0.280727291605864,0.878018145001956
"4896","Cluster_3661","lncRNA_7293",174,-26.93,"2 20","723 745",19,"84.21%","89.47%",269827,-0.470491973434798,0.423851236790101,0.910790796347711
"4897","Cluster_3661","lncRNA_7295",170,-24.44,"2 20","33599 33621",19,"78.95%","89.47%",269901,-0.445795209178797,0.45180078209725,0.916245712422957
"4898","Cluster_3661","lncRNA_7685",169,-23.48,"2 19","78 101",19,"78.95%","89.47%",284331,-0.217369571786393,0.725431670378714,0.95928091737203
"4899","Cluster_3661","lncRNA_7691",166,-22.4,"2 20","892 914",19,"78.95%","84.21%",284553,-0.16751910629142,0.787709880886651,0.9728284928343
"4900","Cluster_3661","lncRNA_7695",155,-20.25,"2 18","2179 2199",16,"81.25%","81.25%",284701,-0.786410134656275,0.114624284345853,0.776981412174189
"4901","Cluster_3661","lncRNA_7715",147,-20.36,"2 21","24781 24799",19,"68.42%","78.95%",285441,-0.692584326291562,0.194897370404502,0.834928247560614
"4902","Cluster_3661","lncRNA_7739",160,-20.45,"2 20","333 355",20,"80.00%","80.00%",286329,0.111146179112916,0.858776200236693,0.986337135662517
