"","gene_ID","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","PCC.cor","p_value","adjusted_p_value"
"1260","FUN_016474","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",13708,"Cluster_16409","ptg000011l:3538512-3598044",184,-25.78,2,21,235,256,19,"84.21%","94.74%",-0.211246763311627,0.733046332286216,0.998649612991003
"1261","FUN_016620","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",7484,"Cluster_15316","ptg000011l:5465576-5470629",159,-20.54,2,21,964,987,21,"71.43%","76.19%",-0.210615136380093,0.733832450655119,0.998649612991003
"1262","FUN_016620","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",17159,"Cluster_1862","ptg000011l:5465576-5470629",168,-21.65,2,23,4230,4255,23,"69.57%","86.96%",-0.73382624155195,0.158100438891815,0.998649612991003
"1263","FUN_016646","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",18658,"Cluster_18723","ptg000011l:5802920-5812390",157,-23.81,2,20,8168,8192,21,"76.19%","76.19%",-0.306273968248866,0.616225287319317,0.998649612991003
"1264","FUN_016719","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",26356,"Cluster_3366","ptg000011l:6593035-6604563",163,-22.93,2,22,10044,10066,20,"70.00%","85.00%",-0.517163060758691,0.372187172720049,0.998649612991003
"1265","FUN_016720","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",26357,"Cluster_3366","ptg000011l:6648866-6662043",155,-22.13,2,21,6774,6798,20,"65.00%","80.00%",-0.409453113465634,0.493625389994448,0.998649612991003
"1266","FUN_016720","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",28321,"Cluster_3367","ptg000011l:6648866-6662043",155,-24.6,2,21,6774,6798,20,"65.00%","80.00%",-0.434702167991272,0.464482369580151,0.998649612991003
"1267","FUN_016720","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",34404,"Cluster_5900","ptg000011l:6648866-6662043",147,-20.28,2,16,4390,4411,14,"71.43%","78.57%",-0.123127939875393,0.843625665379426,0.998649612991003
"1268","FUN_016786","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",30622,"Cluster_4220","ptg000011l:7487750-7494373",142,-22.22,2,11,2180,2201,9,"88.89%","88.89%",-0.23769267163669,0.700234689385041,0.998649612991003
"1269","FUN_016868","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",29589,"Cluster_3437","ptg000011l:8222488-8243624",171,-21.36,2,22,20600,20626,24,"75.00%","83.33%",-0.713365188674568,0.176080650466265,0.998649612991003
"1270","FUN_016943","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",13725,"Cluster_16409","ptg000011l:9239516-9264162",152,-22.8,2,13,433,454,11,"90.91%","90.91%",-0.418767376468562,0.48283080588465,0.998649612991003
"1271","FUN_016943","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",17169,"Cluster_1862","ptg000011l:9239516-9264162",159,-23.4,2,23,12466,12487,21,"66.67%","80.95%",-0.243164312715529,0.693472344611721,0.998649612991003
"1272","FUN_016943","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",30628,"Cluster_4220","ptg000011l:9239516-9264162",148,-20.82,2,21,6301,6322,19,"63.16%","68.42%",-0.813817093654208,0.0936972611721744,0.998649612991003
"1273","FUN_017709","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",8920,"Cluster_15340","ptg000011l:13419494-13494814",160,-20.41,2,21,65590,65611,19,"57.89%","89.47%",-0.0116764700964379,0.985133394363605,0.998877195524287
"1274","FUN_017709","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",21868,"Cluster_19193","ptg000011l:13419494-13494814",146,-20.33,2,20,58463,58486,20,"65.00%","70.00%",-0.108384359626964,0.862271408817965,0.998649612991003
"1275","FUN_017709","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",25057,"Cluster_3250","ptg000011l:13419494-13494814",149,-21.09,2,21,932,960,26,"69.23%","69.23%",-0.384802407790781,0.522429514457155,0.998649612991003
"1276","FUN_017709","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",36219,"Cluster_5981","ptg000011l:13419494-13494814",144,-20.28,2,22,14212,14235,21,"61.90%","66.67%",-0.372167709064149,0.537319623981105,0.998649612991003
"1277","FUN_017712","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",4168,"Cluster_10419","ptg000011l:13515978-13530487",160,-23.15,2,21,2573,2592,19,"78.95%","84.21%",-0.201770242365288,0.744852082891353,0.998649612991003
"1278","FUN_017712","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",21869,"Cluster_19193","ptg000011l:13515978-13530487",140,-20.48,2,9,12089,12110,7,"100.00%","100.00%",-0.558412933886911,0.327914003419435,0.998649612991003
"1279","FUN_017712","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",23553,"Cluster_2463","ptg000011l:13515978-13530487",166,-20.58,2,19,341,362,17,"82.35%","82.35%",-0.000942349040795641,0.998800164113896,0.999844422095371
"1280","FUN_017761","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",16009,"Cluster_1826","ptg000012l:159664-168235",162,-21.23,2,21,6695,6721,24,"70.83%","79.17%",-0.774487623279272,0.124114883085639,0.998649612991003
"1281","FUN_017761","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",16009,"Cluster_1826","ptg000012l:159664-168235",162,-21.23,2,21,6695,6721,24,"70.83%","79.17%",-0.774487623279272,0.124114883085639,0.998649612991003
"1282","FUN_017901","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",29595,"Cluster_3437","ptg000012l:1715563-1721516",172,-21.86,2,22,1410,1435,23,"78.26%","78.26%",-0.890212748647493,0.0429415116607347,0.96546924320845
"1283","FUN_017915","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",33119,"Cluster_5012","ptg000012l:1827935-1853042",169,-23,2,20,23893,23916,21,"80.95%","85.71%",-0.339900201556266,0.575709578201893,0.998649612991003
"1284","FUN_017955","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",4191,"Cluster_10419","ptg000012l:2364934-2372584",171,-22.77,2,17,5616,5638,16,"93.75%","93.75%",-0.393611535351252,0.512097819389242,0.998649612991003
"1285","FUN_017978","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",16348,"Cluster_1832","ptg000012l:2629749-2681082",178,-24.35,2,19,17254,17274,17,"82.35%","100.00%",-0.319039240301128,0.600787003627208,0.998649612991003
"1286","FUN_018008","GO:0004175","endopeptidase activity",103,54,43.37,0.0463,"Molecular Functions",12718,"Cluster_15928","ptg000012l:3079482-3120350",159,-21.42,2,21,10400,10422,20,"75.00%","75.00%",-0.709763969016483,0.179302310498131,0.998649612991003
"1287","FUN_018008","GO:0004175","endopeptidase activity",103,54,43.37,0.0463,"Molecular Functions",29597,"Cluster_3437","ptg000012l:3079482-3120350",168,-21.99,2,22,28006,28029,21,"76.19%","80.95%",-0.925779476145405,0.0240007520502693,0.911947326397717
"1288","FUN_018008","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",12718,"Cluster_15928","ptg000012l:3079482-3120350",159,-21.42,2,21,10400,10422,20,"75.00%","75.00%",-0.709763969016483,0.179302310498131,0.998649612991003
"1289","FUN_018008","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",29597,"Cluster_3437","ptg000012l:3079482-3120350",168,-21.99,2,22,28006,28029,21,"76.19%","80.95%",-0.925779476145405,0.0240007520502693,0.911947326397717
"1290","FUN_018010","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",12719,"Cluster_15928","ptg000012l:3138432-3260010",157,-21.9,2,20,96145,96165,18,"77.78%","77.78%",-0.629095724790244,0.255534946906578,0.998649612991003
"1291","FUN_018010","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",20015,"Cluster_18728","ptg000012l:3138432-3260010",143,-22.64,2,12,47626,47647,10,"80.00%","90.00%",-0.0674050899592684,0.914242206875066,0.998649612991003
"1292","FUN_018022","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",11301,"Cluster_15775","ptg000012l:3468913-3483043",175,-22.74,2,21,8572,8595,20,"75.00%","95.00%",-0.228205133561313,0.71198221812835,0.998649612991003
"1293","FUN_018022","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",11301,"Cluster_15775","ptg000012l:3468913-3483043",175,-22.74,2,21,8572,8595,20,"75.00%","95.00%",-0.228205133561313,0.71198221812835,0.998649612991003
"1294","FUN_018086","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",6686,"Cluster_14768","ptg000012l:4129842-4244245",173,-28.26,2,20,18030,18049,18,"88.89%","88.89%",-0.243580571097339,0.692958283438556,0.998649612991003
"1295","FUN_018086","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",12723,"Cluster_15928","ptg000012l:4129842-4244245",161,-20.42,2,18,67642,67663,16,"75.00%","87.50%",-0.424025632820626,0.476759259991557,0.998649612991003
"1296","FUN_018086","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",12724,"Cluster_15928","ptg000012l:4129842-4244245",170,-24.82,2,21,80915,80935,19,"73.68%","94.74%",-0.424025632820626,0.476759259991557,0.998649612991003
"1297","FUN_018086","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",18692,"Cluster_18723","ptg000012l:4129842-4244245",169,-21.55,2,20,78216,78236,18,"83.33%","88.89%",-0.0311659046725658,0.960324762549509,0.998649612991003
"1298","FUN_018086","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",20031,"Cluster_18728","ptg000012l:4129842-4244245",150,-20.1,2,11,16927,16948,9,"100.00%","100.00%",-0.500916738597667,0.389991679145465,0.998649612991003
"1299","FUN_018086","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",30703,"Cluster_4220","ptg000012l:4129842-4244245",162,-21.02,2,19,28015,28036,17,"76.47%","82.35%",-0.0764130206971342,0.902802684008214,0.998649612991003
"1300","FUN_018146","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",26429,"Cluster_3366","ptg000012l:4861432-4871827",156,-20.76,2,23,4863,4885,21,"61.90%","80.95%",-0.523754729813552,0.365020719075639,0.998649612991003
"1301","FUN_018149","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",26432,"Cluster_3366","ptg000012l:4909030-4939389",156,-20.76,2,23,24835,24857,21,"61.90%","80.95%",-0.4790344491274,0.414278626342806,0.998649612991003
"1302","FUN_018149","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",26433,"Cluster_3366","ptg000012l:4909030-4939389",156,-20.76,2,23,4918,4940,21,"61.90%","80.95%",-0.4790344491274,0.414278626342806,0.998649612991003
"1303","FUN_018150","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",26434,"Cluster_3366","ptg000012l:4948915-4959318",156,-20.76,2,23,4863,4885,21,"61.90%","80.95%",-0.422659598758671,0.478335002504247,0.998649612991003
"1304","FUN_018152","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",20039,"Cluster_18728","ptg000012l:4968848-4978241",148,-22.99,2,21,5037,5058,19,"52.63%","78.95%",-0.0722866721945237,0.908041968892091,0.998649612991003
"1305","FUN_018152","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",26435,"Cluster_3366","ptg000012l:4968848-4978241",156,-20.76,2,23,3857,3879,21,"61.90%","80.95%",-0.580695201288718,0.304595683354656,0.998649612991003
"1306","FUN_018194","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",3000,"Cluster_10207","ptg000012l:5761082-5784901",155,-21.56,2,20,10440,10458,18,"77.78%","83.33%",-0.897596926608571,0.0387273159874254,0.96546924320845
"1307","FUN_018194","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",18708,"Cluster_18723","ptg000012l:5761082-5784901",154,-22.38,2,21,9461,9481,19,"68.42%","78.95%",-0.206226456623281,0.739297573298159,0.998649612991003
"1308","FUN_018194","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",24161,"Cluster_2859","ptg000012l:5761082-5784901",155,-20.18,2,12,16063,16085,10,"100.00%","100.00%",-0.118938922476061,0.848920073506808,0.998649612991003
"1309","FUN_018333","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",2273,"Cluster_10093","ptg000012l:7759056-7815727",160,-20.62,2,21,25857,25878,19,"68.42%","78.95%",-0.612997605789928,0.271599307695272,0.998649612991003
"1310","FUN_018333","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",5316,"Cluster_14402","ptg000012l:7759056-7815727",155,-20.36,2,17,47056,47078,16,"75.00%","87.50%",-0.510922803656855,0.379002384355606,0.998649612991003
"1311","FUN_018333","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",5317,"Cluster_14402","ptg000012l:7759056-7815727",159,-20.3,2,20,8966,8987,18,"72.22%","77.78%",-0.510922803656855,0.379002384355606,0.998649612991003
"1312","FUN_018333","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",9069,"Cluster_15340","ptg000012l:7759056-7815727",165,-21.29,2,20,44376,44396,18,"77.78%","88.89%",-0.24947997046025,0.685678783932029,0.998649612991003
"1313","FUN_018333","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",20049,"Cluster_18728","ptg000012l:7759056-7815727",143,-21.79,2,21,30943,30968,23,"60.87%","65.22%",-0.140796029723834,0.82132698510432,0.998649612991003
"1314","FUN_018333","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",21998,"Cluster_19193","ptg000012l:7759056-7815727",146,-23.27,2,20,225,247,19,"68.42%","68.42%",-0.10074903874026,0.871939682323537,0.998649612991003
"1315","FUN_018333","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",21999,"Cluster_19193","ptg000012l:7759056-7815727",159,-23.92,2,21,40551,40573,20,"75.00%","75.00%",-0.10074903874026,0.871939682323537,0.998649612991003
"1316","FUN_018333","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",32303,"Cluster_4254","ptg000012l:7759056-7815727",165,-20.19,2,20,51313,51333,18,"77.78%","88.89%",-0.504379815169169,0.386179859827861,0.998649612991003
"1317","FUN_018361","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",11312,"Cluster_15775","ptg000012l:8397510-8420546",180,-23.64,2,22,19630,19653,21,"80.95%","90.48%",-0.713389401960214,0.176059045895474,0.998649612991003
"1318","FUN_018361","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",30719,"Cluster_4220","ptg000012l:8397510-8420546",171,-23.63,2,16,8478,8499,14,"92.86%","100.00%",-0.483433675852449,0.409368604298734,0.998649612991003
"1319","FUN_018477","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",22011,"Cluster_19193","ptg000012l:9909035-9925106",151,-21.6,2,18,3388,3408,16,"75.00%","81.25%",-0.0488533785984635,0.937822697788622,0.998649612991003
"1320","FUN_018477","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",22011,"Cluster_19193","ptg000012l:9909035-9925106",151,-21.6,2,18,3388,3408,16,"75.00%","81.25%",-0.0488533785984635,0.937822697788622,0.998649612991003
"1321","FUN_018552","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",3538,"Cluster_10228","ptg000012l:10739569-10831517",176,-23.01,2,19,47400,47421,17,"94.12%","94.12%",-0.36399396331998,0.546996078686435,0.998649612991003
"1322","FUN_018552","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",6663,"Cluster_14768","ptg000012l:10739569-10831517",156,-22.15,2,20,43816,43834,18,"72.22%","83.33%",-0.0540679496455226,0.931192104329802,0.998649612991003
"1323","FUN_018552","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",11281,"Cluster_15775","ptg000012l:10739569-10831517",169,-21.26,2,22,26662,26684,20,"70.00%","85.00%",-0.321633662458803,0.597657756168957,0.998649612991003
"1324","FUN_018552","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",11282,"Cluster_15775","ptg000012l:10739569-10831517",179,-23.74,2,21,50312,50335,20,"85.00%","90.00%",-0.321633662458803,0.597657756168957,0.998649612991003
"1325","FUN_018552","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",18668,"Cluster_18723","ptg000012l:10739569-10831517",158,-20.73,2,21,4773,4793,19,"73.68%","78.95%",-0.136512976369717,0.826727658768023,0.998649612991003
"1326","FUN_018552","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",25085,"Cluster_3250","ptg000012l:10739569-10831517",156,-20.64,2,20,2465,2484,18,"77.78%","77.78%",-0.043196513775242,0.945017599543682,0.998649612991003
"1327","FUN_018552","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",30641,"Cluster_4220","ptg000012l:10739569-10831517",145,-21.6,2,10,12177,12198,8,"100.00%","100.00%",-0.189843048211928,0.759744196653101,0.998649612991003
"1328","FUN_018552","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",33711,"Cluster_5899","ptg000012l:10739569-10831517",167,-21.56,2,21,53124,53146,20,"75.00%","85.00%",-0.190384771161836,0.759067033087289,0.998649612991003
"1329","FUN_018605","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",21926,"Cluster_19193","ptg000012l:11057226-11074533",155,-26.32,2,21,14240,14262,20,"65.00%","80.00%",-0.335143069642184,0.581411103414461,0.998649612991003
"1330","FUN_018605","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",25087,"Cluster_3250","ptg000012l:11057226-11074533",157,-20.03,2,17,9041,9062,16,"87.50%","87.50%",-0.515442688141422,0.374063083905004,0.998649612991003
"1331","FUN_018605","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",21926,"Cluster_19193","ptg000012l:11057226-11074533",155,-26.32,2,21,14240,14262,20,"65.00%","80.00%",-0.335143069642184,0.581411103414461,0.998649612991003
"1332","FUN_018605","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",25087,"Cluster_3250","ptg000012l:11057226-11074533",157,-20.03,2,17,9041,9062,16,"87.50%","87.50%",-0.515442688141422,0.374063083905004,0.998649612991003
"1333","FUN_018653","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",26379,"Cluster_3366","ptg000012l:11530875-11544487",165,-24.59,2,18,4329,4352,16,"68.75%","100.00%",-0.593211116738839,0.291693956347863,0.998649612991003
"1334","FUN_018653","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",30648,"Cluster_4220","ptg000012l:11530875-11544487",159,-23.14,2,21,2815,2838,21,"71.43%","76.19%",-0.414731408537635,0.487502038678284,0.998649612991003
"1335","FUN_018683","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",13731,"Cluster_16409","ptg000012l:11948558-11954610",160,-20.33,2,21,3692,3713,19,"68.42%","78.95%",-0.413559508086496,0.488860173066982,0.998649612991003
"1336","FUN_018735","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",6668,"Cluster_14768","ptg000012l:12643049-12658327",167,-22.77,2,16,6582,6602,14,"92.86%","92.86%",-0.419674609853595,0.481782085793466,0.998649612991003
"1337","FUN_018735","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",17179,"Cluster_1862","ptg000012l:12643049-12658327",170,-21.27,2,20,930,954,19,"78.95%","89.47%",-0.278914218357511,0.649535044299477,0.998649612991003
"1338","FUN_018735","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",34415,"Cluster_5900","ptg000012l:12643049-12658327",155,-23.46,2,17,5477,5499,16,"75.00%","87.50%",-0.139055480870357,0.823521318099995,0.998649612991003
"1339","FUN_018735","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",6668,"Cluster_14768","ptg000012l:12643049-12658327",167,-22.77,2,16,6582,6602,14,"92.86%","92.86%",-0.419674609853595,0.481782085793466,0.998649612991003
"1340","FUN_018735","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",17179,"Cluster_1862","ptg000012l:12643049-12658327",170,-21.27,2,20,930,954,19,"78.95%","89.47%",-0.278914218357511,0.649535044299477,0.998649612991003
"1341","FUN_018735","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",34415,"Cluster_5900","ptg000012l:12643049-12658327",155,-23.46,2,17,5477,5499,16,"75.00%","87.50%",-0.139055480870357,0.823521318099995,0.998649612991003
"1342","FUN_018736","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",1156,"Cluster_10057","ptg000012l:12660059-12689760",160,-20.68,2,21,10694,10715,19,"68.42%","78.95%",-0.108502780017074,0.862121520488858,0.998649612991003
"1343","FUN_018736","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",11287,"Cluster_15775","ptg000012l:12660059-12689760",175,-21.43,2,20,21865,21887,18,"83.33%","88.89%",-0.421012515267176,0.480236413161864,0.998649612991003
"1344","FUN_018736","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",11288,"Cluster_15775","ptg000012l:12660059-12689760",185,-22.31,2,22,14163,14185,20,"80.00%","95.00%",-0.421012515267176,0.480236413161864,0.998649612991003
"1345","FUN_018736","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",23160,"Cluster_1951","ptg000012l:12660059-12689760",164,-20.3,2,21,20692,20713,19,"63.16%","89.47%",-0.235124629822019,0.703411736043799,0.998649612991003
"1346","FUN_018736","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",1156,"Cluster_10057","ptg000012l:12660059-12689760",160,-20.68,2,21,10694,10715,19,"68.42%","78.95%",-0.108502780017074,0.862121520488858,0.998649612991003
"1347","FUN_018736","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",11287,"Cluster_15775","ptg000012l:12660059-12689760",175,-21.43,2,20,21865,21887,18,"83.33%","88.89%",-0.421012515267176,0.480236413161864,0.998649612991003
"1348","FUN_018736","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",11288,"Cluster_15775","ptg000012l:12660059-12689760",185,-22.31,2,22,14163,14185,20,"80.00%","95.00%",-0.421012515267176,0.480236413161864,0.998649612991003
"1349","FUN_018736","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",23160,"Cluster_1951","ptg000012l:12660059-12689760",164,-20.3,2,21,20692,20713,19,"63.16%","89.47%",-0.235124629822019,0.703411736043799,0.998649612991003
"1350","FUN_018805","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",21067,"Cluster_18772","ptg000012l:13784096-13790641",164,-21.2,2,21,489,509,19,"78.95%","89.47%",-0.682907900845709,0.203841260567426,0.998649612991003
"1351","FUN_018835","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",4181,"Cluster_10419","ptg000012l:14110826-14129707",163,-20.11,2,20,8885,8906,18,"72.22%","83.33%",-0.21272189168643,0.731210826229546,0.998649612991003
"1352","FUN_018835","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",6672,"Cluster_14768","ptg000012l:14110826-14129707",150,-22.14,2,20,10115,10139,22,"63.64%","72.73%",-0.411586724695649,0.491148256184079,0.998649612991003
"1353","FUN_018835","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",14901,"Cluster_17776","ptg000012l:14110826-14129707",166,-28.64,2,20,5217,5240,20,"75.00%","85.00%",-0.432907027240791,0.466541750522475,0.998649612991003
"1354","FUN_018835","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",18680,"Cluster_18723","ptg000012l:14110826-14129707",147,-22.77,2,12,14343,14364,10,"90.00%","90.00%",-0.5947370285399,0.290130963611437,0.998649612991003
"1355","FUN_018847","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",12181,"Cluster_15854","ptg000012l:14238753-14246068",156,-20.52,2,18,355,379,18,"66.67%","88.89%",-0.557938180352284,0.328415550122353,0.998649612991003
"1356","FUN_018847","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",12181,"Cluster_15854","ptg000012l:14238753-14246068",156,-20.52,2,18,355,379,18,"66.67%","88.89%",-0.557938180352284,0.328415550122353,0.998649612991003
"1357","FUN_018848","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",1160,"Cluster_10057","ptg000012l:14262111-14356433",167,-21.52,2,20,48181,48202,18,"77.78%","83.33%",-0.288313584146818,0.638058858789017,0.998649612991003
"1358","FUN_018848","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",1161,"Cluster_10057","ptg000012l:14262111-14356433",175,-25.47,2,20,2589,2610,18,"83.33%","88.89%",-0.288313584146818,0.638058858789017,0.998649612991003
"1359","FUN_018848","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",1162,"Cluster_10057","ptg000012l:14262111-14356433",175,-27.79,2,20,42625,42646,18,"83.33%","88.89%",-0.288313584146818,0.638058858789017,0.998649612991003
"1360","FUN_018848","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",9003,"Cluster_15340","ptg000012l:14262111-14356433",163,-25.55,2,21,88470,88494,22,"63.64%","86.36%",-0.244023437157881,0.692411423762632,0.998649612991003
"1361","FUN_018848","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",14902,"Cluster_17776","ptg000012l:14262111-14356433",145,-20.1,2,10,93911,93932,8,"100.00%","100.00%",-0.674884389195202,0.211342020632738,0.998649612991003
"1362","FUN_018848","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",14903,"Cluster_17776","ptg000012l:14262111-14356433",168,-30.57,2,17,47394,47415,15,"86.67%","93.33%",-0.674884389195202,0.211342020632738,0.998649612991003
"1363","FUN_018848","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",16006,"Cluster_1826","ptg000012l:14262111-14356433",163,-20.28,2,21,22266,22288,20,"70.00%","85.00%",-0.149251028698799,0.810675587046585,0.998649612991003
