"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","region","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"8676","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g28498.t1",-0.973439295262942,0.00517553650455768,0.667107103030161,160,-22.67,"2 21","4648 4668",19,"78.95%","84.21%","CDS","Q803M5","Protein saal1","Danio rerio (Zebrafish) (Brachydanio rerio)","","GO:0005634"
"8690","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g28582.t1a",-0.930650450776051,0.0216934829006966,0.692189394672904,153,-25.28,"2 19","17706 17729",18,"72.22%","77.78%","CDS","O57382","Tolloid-like protein 2 (EC 3.4.24.-) (Metalloprotease xolloid) (Xenopus tolloid)","Xenopus laevis (African clawed frog)","cell differentiation [GO:0030154]; proteolysis [GO:0006508]","GO:0004222; GO:0005509; GO:0005576; GO:0006508; GO:0008270; GO:0030154"
"8699","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g28715.t1",0.956774351333685,0.0107179082945513,0.668430471699224,161,-23.06,"2 21","741 764",21,"76.19%","80.95%","CDS",NA,NA,NA,NA,NA
"8755","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g18377.t1",-0.96427533042779,0.00806204393774668,0.667107103030161,157,-22.21,"2 14","5189 5211",12,"91.67%","91.67%","CDS",NA,NA,NA,NA,NA
"8796","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g347.t1",-0.940660293722588,0.0171968180268962,0.674410729954476,154,-20.64,"2 15","115 137",13,"76.92%","92.31%","CDS",NA,NA,NA,NA,NA
"8797","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g347.t1",-0.940660293722588,0.0171968180268962,0.674410729954476,155,-20.36,"2 22","602 623",20,"70.00%","75.00%","CDS",NA,NA,NA,NA,NA
"8818","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g10740.t1",-0.95888035157637,0.00994743179763943,0.667107103030161,151,-22.55,"2 22","7233 7254",20,"65.00%","75.00%","CDS","A0JNA8","PAX-interacting protein 1 (PAX transactivation activation domain-interacting protein)","Bos taurus (Bovine)","DNA recombination [GO:0006310]; DNA repair [GO:0006281]; histone H3-K4 methylation [GO:0051568]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; positive regulation of transcription initiation by RNA polymerase II [GO:0060261]","GO:0005694; GO:0006281; GO:0006310; GO:0016363; GO:0043433; GO:0044666; GO:0051568; GO:0060261"
"8821","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g10835.t1",-0.917489804906244,0.0280960927218515,0.721784742597989,156,-23.88,"2 22","2732 2756",22,"59.09%","81.82%","CDS","Q9D6Y9","1,4-alpha-glucan-branching enzyme (EC 2.4.1.18) (Brancher enzyme) (Glycogen-branching enzyme)","Mus musculus (Mouse)","carbohydrate metabolic process [GO:0005975]; glycogen biosynthetic process [GO:0005978]; negative regulation of neuron apoptotic process [GO:0043524]","GO:0003844; GO:0004553; GO:0005737; GO:0005829; GO:0005975; GO:0005978; GO:0030246; GO:0043169; GO:0043524; GO:0102752"
"8826","Cluster_1938","Pocillopora_meandrina_HIv1___TS.g13368.t1",-0.931929555088538,0.021100218742159,0.687095063784671,155,-20.21,"2 22","9274 9299",23,"65.22%","78.26%","CDS",NA,NA,NA,NA,NA
"8863","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g11150.t1",-0.970325912824725,0.0061088199684313,0.667107103030161,151,-22.22,"2 22","1329 1350",20,"60.00%","80.00%","CDS","P98073","Enteropeptidase (EC 3.4.21.9) (Enterokinase) (Serine protease 7) (Transmembrane protease serine 15) [Cleaved into: Enteropeptidase non-catalytic heavy chain; Enteropeptidase catalytic light chain]","Homo sapiens (Human)","proteolysis [GO:0006508]","GO:0004252; GO:0005044; GO:0005903; GO:0006508; GO:0016020"
"8945","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14655.t1",-0.964067202064209,0.00813234253134447,0.667107103030161,160,-23.88,"2 22","8689 8713",22,"63.64%","81.82%","CDS","O88278","Cadherin EGF LAG seven-pass G-type receptor 3 (Multiple epidermal growth factor-like domains protein 2) (Multiple EGF-like domains protein 2)","Rattus norvegicus (Rat)","axonal fasciculation [GO:0007413]; cell-cell adhesion [GO:0098609]; cilium assembly [GO:0060271]; dopaminergic neuron axon guidance [GO:0036514]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; motor neuron migration [GO:0097475]; neuron migration [GO:0001764]; planar cell polarity pathway involved in axon guidance [GO:1904938]; regulation of protein localization [GO:0032880]; regulation of protein phosphorylation [GO:0001932]; serotonergic neuron axon guidance [GO:0036515]","GO:0001764; GO:0001932; GO:0004930; GO:0005509; GO:0005886; GO:0007156; GO:0007413; GO:0032880; GO:0036514; GO:0036515; GO:0060271; GO:0097475; GO:0098609; GO:1904938"
"8971","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14908.t1",-0.941629143145145,0.0167798653367877,0.674410729954476,156,-22.22,"2 22","2985 3011",24,"62.50%","75.00%","CDS","Q9QXM0","Monoacylglycerol lipase ABHD2 (EC 3.1.1.23) (2-arachidonoylglycerol hydrolase) (Abhydrolase domain-containing protein 2) (Acetylesterase) (EC 3.1.1.6) (Lung alpha/beta hydrolase 2) (MmLABH2) (Triacylglycerol lipase) (EC 3.1.1.79)","Mus musculus (Mouse)","acrosome reaction [GO:0007340]; acylglycerol catabolic process [GO:0046464]; cellular lipid metabolic process [GO:0044255]; medium-chain fatty acid biosynthetic process [GO:0051792]; medium-chain fatty acid catabolic process [GO:0051793]; negative regulation of smooth muscle cell migration [GO:0014912]; response to progesterone [GO:0032570]; response to wounding [GO:0009611]; smooth muscle cell migration [GO:0014909]; sperm capacitation [GO:0048240]; steroid hormone mediated signaling pathway [GO:0043401]","GO:0001669; GO:0002080; GO:0003707; GO:0004806; GO:0007340; GO:0008126; GO:0009611; GO:0014909; GO:0014912; GO:0032570; GO:0033878; GO:0034338; GO:0036126; GO:0042562; GO:0043401; GO:0044255; GO:0046464; GO:0047372; GO:0048240; GO:0051792; GO:0051793; GO:0097524"
"8977","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14641.t1",-0.882785483926831,0.0473171877797816,0.785637229460899,160,-23.88,"2 22","11853 11877",22,"63.64%","81.82%","CDS","Q9NYQ6","Cadherin EGF LAG seven-pass G-type receptor 1 (Cadherin family member 9) (Flamingo homolog 2) (hFmi2)","Homo sapiens (Human)","apical protein localization [GO:0045176]; cell-cell adhesion [GO:0098609]; central nervous system development [GO:0007417]; establishment of body hair planar orientation [GO:0048105]; establishment of planar polarity [GO:0001736]; establishment of planar polarity of embryonic epithelium [GO:0042249]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; lateral sprouting involved in lung morphogenesis [GO:0060490]; neural tube closure [GO:0001843]; neuron migration [GO:0001764]; orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis [GO:0060488]; planar dichotomous subdivision of terminal units involved in lung branching morphogenesis [GO:0060489]; protein localization involved in establishment of planar polarity [GO:0090251]; regulation of actin cytoskeleton organization [GO:0032956]; Rho protein signal transduction [GO:0007266]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001736; GO:0001764; GO:0001843; GO:0004930; GO:0005509; GO:0005654; GO:0005886; GO:0007156; GO:0007266; GO:0007417; GO:0016020; GO:0032956; GO:0042249; GO:0045176; GO:0048105; GO:0060071; GO:0060488; GO:0060489; GO:0060490; GO:0090251; GO:0098609"
"8990","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g16987.t1",-0.919558908440303,0.0270545268815658,0.716199629319203,163,-26.5,"2 22","17053 17077",22,"63.64%","90.91%","CDS","Q90693","Protein patched homolog 1 (PTC) (PTC1)","Gallus gallus (Chicken)","negative regulation of smoothened signaling pathway [GO:0045879]; smoothened signaling pathway [GO:0007224]","GO:0005119; GO:0005886; GO:0007224; GO:0008158; GO:0045879; GO:0097108"
"8991","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g16989.t1",-0.88952034442562,0.0433437142139378,0.772888371930159,156,-21.87,"2 18","2552 2576",18,"72.22%","83.33%","CDS","Q3ZCD7","Very-long-chain enoyl-CoA reductase (EC 1.3.1.93) (Synaptic glycoprotein SC2) (Trans-2,3-enoyl-CoA reductase) (TER)","Bos taurus (Bovine)","fatty acid elongation [GO:0030497]; sphingolipid metabolic process [GO:0006665]; steroid biosynthetic process [GO:0006694]; very long-chain fatty acid biosynthetic process [GO:0042761]","GO:0005783; GO:0005789; GO:0006665; GO:0006694; GO:0016491; GO:0030497; GO:0042761; GO:0102758"
"9009","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g11904.t1",-0.973082386628618,0.00527992015152013,0.667107103030161,155,-21.79,"2 21","7372 7395",20,"70.00%","75.00%","CDS","Q7ZXT3","Enhancer of mRNA-decapping protein 4","Xenopus laevis (African clawed frog)","deadenylation-independent decapping of nuclear-transcribed mRNA [GO:0031087]","GO:0000932; GO:0005634; GO:0031087"
"9062","Cluster_1938","Pocillopora_meandrina_HIv1___TS.g11844.t1",-0.909617256638475,0.0321725076772125,0.740373378000472,157,-24.91,"2 20","1356 1382",22,"72.73%","77.27%","CDS",NA,NA,NA,NA,NA
"9067","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14104.t1",-0.900120340519663,0.0373193044528474,0.760878962620332,155,-21.55,"2 22","15163 15189",24,"62.50%","79.17%","CDS","Q8WVM7","Cohesin subunit SA-1 (SCC3 homolog 1) (Stromal antigen 1)","Homo sapiens (Human)","cell division [GO:0051301]; establishment of mitotic sister chromatid cohesion [GO:0034087]; localization [GO:0051179]; mitotic spindle assembly [GO:0090307]; sister chromatid cohesion [GO:0007062]","GO:0000775; GO:0000785; GO:0003682; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0007062; GO:0008278; GO:0016363; GO:0016604; GO:0034087; GO:0051179; GO:0051301; GO:0090307; GO:0097431"
"9068","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14104.t1",-0.900120340519663,0.0373193044528474,0.760878962620332,163,-23.25,"2 20","12982 13004",18,"72.22%","83.33%","CDS","Q8WVM7","Cohesin subunit SA-1 (SCC3 homolog 1) (Stromal antigen 1)","Homo sapiens (Human)","cell division [GO:0051301]; establishment of mitotic sister chromatid cohesion [GO:0034087]; localization [GO:0051179]; mitotic spindle assembly [GO:0090307]; sister chromatid cohesion [GO:0007062]","GO:0000775; GO:0000785; GO:0003682; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0007062; GO:0008278; GO:0016363; GO:0016604; GO:0034087; GO:0051179; GO:0051301; GO:0090307; GO:0097431"
"9082","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14184.t1",-0.961232310668536,0.00910955184035276,0.667107103030161,155,-21.13,"2 20","448 468",18,"72.22%","88.89%","CDS",NA,NA,NA,NA,NA
"9083","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14187.t1",-0.937101379731731,0.0187566418400959,0.680677602482099,155,-21.13,"2 20","2707 2727",18,"72.22%","88.89%","CDS","P59046","NACHT, LRR and PYD domains-containing protein 12 (Monarch-1) (PYRIN-containing APAF1-like protein 7) (Regulated by nitric oxide)","Homo sapiens (Human)","activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; cellular response to cytokine stimulus [GO:0071345]; dendritic cell migration [GO:0036336]; ERK1 and ERK2 cascade [GO:0070371]; negative regulation of cytokine production [GO:0001818]; negative regulation of ERK1 and ERK2 cascade [GO:0070373]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of interleukin-1 production [GO:0032692]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of protein autophosphorylation [GO:0031953]; negative regulation of signal transduction [GO:0009968]; negative regulation of Toll signaling pathway [GO:0045751]; NIK/NF-kappaB signaling [GO:0038061]; positive regulation of inflammatory response [GO:0050729]; positive regulation of interleukin-1 beta production [GO:0032731]; positive regulation of MHC class I biosynthetic process [GO:0045345]; positive regulation of NIK/NF-kappaB signaling [GO:1901224]; regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043281]; regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043122]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-18 production [GO:0032661]; signal transduction [GO:0007165]","GO:0001818; GO:0005524; GO:0005737; GO:0005829; GO:0006919; GO:0007165; GO:0008656; GO:0009968; GO:0031953; GO:0032088; GO:0032661; GO:0032692; GO:0032715; GO:0032731; GO:0036336; GO:0038061; GO:0043122; GO:0043124; GO:0043281; GO:0045345; GO:0045751; GO:0050727; GO:0050728; GO:0050729; GO:0070371; GO:0070373; GO:0071345; GO:1901223; GO:1901224"
"9097","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g14226.t1",0.901124239393802,0.0367637943313395,0.759104826487008,155,-24.99,"2 22","754 779",23,"65.22%","78.26%","CDS",NA,NA,NA,NA,NA
"9138","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g1104.t1",0.885363228391139,0.0457833259559982,0.780651446289477,154,-20.31,"2 20","6809 6832",19,"63.16%","84.21%","CDS","A4IHR1","Tetratricopeptide repeat protein 30A (TPR repeat protein 30A)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","intraciliary transport [GO:0042073]; protein polyglutamylation [GO:0018095]","GO:0005879; GO:0005929; GO:0018095; GO:0042073"
"9147","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g1159.t1",-0.88866019063593,0.0438450135216913,0.774697312403267,163,-21.79,"2 20","707 729",18,"72.22%","83.33%","CDS","Q90416","Retinoic acid receptor RXR-gamma-A (Nuclear receptor subfamily 2 group B member 3-A) (Retinoic acid receptor RXR-alpha) (Retinoid X receptor alpha) (Retinoid X receptor gamma-A)","Danio rerio (Zebrafish) (Brachydanio rerio)","anatomical structure development [GO:0048856]; cell differentiation [GO:0030154]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]; response to retinoic acid [GO:0032526]; retinoic acid receptor signaling pathway [GO:0048384]","GO:0000978; GO:0003700; GO:0003707; GO:0004879; GO:0006357; GO:0008270; GO:0030154; GO:0032526; GO:0044323; GO:0045893; GO:0045944; GO:0048384; GO:0048856; GO:0090575"
"9152","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g831.t1",-0.927997714744193,0.0229406815312707,0.698759485874756,146,-20.18,"2 22","172 194",21,"57.14%","80.95%","CDS",NA,NA,NA,NA,NA
"9182","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g10488.t1",-0.911756365171591,0.0310474037341265,0.736140052043134,147,-26.53,"2 22","30443 30469",24,"62.50%","70.83%","CDS","B8V7R6","Collagen alpha chain","Acropora millepora (Staghorn coral) (Heteropora millepora)","","GO:0005201; GO:0005576; GO:0005581"
"9210","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g25538.t1",-0.985880611186207,0.00200972098632985,0.667107103030161,161,-24.87,"2 19","3973 3996",18,"77.78%","83.33%","CDS",NA,NA,NA,NA,NA
"9266","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g1556.t1",-0.911615116887986,0.0311212990568415,0.736216362702918,162,-23.01,"2 22","11638 11660",21,"71.43%","85.71%","CDS","Q9CWF6","Bardet-Biedl syndrome 2 protein homolog","Mus musculus (Mouse)","adult behavior [GO:0030534]; artery smooth muscle contraction [GO:0014824]; brain morphogenesis [GO:0048854]; cartilage development [GO:0051216]; cerebral cortex development [GO:0021987]; cilium assembly [GO:0060271]; fat cell differentiation [GO:0045444]; gene expression [GO:0010467]; Golgi to plasma membrane protein transport [GO:0043001]; hippocampus development [GO:0021766]; leptin-mediated signaling pathway [GO:0033210]; negative regulation of appetite by leptin-mediated signaling pathway [GO:0038108]; negative regulation of gene expression [GO:0010629]; negative regulation of multicellular organism growth [GO:0040015]; non-motile cilium assembly [GO:1905515]; photoreceptor cell maintenance [GO:0045494]; positive regulation of multicellular organism growth [GO:0040018]; protein localization [GO:0008104]; protein localization to organelle [GO:0033365]; regulation of cilium beat frequency involved in ciliary motility [GO:0060296]; response to leptin [GO:0044321]; sperm axoneme assembly [GO:0007288]; striatum development [GO:0021756]; vasodilation [GO:0042311]; visual perception [GO:0007601]","GO:0005737; GO:0005902; GO:0007288; GO:0007601; GO:0008104; GO:0010467; GO:0010629; GO:0014824; GO:0016020; GO:0021756; GO:0021766; GO:0021987; GO:0030534; GO:0031514; GO:0032420; GO:0033210; GO:0033365; GO:0034464; GO:0036064; GO:0038108; GO:0040015; GO:0040018; GO:0042311; GO:0043001; GO:0043005; GO:0044321; GO:0045444; GO:0045494; GO:0048854; GO:0051216; GO:0060170; GO:0060271; GO:0060296; GO:0061629; GO:1905515"
"9278","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g1351.t1",-0.922228553398258,0.0257295290697717,0.709677481477496,150,-21.96,"2 21","3624 3650",23,"60.87%","78.26%","CDS","Q4LDE5","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)","Homo sapiens (Human)","cell adhesion [GO:0007155]; epidermis development [GO:0008544]; gene expression [GO:0010467]; lymph circulation [GO:0003017]; lymph vessel morphogenesis [GO:0036303]; Tie signaling pathway [GO:0048014]; tight junction organization [GO:0120193]","GO:0003017; GO:0003682; GO:0005509; GO:0005615; GO:0005634; GO:0005737; GO:0007155; GO:0008544; GO:0010467; GO:0016020; GO:0036303; GO:0048014; GO:0120193"
"9320","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g30338.t1",-0.943118426003982,0.0161454691568531,0.674410729954476,147,-20.82,"2 22","18578 18604",24,"62.50%","70.83%","CDS","Q2PPJ7","Ral GTPase-activating protein subunit alpha-2 (250 kDa substrate of Akt) (AS250) (p220)","Homo sapiens (Human)","activation of GTPase activity [GO:0090630]; regulation of small GTPase mediated signal transduction [GO:0051056]","GO:0005096; GO:0005615; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0046982; GO:0051056; GO:0090630"
"9363","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g9373.t1",0.90656188463062,0.0338016180075663,0.746661191610352,148,-23.2,"2 22","3708 3736",26,"57.69%","69.23%","CDS","Q96EW2","HSPB1-associated protein 1 (27 kDa heat shock protein-associated protein 1) (Protein associated with small stress protein 1)","Homo sapiens (Human)","","GO:0005737; GO:0016706"
"9368","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g9411.t1",-0.957591127296491,0.0104168597888477,0.667107103030161,155,-20.41,"2 22","11595 11616",20,"60.00%","85.00%","CDS","P52632","Signal transducer and activator of transcription 5B","Rattus norvegicus (Rat)","activated T cell proliferation [GO:0050798]; acute-phase response [GO:0006953]; B cell differentiation [GO:0030183]; cell population proliferation [GO:0008283]; cellular response to epidermal growth factor stimulus [GO:0071364]; cellular response to growth factor stimulus [GO:0071363]; cellular response to hormone stimulus [GO:0032870]; cytokine-mediated signaling pathway [GO:0019221]; defense response [GO:0006952]; development of secondary female sexual characteristics [GO:0046543]; development of secondary male sexual characteristics [GO:0046544]; erythrocyte differentiation [GO:0030218]; female pregnancy [GO:0007565]; gamma-delta T cell differentiation [GO:0042492]; growth hormone receptor signaling pathway via JAK-STAT [GO:0060397]; lactation [GO:0007595]; lipid storage [GO:0019915]; liver development [GO:0001889]; luteinization [GO:0001553]; lymphocyte differentiation [GO:0030098]; mast cell migration [GO:0097531]; mitotic cell cycle [GO:0000278]; myeloid cell apoptotic process [GO:0033028]; natural killer cell differentiation [GO:0001779]; natural killer cell mediated cytotoxicity [GO:0042267]; natural killer cell proliferation [GO:0001787]; negative regulation of apoptotic process [GO:0043066]; negative regulation of erythrocyte differentiation [GO:0045647]; negative regulation of myeloid cell apoptotic process [GO:0033033]; Peyer's patch development [GO:0048541]; positive regulation of activated T cell proliferation [GO:0042104]; positive regulation of B cell differentiation [GO:0045579]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of erythrocyte differentiation [GO:0045648]; positive regulation of fibroblast growth factor production [GO:0090271]; positive regulation of gamma-delta T cell differentiation [GO:0045588]; positive regulation of gene expression [GO:0010628]; positive regulation of inflammatory response [GO:0050729]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of lymphocyte differentiation [GO:0045621]; positive regulation of mitotic cell cycle [GO:0045931]; positive regulation of multicellular organism growth [GO:0040018]; positive regulation of natural killer cell differentiation [GO:0032825]; positive regulation of natural killer cell mediated cytotoxicity [GO:0045954]; positive regulation of natural killer cell proliferation [GO:0032819]; positive regulation of smooth muscle cell migration [GO:0014911]; positive regulation of smooth muscle cell proliferation [GO:0048661]; positive regulation of transcription by RNA polymerase II [GO:0045944]; progesterone metabolic process [GO:0042448]; receptor signaling pathway via JAK-STAT [GO:0007259]; regulation of cell adhesion [GO:0030155]; regulation of cell population proliferation [GO:0042127]; regulation of DNA-templated transcription [GO:0006355]; regulation of epithelial cell differentiation [GO:0030856]; regulation of multicellular organism growth [GO:0040014]; regulation of steroid metabolic process [GO:0019218]; regulation of transcription by RNA polymerase II [GO:0006357]; response to estradiol [GO:0032355]; response to ethanol [GO:0045471]; response to hypoxia [GO:0001666]; response to interleukin-15 [GO:0070672]; response to interleukin-2 [GO:0070669]; response to interleukin-4 [GO:0070670]; response to lipopolysaccharide [GO:0032496]; response to peptide hormone [GO:0043434]; sex differentiation [GO:0007548]; T cell differentiation in thymus [GO:0033077]; T cell homeostasis [GO:0043029]; taurine metabolic process [GO:0019530]; transcription by RNA polymerase II [GO:0006366]","GO:0000278; GO:0000978; GO:0000981; GO:0001228; GO:0001553; GO:0001666; GO:0001779; GO:0001787; GO:0001889; GO:0003677; GO:0003682; GO:0003690; GO:0003700; GO:0005634; GO:0005737; GO:0005829; GO:0006355; GO:0006357; GO:0006366; GO:0006952; GO:0006953; GO:0007259; GO:0007548; GO:0007565; GO:0007595; GO:0008283; GO:0008284; GO:0010628; GO:0014911; GO:0019218; GO:0019221; GO:0019530; GO:0019915; GO:0030098; GO:0030155; GO:0030183; GO:0030218; GO:0030856; GO:0032355; GO:0032496; GO:0032743; GO:0032819; GO:0032825; GO:0032870; GO:0033028; GO:0033033; GO:0033077; GO:0035259; GO:0040014; GO:0040018; GO:0042104; GO:0042127; GO:0042267; GO:0042448; GO:0042492; GO:0042802; GO:0042803; GO:0043029; GO:0043066; GO:0043434; GO:0043565; GO:0045471; GO:0045579; GO:0045588; GO:0045621; GO:0045647; GO:0045648; GO:0045931; GO:0045944; GO:0045954; GO:0046543; GO:0046544; GO:0046983; GO:0048541; GO:0048661; GO:0050729; GO:0050798; GO:0060397; GO:0070669; GO:0070670; GO:0070672; GO:0071363; GO:0071364; GO:0090271; GO:0097531; GO:0140297"
"9378","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g12701.t1",-0.951895414261813,0.0125734597475455,0.674410729954476,163,-21.67,"2 20","1004 1026",18,"72.22%","83.33%","CDS",NA,NA,NA,NA,NA
"9402","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g17190.t1",-0.936669445572318,0.0189489263421442,0.68207987811093,172,-26.07,"2 22","5957 5980",21,"76.19%","85.71%","CDS","P47245","Nardilysin (EC 3.4.24.61) (N-arginine dibasic convertase) (NRD convertase) (NRD-C) (Nardilysin convertase)","Rattus norvegicus (Rat)","negative regulation of cold-induced thermogenesis [GO:0120163]; positive regulation of axonogenesis [GO:0050772]; positive regulation of membrane protein ectodomain proteolysis [GO:0051044]; positive regulation of myelination [GO:0031643]; proteolysis [GO:0006508]; regulation of endopeptidase activity [GO:0052548]","GO:0004222; GO:0005739; GO:0006508; GO:0008233; GO:0030425; GO:0031643; GO:0046872; GO:0050772; GO:0051044; GO:0052548; GO:0120163"
"9421","Cluster_1938","Pocillopora_meandrina_HIv1___TS.g3093.t1",-0.917068904096319,0.0283095148311744,0.723144569964489,160,-22.66,"2 18","1374 1398",18,"72.22%","88.89%","CDS",NA,NA,NA,NA,NA
"9422","Cluster_1938","Pocillopora_meandrina_HIv1___TS.g3093.t1",-0.917068904096319,0.0283095148311744,0.723144569964489,164,-21.18,"2 21","8279 8301",19,"73.68%","78.95%","CDS",NA,NA,NA,NA,NA
"9465","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g20705.t1",-0.927322450666236,0.0232617425449395,0.698759485874756,169,-25.4,"2 22","6126 6148",20,"75.00%","80.00%","CDS","F8S101","Phospholipase B (PLB) (EC 3.1.1.-)","Crotalus adamanteus (Eastern diamondback rattlesnake)","hemolysis in another organism [GO:0044179]; lipid catabolic process [GO:0016042]","GO:0004620; GO:0005576; GO:0016042; GO:0044179; GO:0090729"
"9490","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g29941.t1",0.896907582608973,0.0391148363976501,0.760878962620332,156,-21.87,"2 18","1708 1732",18,"72.22%","83.33%","CDS","Q8CJG0","Protein argonaute-2 (Argonaute2) (mAgo2) (EC 3.1.26.n2) (Argonaute RISC catalytic component 2) (Eukaryotic translation initiation factor 2C 2) (eIF-2C 2) (eIF2C 2) (Piwi/argonaute family protein meIF2C2) (Protein slicer)","Mus musculus (Mouse)","cell differentiation [GO:0030154]; miRNA metabolic process [GO:0010586]; miRNA processing [GO:0035196]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; miRNA-mediated gene silencing by mRNA destabilization [GO:0035279]; negative regulation of amyloid precursor protein biosynthetic process [GO:0042985]; negative regulation of translational initiation [GO:0045947]; positive regulation of angiogenesis [GO:0045766]; positive regulation of gene expression [GO:0010628]; positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:1900153]; positive regulation of nuclear-transcribed mRNA poly(A) tail shortening [GO:0060213]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of trophoblast cell migration [GO:1901165]; post-embryonic development [GO:0009791]; pre-miRNA processing [GO:0031054]; RISC complex assembly [GO:0070922]; RNA secondary structure unwinding [GO:0010501]; RNA-mediated gene silencing [GO:0031047]; siRNA processing [GO:0030422]; siRNA-mediated gene silencing by mRNA destabilization [GO:0090625]","GO:0000340; GO:0000932; GO:0000993; GO:0001046; GO:0003723; GO:0003725; GO:0003727; GO:0003729; GO:0004521; GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0005844; GO:0005845; GO:0008022; GO:0009791; GO:0010501; GO:0010586; GO:0010628; GO:0016442; GO:0030154; GO:0030422; GO:0030425; GO:0031047; GO:0031054; GO:0035196; GO:0035197; GO:0035198; GO:0035278; GO:0035279; GO:0036464; GO:0042985; GO:0045766; GO:0045944; GO:0045947; GO:0046872; GO:0060213; GO:0070062; GO:0070551; GO:0070578; GO:0070922; GO:0090624; GO:0090625; GO:0098808; GO:1900153; GO:1901165; GO:1990904"
"9496","Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g29749.t1",-0.921304077765422,0.0261859358456457,0.712100796733508,147,-20.87,"2 20","860 882",18,"61.11%","72.22%","CDS","Q8BZK4","Solute carrier family 35 member F4","Mus musculus (Mouse)","","GO:0016020; GO:0022857"
