Orthogroup	Apulchra-genome.pep	Pocillopora_meandrina_HIv1.genes.pep	Porites_evermanni_v1.annot.pep
OG0030537		Pocillopora_meandrina_HIv1___RNAseq.g25835.t1	
OG0030538		Pocillopora_meandrina_HIv1___RNAseq.g27171.t1	
OG0030539		Pocillopora_meandrina_HIv1___TS.g19993.t1	
OG0030540		Pocillopora_meandrina_HIv1___RNAseq.g812.t1	
OG0030541		Pocillopora_meandrina_HIv1___RNAseq.g7706.t1	
OG0030542		Pocillopora_meandrina_HIv1___RNAseq.g21378.t1	
OG0030543		Pocillopora_meandrina_HIv1___RNAseq.15418_t	
OG0030544		Pocillopora_meandrina_HIv1___RNAseq.g23139.t1	
OG0030545		Pocillopora_meandrina_HIv1___RNAseq.g27339.t1	
OG0030546		Pocillopora_meandrina_HIv1___RNAseq.g25449.t1	
OG0030547		Pocillopora_meandrina_HIv1___RNAseq.g16797.t1	
OG0030548		Pocillopora_meandrina_HIv1___TS.g23595.t1	
OG0030549		Pocillopora_meandrina_HIv1___RNAseq.g7178.t1	
OG0030550		Pocillopora_meandrina_HIv1___TS.g15048.t1	
OG0030551		Pocillopora_meandrina_HIv1___RNAseq.g23620.t1	
OG0030552		Pocillopora_meandrina_HIv1___RNAseq.g10663.t1	
OG0030553		Pocillopora_meandrina_HIv1___TS.g9254.t1	
OG0030554		Pocillopora_meandrina_HIv1___TS.g13889.t1	
OG0030555		Pocillopora_meandrina_HIv1___RNAseq.g15702.t1	
OG0030556		Pocillopora_meandrina_HIv1___RNAseq.g27761.t1b	
OG0030557		Pocillopora_meandrina_HIv1___RNAseq.g24725.t1	
OG0030558		Pocillopora_meandrina_HIv1___RNAseq.g26860.t1	
OG0030559		Pocillopora_meandrina_HIv1___TS.g2085.t1	
OG0030560		Pocillopora_meandrina_HIv1___RNAseq.g28036.t1	
OG0030561		Pocillopora_meandrina_HIv1___RNAseq.g16192.t1	
OG0030562		Pocillopora_meandrina_HIv1___RNAseq.g28674.t1	
OG0030563		Pocillopora_meandrina_HIv1___TS.g26107.t1	
OG0030564		Pocillopora_meandrina_HIv1___TS.g905.t1	
OG0030565		Pocillopora_meandrina_HIv1___RNAseq.g23155.t1	
OG0030566		Pocillopora_meandrina_HIv1___RNAseq.g8644.t1	
OG0030567		Pocillopora_meandrina_HIv1___RNAseq.g22737.t1	
OG0030568		Pocillopora_meandrina_HIv1___RNAseq.g22327.t1	
OG0030569		Pocillopora_meandrina_HIv1___TS.g4478.t1	
OG0030570		Pocillopora_meandrina_HIv1___RNAseq.g1380.t1	
OG0030571		Pocillopora_meandrina_HIv1___TS.g12933.t1b	
OG0030572		Pocillopora_meandrina_HIv1___TS.g20865.t1b	
OG0030573		Pocillopora_meandrina_HIv1___TS.g20865.t1a	
OG0030574		Pocillopora_meandrina_HIv1___TS.g5214.t1	
OG0030575		Pocillopora_meandrina_HIv1___RNAseq.g1496.t1	
OG0030576		Pocillopora_meandrina_HIv1___TS.g15507.t1	
OG0030577		Pocillopora_meandrina_HIv1___TS.g14256.t1	
OG0030578		Pocillopora_meandrina_HIv1___RNAseq.g30273.t1	
OG0030579		Pocillopora_meandrina_HIv1___RNAseq.g16476.t1	
OG0030580		Pocillopora_meandrina_HIv1___RNAseq.g9937.t1	
OG0030581		Pocillopora_meandrina_HIv1___RNAseq.g23199.t1	
OG0030582		Pocillopora_meandrina_HIv1___RNAseq.g15613.t1	
OG0030583		Pocillopora_meandrina_HIv1___RNAseq.g24909.t1	
OG0030584		Pocillopora_meandrina_HIv1___RNAseq.g30298.t1	
OG0030585		Pocillopora_meandrina_HIv1___RNAseq.g29510.t1	
OG0030586		Pocillopora_meandrina_HIv1___RNAseq.g14388.t1	
OG0030587		Pocillopora_meandrina_HIv1___TS.g18509.t1	
OG0030588		Pocillopora_meandrina_HIv1___RNAseq.g15983.t1	
OG0030589		Pocillopora_meandrina_HIv1___RNAseq.g1347.t1	
OG0030590		Pocillopora_meandrina_HIv1___RNAseq.g20473.t1	
OG0030591		Pocillopora_meandrina_HIv1___RNAseq.g20348.t1	
OG0030592		Pocillopora_meandrina_HIv1___TS.g18171.t1	
OG0030593		Pocillopora_meandrina_HIv1___RNAseq.g18945.t1	
OG0030594		Pocillopora_meandrina_HIv1___RNAseq.g21840.t1	
OG0030595		Pocillopora_meandrina_HIv1___RNAseq.g21884.t1	
OG0030596		Pocillopora_meandrina_HIv1___RNAseq.g15836.t1	
OG0030597		Pocillopora_meandrina_HIv1___RNAseq.g27391.t1	
OG0030598		Pocillopora_meandrina_HIv1___TS.g15495.t1	
OG0030599		Pocillopora_meandrina_HIv1___TS.g12745.t1	
OG0030600		Pocillopora_meandrina_HIv1___RNAseq.g6366.t1	
OG0030601		Pocillopora_meandrina_HIv1___RNAseq.g13563.t1	
OG0030602		Pocillopora_meandrina_HIv1___RNAseq.g428.t1	
OG0030603		Pocillopora_meandrina_HIv1___TS.g10988.t1	
OG0030604		Pocillopora_meandrina_HIv1___RNAseq.g26928.t1b	
OG0030605		Pocillopora_meandrina_HIv1___RNAseq.g8036.t1	
OG0030606		Pocillopora_meandrina_HIv1___RNAseq.g23010.t1	
OG0030607		Pocillopora_meandrina_HIv1___TS.g7251.t1	
OG0030608		Pocillopora_meandrina_HIv1___RNAseq.g22095.t1	
OG0030609		Pocillopora_meandrina_HIv1___TS.g26644.t1	
OG0030610		Pocillopora_meandrina_HIv1___RNAseq.g15796.t1	
OG0030611		Pocillopora_meandrina_HIv1___RNAseq.g22898.t1	
OG0030612		Pocillopora_meandrina_HIv1___RNAseq.g13106.t1	
OG0030613		Pocillopora_meandrina_HIv1___RNAseq.g12125.t2	
OG0030614		Pocillopora_meandrina_HIv1___TS.g19815.t1	
OG0030615		Pocillopora_meandrina_HIv1___RNAseq.g13850.t1	
OG0030616		Pocillopora_meandrina_HIv1___RNAseq.g4732.t1	
OG0030617		Pocillopora_meandrina_HIv1___TS.g18375.t1	
OG0030618		Pocillopora_meandrina_HIv1___RNAseq.g859.t1	
OG0030619		Pocillopora_meandrina_HIv1___TS.g10342.t1	
OG0030620		Pocillopora_meandrina_HIv1___RNAseq.g19890.t1	
OG0030621		Pocillopora_meandrina_HIv1___TS.g1386.t1	
OG0030622		Pocillopora_meandrina_HIv1___RNAseq.g499.t1	
OG0030623		Pocillopora_meandrina_HIv1___TS.g16419.t1	
OG0030624		Pocillopora_meandrina_HIv1___RNAseq.g23266.t1	
OG0030625		Pocillopora_meandrina_HIv1___RNAseq.g7237.t1	
OG0030626		Pocillopora_meandrina_HIv1___TS.g15336.t1	
OG0030627		Pocillopora_meandrina_HIv1___TS.g21305.t1	
OG0030628		Pocillopora_meandrina_HIv1___RNAseq.g24173.t1	
OG0030629		Pocillopora_meandrina_HIv1___RNAseq.g24812.t1	
OG0030630		Pocillopora_meandrina_HIv1___TS.g27096.t1	
OG0030631		Pocillopora_meandrina_HIv1___TS.g20456.t1	
OG0030632		Pocillopora_meandrina_HIv1___TS.g12450.t1	
OG0030633		Pocillopora_meandrina_HIv1___RNAseq.g28787.t1	
OG0030634		Pocillopora_meandrina_HIv1___TS.g18064.t1	
OG0030635		Pocillopora_meandrina_HIv1___RNAseq.g6400.t1	
OG0030636		Pocillopora_meandrina_HIv1___RNAseq.g29514.t2a	
OG0030637		Pocillopora_meandrina_HIv1___RNAseq.g1495.t2b	
OG0030638		Pocillopora_meandrina_HIv1___RNAseq.g2469.t1	
OG0030639		Pocillopora_meandrina_HIv1___RNAseq.g3512.t1b	
OG0030640		Pocillopora_meandrina_HIv1___TS.g11023.t1	
OG0030641		Pocillopora_meandrina_HIv1___RNAseq.g7896.t1	
OG0030642		Pocillopora_meandrina_HIv1___TS.g8240.t1	
OG0030643		Pocillopora_meandrina_HIv1___RNAseq.g1099.t1	
OG0030644		Pocillopora_meandrina_HIv1___RNAseq.g29711.t1	
OG0030645		Pocillopora_meandrina_HIv1___RNAseq.g1767.t1	
OG0030646		Pocillopora_meandrina_HIv1___RNAseq.g27177.t1	
OG0030647		Pocillopora_meandrina_HIv1___RNAseq.g7700.t1	
OG0030648		Pocillopora_meandrina_HIv1___RNAseq.g27987.t1	
OG0030649		Pocillopora_meandrina_HIv1___RNAseq.g2527.t1	
OG0030650		Pocillopora_meandrina_HIv1___TS.g26620.t1	
OG0030651		Pocillopora_meandrina_HIv1___RNAseq.g4314.t1	
OG0030652		Pocillopora_meandrina_HIv1___RNAseq.g29400.t1	
OG0030653		Pocillopora_meandrina_HIv1___RNAseq.g16004.t1	
OG0030654		Pocillopora_meandrina_HIv1___RNAseq.g21953.t1	
OG0030655		Pocillopora_meandrina_HIv1___RNAseq.g8751.t1	
OG0030656		Pocillopora_meandrina_HIv1___RNAseq.g28253.t1	
OG0030657		Pocillopora_meandrina_HIv1___RNAseq.g13770.t1	
OG0030658		Pocillopora_meandrina_HIv1___RNAseq.g6263.t1	
OG0030659		Pocillopora_meandrina_HIv1___RNAseq.g19850.t1	
OG0030660		Pocillopora_meandrina_HIv1___RNAseq.g16193.t1	
OG0030661		Pocillopora_meandrina_HIv1___RNAseq.g22018.t1	
OG0030662		Pocillopora_meandrina_HIv1___RNAseq.g19792.t1	
OG0030663		Pocillopora_meandrina_HIv1___TS.g310.t1	
OG0030664		Pocillopora_meandrina_HIv1___RNAseq.g4018.t2	
OG0030665		Pocillopora_meandrina_HIv1___RNAseq.g26917.t1	
OG0030666		Pocillopora_meandrina_HIv1___RNAseq.g14014.t1	
OG0030667		Pocillopora_meandrina_HIv1___RNAseq.g2304.t1	
OG0030668		Pocillopora_meandrina_HIv1___RNAseq.g24412.t1	
OG0030669		Pocillopora_meandrina_HIv1___RNAseq.g9550.t1	
OG0030670		Pocillopora_meandrina_HIv1___TS.g7495.t1	
OG0030671		Pocillopora_meandrina_HIv1___RNAseq.g14440.t1	
OG0030672		Pocillopora_meandrina_HIv1___RNAseq.g23469.t1	
OG0030673		Pocillopora_meandrina_HIv1___RNAseq.g5846.t1	
OG0030674		Pocillopora_meandrina_HIv1___RNAseq.g8320.t1	
OG0030675		Pocillopora_meandrina_HIv1___RNAseq.g16710.t2	
OG0030676		Pocillopora_meandrina_HIv1___RNAseq.g6191.t1	
OG0030677		Pocillopora_meandrina_HIv1___RNAseq.g16472.t1	
OG0030678		Pocillopora_meandrina_HIv1___TS.g12580.t1	
OG0030679		Pocillopora_meandrina_HIv1___TS.g4832.t1	
OG0030680		Pocillopora_meandrina_HIv1___RNAseq.g20344.t1	
OG0030681		Pocillopora_meandrina_HIv1___TS.g9277.t1	
OG0030682		Pocillopora_meandrina_HIv1___RNAseq.g8805.t1	
OG0030683		Pocillopora_meandrina_HIv1___RNAseq.g8147.t1	
OG0030684		Pocillopora_meandrina_HIv1___TS.g20710.t1	
OG0030685		Pocillopora_meandrina_HIv1___RNAseq.g23998.t1	
OG0030686		Pocillopora_meandrina_HIv1___RNAseq.g2251.t1	
OG0030687		Pocillopora_meandrina_HIv1___RNAseq.g1208.t1	
OG0030688		Pocillopora_meandrina_HIv1___RNAseq.g27746.t1	
OG0030689		Pocillopora_meandrina_HIv1___RNAseq.g4913.t1	
OG0030690		Pocillopora_meandrina_HIv1___RNAseq.g16143.t1	
OG0030691		Pocillopora_meandrina_HIv1___RNAseq.g13619.t1	
OG0030692		Pocillopora_meandrina_HIv1___TS.g5823.t1	
OG0030693		Pocillopora_meandrina_HIv1___RNAseq.g29222.t2	
OG0030694		Pocillopora_meandrina_HIv1___RNAseq.g25139.t1b	
OG0030695		Pocillopora_meandrina_HIv1___RNAseq.g12751.t1	
OG0030696		Pocillopora_meandrina_HIv1___TS.g22996.t1	
OG0030697		Pocillopora_meandrina_HIv1___RNAseq.g18196.t1	
OG0030698		Pocillopora_meandrina_HIv1___RNAseq.g26685.t1	
OG0030699		Pocillopora_meandrina_HIv1___RNAseq.g17574.t1	
OG0030700		Pocillopora_meandrina_HIv1___RNAseq.g7339.t1	
OG0030701		Pocillopora_meandrina_HIv1___RNAseq.g23016.t1	
OG0030702		Pocillopora_meandrina_HIv1___RNAseq.g27407.t1	
OG0030703		Pocillopora_meandrina_HIv1___RNAseq.g26009.t1	
OG0030704		Pocillopora_meandrina_HIv1___TS.g12461.t1	
OG0030705		Pocillopora_meandrina_HIv1___TS.g3951.t1	
OG0030706		Pocillopora_meandrina_HIv1___RNAseq.g6549.t1	
OG0030707		Pocillopora_meandrina_HIv1___RNAseq.g1618.t1	
OG0030708		Pocillopora_meandrina_HIv1___RNAseq.g25032.t1	
OG0030709		Pocillopora_meandrina_HIv1___TS.g7524.t1	
OG0030710		Pocillopora_meandrina_HIv1___RNAseq.g20255.t1	
OG0030711		Pocillopora_meandrina_HIv1___RNAseq.g27117.t1	
OG0030712		Pocillopora_meandrina_HIv1___RNAseq.g23992.t1	
OG0030713		Pocillopora_meandrina_HIv1___RNAseq.g5538.t2	
OG0030714		Pocillopora_meandrina_HIv1___RNAseq.g13606.t1	
OG0030715		Pocillopora_meandrina_HIv1___RNAseq.g3845.t1	
OG0030716		Pocillopora_meandrina_HIv1___RNAseq.g16937.t1	
OG0030717		Pocillopora_meandrina_HIv1___RNAseq.g14820.t1	
OG0030718		Pocillopora_meandrina_HIv1___RNAseq.g23227.t1	
OG0030719		Pocillopora_meandrina_HIv1___RNAseq.g8670.t1	
OG0030720		Pocillopora_meandrina_HIv1___RNAseq.g11734.t1	
OG0030721		Pocillopora_meandrina_HIv1___TS.g4009.t1	
OG0030722		Pocillopora_meandrina_HIv1___RNAseq.g5870.t1	
OG0030723		Pocillopora_meandrina_HIv1___RNAseq.g27799.t1	
OG0030724		Pocillopora_meandrina_HIv1___RNAseq.g215.t1	
OG0030725		Pocillopora_meandrina_HIv1___RNAseq.g13851.t1	
OG0030726		Pocillopora_meandrina_HIv1___RNAseq.g9822.t1	
OG0030727		Pocillopora_meandrina_HIv1___RNAseq.g26853.t1	
OG0030728		Pocillopora_meandrina_HIv1___RNAseq.g24651.t1	
OG0030729		Pocillopora_meandrina_HIv1___RNAseq.g2059.t1	
OG0030730		Pocillopora_meandrina_HIv1___TS.g6777.t1	
OG0030731		Pocillopora_meandrina_HIv1___RNAseq.g5915.t1	
OG0030732		Pocillopora_meandrina_HIv1___RNAseq.g11268.t1	
OG0030733		Pocillopora_meandrina_HIv1___RNAseq.g17816.t1	
OG0030734		Pocillopora_meandrina_HIv1___RNAseq.g6041.t1	
OG0030735		Pocillopora_meandrina_HIv1___RNAseq.g25074.t1	
OG0030736		Pocillopora_meandrina_HIv1___RNAseq.g8678.t1	
OG0030737		Pocillopora_meandrina_HIv1___RNAseq.g10064.t1	
OG0030738		Pocillopora_meandrina_HIv1___RNAseq.g18879.t1	
OG0030739		Pocillopora_meandrina_HIv1___RNAseq.g22387.t1	
OG0030740		Pocillopora_meandrina_HIv1___TS.g13206.t1	
OG0030741		Pocillopora_meandrina_HIv1___RNAseq.g27271.t1	
OG0030742		Pocillopora_meandrina_HIv1___RNAseq.g14146.t1	
OG0030743		Pocillopora_meandrina_HIv1___TS.g4465.t1	
OG0030744		Pocillopora_meandrina_HIv1___TS.g24962.t1	
OG0030745		Pocillopora_meandrina_HIv1___TS.g923.t1	
OG0030746		Pocillopora_meandrina_HIv1___RNAseq.g9494.t1	
OG0030747		Pocillopora_meandrina_HIv1___RNAseq.g24175.t2	
OG0030748		Pocillopora_meandrina_HIv1___RNAseq.g11636.t1	
OG0030749		Pocillopora_meandrina_HIv1___RNAseq.g27486.t1	
OG0030750		Pocillopora_meandrina_HIv1___RNAseq.g13814.t1	
OG0030751		Pocillopora_meandrina_HIv1___RNAseq.g13816.t1	
OG0030752		Pocillopora_meandrina_HIv1___RNAseq.g12905.t1	
OG0030753		Pocillopora_meandrina_HIv1___TS.g17378.t1	
OG0030754		Pocillopora_meandrina_HIv1___RNAseq.g5039.t1	
OG0030755		Pocillopora_meandrina_HIv1___RNAseq.g21748.t1	
OG0030756		Pocillopora_meandrina_HIv1___RNAseq.g11516.t1	
OG0030757		Pocillopora_meandrina_HIv1___RNAseq.g10612.t1	
OG0030758		Pocillopora_meandrina_HIv1___TS.g22077.t1	
OG0030759		Pocillopora_meandrina_HIv1___RNAseq.g16623.t1	
OG0030760		Pocillopora_meandrina_HIv1___TS.g26148.t2	
OG0030761		Pocillopora_meandrina_HIv1___TS.g29869.t1	
OG0030762		Pocillopora_meandrina_HIv1___RNAseq.g25118.t1	
OG0030763		Pocillopora_meandrina_HIv1___TS.g29639.t1	
OG0030764		Pocillopora_meandrina_HIv1___TS.g29838.t1	
OG0030765		Pocillopora_meandrina_HIv1___RNAseq.g11395.t1	
OG0030766		Pocillopora_meandrina_HIv1___RNAseq.g8543.t1	
OG0030767		Pocillopora_meandrina_HIv1___RNAseq.g6220.t1	
OG0030768		Pocillopora_meandrina_HIv1___RNAseq.g12059.t1	
OG0030769		Pocillopora_meandrina_HIv1___RNAseq.g12736.t1	
OG0030770		Pocillopora_meandrina_HIv1___RNAseq.g27739.t1	
OG0030771		Pocillopora_meandrina_HIv1___RNAseq.g21545.t1	
OG0030772		Pocillopora_meandrina_HIv1___RNAseq.g10647.t1	
OG0030773		Pocillopora_meandrina_HIv1___RNAseq.g20883.t1	
OG0030774		Pocillopora_meandrina_HIv1___RNAseq.g13947.t1	
OG0030775		Pocillopora_meandrina_HIv1___RNAseq.g27662.t1	
OG0030776		Pocillopora_meandrina_HIv1___RNAseq.g4016.t1	
OG0030777		Pocillopora_meandrina_HIv1___RNAseq.g13835.t1	
OG0030778		Pocillopora_meandrina_HIv1___RNAseq.g2320.t1	
OG0030779		Pocillopora_meandrina_HIv1___RNAseq.g20749.t1	
OG0030780		Pocillopora_meandrina_HIv1___RNAseq.g5458.t1	
OG0030781		Pocillopora_meandrina_HIv1___RNAseq.g562.t1	
OG0030782		Pocillopora_meandrina_HIv1___RNAseq.g11673.t1	
OG0030783		Pocillopora_meandrina_HIv1___TS.g20175.t1	
OG0030784		Pocillopora_meandrina_HIv1___RNAseq.g12299.t1	
OG0030785		Pocillopora_meandrina_HIv1___TS.g3483.t1b	
OG0030786		Pocillopora_meandrina_HIv1___RNAseq.g1230.t1	
OG0030787		Pocillopora_meandrina_HIv1___TS.g14947.t1a	
OG0030788		Pocillopora_meandrina_HIv1___RNAseq.g29302.t1	
OG0030789		Pocillopora_meandrina_HIv1___RNAseq.g18182.t1	
OG0030790		Pocillopora_meandrina_HIv1___TS.g682.t1	
OG0030791		Pocillopora_meandrina_HIv1___RNAseq.g12613.t1	
OG0030792		Pocillopora_meandrina_HIv1___TS.g13746.t1	
OG0030793		Pocillopora_meandrina_HIv1___RNAseq.g21288.t1	
OG0030794		Pocillopora_meandrina_HIv1___RNAseq.g14385.t1	
OG0030795		Pocillopora_meandrina_HIv1___RNAseq.g24906.t1	
OG0030796		Pocillopora_meandrina_HIv1___RNAseq.g3582.t1	
OG0030797		Pocillopora_meandrina_HIv1___TS.g602.t1	
OG0030798		Pocillopora_meandrina_HIv1___RNAseq.g13980.t1	
OG0030799		Pocillopora_meandrina_HIv1___RNAseq.g24823.t1	
OG0030800		Pocillopora_meandrina_HIv1___RNAseq.g6188.t1	
OG0030801		Pocillopora_meandrina_HIv1___RNAseq.g26335.t1	
OG0030802		Pocillopora_meandrina_HIv1___RNAseq.g22508.t1	
OG0030803		Pocillopora_meandrina_HIv1___RNAseq.g20637.t1	
OG0030804		Pocillopora_meandrina_HIv1___TS.g1110.t1	
OG0030805		Pocillopora_meandrina_HIv1___RNAseq.g14326.t1	
OG0030806		Pocillopora_meandrina_HIv1___TS.g23736.t1	
OG0030807		Pocillopora_meandrina_HIv1___RNAseq.g23228.t1	
OG0030808		Pocillopora_meandrina_HIv1___RNAseq.g29650.t1	
OG0030809		Pocillopora_meandrina_HIv1___RNAseq.g22480.t1b	
OG0030810		Pocillopora_meandrina_HIv1___TS.g14732.t1	
OG0030811		Pocillopora_meandrina_HIv1___RNAseq.g28117.t1	
OG0030812		Pocillopora_meandrina_HIv1___RNAseq.g27479.t1	
OG0030813		Pocillopora_meandrina_HIv1___RNAseq.g8809.t1	
OG0030814		Pocillopora_meandrina_HIv1___RNAseq.g8166.t1	
OG0030815		Pocillopora_meandrina_HIv1___RNAseq.g21609.t1	
OG0030816		Pocillopora_meandrina_HIv1___RNAseq.g17719.t1	
OG0030817		Pocillopora_meandrina_HIv1___RNAseq.g13787.t2	
OG0030818		Pocillopora_meandrina_HIv1___RNAseq.g20336.t1	
OG0030819		Pocillopora_meandrina_HIv1___RNAseq.g18975.t1	
OG0030820		Pocillopora_meandrina_HIv1___RNAseq.g11056.t1	
OG0030821		Pocillopora_meandrina_HIv1___RNAseq.g8774.t1	
OG0030822		Pocillopora_meandrina_HIv1___TS.g29864.t1	
OG0030823		Pocillopora_meandrina_HIv1___RNAseq.g15863.t1	
OG0030824		Pocillopora_meandrina_HIv1___RNAseq.g17534.t1	
OG0030825		Pocillopora_meandrina_HIv1___TS.g25825.t1	
OG0030826		Pocillopora_meandrina_HIv1___TS.g13398.t1	
OG0030827		Pocillopora_meandrina_HIv1___TS.g11843.t1	
OG0030828		Pocillopora_meandrina_HIv1___RNAseq.g9323.t1	
OG0030829		Pocillopora_meandrina_HIv1___RNAseq.g19416.t1	
OG0030830		Pocillopora_meandrina_HIv1___TS.g2678.t1	
OG0030831		Pocillopora_meandrina_HIv1___RNAseq.g8796.t1	
OG0030832		Pocillopora_meandrina_HIv1___TS.g5366.t1	
OG0030833		Pocillopora_meandrina_HIv1___RNAseq.g11974.t1	
OG0030834		Pocillopora_meandrina_HIv1___RNAseq.g17392.t1	
OG0030835		Pocillopora_meandrina_HIv1___RNAseq.g28767.t1	
OG0030836		Pocillopora_meandrina_HIv1___RNAseq.g8423.t1	
OG0030837		Pocillopora_meandrina_HIv1___RNAseq.g7586.t1	
OG0030838		Pocillopora_meandrina_HIv1___RNAseq.g9044.t1	
OG0030839		Pocillopora_meandrina_HIv1___RNAseq.g27490.t2	
OG0030840		Pocillopora_meandrina_HIv1___TS.g2795.t1	
OG0030841		Pocillopora_meandrina_HIv1___RNAseq.g18594.t1	
OG0030842		Pocillopora_meandrina_HIv1___TS.g13095.t1	
OG0030843		Pocillopora_meandrina_HIv1___TS.g24255.t1	
OG0030844		Pocillopora_meandrina_HIv1___TS.g10625.t1	
OG0030845		Pocillopora_meandrina_HIv1___RNAseq.g27473.t3	
OG0030846		Pocillopora_meandrina_HIv1___TS.g9738.t1	
OG0030847		Pocillopora_meandrina_HIv1___RNAseq.g229.t1	
OG0030848		Pocillopora_meandrina_HIv1___RNAseq.g24376.t1	
OG0030849		Pocillopora_meandrina_HIv1___TS.g22163.t1	
OG0030850		Pocillopora_meandrina_HIv1___RNAseq.g25100.t1b	
OG0030851		Pocillopora_meandrina_HIv1___TS.g21959.t1	
OG0030852		Pocillopora_meandrina_HIv1___TS.g10020.t1b	
OG0030853		Pocillopora_meandrina_HIv1___RNAseq.g21326.t1	
OG0030854		Pocillopora_meandrina_HIv1___RNAseq.g14068.t1	
OG0030855		Pocillopora_meandrina_HIv1___RNAseq.g29441.t1	
OG0030856		Pocillopora_meandrina_HIv1___TS.g22265.t1	
OG0030857		Pocillopora_meandrina_HIv1___RNAseq.g10850.t1	
OG0030858		Pocillopora_meandrina_HIv1___RNAseq.g11033.t1	
OG0030859		Pocillopora_meandrina_HIv1___RNAseq.g25359.t1	
OG0030860		Pocillopora_meandrina_HIv1___TS.g11849.t1	
OG0030861		Pocillopora_meandrina_HIv1___RNAseq.g2978.t1	
OG0030862		Pocillopora_meandrina_HIv1___RNAseq.g3866.t1	
OG0030863		Pocillopora_meandrina_HIv1___RNAseq.g136.t1	
OG0030864		Pocillopora_meandrina_HIv1___RNAseq.g10875.t1	
OG0030865		Pocillopora_meandrina_HIv1___RNAseq.g27666.t1	
OG0030866		Pocillopora_meandrina_HIv1___RNAseq.g5772.t1	
OG0030867		Pocillopora_meandrina_HIv1___RNAseq.g18384.t1	
OG0030868		Pocillopora_meandrina_HIv1___RNAseq.g7011.t1	
OG0030869		Pocillopora_meandrina_HIv1___TS.g12486.t1	
OG0030870		Pocillopora_meandrina_HIv1___TS.g28932.t1	
OG0030871		Pocillopora_meandrina_HIv1___RNAseq.g27277.t1	
OG0030872		Pocillopora_meandrina_HIv1___RNAseq.g22480.t1a	
OG0030873		Pocillopora_meandrina_HIv1___TS.g16295.t2	
OG0030874		Pocillopora_meandrina_HIv1___RNAseq.g3681.t1	
OG0030875		Pocillopora_meandrina_HIv1___RNAseq.g12738.t1	
OG0030876		Pocillopora_meandrina_HIv1___RNAseq.g4188.t1	
OG0030877		Pocillopora_meandrina_HIv1___RNAseq.g18171.t1	
OG0030878		Pocillopora_meandrina_HIv1___RNAseq.g26927.t1	
OG0030879		Pocillopora_meandrina_HIv1___RNAseq.g10107.t1b	
OG0030880		Pocillopora_meandrina_HIv1___RNAseq.19772_t	
OG0030881		Pocillopora_meandrina_HIv1___TS.g2232.t1	
OG0030882		Pocillopora_meandrina_HIv1___RNAseq.g24251.t1	
OG0030883		Pocillopora_meandrina_HIv1___RNAseq.g1046.t1a	
OG0030884		Pocillopora_meandrina_HIv1___TS.g11547.t1	
OG0030885		Pocillopora_meandrina_HIv1___RNAseq.g9273.t1	
OG0030886		Pocillopora_meandrina_HIv1___RNAseq.g12070.t1	
OG0030887		Pocillopora_meandrina_HIv1___RNAseq.g1892.t1	
OG0030888		Pocillopora_meandrina_HIv1___TS.g14495.t1b	
OG0030889		Pocillopora_meandrina_HIv1___RNAseq.g20039.t1	
OG0030890		Pocillopora_meandrina_HIv1___TS.g7306.t1b	
OG0030891		Pocillopora_meandrina_HIv1___RNAseq.g29846.t1	
OG0030892		Pocillopora_meandrina_HIv1___TS.g16192.t1	
OG0030893		Pocillopora_meandrina_HIv1___RNAseq.g26051.t1	
OG0030894		Pocillopora_meandrina_HIv1___RNAseq.g1389.t1	
OG0030895		Pocillopora_meandrina_HIv1___RNAseq.g14390.t1	
OG0030896		Pocillopora_meandrina_HIv1___RNAseq.g24962.t1	
OG0030897		Pocillopora_meandrina_HIv1___RNAseq.g22161.t1	
OG0030898		Pocillopora_meandrina_HIv1___RNAseq.g30264.t1	
OG0030899		Pocillopora_meandrina_HIv1___TS.g19598.t1	
OG0030900		Pocillopora_meandrina_HIv1___RNAseq.g24488.t1	
OG0030901		Pocillopora_meandrina_HIv1___RNAseq.g2669.t1	
OG0030902		Pocillopora_meandrina_HIv1___RNAseq.g22669.t1	
OG0030903		Pocillopora_meandrina_HIv1___RNAseq.11571_t	
OG0030904		Pocillopora_meandrina_HIv1___RNAseq.g26762.t1	
OG0030905		Pocillopora_meandrina_HIv1___RNAseq.g7762.t1	
OG0030906		Pocillopora_meandrina_HIv1___TS.g15932.t1	
OG0030907		Pocillopora_meandrina_HIv1___RNAseq.g17415.t1	
OG0030908		Pocillopora_meandrina_HIv1___RNAseq.g27218.t1	
OG0030909		Pocillopora_meandrina_HIv1___RNAseq.g5730.t1	
OG0030910		Pocillopora_meandrina_HIv1___RNAseq.g22506.t1	
OG0030911		Pocillopora_meandrina_HIv1___RNAseq.g24639.t1	
OG0030912		Pocillopora_meandrina_HIv1___TS.g10903.t1	
OG0030913		Pocillopora_meandrina_HIv1___RNAseq.g5713.t1	
OG0030914		Pocillopora_meandrina_HIv1___RNAseq.g16450.t1	
OG0030915		Pocillopora_meandrina_HIv1___RNAseq.g7592.t1	
OG0030916		Pocillopora_meandrina_HIv1___RNAseq.g27358.t1	
OG0030917		Pocillopora_meandrina_HIv1___RNAseq.g8842.t1	
OG0030918		Pocillopora_meandrina_HIv1___RNAseq.g13781.t1	
OG0030919		Pocillopora_meandrina_HIv1___RNAseq.g9533.t1	
OG0030920		Pocillopora_meandrina_HIv1___RNAseq.g1615.t1	
