"miRNA","lncRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"Cluster_6906","lncRNA_5395",-0.615808315756469,0.577659139386614,0.98228265447747,147,-20.5,"2 21","5455 5478",21,"66.67%","66.67%"
"Cluster_6906","lncRNA_5478",-0.589506522459146,0.59864447383846,0.98228265447747,149,-24.19,"2 21","391 414",22,"68.18%","72.73%"
"Cluster_6906","lncRNA_549",-0.618835854315876,0.575209198469051,0.98228265447747,155,-21.19,"2 21","6266 6286",20,"80.00%","80.00%"
"Cluster_6906","lncRNA_550",-0.624144863684633,0.570894997655636,0.98228265447747,155,-21.19,"2 21","2095 2115",20,"80.00%","80.00%"
"Cluster_6906","lncRNA_5592",-0.389330312838802,0.74541293411254,0.985911789781635,163,-23.28,"2 21","3806 3828",20,"75.00%","80.00%"
"Cluster_6906","lncRNA_5592",-0.389330312838802,0.74541293411254,0.985911789781635,163,-23.28,"2 21","636 658",20,"75.00%","80.00%"
"Cluster_6906","lncRNA_5714",-0.558288038822214,0.622916814324604,0.98228265447747,146,-22.03,"2 21","401 428",25,"60.00%","72.00%"
"Cluster_6906","lncRNA_5957",-0.541050212382427,0.636053777713586,0.98228265447747,160,-23.01,"2 18","474 496",17,"76.47%","88.24%"
"Cluster_6906","lncRNA_6174",-0.707214313277626,0.499903179741068,0.98228265447747,169,-21.64,"2 18","7419 7440",16,"81.25%","93.75%"
"Cluster_6906","lncRNA_618",-0.759834370779883,0.450560016020958,0.98228265447747,152,-22.29,"2 21","1516 1540",23,"69.57%","78.26%"
"Cluster_6906","lncRNA_658",-0.653913999752152,0.546251612531559,0.98228265447747,152,-21.64,"2 19","5311 5334",19,"73.68%","78.95%"
"Cluster_6906","lncRNA_658",-0.653913999752152,0.546251612531559,0.98228265447747,153,-20.14,"2 19","1545 1568",19,"68.42%","78.95%"
"Cluster_6906","lncRNA_658",-0.653913999752152,0.546251612531559,0.98228265447747,153,-20.14,"2 19","9122 9145",19,"68.42%","78.95%"
"Cluster_6906","lncRNA_660",-0.651765755320326,0.548057056355442,0.98228265447747,152,-21.64,"2 19","3413 3436",19,"73.68%","78.95%"
"Cluster_6906","lncRNA_660",-0.651765755320326,0.548057056355442,0.98228265447747,153,-20.14,"2 19","7224 7247",19,"68.42%","78.95%"
"Cluster_6906","lncRNA_6648",-0.667117843668546,0.535055484135366,0.98228265447747,154,-22.46,"2 21","1694 1719",23,"65.22%","78.26%"
"Cluster_6906","lncRNA_6648",-0.667117843668546,0.535055484135366,0.98228265447747,168,-23.11,"2 19","636 656",17,"82.35%","94.12%"
"Cluster_6906","lncRNA_6724",-0.396240240405621,0.740629476077092,0.98544930497746,149,-23.16,"2 21","8902 8928",24,"66.67%","75.00%"
"Cluster_6906","lncRNA_6732",-0.613297726779368,0.579685178283345,0.98228265447747,148,-20.58,"2 21","149 174",24,"70.83%","70.83%"
"Cluster_6906","lncRNA_6801",-0.606966913478147,0.584772081084691,0.98228265447747,164,-20.85,"2 19","5577 5597",17,"82.35%","88.24%"
"Cluster_6906","lncRNA_6864",-0.240827202829449,0.845162581401656,0.995313587247997,152,-20.33,"2 18","876 899",18,"72.22%","77.78%"
"Cluster_6906","lncRNA_7082",-0.68482694278268,0.519755570001319,0.98228265447747,172,-24.54,"2 17","2463 2484",15,"86.67%","100.00%"
"Cluster_6906","lncRNA_7359",-0.333525328470423,0.78352345712707,0.991282871358285,158,-22.5,"2 17","4494 4514",15,"80.00%","93.33%"
"Cluster_6906","lncRNA_7398",-0.722156750833012,0.4863018437741,0.98228265447747,153,-20.16,"2 20","410 430",18,"72.22%","77.78%"
"Cluster_6906","lncRNA_7509",0.120896372634603,0.922846248879267,0.999683876482755,165,-27.63,"2 21","3242 3261",19,"78.95%","84.21%"
"Cluster_6906","lncRNA_7691",-0.667429715944486,0.534788914959055,0.98228265447747,157,-20.91,"2 21","231 252",20,"75.00%","80.00%"
"Cluster_6906","lncRNA_7696",-0.670107696938108,0.532495806142099,0.98228265447747,146,-21.55,"2 19","20555 20576",17,"58.82%","76.47%"
"Cluster_6906","lncRNA_784",-0.715575672945918,0.492328916328316,0.98228265447747,167,-24.6,"2 16","32191 32212",14,"85.71%","100.00%"
"Cluster_6906","lncRNA_8028",-0.465300109590991,0.691892818290178,0.98228265447747,152,-20.32,"2 19","17561 17585",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8028",-0.465300109590991,0.691892818290178,0.98228265447747,152,-20.44,"2 19","10232 10256",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8029",-0.465300109590991,0.691892818290178,0.98228265447747,152,-20.32,"2 19","17561 17585",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8029",-0.465300109590991,0.691892818290178,0.98228265447747,152,-20.44,"2 19","10232 10256",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8030",-0.465633290017508,0.691653164530067,0.98228265447747,152,-20.32,"2 19","17561 17585",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8030",-0.465633290017508,0.691653164530067,0.98228265447747,152,-20.44,"2 19","10232 10256",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8031",-0.465178336348763,0.691980396880857,0.98228265447747,152,-20.32,"2 19","17561 17585",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8031",-0.465178336348763,0.691980396880857,0.98228265447747,152,-20.44,"2 19","10232 10256",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8032",-0.465633290017508,0.691653164530067,0.98228265447747,152,-20.32,"2 19","17545 17569",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8032",-0.465633290017508,0.691653164530067,0.98228265447747,152,-20.44,"2 19","10216 10240",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8033",-0.466027747842192,0.691369373091613,0.98228265447747,152,-20.32,"2 19","17382 17406",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8033",-0.466027747842192,0.691369373091613,0.98228265447747,152,-20.44,"2 19","10053 10077",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8034",-0.466585702362682,0.69096784063269,0.98228265447747,152,-20.32,"2 19","17345 17369",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8034",-0.466585702362682,0.69096784063269,0.98228265447747,152,-20.44,"2 19","10016 10040",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8035",-0.466585702362682,0.69096784063269,0.98228265447747,152,-20.32,"2 19","17345 17369",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8035",-0.466585702362682,0.69096784063269,0.98228265447747,152,-20.44,"2 19","10016 10040",20,"75.00%","75.00%"
"Cluster_6906","lncRNA_8119",-0.577189000357653,0.608299179983202,0.98228265447747,152,-20.11,"2 21","16790 16809",19,"73.68%","78.95%"
"Cluster_6906","lncRNA_8155",-0.594507511795947,0.594694092322331,0.98228265447747,162,-27.26,"2 21","1337 1361",22,"72.73%","81.82%"
"Cluster_6906","lncRNA_8156",-0.593443806400094,0.595535845357483,0.98228265447747,162,-27.26,"2 21","1337 1361",22,"72.73%","81.82%"
"Cluster_6906","lncRNA_8310",-0.482204522366056,0.679672421150557,0.98228265447747,167,-23.6,"2 21","8419 8441",20,"80.00%","80.00%"
"Cluster_6906","lncRNA_836",-0.952667426778876,0.196654216853091,0.98228265447747,156,-20.4,"2 18","3242 3264",17,"76.47%","82.35%"
"Cluster_6906","lncRNA_8512",0.561058732261056,0.620788357820789,0.98228265447747,150,-20.01,"2 17","19976 19996",15,"73.33%","86.67%"
"Cluster_6906","lncRNA_8513",-0.0791254456908905,0.949574465467247,0.999683876482755,150,-20.01,"2 17","10272 10292",15,"73.33%","86.67%"
"Cluster_6906","lncRNA_8514",-0.0791254456908905,0.949574465467247,0.999683876482755,150,-20.01,"2 17","10272 10292",15,"73.33%","86.67%"
"Cluster_6906","lncRNA_8517",0.0183887048002058,0.988292727081146,0.999683876482755,150,-20.01,"2 17","16460 16480",15,"73.33%","86.67%"
"Cluster_6906","lncRNA_854",-0.63416200787202,0.562690446313125,0.98228265447747,155,-20.44,"2 21","2438 2458",20,"75.00%","85.00%"
"Cluster_6906","lncRNA_8773",-0.533538255315772,0.641724070033962,0.98228265447747,154,-20.51,"2 21","3366 3389",21,"71.43%","76.19%"
"Cluster_6906","lncRNA_8775",-0.616403469109406,0.577178113546272,0.98228265447747,154,-20.51,"2 21","2875 2898",21,"71.43%","76.19%"
"Cluster_6906","lncRNA_9149",-0.585946758322165,0.601445529565415,0.98228265447747,158,-21.52,"2 19","3406 3427",17,"64.71%","88.24%"
"Cluster_6906","lncRNA_9150",-0.590151427881517,0.598136058682323,0.98228265447747,158,-21.52,"2 19","2601 2622",17,"64.71%","88.24%"
"Cluster_6906","lncRNA_9152",-0.594792902558675,0.594468111103523,0.98228265447747,158,-21.52,"2 19","2596 2617",17,"64.71%","88.24%"
"Cluster_6906","lncRNA_9152",-0.594792902558675,0.594468111103523,0.98228265447747,158,-21.52,"2 19","80743 80764",17,"64.71%","88.24%"
"Cluster_6906","lncRNA_9153",-0.586792451668143,0.60078089232023,0.98228265447747,158,-21.52,"2 19","298 319",17,"64.71%","88.24%"
"Cluster_6906","lncRNA_9191",-0.637079178120746,0.560284840385552,0.98228265447747,161,-22.9,"2 18","1827 1848",16,"81.25%","81.25%"
"Cluster_6906","lncRNA_9241",-0.634545867310283,0.562374328584662,0.98228265447747,153,-22.36,"2 19","43149 43173",20,"65.00%","80.00%"
"Cluster_6906","lncRNA_9243",-0.637062659396145,0.56029848345231,0.98228265447747,153,-22.36,"2 19","42433 42457",20,"65.00%","80.00%"
"Cluster_6906","lncRNA_9244",-0.624192134550647,0.57085647984877,0.98228265447747,153,-22.36,"2 19","41955 41979",20,"65.00%","80.00%"
"Cluster_6906","lncRNA_9283",-0.0751090914690588,0.952138994830906,0.999683876482755,160,-22.4,"2 21","3986 4005",19,"73.68%","89.47%"
"Cluster_6906","lncRNA_9590",-0.541117997673294,0.636002463713974,0.98228265447747,169,-29.53,"2 19","117 139",18,"77.78%","94.44%"
"Cluster_6906","lncRNA_9838",-0.937693604113136,0.225913710660527,0.98228265447747,159,-23.85,"2 18","4170 4194",19,"78.95%","84.21%"
"Cluster_6906","lncRNA_988",-0.517370493642823,0.653821843155455,0.98228265447747,174,-29.35,"2 20","6243 6265",19,"78.95%","94.74%"
"Cluster_6906","lncRNA_989",-0.482456650409063,0.679489188657358,0.98228265447747,174,-29.35,"2 20","706 728",19,"78.95%","94.74%"
"Cluster_6906","lncRNA_9962",0.0319372210299719,0.979664675660291,0.999683876482755,160,-20.96,"2 19","1984 2004",17,"76.47%","88.24%"
"Cluster_6906","lncRNA_9963",0.0319372210299719,0.979664675660291,0.999683876482755,160,-20.96,"2 19","1958 1978",17,"76.47%","88.24%"
"Cluster_6906","lncRNA_9999",-0.4762477216293,0.683993109032454,0.98228265447747,153,-23.07,"2 21","1541 1563",21,"66.67%","80.95%"
"Cluster_6914","lncRNA_1182",0.813482803867202,0.395137555195705,0.98228265447747,146,-20.51,"2 20","208 231",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_1182",0.813482803867202,0.395137555195705,0.98228265447747,146,-20.51,"2 20","328 351",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_1183",0.956733574085514,0.187952915364351,0.98228265447747,146,-20.51,"2 20","118 141",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_1183",0.956733574085514,0.187952915364351,0.98228265447747,146,-20.51,"2 20","238 261",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_1183",0.956733574085514,0.187952915364351,0.98228265447747,146,-20.51,"2 20","358 381",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_1335",0.871842463016201,0.325850481922103,0.98228265447747,158,-20.29,"2 20","2512 2533",19,"73.68%","78.95%"
"Cluster_6914","lncRNA_1563",0.826666994070942,0.380468170720027,0.98228265447747,170,-21.08,"2 20","10811 10832",19,"78.95%","89.47%"
"Cluster_6914","lncRNA_1655",0.878331199326138,0.317314359979452,0.98228265447747,149,-20.15,"2 20","171 196",23,"65.22%","73.91%"
"Cluster_6914","lncRNA_1771",0.824470067491791,0.382946655245525,0.98228265447747,162,-21.77,"2 20","2168 2189",19,"73.68%","84.21%"
"Cluster_6914","lncRNA_2289",-0.686176977530946,0.518575108861064,0.98228265447747,163,-21.46,"2 20","15797 15817",18,"66.67%","88.89%"
"Cluster_6914","lncRNA_2688",0.952713715247725,0.196557263600526,0.98228265447747,167,-21.9,"2 20","3046 3066",18,"77.78%","83.33%"
"Cluster_6914","lncRNA_2691",0.906413663899874,0.277618245103776,0.98228265447747,167,-21.9,"2 20","3558 3578",18,"77.78%","83.33%"
"Cluster_6914","lncRNA_2770",0.807696449372667,0.401428055502916,0.98228265447747,146,-20.01,"2 20","205 228",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_2770",0.807696449372667,0.401428055502916,0.98228265447747,146,-20.01,"2 20","445 468",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_2770",0.807696449372667,0.401428055502916,0.98228265447747,146,-20.51,"2 20","85 108",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_2908",0.83957345627429,0.365609944095643,0.98228265447747,154,-22.09,"2 20","1987 2014",25,"64.00%","72.00%"
"Cluster_6914","lncRNA_2991",0.923175378650482,0.251168817875143,0.98228265447747,168,-22.93,"2 19","2162 2181",17,"82.35%","94.12%"
"Cluster_6914","lncRNA_3065",0.883707576474948,0.310078972846752,0.98228265447747,170,-20.51,"2 19","934 954",17,"76.47%","94.12%"
"Cluster_6914","lncRNA_3512",0.857091724422146,0.344537850122774,0.98228265447747,146,-20.51,"2 20","299 322",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3512",0.857091724422146,0.344537850122774,0.98228265447747,146,-20.51,"2 20","419 442",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3512",0.857091724422146,0.344537850122774,0.98228265447747,146,-20.51,"2 20","59 82",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3512",0.857091724422146,0.344537850122774,0.98228265447747,146,-20.51,"2 20","659 682",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3513",0.873854182110016,0.323226031518374,0.98228265447747,146,-20.51,"2 20","299 322",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3513",0.873854182110016,0.323226031518374,0.98228265447747,146,-20.51,"2 20","419 442",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3513",0.873854182110016,0.323226031518374,0.98228265447747,146,-20.51,"2 20","59 82",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3513",0.873854182110016,0.323226031518374,0.98228265447747,146,-20.51,"2 20","659 682",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3513",0.873854182110016,0.323226031518374,0.98228265447747,146,-20.51,"2 20","899 922",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3513",0.873854182110016,0.323226031518374,0.98228265447747,154,-21.07,"2 20","779 802",21,"66.67%","76.19%"
"Cluster_6914","lncRNA_3514",0.873854182110016,0.323226031518374,0.98228265447747,146,-20.51,"2 20","299 322",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3514",0.873854182110016,0.323226031518374,0.98228265447747,146,-20.51,"2 20","419 442",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3514",0.873854182110016,0.323226031518374,0.98228265447747,146,-20.51,"2 20","59 82",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3514",0.873854182110016,0.323226031518374,0.98228265447747,146,-20.51,"2 20","659 682",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3514",0.873854182110016,0.323226031518374,0.98228265447747,146,-20.51,"2 20","899 922",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_3514",0.873854182110016,0.323226031518374,0.98228265447747,154,-21.07,"2 20","779 802",21,"66.67%","76.19%"
"Cluster_6914","lncRNA_3655",NA,NA,NA,174,-22.61,"2 20","242 263",19,"84.21%","89.47%"
"Cluster_6914","lncRNA_3827",0.361799087891268,0.76432527391379,0.987474491921299,179,-26.23,"2 20","198 218",18,"88.89%","88.89%"
"Cluster_6914","lncRNA_4079",0.875475655476718,0.321096451449769,0.98228265447747,159,-21.75,"2 20","15805 15826",20,"80.00%","85.00%"
"Cluster_6914","lncRNA_4174",0.777865897123926,0.432604531938234,0.98228265447747,170,-25.94,"2 20","9723 9744",19,"73.68%","94.74%"
"Cluster_6914","lncRNA_4175",0.777912027660991,0.432557798121946,0.98228265447747,170,-25.94,"2 20","9723 9744",19,"73.68%","94.74%"
"Cluster_6914","lncRNA_4176",0.76830297770469,0.442202873823461,0.98228265447747,170,-25.94,"2 20","9584 9605",19,"73.68%","94.74%"
"Cluster_6914","lncRNA_4177",0.758738918536465,0.451631672111547,0.98228265447747,170,-25.94,"2 20","9350 9371",19,"73.68%","94.74%"
"Cluster_6914","lncRNA_4214",-0.85364832013274,0.348769707787459,0.98228265447747,160,-20.78,"2 13","1604 1624",11,"100.00%","100.00%"
"Cluster_6914","lncRNA_4265",0.774556128757279,0.435946588961926,0.98228265447747,152,-20.66,"2 20","13762 13782",19,"73.68%","78.95%"
"Cluster_6914","lncRNA_4299",0.558976152194077,0.622388651331842,0.98228265447747,178,-24.4,"2 20","501 523",20,"85.00%","90.00%"
"Cluster_6914","lncRNA_4480",0.789449692115727,0.420732065873136,0.98228265447747,150,-20.37,"2 20","2602 2623",19,"68.42%","73.68%"
"Cluster_6914","lncRNA_4760",0.784520310265789,0.425818504782091,0.98228265447747,159,-24.82,"2 17","5635 5657",17,"82.35%","82.35%"
"Cluster_6914","lncRNA_5488",0.578587915374336,0.607207941119218,0.98228265447747,171,-20.08,"2 20","1447 1467",18,"77.78%","88.89%"
"Cluster_6914","lncRNA_5637",0.680557914941605,0.523474934638141,0.98228265447747,149,-20.53,"2 20","12468 12493",23,"65.22%","73.91%"
"Cluster_6914","lncRNA_5638",0.740394061425336,0.469277840202709,0.98228265447747,149,-20.53,"2 20","11275 11300",23,"65.22%","73.91%"
"Cluster_6914","lncRNA_5710",0.759583682797136,0.450805444238467,0.98228265447747,150,-20.56,"2 20","1672 1693",19,"63.16%","78.95%"
"Cluster_6914","lncRNA_5710",0.759583682797136,0.450805444238467,0.98228265447747,150,-20.56,"2 20","631 652",19,"63.16%","78.95%"
"Cluster_6914","lncRNA_5712",0.810238986934633,0.398674581551355,0.98228265447747,150,-20.56,"2 20","165 186",19,"63.16%","78.95%"
"Cluster_6914","lncRNA_5712",0.810238986934633,0.398674581551355,0.98228265447747,150,-20.56,"2 20","7932 7953",19,"63.16%","78.95%"
"Cluster_6914","lncRNA_5766",0.799788260249209,0.409890139425412,0.98228265447747,167,-20.7,"2 20","978 998",18,"66.67%","94.44%"
"Cluster_6914","lncRNA_5881",0.824899651754673,0.382463123583635,0.98228265447747,146,-21.06,"2 20","4597 4620",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_5881",0.824899651754673,0.382463123583635,0.98228265447747,146,-21.06,"2 20","771 794",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_5881",0.824899651754673,0.382463123583635,0.98228265447747,148,-20.62,"2 20","1376 1394",18,"66.67%","77.78%"
"Cluster_6914","lncRNA_5881",0.824899651754673,0.382463123583635,0.98228265447747,148,-20.62,"2 20","5202 5220",18,"66.67%","77.78%"
"Cluster_6914","lncRNA_5960",0.814757860810627,0.393739702796617,0.98228265447747,167,-20.78,"2 20","14446 14466",18,"77.78%","83.33%"
"Cluster_6914","lncRNA_641",0.0311457040689412,0.980168821861875,0.999683876482755,168,-20.64,"2 19","16467 16486",17,"88.24%","88.24%"
"Cluster_6914","lncRNA_6464",0.817525864211825,0.390690169850031,0.98228265447747,174,-20.95,"2 19","4445 4465",17,"82.35%","94.12%"
"Cluster_6914","lncRNA_6559",0.77100570614424,0.439507928029026,0.98228265447747,154,-23.35,"2 20","1824 1847",21,"66.67%","76.19%"
"Cluster_6914","lncRNA_6774",0.853558462702337,0.34887952241865,0.98228265447747,159,-20.07,"2 20","2031 2049",18,"77.78%","88.89%"
"Cluster_6914","lncRNA_7508",0.799032821918526,0.410690637214881,0.98228265447747,169,-20.92,"2 19","184 205",18,"83.33%","88.89%"
"Cluster_6914","lncRNA_7686",0.793134873714131,0.41689507738883,0.98228265447747,158,-20.01,"2 20","12722 12745",21,"71.43%","76.19%"
"Cluster_6914","lncRNA_7687",0.792167442133902,0.417905264817253,0.98228265447747,158,-20.01,"2 20","12715 12738",21,"71.43%","76.19%"
"Cluster_6914","lncRNA_7955",0.590611017755943,0.597773556987008,0.98228265447747,170,-22.21,"2 20","6960 6981",19,"73.68%","94.74%"
"Cluster_6914","lncRNA_8107",0.694491328873192,0.511258927284282,0.98228265447747,157,-20.05,"2 14","4564 4584",12,"91.67%","91.67%"
"Cluster_6914","lncRNA_8345",0.974382215613854,0.144410053128045,0.98228265447747,163,-20.8,"2 20","1033 1053",18,"72.22%","83.33%"
"Cluster_6914","lncRNA_8653",0.916232412141642,0.262429370880541,0.98228265447747,149,-20.53,"2 20","5723 5748",23,"65.22%","73.91%"
"Cluster_6914","lncRNA_8662",0.873393627281094,0.323828574400521,0.98228265447747,155,-21.07,"2 17","1801 1822",16,"81.25%","81.25%"
"Cluster_6914","lncRNA_8856",0.88216238581287,0.312174210267719,0.98228265447747,152,-21.45,"2 18","3141 3168",23,"69.57%","69.57%"
"Cluster_6914","lncRNA_9047",0.924746336795909,0.24855404683656,0.98228265447747,160,-21.43,"2 17","21488 21508",15,"73.33%","93.33%"
"Cluster_6914","lncRNA_9221",0.106066184995692,0.932348916591069,0.999683876482755,153,-20.29,"2 20","21167 21189",20,"70.00%","80.00%"
"Cluster_6914","lncRNA_9424",0.581400422059629,0.605009985960266,0.98228265447747,164,-23.52,"2 20","1060 1080",19,"78.95%","89.47%"
"Cluster_6914","lncRNA_9445",0.806166028316242,0.403077603812401,0.98228265447747,146,-20.51,"2 20","258 281",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_9446",0.829904667231182,0.376789485900837,0.98228265447747,146,-20.51,"2 20","268 291",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_9446",0.829904667231182,0.376789485900837,0.98228265447747,146,-20.51,"2 20","388 411",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_9446",0.829904667231182,0.376789485900837,0.98228265447747,146,-20.51,"2 20","748 771",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_9446",0.829904667231182,0.376789485900837,0.98228265447747,146,-20.51,"2 20","868 891",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_9446",0.829904667231182,0.376789485900837,0.98228265447747,146,-20.51,"2 20","988 1011",21,"61.90%","71.43%"
"Cluster_6914","lncRNA_969",0.853558462702337,0.34887952241865,0.98228265447747,158,-20.16,"2 20","4196 4219",21,"66.67%","80.95%"
"Cluster_7053","lncRNA_090",-0.0285057056045144,0.98185024561386,0.999683876482755,162,-21.18,"2 21","2555 2575",19,"78.95%","78.95%"
"Cluster_7053","lncRNA_1297",-0.598636958308011,0.591418453097526,0.98228265447747,166,-23.2,"2 20","19270 19292",19,"73.68%","89.47%"
"Cluster_7053","lncRNA_1299",-0.597072346657307,0.592661039814307,0.98228265447747,166,-23.2,"2 20","5280 5302",19,"73.68%","89.47%"
"Cluster_7053","lncRNA_1300",-0.605410335091268,0.586018054877383,0.98228265447747,166,-23.2,"2 20","1403 1425",19,"73.68%","89.47%"
"Cluster_7053","lncRNA_1301",-0.599492520986274,0.590738213576683,0.98228265447747,152,-20.74,"2 21","5477 5495",19,"68.42%","78.95%"
"Cluster_7053","lncRNA_1307",-0.479392234489874,0.681714273181758,0.98228265447747,164,-20.95,"2 17","174 195",15,"73.33%","100.00%"
"Cluster_7053","lncRNA_1982",-0.334127520969993,0.783116759053101,0.991166724124527,162,-20.38,"2 20","4947 4972",22,"72.73%","77.27%"
"Cluster_7053","lncRNA_2091",0.211878187218985,0.864083982650954,0.995971053942317,153,-20.72,"2 21","7984 8003",19,"68.42%","78.95%"
"Cluster_7053","lncRNA_2161",-0.958305836338719,0.184481739541304,0.98228265447747,170,-24.43,"2 21","465 490",23,"78.26%","82.61%"
"Cluster_7053","lncRNA_2224",-0.526132918382963,0.647282865370452,0.98228265447747,160,-21.5,"2 21","2464 2485",19,"57.89%","89.47%"
"Cluster_7053","lncRNA_2734",0.958355527133788,0.184370999450324,0.98228265447747,158,-21.16,"2 21","1810 1833",21,"66.67%","85.71%"
"Cluster_7053","lncRNA_2735",0.868132219504988,0.330640983402372,0.98228265447747,158,-21.16,"2 21","1350 1373",21,"66.67%","85.71%"
"Cluster_7053","lncRNA_2866",-0.565492807770046,0.617372002661322,0.98228265447747,172,-21.27,"2 21","3157 3178",19,"78.95%","84.21%"
"Cluster_7053","lncRNA_3227",-0.143331617957068,0.908436902271342,0.999683876482755,171,-21.14,"2 20","3047 3068",18,"72.22%","94.44%"
"Cluster_7053","lncRNA_3227",-0.143331617957068,0.908436902271342,0.999683876482755,171,-21.14,"2 20","4013 4034",18,"72.22%","94.44%"
"Cluster_7053","lncRNA_3474",0.992895983108058,0.0759284530899831,0.98228265447747,154,-20.39,"2 20","139 163",21,"61.90%","80.95%"
"Cluster_7053","lncRNA_3856",-0.978445750597787,0.132417305983677,0.98228265447747,150,-22.54,"2 21","739 763",22,"63.64%","77.27%"
"Cluster_7053","lncRNA_4802",0.999761323373992,0.0139094098515182,0.899861068234969,164,-21.55,"2 19","116 136",17,"76.47%","94.12%"
"Cluster_7053","lncRNA_4814",-0.40273709602176,0.736117783825666,0.985158973185448,163,-20.81,"2 21","46 68",20,"75.00%","80.00%"
"Cluster_7053","lncRNA_4854",0.476025261540892,0.684154158724516,0.98228265447747,152,-20.84,"2 14","2305 2327",13,"84.62%","92.31%"
"Cluster_7053","lncRNA_5097",-0.721685295156198,0.486735584633392,0.98228265447747,152,-20.08,"2 21","54 75",19,"63.16%","73.68%"
"Cluster_7053","lncRNA_5128",-0.393403462121784,0.74259511975665,0.98544930497746,164,-21.17,"2 18","102 124",17,"82.35%","88.24%"
"Cluster_7053","lncRNA_5269",0.854753479503391,0.347416545263182,0.98228265447747,175,-24.06,"2 21","1173 1196",21,"80.95%","85.71%"
"Cluster_7053","lncRNA_545",-0.540894944871447,0.636171306417013,0.98228265447747,167,-24.74,"2 21","14486 14508",20,"70.00%","90.00%"
"Cluster_7053","lncRNA_5470",-0.522176208948638,0.650240657550154,0.98228265447747,169,-21.9,"2 18","1020 1041",16,"87.50%","87.50%"
"Cluster_7053","lncRNA_5471",-0.562419753914102,0.619741049098636,0.98228265447747,169,-21.9,"2 18","1344 1365",16,"87.50%","87.50%"
"Cluster_7053","lncRNA_5472",-0.521330646607178,0.650871655162745,0.98228265447747,169,-21.9,"2 18","1012 1033",16,"87.50%","87.50%"
"Cluster_7053","lncRNA_5472",-0.521330646607178,0.650871655162745,0.98228265447747,169,-21.9,"2 18","3609 3630",16,"87.50%","87.50%"
"Cluster_7053","lncRNA_5473",-0.491672172599086,0.672771688881611,0.98228265447747,169,-21.9,"2 18","172 193",16,"87.50%","87.50%"
"Cluster_7053","lncRNA_5473",-0.491672172599086,0.672771688881611,0.98228265447747,169,-21.9,"2 18","2769 2790",16,"87.50%","87.50%"
"Cluster_7053","lncRNA_578",0.65728570063811,0.543408978279968,0.98228265447747,163,-20.9,"2 16","1144 1165",14,"78.57%","100.00%"
"Cluster_7053","lncRNA_710",-0.622968303831241,0.571853097346199,0.98228265447747,162,-21.32,"2 21","5655 5675",19,"73.68%","84.21%"
"Cluster_7053","lncRNA_7917",-0.548823516827387,0.630151792312134,0.98228265447747,167,-20.39,"2 20","3313 3334",18,"77.78%","83.33%"
