"target","protein_name","gene_name","std_gene_name","species","accession","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"Peve_00039041","Ribonuclease 3","DROSHA OS=Exaiptasia diaphana OX=2652724","DROSHA","Exaiptasia diaphana","A0A913YT85",57.273,1100,413,15,369,1432,575,1653,0,1246
"Peve_00039041","Ribonuclease 3","PMEA_00022263","DROSHA","Pocillopora meandrina","A0AAU9VVD7",62.213,1437,471,22,97,1509,279,1667,0,1654
"Peve_00039041","Drosha","PLOB_00001028","DROSHA","Porites lobata","A0ABN8N3W6",93.582,1901,101,4,1,1881,1,1900,0,3499
"Peve_00039041","Drosha","DROSHA OS=Nematostella vectensis OX=45351","DROSHA","Nematostella vectensis","U3MMT8",54.545,1100,392,15,239,1258,562,1633,0,1166
"Peve_00014560","Serrate RNA effector molecule-like","srrt","SRRT","Stylophora pistillata","A0A2B4SB72",68.95,1095,274,24,1,1059,1,1065,0,1036
"Peve_00014560","Serrate RNA effector molecule homolog","SRRT","SRRT","Hydra vulgaris","T2M6C4",41.432,461,226,9,334,774,765,1201,4.93e-92,317
"Peve_00000006","RNA helicase","Ddx5","DDX5","Stylophora pistillata","A0A2B4SLQ2",77.778,693,118,8,1,678,1,672,0,983
"Peve_00035853","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",41.456,948,388,41,691,1521,54,951,5.38e-115,392
"Peve_00035853","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",41.456,948,388,41,691,1521,54,951,5.38e-115,392
"Peve_00035853","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",41.456,948,388,41,691,1521,54,951,5.38e-115,392
"Peve_00018038","Exosome RNA helicase MTR4","LOC116289174","MTREX","Actinia tenebrosa","A0A6P8HH67",84.91,782,118,0,206,987,1,782,0,1432
"Peve_00018038","Exosome RNA helicase MTR4","P5673_029372","MTREX","Acropora cervicornis","A0AAD9PVY0",88.496,791,88,1,198,985,1,791,0,1472
"Peve_00018038","Exosome RNA helicase MTR4","PMEA_00006451","MTREX","Pocillopora meandrina","A0AAU9WK47",87.802,787,91,2,194,980,1,782,0,1456
"Peve_00018038","Exosome RNA helicase MTR4","NEMVEDRAFT_v1g234599","MTREX","Nematostella vectensis","A7RX65",86.189,782,108,0,202,983,1,782,0,1447
"Peve_00032268","Exportin-5-like","LOC116291099","XPO5","Actinia tenebrosa","A0A6P8HN45",43.43,1073,574,14,158,1217,1,1053,0,878
"Peve_00032268","Exportin 5","PLOB_00047317","XPO5","Porites lobata","A0ABN8PT06",95.825,1054,30,2,155,1195,1,1053,0,2085
"Peve_00011853","Pasha/DGCR8","DGCR8 OS=Nematostella vectensis OX=45351","DGCR8","Nematostella vectensis","U3MIG6",44.758,496,236,9,86,546,52,544,2.08e-135,406
"Peve_00011853","Pasha/DGCR8","DGCR8 OS=Nematostella vectensis OX=45351","DGCR8","Nematostella vectensis","U3MIG6",44.758,496,236,9,86,546,52,544,2.08e-135,406
"Peve_00004756","Protein argonaute-3","AGO3","AGO3","Drosophila melanogaster","Q7PLK0",43.857,757,413,5,122,867,273,1028,0,692
"Peve_00006288","Protein argonaute-3","ago3","AGO3","Danio rerio","A3KPK0",65.412,850,281,5,15,860,392,1232,0,1154
"Peve_00006288","Protein argonaute-3","AGO3","AGO3","Gallus gallus","Q5ZLG4",65.407,847,280,5,18,860,395,1232,0,1146
"Peve_00006288","Protein argonaute-3","AGO3","AGO3","Bos taurus","Q6T5B7",64.858,848,284,6,18,861,395,1232,0,1134
"Peve_00006288","Protein argonaute-3","Ago3","AGO3","Mus musculus","Q8CJF9",65.765,850,278,5,15,860,392,1232,0,1152
"Peve_00006288","Protein argonaute-3","AGO3","AGO3","Homo sapiens","Q9H9G7",65.643,847,278,5,18,860,395,1232,0,1151
"Peve_00008963","Terminal uridylyltransferase 7","Tut7","TUT7","Mus musculus","Q5BLK4",45.489,532,234,12,830,1357,518,997,2.04e-118,412
"Peve_00008963","Terminal uridylyltransferase 7","TUT7","TUT7","Homo sapiens","Q5VYS8",46.559,494,252,6,869,1361,515,997,1.93e-120,418
"Peve_00008963","Terminal uridylyltransferase 4","Tut4","TUT4","Mus musculus","B2RX14",52.745,419,194,4,912,1329,585,1000,1.39e-118,415
"Peve_00008963","Terminal uridylyltransferase 4","TUT4","TUT4","Homo sapiens","Q5TAX3",41.894,697,353,10,623,1313,351,1001,3.83e-142,485
"Peve_00038608","Splicing factor, proline- and glutamine-rich","SFPQ","SFPQ","Homo sapiens","P23246",47.647,340,153,5,277,600,93,423,2.79e-95,307
"Peve_00038608","Splicing factor, proline- and glutamine-rich","Sfpq","SFPQ","Mus musculus","Q8VIJ6",47.647,340,153,5,269,592,93,423,3.84e-95,307
"Peve_00044383","GTP-binding nuclear protein Ran","RAN","RAN","Canis lupus familiaris","P62825",88.571,210,24,0,6,215,15,224,3.66e-143,399
"Peve_00044383","GTP-binding nuclear protein Ran","RAN","RAN","Homo sapiens","P62826",88.571,210,24,0,6,215,15,224,3.66e-143,399
"Peve_00038608","Non-POU domain-containing octamer-binding protein","NONO","NONO","Homo sapiens","Q15233",44.382,356,169,4,34,370,82,427,2.2e-88,282
"Peve_00038608","Non-POU domain-containing octamer-binding protein","Nono","NONO","Rattus norvegicus","Q5FVM4",46.809,329,154,3,66,375,101,427,1.54e-87,280
"Peve_00038608","Non-POU domain-containing octamer-binding protein","NONO","NONO","Pongo abelii","Q5RFL9",44.382,356,169,4,34,370,82,427,2.2e-88,282
"Peve_00038608","Non-POU domain-containing octamer-binding protein","Nono","NONO","Mus musculus","Q99K48",46.809,329,154,3,63,372,101,427,1.87e-87,280
"Peve_00006288","Protein argonaute-4","ago4","AGO4","Xenopus laevis","Q4KLV6",64.52,854,285,7,36,884,392,1232,0,1140
"Peve_00006288","Protein argonaute-4","AGO4","AGO4","Gallus gallus","Q5ZMW0",65.278,792,258,6,8,794,453,1232,0,1073
"Peve_00006288","Protein argonaute-4","Ago4","AGO4","Mus musculus","Q8CJF8",63.817,854,291,7,13,861,392,1232,0,1134
"Peve_00006288","Protein argonaute-4","AGO4","AGO4","Homo sapiens","Q9HCK5",64.52,854,285,7,13,861,392,1232,0,1140
"Peve_00019588","Heat shock protein HSP 90-alpha","HSP90AA1","HSP90AA1","Hydra vulgaris","T2MHT5",75.895,726,164,6,1,722,10,728,0,1046
"Peve_00011853","Pasha/DGCR8","DGCR8 OS=Nematostella vectensis OX=45351","DGCR8","Nematostella vectensis","U3MIG6",44.758,496,236,9,86,546,52,544,2.08e-135,406
"Peve_00011853","Pasha/DGCR8","DGCR8 OS=Nematostella vectensis OX=45351","DGCR8","Nematostella vectensis","U3MIG6",44.758,496,236,9,86,546,52,544,2.08e-135,406
"Peve_00035853","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",41.456,948,388,41,691,1521,54,951,5.38e-115,392
"Peve_00035853","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",41.456,948,388,41,691,1521,54,951,5.38e-115,392
"Peve_00035853","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",41.456,948,388,41,691,1521,54,951,5.38e-115,392
"Peve_00035853","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",41.456,948,388,41,691,1521,54,951,5.38e-115,392
"Peve_00035853","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",41.456,948,388,41,691,1521,54,951,5.38e-115,392
"Peve_00035853","GW182/TNRC6-like protein","TNRC6 OS=Nematostella vectensis OX=45351","TNRC6","Nematostella vectensis","U3MIH3",41.456,948,388,41,691,1521,54,951,5.38e-115,392
"Peve_00004333","DIS3-like exonuclease 2","pdam_00009227","DIS3L2","Pocillopora damicornis","A0A3M6UA93",63.383,1218,352,22,27,1216,31,1182,0,1452
"Peve_00004333","DIS3-like exonuclease 2","LOC116297931","DIS3L2","Actinia tenebrosa","A0A6P8IBF1",58.564,905,319,11,199,1060,287,1178,0,1057
"Peve_00004333","DIS3-like exonuclease 2","PACLA_8A015944","DIS3L2","Paramuricea clavata","A0A6S7HY99",55.324,817,318,8,263,1071,281,1058,0,916
"Peve_00004333","DIS3-like exonuclease 2","DIS3L2 OS=Exaiptasia diaphana OX=2652724","DIS3L2","Exaiptasia diaphana","A0A913XKY9",59.553,806,305,9,182,973,287,1085,0,989
"Peve_00004333","DIS3-like exonuclease 2","DIS3L2 OS=Exaiptasia diaphana OX=2652724","DIS3L2","Exaiptasia diaphana","A0A913YMU4",59.553,806,305,9,148,939,287,1085,0,987
"Peve_00004333","DIS3-like exonuclease 2","P5673_016780","DIS3L2","Acropora cervicornis","A0AAD9QGC6",68.051,939,249,7,465,1394,280,1176,0,1326
"Peve_00004333","DIS3-like exonuclease 2","DIS3L2","DIS3L2","Hydra vulgaris","T2M9C5",46.942,703,322,7,29,686,287,983,0,634
"Peve_00004333","DIS3-like exonuclease 2","Dis3l2","DIS3L2","Stylophora pistillata","A0A2B4SIN6",61.014,1144,345,15,97,1193,93,1182,0,1342
"Peve_00004333","DIS3-like exonuclease 2","DIS3L2_2","DIS3L2","Desmophyllum pertusum","A0A9W9YJY0",58.734,916,262,20,1,850,1,866,0,918
"Peve_00004333","DIS3-like exonuclease 2","LOC100211666","DIS3L2","Hydra vulgaris","A0ABM4CVR5",46.942,703,322,8,29,686,287,983,0,632
"Peve_00004333","DIS3-like exonuclease 2","PEVE_00004333","DIS3L2","Porites evermanni","A0ABN8LW62",100,1184,0,0,1,1184,1,1184,0,2449
"Peve_00006288","Protein argonaute-1","LOC116293197","AGO1","Actinia tenebrosa","A0A6P8HV34",73.908,847,219,2,8,852,386,1232,0,1345
"Peve_00006288","Protein argonaute-1","AGO1 OS=Exaiptasia diaphana OX=2652724","AGO1","Exaiptasia diaphana","A0A913WVM7",73.341,844,223,2,12,853,389,1232,0,1328
"Peve_00006288","Protein argonaute-1","NEMVEDRAFT_v1g180719","AGO1","Nematostella vectensis","A7RQ46",76.09,849,199,3,8,854,386,1232,0,1358
"Peve_00006288","Protein argonaute-1","AGO1 OS=Nematostella vectensis OX=45351","AGO1","Nematostella vectensis","U3MIG1",75.915,847,202,2,8,852,386,1232,0,1360
"Peve_00006280","Protein argonaute-2","Ago2","AGO2","Stylophora pistillata","A0A2B4R957",61.998,871,254,6,284,1079,166,1034,0,1096
"Peve_00042882","Protein argonaute-2","Ago2","AGO2","Stylophora pistillata","A0A2B4T0T4",58.518,769,245,15,1,739,1,725,0,836
"Peve_00006280","Protein argonaute-2","Ago2","AGO2","Stylophora pistillata","A0A2B4T345",65.118,1055,322,20,1,1030,1,1034,0,1306
"Peve_00006280","Putative argonaute-2","AGO2 OS=Actinia equina OX=6106","AGO2","Actinia equina","A0A2S1PRW9",51.863,966,395,19,133,1050,91,1034,0,958
"Peve_00006280","Protein argonaute-2-like","LOC116293154","AGO2","Actinia tenebrosa","A0A6P8HJ48",51.569,956,409,19,147,1074,105,1034,0,950
"Peve_00006288","Argonaute-2 isoform X1","PACLA_8A050538","AGO2","Paramuricea clavata","A0A6S7HZC7",43.717,748,344,13,1,698,468,1188,0,587
"Peve_00006288","Argonaute-2 isoform X1","PACLA_8A073078","AGO2","Paramuricea clavata","A0A6S7I8S6",44.276,856,430,15,96,921,394,1232,0,701
"Peve_00006288","Argonaute 2","PACLA_8A058506","AGO2","Paramuricea clavata","A0A6S7ILJ3",45.361,873,422,17,275,1126,394,1232,0,701
"Peve_00006288","Argonaute-2 isoform X2","PACLA_8A031707","AGO2","Paramuricea clavata","A0A6S7IZ23",47.079,873,424,15,235,1090,381,1232,0,775
"Peve_00006280","Argonaute-2-like isoform X2","PACLA_8A010163","AGO2","Paramuricea clavata","A0A7D9HG59",46.542,853,427,12,99,939,199,1034,0,789
"Peve_00006288","Argonaute-2-like isoform X1","PACLA_8A023353","AGO2","Paramuricea clavata","A0A7D9IPU3",64.463,726,248,3,1,718,509,1232,0,989
"Peve_00006288","Protein argonaute-2","P5673_017394","AGO2","Acropora cervicornis","A0AAD9QEE9",80.165,847,101,2,8,787,386,1232,0,1389
"Peve_00006280","Protein argonaute-2","P5673_017544","AGO2","Acropora cervicornis","A0AAD9QER2",69.56,795,234,6,131,918,147,940,0,1162
"Peve_00006280","Protein argonaute-2","P5673_017353","AGO2","Acropora cervicornis","A0AAD9V3D6",65.385,676,177,9,112,731,360,1034,0,878
"Peve_00006280","Protein argonaute-2","P5673_017352","AGO2","Acropora cervicornis","A0AAD9V3F0",60.068,591,185,9,178,720,347,934,0,693
"Peve_00006288","Protein argonaute-2 isoform X6","LOC100197980","AGO2","Hydra vulgaris","A0ABM4B6G4",45.098,867,439,13,138,990,389,1232,0,764
"Peve_00006288","Protein argonaute-2 isoform X3","LOC100197980","AGO2","Hydra vulgaris","A0ABM4B6G9",45.559,867,435,13,150,1002,389,1232,0,776
"Peve_00006288","Protein argonaute-2 isoform X4","LOC100197980","AGO2","Hydra vulgaris","A0ABM4B6H4",45.559,867,435,13,149,1001,389,1232,0,776
"Peve_00006288","Protein argonaute-2 isoform X5","LOC100197980","AGO2","Hydra vulgaris","A0ABM4B6H5",45.098,867,439,13,139,991,389,1232,0,764
"Peve_00006288","Protein argonaute-2","PEVE_00006288","AGO2","Porites evermanni","A0ABN8QPB6",100,1232,0,0,1,1232,1,1232,0,2577
"Peve_00006288","Protein argonaute-2","EIF2C2","AGO2","Hydra vulgaris","T2M321",46.554,827,406,13,163,976,389,1192,0,775
"Peve_00006280","Argonaute 2","AGO2 OS=Nematostella vectensis OX=45351","AGO2","Nematostella vectensis","U3MH35",50.772,971,430,19,141,1096,96,1033,0,910
"Peve_00000006","RNA helicase","DDX17","DDX17","Desmophyllum pertusum","A0A9W9ZQW3",79.34,697,108,6,1,694,1,664,0,1009
"Peve_00000006","RNA helicase","DDX17","DDX17","Hydra vulgaris","T2M8E4",65.659,463,157,1,49,509,64,526,0,663
"Peve_00023969","ribonuclease III","Dicer1","DICER1","Stylophora pistillata","A0A2B4SDP6",51.295,1390,507,32,1,1274,42,1377,0,1192
"Peve_00022943","Dicer-like protein 1","PMEA_00031583","DICER1","Pocillopora meandrina","A0AAU9W1B1",60.666,1561,545,19,4,1528,12,1539,0,1842
"Peve_00022943","Dicer-like protein 1","PMEA_00031589","DICER1","Pocillopora meandrina","A0AAU9W1F6",62.879,1549,515,18,2,1509,8,1537,0,1906
"Peve_00022943","Dicer-like protein 1","PMEA_00031590","DICER1","Pocillopora meandrina","A0AAU9W1F7",63.124,1562,496,21,2,1518,8,1534,0,1929
"Peve_00022943","Dicer-like protein 1","PMEA_00031593","DICER1","Pocillopora meandrina","A0AAU9W2N8",61.573,1564,519,19,2,1517,8,1537,0,1869
"Peve_00022943","Dicer-like protein 1","PMEA_00031580","DICER1","Pocillopora meandrina","A0AAU9W623",62.077,1358,442,20,4,1318,12,1339,0,1613
"Peve_00022943","Endoribonuclease Dicer","dicer1","DICER1","Stylophora pistillata","A0A2B4SEC2",60.639,907,271,13,4,893,12,849,0,1040
"Peve_00022943","Endoribonuclease Dicer-like","LOC116294837","DICER1","Actinia tenebrosa","A0A6P8HSF4",46.07,1565,751,33,4,1509,2,1532,0,1276
"Peve_00022943","Endoribonuclease Dicer-like","PACLA_8A073209","DICER1","Paramuricea clavata","A0A6S7HW35",37.809,1616,843,46,27,1591,30,1534,0,894
"Peve_00022943","Endoribonuclease Dicer","PACLA_8A004317","DICER1","Paramuricea clavata","A0A6S7J182",38.227,1444,767,37,12,1391,30,1412,0,808
"Peve_00005268","Endoribonuclease Dicer","PACLA_8A060218","DICER1","Paramuricea clavata","A0A6S7K0D5",37.538,333,181,7,511,819,2365,2694,3.2e-56,211
"Peve_00022943","Endoribonuclease Dicer","PACLA_8A004317","DICER1","Paramuricea clavata","A0A7D9ICQ4",38.984,1575,830,39,12,1522,30,1537,0,927
"Peve_00022943","Endoribonuclease dicer","DICER1 OS=Calyptrophora lyra OX=2864141","DICER1","Calyptrophora lyra","A0A977XUP0",39.155,1586,818,40,10,1526,29,1536,0,972
"Peve_00022943","Endoribonuclease Dicer","DICER1_2","DICER1","Desmophyllum pertusum","A0A9W9ZLJ7",63.786,1030,301,11,2,969,5,1024,0,1248
"Peve_00001954","Endoribonuclease Dicer","DICER1_1","DICER1","Desmophyllum pertusum","A0A9W9ZMA9",63.889,396,126,4,24,402,1,396,2.95e-174,494
"Peve_00005268","Dicer 2","DICER2 OS=Nematostella vectensis OX=45351","DICER2","Nematostella vectensis","U3MG90",39.342,638,343,12,1265,1881,2089,2703,1.5e-111,397
"Peve_00022943","Dicer 1","DICER1 OS=Nematostella vectensis OX=45351","DICER1","Nematostella vectensis","U3MHS9",45.876,1552,770,31,6,1512,8,1534,0,1260
"Peve_00022943","Endoribonuclease Dicer isoform X3","LOC100206464","DICER1","Hydra vulgaris","A0ABM4CG80",31.757,1565,877,40,9,1444,30,1532,0,649
"Peve_00022943","Endoribonuclease Dicer isoform X5","LOC100206464","DICER1","Hydra vulgaris","A0ABM4CG82",32.828,1584,877,42,19,1496,30,1532,0,687
"Peve_00022943","Endoribonuclease Dicer isoform X6","LOC100206464","DICER1","Hydra vulgaris","A0ABM4CG84",32.828,1584,877,42,9,1486,30,1532,0,686
"Peve_00022943","Endoribonuclease Dicer isoform X4","LOC100206464","DICER1","Hydra vulgaris","A0ABM4CG86",31.238,1511,853,36,9,1407,30,1466,0,616
"Peve_00022943","Endoribonuclease Dicer isoform X2","LOC100206464","DICER1","Hydra vulgaris","A0ABM4CG87",31.376,1584,887,40,9,1473,30,1532,0,642
"Peve_00022943","Endoribonuclease Dicer isoform X3","LOC100204990","DICER1","Hydra vulgaris","A0ABM4CGA2",32.557,1588,877,38,9,1486,30,1533,0,687
"Peve_00023282","Small RNA 2'-O-methyltransferase","Henmt1","HENMT1","Stylophora pistillata","A0A2B4RT85",75.581,258,62,1,22,278,43,300,1.98e-145,428
"Peve_00023282","Small RNA 2'-O-methyltransferase","HENMT1","HENMT1","Desmophyllum pertusum","A0A9X0CGH9",72.333,300,80,2,1,297,1,300,2.5e-162,472
"Peve_00023282","Small RNA 2'-O-methyltransferase","HENMT1","HENMT1","Hydra vulgaris","T2MC08",46.009,213,112,2,5,214,39,251,5.69e-65,217
"Peve_00002044","HYL1-like a protein","HYL1 OS=Nematostella vectensis OX=45351","HYL1","Nematostella vectensis","U3MH39",33.834,999,519,28,20,943,6,937,7.04e-133,423
"Peve_00028081","Nuclease-sensitive element-binding protein 1","YBX1","YBX1","Hydra vulgaris","T2MEH8",77.895,95,19,1,26,118,12,106,1.28e-47,162
"Peve_00004734","Phosphorylated adapter RNA export protein","PHAX","PHAX","Stylophora pistillata","A0A2B4SMA7",49.746,394,166,10,9,383,12,392,2.03e-100,303
"Peve_00030232","Exportin-1","Xpo1","XPO1","Stylophora pistillata","A0A2B4SJU6",86.081,273,16,1,1,273,1,251,1.04e-158,482
"Peve_00030232","Exportin-1","XPO1","XPO1","Desmophyllum pertusum","A0A9W9ZZP8",94.85,1068,54,1,1,1068,5,1071,0,2117
"Peve_00044713","Polyglutamine-binding protein 1","PQBP1","PQBP1","Hydra vulgaris","T2MIU0",40.741,243,90,6,1,197,1,235,1.7e-51,166
"Peve_00038608","Paraspeckle component 1","PSPC1","PSPC1","Hydra vulgaris","T2M8M4",47.328,262,137,1,111,372,106,366,1.68e-77,256
